PPI_1,PPI_2,Prot_1A,Prot_1B,Prot_2A,Prot_2B,distance
PHO88:KRE27,KRE27:PHO86,PHO88,KRE27,KRE27,PHO86,0.0
PHO88:KRE27,PHO88:ERG25,PHO88,KRE27,PHO88,ERG25,0.0
PHO88:KRE27,PHO88:FCY2,PHO88,KRE27,PHO88,FCY2,0.0
PHO88:KRE27,PHO88:HXT1,PHO88,KRE27,PHO88,HXT1,0.0
PHO88:KRE27,MED6:KRE27,PHO88,KRE27,MED6,KRE27,0.0
PHO88:KRE27,PHO88:ERV25,PHO88,KRE27,PHO88,ERV25,0.0
PHO88:KRE27,KRE27:RPB2,PHO88,KRE27,KRE27,RPB2,0.0
PHO88:KRE27,KRE27:SWP1,PHO88,KRE27,KRE27,SWP1,0.0
PHO88:KRE27,PHO88:GOT1,PHO88,KRE27,PHO88,GOT1,0.0
PHO88:KRE27,PHO88:LAC1,PHO88,KRE27,PHO88,LAC1,0.0
PHO88:KRE27,ERP1:KRE27,PHO88,KRE27,ERP1,KRE27,0.0
PHO88:KRE27,PHO88:SUR2,PHO88,KRE27,PHO88,SUR2,0.0
PHO88:KRE27,PHO88:OLE1,PHO88,KRE27,PHO88,OLE1,0.0
PHO88:KRE27,KRE27:MUK1,PHO88,KRE27,KRE27,MUK1,0.0
PHO88:KRE27,PHO88:TPO3,PHO88,KRE27,PHO88,TPO3,0.0
PHO88:KRE27,PHO88:SSH1,PHO88,KRE27,PHO88,SSH1,0.0
PHO88:KRE27,KRE27:PIS1,PHO88,KRE27,KRE27,PIS1,0.0
PHO88:KRE27,PHO88:SPC1,PHO88,KRE27,PHO88,SPC1,0.0
PHO88:KRE27,KRE27:DAL5,PHO88,KRE27,KRE27,DAL5,0.0
PHO88:KRE27,PHO88:SOP4,PHO88,KRE27,PHO88,SOP4,0.0
PHO88:KRE27,PHO88:ORM2,PHO88,KRE27,PHO88,ORM2,0.0
PHO88:KRE27,ERV29:KRE27,PHO88,KRE27,ERV29,KRE27,0.0
PHO88:KRE27,KRE27:SNA3,PHO88,KRE27,KRE27,SNA3,0.0
PHO88:KRE27,ERG25:KRE27,PHO88,KRE27,ERG25,KRE27,0.0
PHO88:KRE27,PHO88:SCS7,PHO88,KRE27,PHO88,SCS7,0.0
PHO88:KRE27,PHO88:SPC2,PHO88,KRE27,PHO88,SPC2,0.0
PHO88:KRE27,PHO88:SHR3,PHO88,KRE27,PHO88,SHR3,0.0
PHO88:KRE27,PHO88:ERG11,PHO88,KRE27,PHO88,ERG11,0.0
PHO88:KRE27,PHO88:COS4,PHO88,KRE27,PHO88,COS4,0.0
PHO88:KRE27,PHO88:SEC62,PHO88,KRE27,PHO88,SEC62,0.0
PHO88:KRE27,KRE27:PDR12,PHO88,KRE27,KRE27,PDR12,0.0
PHO88:KRE27,KRE27:ERV25,PHO88,KRE27,KRE27,ERV25,0.0
PHO88:KRE27,KRE27:RPA34,PHO88,KRE27,KRE27,RPA34,0.0
PHO88:KRE27,PHO88:SEY1,PHO88,KRE27,PHO88,SEY1,0.0
PHO88:KRE27,MATALPHA1:KRE27,PHO88,KRE27,MATALPHA1,KRE27,0.0
PHO88:KRE27,PHO88:VHS3,PHO88,KRE27,PHO88,VHS3,0.0
PHO88:KRE27,PHO88:ILM1,PHO88,KRE27,PHO88,ILM1,0.0
PHO88:KRE27,PHO88:STE24,PHO88,KRE27,PHO88,STE24,0.0
PHO88:KRE27,OLE1:KRE27,PHO88,KRE27,OLE1,KRE27,0.0
PHO88:KRE27,GPI18:KRE27,PHO88,KRE27,GPI18,KRE27,0.0
PHO88:KRE27,PHO88:TPO2,PHO88,KRE27,PHO88,TPO2,0.0
PHO88:KRE27,KRE27:MED11,PHO88,KRE27,KRE27,MED11,0.0
REI1:LSG1,LSG1:TIF6,REI1,LSG1,LSG1,TIF6,0.0
REI1:LSG1,LSG1:YVH1,REI1,LSG1,LSG1,YVH1,0.0
REI1:LSG1,REI1:YVH1,REI1,LSG1,REI1,YVH1,0.0
REI1:LSG1,REI1:RIM11,REI1,LSG1,REI1,RIM11,0.0
REI1:LSG1,REI1:ARX1,REI1,LSG1,REI1,ARX1,0.0
REI1:LSG1,REI1:NAP1,REI1,LSG1,REI1,NAP1,0.0
PMC1:MEH1,PMC1:GTR2,PMC1,MEH1,PMC1,GTR2,0.0
PMC1:MEH1,SNA4:PMC1,PMC1,MEH1,SNA4,PMC1,0.0
PMC1:MEH1,SNA3:MEH1,PMC1,MEH1,SNA3,MEH1,0.0
PMC1:MEH1,PMC1:VPS68,PMC1,MEH1,PMC1,VPS68,0.0
PMC1:MEH1,PMC1:YMR221C,PMC1,MEH1,PMC1,YMR221C,0.0
PMC1:MEH1,SLM4:MEH1,PMC1,MEH1,SLM4,MEH1,0.0
PMC1:MEH1,YDR119W:PMC1,PMC1,MEH1,YDR119W,PMC1,0.0
PMC1:MEH1,VMA8:MEH1,PMC1,MEH1,VMA8,MEH1,0.0
PMC1:MEH1,MEH1:GTR1,PMC1,MEH1,MEH1,GTR1,0.0
PMC1:MEH1,GTR2:MEH1,PMC1,MEH1,GTR2,MEH1,0.0
PMC1:MEH1,SNA4:MEH1,PMC1,MEH1,SNA4,MEH1,0.0
PMC1:MEH1,DPP1:PMC1,PMC1,MEH1,DPP1,PMC1,0.0
PMC1:MEH1,SFT2:PMC1,PMC1,MEH1,SFT2,PMC1,0.0
PMC1:MEH1,PMC1:VMA13,PMC1,MEH1,PMC1,VMA13,0.0
PMC1:MEH1,TMS1:PMC1,PMC1,MEH1,TMS1,PMC1,0.0
PMC1:MEH1,TVP15:PMC1,PMC1,MEH1,TVP15,PMC1,0.0
PMC1:MEH1,FTH1:PMC1,PMC1,MEH1,FTH1,PMC1,0.0
PMC1:MEH1,PMC1:CTR2,PMC1,MEH1,PMC1,CTR2,0.0
PMC1:MEH1,PMC1:VPH1,PMC1,MEH1,PMC1,VPH1,0.0
PMC1:MEH1,PMC1:COT1,PMC1,MEH1,PMC1,COT1,0.0
PMC1:MEH1,PMC1:ATG27,PMC1,MEH1,PMC1,ATG27,0.0
PMC1:MEH1,FTH1:MEH1,PMC1,MEH1,FTH1,MEH1,0.0
PMC1:MEH1,PMC1:VMA7,PMC1,MEH1,PMC1,VMA7,0.0
PMC1:MEH1,VAC8:PMC1,PMC1,MEH1,VAC8,PMC1,0.0
PMC1:MEH1,PMC1:MRL1,PMC1,MEH1,PMC1,MRL1,0.0
PMC1:MEH1,EMP47:PMC1,PMC1,MEH1,EMP47,PMC1,0.0
PMC1:MEH1,MEH1:COT1,PMC1,MEH1,MEH1,COT1,0.0
PMC1:MEH1,VMA7:MEH1,PMC1,MEH1,VMA7,MEH1,0.0
PMC1:MEH1,PIB2:MEH1,PMC1,MEH1,PIB2,MEH1,0.0
PMC1:MEH1,VAC8:MEH1,PMC1,MEH1,VAC8,MEH1,0.0
PMC1:MEH1,AGP2:PMC1,PMC1,MEH1,AGP2,PMC1,0.0
PMC1:MEH1,PMC1:NCR1,PMC1,MEH1,PMC1,NCR1,0.0
PMC1:MEH1,YDR352W:PMC1,PMC1,MEH1,YDR352W,PMC1,0.0
PMC1:MEH1,PMC1:VPS35,PMC1,MEH1,PMC1,VPS35,0.0
PMC1:MEH1,PMC1:YBT1,PMC1,MEH1,PMC1,YBT1,0.0
PMC1:MEH1,PMC1:YML018C,PMC1,MEH1,PMC1,YML018C,0.0
PMC1:MEH1,PMC1:HXT1,PMC1,MEH1,PMC1,HXT1,0.0
PMC1:MEH1,VMA8:PMC1,PMC1,MEH1,VMA8,PMC1,0.0
AKR1:NEO1,TVP15:AKR1,AKR1,NEO1,TVP15,AKR1,0.0
AKR1:NEO1,AKR1:PIN2,AKR1,NEO1,AKR1,PIN2,0.0
AKR1:NEO1,AKR1:CTR2,AKR1,NEO1,AKR1,CTR2,0.0
AKR1:NEO1,AKR1:RBD2,AKR1,NEO1,AKR1,RBD2,0.0
AKR1:NEO1,AKR1:RET2,AKR1,NEO1,AKR1,RET2,0.0
AKR1:NEO1,AKR1:ATG27,AKR1,NEO1,AKR1,ATG27,0.0
AKR1:NEO1,AKR1:TVP38,AKR1,NEO1,AKR1,TVP38,0.0
AKR1:NEO1,YBR241C:AKR1,AKR1,NEO1,YBR241C,AKR1,0.0
AKR1:NEO1,AKR1:GEF1,AKR1,NEO1,AKR1,GEF1,0.0
AKR1:NEO1,AKR1:BSC6,AKR1,NEO1,AKR1,BSC6,0.0
AKR1:NEO1,ARF1:AKR1,AKR1,NEO1,ARF1,AKR1,0.0
AKR1:NEO1,AKR1:YMR010W,AKR1,NEO1,AKR1,YMR010W,0.0
AKR1:NEO1,YCR043C:AKR1,AKR1,NEO1,YCR043C,AKR1,0.0
AKR1:NEO1,SFT2:NEO1,AKR1,NEO1,SFT2,NEO1,0.0
AKR1:NEO1,AKR1:GOT1,AKR1,NEO1,AKR1,GOT1,0.0
AKR1:NEO1,AKR1:AUR1,AKR1,NEO1,AKR1,AUR1,0.0
AKR1:NEO1,AKR1:YCK1,AKR1,NEO1,AKR1,YCK1,0.0
AKR1:NEO1,AKR1:COG3,AKR1,NEO1,AKR1,COG3,0.0
AKR1:NEO1,YDR034W-B:AKR1,AKR1,NEO1,YDR034W-B,AKR1,0.0
AKR1:NEO1,AKR1:KEX1,AKR1,NEO1,AKR1,KEX1,0.0
AKR1:NEO1,DOS2:AKR1,AKR1,NEO1,DOS2,AKR1,0.0
AKR1:NEO1,SFT2:AKR1,AKR1,NEO1,SFT2,AKR1,0.0
ERP1:EPT1,ERP1:PHO88,ERP1,EPT1,ERP1,PHO88,0.0
ERP1:EPT1,ERP1:RPB11,ERP1,EPT1,ERP1,RPB11,0.0
ERP1:EPT1,ERP1:ORM2,ERP1,EPT1,ERP1,ORM2,0.0
ERP1:EPT1,ERP1:CBR1,ERP1,EPT1,ERP1,CBR1,0.0
ERP1:EPT1,ERP1:SCS7,ERP1,EPT1,ERP1,SCS7,0.0
ERP1:EPT1,ERP1:ERG11,ERP1,EPT1,ERP1,ERG11,0.0
ERP1:EPT1,ERP1:CPT1,ERP1,EPT1,ERP1,CPT1,0.0
ERP1:EPT1,ERP1:SEY1,ERP1,EPT1,ERP1,SEY1,0.0
ERP1:EPT1,ERP1:GTT1,ERP1,EPT1,ERP1,GTT1,0.0
ERP1:EPT1,ERP1:VHS3,ERP1,EPT1,ERP1,VHS3,0.0
ERP1:EPT1,ERP1:RET2,ERP1,EPT1,ERP1,RET2,0.0
ERP1:EPT1,ARF1:EPT1,ERP1,EPT1,ARF1,EPT1,0.0
ERP1:EPT1,EPT1:ERV25,ERP1,EPT1,EPT1,ERV25,0.0
ERP1:EPT1,YCR043C:EPT1,ERP1,EPT1,YCR043C,EPT1,0.0
ERP1:EPT1,ERP1:SWP1,ERP1,EPT1,ERP1,SWP1,0.0
ERP1:EPT1,ERP1:KRE27,ERP1,EPT1,ERP1,KRE27,0.0
ERP1:EPT1,ERP1:UIP4,ERP1,EPT1,ERP1,UIP4,0.0
ERP1:EPT1,ERP1:WBP1,ERP1,EPT1,ERP1,WBP1,0.0
ERP1:EPT1,ERP1:ALG5,ERP1,EPT1,ERP1,ALG5,0.0
ERP1:EPT1,ERP1:PIS1,ERP1,EPT1,ERP1,PIS1,0.0
ERP1:EPT1,ERP1:AYR1,ERP1,EPT1,ERP1,AYR1,0.0
ERP1:EPT1,ERP1:ERG26,ERP1,EPT1,ERP1,ERG26,0.0
ERP1:EPT1,ERP1:ERV29,ERP1,EPT1,ERP1,ERV29,0.0
ERP1:EPT1,ERP1:MSC7,ERP1,EPT1,ERP1,MSC7,0.0
ERP1:EPT1,ERP1:ERG25,ERP1,EPT1,ERP1,ERG25,0.0
ERP1:EPT1,ERG11:EPT1,ERP1,EPT1,ERG11,EPT1,0.0
ERP1:EPT1,ERP1:ARF1,ERP1,EPT1,ERP1,ARF1,0.0
ERP1:EPT1,ERP1:ERG5,ERP1,EPT1,ERP1,ERG5,0.0
ERP1:EPT1,ERP1:PKR1,ERP1,EPT1,ERP1,PKR1,0.0
ERP1:EPT1,EPT1:CPT1,ERP1,EPT1,EPT1,CPT1,0.0
ERP1:EPT1,ERP1:ERV25,ERP1,EPT1,ERP1,ERV25,0.0
ERP1:EPT1,ERP1:GOT1,ERP1,EPT1,ERP1,GOT1,0.0
ERP1:EPT1,EPT1:RBD2,ERP1,EPT1,EPT1,RBD2,0.0
ERP1:EPT1,ERP1:ERP4,ERP1,EPT1,ERP1,ERP4,0.0
ERP1:EPT1,ERP1:SUR2,ERP1,EPT1,ERP1,SUR2,0.0
ERP1:EPT1,ERP1:SSH1,ERP1,EPT1,ERP1,SSH1,0.0
ERP1:EPT1,ERP1:SPC1,ERP1,EPT1,ERP1,SPC1,0.0
YPT10:GDI1,GDI1:HNM1,YPT10,GDI1,GDI1,HNM1,0.0
YPT10:GDI1,GDI1:YPT1,YPT10,GDI1,GDI1,YPT1,0.0
YPT10:GDI1,GDI1:VPS21,YPT10,GDI1,GDI1,VPS21,0.0
YPT10:GDI1,GDI1:YPT6,YPT10,GDI1,GDI1,YPT6,0.0
YPT10:GDI1,GDI1:YPT32,YPT10,GDI1,GDI1,YPT32,0.0
YPT10:GDI1,EHT1:GDI1,YPT10,GDI1,EHT1,GDI1,0.0
YPT10:GDI1,GDI1:YPT7,YPT10,GDI1,GDI1,YPT7,0.0
YPT10:GDI1,YPT31:GDI1,YPT10,GDI1,YPT31,GDI1,0.0
YPT10:GDI1,GDI1:SEC4,YPT10,GDI1,GDI1,SEC4,0.0
ARC19:ARC18,ARC40:ARC18,ARC19,ARC18,ARC40,ARC18,0.0
ARC19:ARC18,ARC19:LAS17,ARC19,ARC18,ARC19,LAS17,0.0
ARC19:ARC18,ARC18:LAS17,ARC19,ARC18,ARC18,LAS17,0.0
ARC19:ARC18,CHC1:ARC18,ARC19,ARC18,CHC1,ARC18,0.0
ARC19:ARC18,ARC19:ARC35,ARC19,ARC18,ARC19,ARC35,0.0
ARC19:ARC18,ARC19:MYO5,ARC19,ARC18,ARC19,MYO5,0.0
ARC19:ARC18,ARC18:ARC35,ARC19,ARC18,ARC18,ARC35,0.0
ARC19:ARC18,ARC18:MYO5,ARC19,ARC18,ARC18,MYO5,0.0
ARC19:ARC18,ARC19:SRV2,ARC19,ARC18,ARC19,SRV2,0.0
ARC19:ARC18,ARC19:SLA2,ARC19,ARC18,ARC19,SLA2,0.0
ARC19:ARC18,ARC18:SRV2,ARC19,ARC18,ARC18,SRV2,0.0
ARC19:ARC18,ARC18:SLA2,ARC19,ARC18,ARC18,SLA2,0.0
ARC19:ARC18,ARC19:VRP1,ARC19,ARC18,ARC19,VRP1,0.0
ARC19:ARC18,SEC27:ARC18,ARC19,ARC18,SEC27,ARC18,0.0
ARC19:ARC18,VRP1:ARC18,ARC19,ARC18,VRP1,ARC18,0.0
ARC19:ARC18,ARC19:HUG1,ARC19,ARC18,ARC19,HUG1,0.0
ARC19:ARC18,ARC18:HUG1,ARC19,ARC18,ARC18,HUG1,0.0
ARC19:ARC18,ARC40:ARC19,ARC19,ARC18,ARC40,ARC19,0.0
ARC19:ARC18,ARP2:ARC18,ARC19,ARC18,ARP2,ARC18,0.0
TGL4:ACF2,SNA3:ACF2,TGL4,ACF2,SNA3,ACF2,0.0
TGL4:ACF2,ACF2:SEL1,TGL4,ACF2,ACF2,SEL1,0.0
TGL4:ACF2,EHT1:ACF2,TGL4,ACF2,EHT1,ACF2,0.0
TGL4:ACF2,ERG7:ACF2,TGL4,ACF2,ERG7,ACF2,0.0
TGL4:ACF2,ERG11:ACF2,TGL4,ACF2,ERG11,ACF2,0.0
TGL4:ACF2,SLC1:ACF2,TGL4,ACF2,SLC1,ACF2,0.0
TGL4:ACF2,FAT1:ACF2,TGL4,ACF2,FAT1,ACF2,0.0
TGL4:ACF2,TGL1:ACF2,TGL4,ACF2,TGL1,ACF2,0.0
GGA2:INP53,GGA2:APL4,GGA2,INP53,GGA2,APL4,0.0
GGA2:INP53,APL2:INP53,GGA2,INP53,APL2,INP53,0.0
GGA2:INP53,SMI1:GGA2,GGA2,INP53,SMI1,GGA2,0.0
GGA2:INP53,PEP1:GGA2,GGA2,INP53,PEP1,GGA2,0.0
GGA2:INP53,CHC1:INP53,GGA2,INP53,CHC1,INP53,0.0
GGA2:INP53,INP53:APL4,GGA2,INP53,INP53,APL4,0.0
CCW12:ORM2,ORM2:SWP1,CCW12,ORM2,ORM2,SWP1,0.0
CCW12:ORM2,KRE27:ORM2,CCW12,ORM2,KRE27,ORM2,0.0
CCW12:ORM2,ERP1:ORM2,CCW12,ORM2,ERP1,ORM2,0.0
CCW12:ORM2,ORM2:NDC1,CCW12,ORM2,ORM2,NDC1,0.0
CCW12:ORM2,WBP1:ORM2,CCW12,ORM2,WBP1,ORM2,0.0
CCW12:ORM2,ERG26:ORM2,CCW12,ORM2,ERG26,ORM2,0.0
CCW12:ORM2,MSC7:ORM2,CCW12,ORM2,MSC7,ORM2,0.0
CCW12:ORM2,ERG25:ORM2,CCW12,ORM2,ERG25,ORM2,0.0
CCW12:ORM2,ORM2:DFG5,CCW12,ORM2,ORM2,DFG5,0.0
CCW12:ORM2,CCW12:SWP1,CCW12,ORM2,CCW12,SWP1,0.0
CCW12:ORM2,ERV25:ORM2,CCW12,ORM2,ERV25,ORM2,0.0
CCW12:ORM2,ORM2:ERP4,CCW12,ORM2,ORM2,ERP4,0.0
CCW12:ORM2,SUR2:ORM2,CCW12,ORM2,SUR2,ORM2,0.0
CCW12:ORM2,ORM2:SSH1,CCW12,ORM2,ORM2,SSH1,0.0
CCW12:ORM2,GPI13:ORM2,CCW12,ORM2,GPI13,ORM2,0.0
CCW12:ORM2,SPC1:ORM2,CCW12,ORM2,SPC1,ORM2,0.0
CCW12:ORM2,PHO88:ORM2,CCW12,ORM2,PHO88,ORM2,0.0
CCW12:ORM2,SOP4:ORM2,CCW12,ORM2,SOP4,ORM2,0.0
CCW12:ORM2,CBR1:ORM2,CCW12,ORM2,CBR1,ORM2,0.0
CCW12:ORM2,ORM2:SCS7,CCW12,ORM2,ORM2,SCS7,0.0
CCW12:ORM2,ORM2:SPC2,CCW12,ORM2,ORM2,SPC2,0.0
CCW12:ORM2,SHR3:ORM2,CCW12,ORM2,SHR3,ORM2,0.0
CCW12:ORM2,ERG11:ORM2,CCW12,ORM2,ERG11,ORM2,0.0
CCW12:ORM2,ORM2:VHS3,CCW12,ORM2,ORM2,VHS3,0.0
CCW12:ORM2,ORM2:YNL190W,CCW12,ORM2,ORM2,YNL190W,0.0
EMP47:ERV41,SFT2:EMP47,EMP47,ERV41,SFT2,EMP47,0.0
EMP47:ERV41,FTH1:EMP47,EMP47,ERV41,FTH1,EMP47,0.0
EMP47:ERV41,ERV29:ERV41,EMP47,ERV41,ERV29,ERV41,0.0
EMP47:ERV41,EMP47:RBD2,EMP47,ERV41,EMP47,RBD2,0.0
EMP47:ERV41,ERV46:ERV41,EMP47,ERV41,ERV46,ERV41,0.0
EMP47:ERV41,EMP47:COT1,EMP47,ERV41,EMP47,COT1,0.0
EMP47:ERV41,EMP47:RET2,EMP47,ERV41,EMP47,RET2,0.0
EMP47:ERV41,SEC26:ERV41,EMP47,ERV41,SEC26,ERV41,0.0
EMP47:ERV41,EMP47:ATG27,EMP47,ERV41,EMP47,ATG27,0.0
EMP47:ERV41,SPC1:ERV41,EMP47,ERV41,SPC1,ERV41,0.0
EMP47:ERV41,YBR241C:EMP47,EMP47,ERV41,YBR241C,EMP47,0.0
EMP47:ERV41,EMP47:PMC1,EMP47,ERV41,EMP47,PMC1,0.0
EMP47:ERV41,EMP47:ERV29,EMP47,ERV41,EMP47,ERV29,0.0
EMP47:ERV41,ARF1:EMP47,EMP47,ERV41,ARF1,EMP47,0.0
EMP47:ERV41,ERV41:RBD2,EMP47,ERV41,ERV41,RBD2,0.0
EMP47:ERV41,EMP47:ERV25,EMP47,ERV41,EMP47,ERV25,0.0
EMP47:ERV41,EMP47:VPS68,EMP47,ERV41,EMP47,VPS68,0.0
UTP5:UTP8,UTP5:UTP15,UTP5,UTP8,UTP5,UTP15,0.0
UTP5:UTP8,UTP4:UTP8,UTP5,UTP8,UTP4,UTP8,0.0
UTP5:UTP8,UTP5:YIL127C,UTP5,UTP8,UTP5,YIL127C,0.0
UTP5:UTP8,UTP5:UTP9,UTP5,UTP8,UTP5,UTP9,0.0
UTP5:UTP8,UTP5:STE12,UTP5,UTP8,UTP5,STE12,0.0
UTP5:UTP8,UTP8:UTP15,UTP5,UTP8,UTP8,UTP15,0.0
UTP5:UTP8,UTP4:UTP5,UTP5,UTP8,UTP4,UTP5,0.0
UTP5:UTP8,UTP8:UTP9,UTP5,UTP8,UTP8,UTP9,0.0
UTP5:UTP8,UTP5:UTP10,UTP5,UTP8,UTP5,UTP10,0.0
ERP1:PHO88,ERP1:RPB11,ERP1,PHO88,ERP1,RPB11,0.0
ERP1:PHO88,PHO88:COS1,ERP1,PHO88,PHO88,COS1,0.0
ERP1:PHO88,ERP1:ORM2,ERP1,PHO88,ERP1,ORM2,0.0
ERP1:PHO88,ERP1:CBR1,ERP1,PHO88,ERP1,CBR1,0.0
ERP1:PHO88,ERP1:SCS7,ERP1,PHO88,ERP1,SCS7,0.0
ERP1:PHO88,PHO88:PIS1,ERP1,PHO88,PHO88,PIS1,0.0
ERP1:PHO88,ERP1:ERG11,ERP1,PHO88,ERP1,ERG11,0.0
ERP1:PHO88,PHO88:YKL088W,ERP1,PHO88,PHO88,YKL088W,0.0
ERP1:PHO88,ERP1:CPT1,ERP1,PHO88,ERP1,CPT1,0.0
ERP1:PHO88,ERP1:SEY1,ERP1,PHO88,ERP1,SEY1,0.0
ERP1:PHO88,ERP1:GTT1,ERP1,PHO88,ERP1,GTT1,0.0
ERP1:PHO88,ERP1:VHS3,ERP1,PHO88,ERP1,VHS3,0.0
ERP1:PHO88,PHO88:DAL5,ERP1,PHO88,PHO88,DAL5,0.0
ERP1:PHO88,PHO88:ERG25,ERP1,PHO88,PHO88,ERG25,0.0
ERP1:PHO88,ERP1:RET2,ERP1,PHO88,ERP1,RET2,0.0
ERP1:PHO88,PHO88:FCY2,ERP1,PHO88,PHO88,FCY2,0.0
ERP1:PHO88,PHO88:HXT1,ERP1,PHO88,PHO88,HXT1,0.0
ERP1:PHO88,PHO88:ERV25,ERP1,PHO88,PHO88,ERV25,0.0
ERP1:PHO88,PHO88:GOT1,ERP1,PHO88,PHO88,GOT1,0.0
ERP1:PHO88,ERP1:SWP1,ERP1,PHO88,ERP1,SWP1,0.0
ERP1:PHO88,PHO88:LAC1,ERP1,PHO88,PHO88,LAC1,0.0
ERP1:PHO88,ERP1:KRE27,ERP1,PHO88,ERP1,KRE27,0.0
ERP1:PHO88,PHO88:SUR2,ERP1,PHO88,PHO88,SUR2,0.0
ERP1:PHO88,PHO88:OLE1,ERP1,PHO88,PHO88,OLE1,0.0
ERP1:PHO88,ERP1:UIP4,ERP1,PHO88,ERP1,UIP4,0.0
ERP1:PHO88,PHO88:TPO3,ERP1,PHO88,PHO88,TPO3,0.0
ERP1:PHO88,PHO88:SSH1,ERP1,PHO88,PHO88,SSH1,0.0
ERP1:PHO88,ERP1:WBP1,ERP1,PHO88,ERP1,WBP1,0.0
ERP1:PHO88,ERP1:ALG5,ERP1,PHO88,ERP1,ALG5,0.0
ERP1:PHO88,ERP1:PIS1,ERP1,PHO88,ERP1,PIS1,0.0
ERP1:PHO88,ERP1:AYR1,ERP1,PHO88,ERP1,AYR1,0.0
ERP1:PHO88,PHO88:SPC1,ERP1,PHO88,PHO88,SPC1,0.0
ERP1:PHO88,PHO88:SOP4,ERP1,PHO88,PHO88,SOP4,0.0
ERP1:PHO88,PHO88:ORM2,ERP1,PHO88,PHO88,ORM2,0.0
ERP1:PHO88,ERP1:ERG26,ERP1,PHO88,ERP1,ERG26,0.0
ERP1:PHO88,ERP1:ERV29,ERP1,PHO88,ERP1,ERV29,0.0
ERP1:PHO88,ERP1:MSC7,ERP1,PHO88,ERP1,MSC7,0.0
ERP1:PHO88,ERP1:ERG25,ERP1,PHO88,ERP1,ERG25,0.0
ERP1:PHO88,PHO88:SCS7,ERP1,PHO88,PHO88,SCS7,0.0
ERP1:PHO88,PHO88:SPC2,ERP1,PHO88,PHO88,SPC2,0.0
ERP1:PHO88,PHO88:SHR3,ERP1,PHO88,PHO88,SHR3,0.0
ERP1:PHO88,ERP1:ARF1,ERP1,PHO88,ERP1,ARF1,0.0
ERP1:PHO88,PHO88:ERG11,ERP1,PHO88,PHO88,ERG11,0.0
ERP1:PHO88,ERP1:ERG5,ERP1,PHO88,ERP1,ERG5,0.0
ERP1:PHO88,ERP1:PKR1,ERP1,PHO88,ERP1,PKR1,0.0
ERP1:PHO88,PHO88:COS4,ERP1,PHO88,PHO88,COS4,0.0
ERP1:PHO88,PHO88:SEC62,ERP1,PHO88,PHO88,SEC62,0.0
ERP1:PHO88,ERP1:ERV25,ERP1,PHO88,ERP1,ERV25,0.0
ERP1:PHO88,PHO88:SEY1,ERP1,PHO88,PHO88,SEY1,0.0
ERP1:PHO88,ERP1:GOT1,ERP1,PHO88,ERP1,GOT1,0.0
ERP1:PHO88,PHO88:VHS3,ERP1,PHO88,PHO88,VHS3,0.0
ERP1:PHO88,PHO88:ILM1,ERP1,PHO88,PHO88,ILM1,0.0
ERP1:PHO88,PHO88:STE24,ERP1,PHO88,PHO88,STE24,0.0
ERP1:PHO88,ERP1:ERP4,ERP1,PHO88,ERP1,ERP4,0.0
ERP1:PHO88,ERP1:SUR2,ERP1,PHO88,ERP1,SUR2,0.0
ERP1:PHO88,PHO88:TPO2,ERP1,PHO88,PHO88,TPO2,0.0
ERP1:PHO88,ERP1:SSH1,ERP1,PHO88,ERP1,SSH1,0.0
ERP1:PHO88,ERP1:SPC1,ERP1,PHO88,ERP1,SPC1,0.0
TPO1:PDR5,SFK1:PDR5,TPO1,PDR5,SFK1,PDR5,0.0
TPO1:PDR5,TPO1:MSC3,TPO1,PDR5,TPO1,MSC3,0.0
TPO1:PDR5,TPO1:YLR326W,TPO1,PDR5,TPO1,YLR326W,0.0
TPO1:PDR5,YBL029C-A:TPO1,TPO1,PDR5,YBL029C-A,TPO1,0.0
TPO1:PDR5,TPO1:HNM1,TPO1,PDR5,TPO1,HNM1,0.0
TPO1:PDR5,QDR2:TPO1,TPO1,PDR5,QDR2,TPO1,0.0
TPO1:PDR5,TPO2:PDR5,TPO1,PDR5,TPO2,PDR5,0.0
TPO1:PDR5,UFD4:TPO1,TPO1,PDR5,UFD4,TPO1,0.0
TPO1:PDR5,PLM2:TPO1,TPO1,PDR5,PLM2,TPO1,0.0
TPO1:PDR5,HXT5:TPO1,TPO1,PDR5,HXT5,TPO1,0.0
TPO1:PDR5,HXT1:TPO1,TPO1,PDR5,HXT1,TPO1,0.0
TPO1:PDR5,TPO1:PDR12,TPO1,PDR5,TPO1,PDR12,0.0
TPO1:PDR5,TPO1:YLR413W,TPO1,PDR5,TPO1,YLR413W,0.0
TPO1:PDR5,SNQ2:TPO1,TPO1,PDR5,SNQ2,TPO1,0.0
TPO1:PDR5,MUP1:TPO1,TPO1,PDR5,MUP1,TPO1,0.0
TPO1:PDR5,TPO1:TCB3,TPO1,PDR5,TPO1,TCB3,0.0
TPO1:PDR5,HNM1:PDR5,TPO1,PDR5,HNM1,PDR5,0.0
TPO1:PDR5,YDR034W-B:TPO1,TPO1,PDR5,YDR034W-B,TPO1,0.0
TPO1:PDR5,TPO1:TPO3,TPO1,PDR5,TPO1,TPO3,0.0
TPO1:PDR5,QDR2:PDR5,TPO1,PDR5,QDR2,PDR5,0.0
TPO1:PDR5,TPO1:DIP5,TPO1,PDR5,TPO1,DIP5,0.0
