strain_id,B_MTX_noDrug.SRO9_SGN1,B_MTX_noDrug.SRO9_DHH1,B_MTX_noDrug.MID2_TPO2,B_MTX_noDrug.ALO1_HYR1,B_MTX_noDrug.TPO1_MID2,B_MTX_noDrug.ALO1_UIP4,B_MTX_noDrug.ERG11_PIS1,B_MTX_noDrug.FMP45_HNM1,B_MTX_noDrug.ERG11_TPO4,B_MTX_noDrug.TPO1_TPO2,B_MTX_noDrug.MID2_MAM33,B_MTX_noDrug.ERG27_ACF2,B_MTX_noDrug.PLM2_SNA3,B_MTX_noDrug.MID2_RSN1,B_MTX_noDrug.ALO1_ADE17,B_MTX_noDrug.MID2_WSC2,B_MTX_noDrug.RET2_EMP70,B_MTX_noDrug.ERG11_ERG5,B_MTX_noDrug.ERG11_ORM2,B_MTX_noDrug.HNM1_MAM33,B_MTX_noDrug.ERV25_UIP4,B_MTX_noDrug.FMP45_MID2,B_MTX_noDrug.ERV25_RBD2,B_MTX_noDrug.ADE17_GIS2,B_MTX_noDrug.HUG1_ALO1,B_MTX_noDrug.DHH1_LSM3,B_MTX_noDrug.noPPI_reference,B_MTX_noDrug.ERV25_PIS1,B_MTX_noDrug.HNM1_MID2,B_MTX_noDrug.SRO9_GIS2,B_MTX_noDrug.HUG1_ADE17,B_MTX_noDrug.ERG11_HYR1,B_MTX_noDrug.SSH1_ERV25,B_MTX_noDrug.SSH1_ORM2,B_MTX_noDrug.ERG11_ERV25,B_MTX_noDrug.ADE17_PGM2,B_MTX_noDrug.HNM1_TPO1,B_MTX_noDrug.SSH1_ERG11,B_MTX_noDrug.RET2_EMP47,B_MTX_noDrug.ERV25_EMP47,B_MTX_noDrug.HNM1_ERG11,B_MTX_noDrug.SNA4_GTR2,B_MTX_noDrug.ERG11_MID2,B_MTX_noDrug.ERV25_ORM2,B_MTX_noDrug.HNM1_TPO4,B_MTX_noDrug.FMP45_MEP1,B_MTX_noDrug.ERV25_ERG5,B_MTX_noDrug.PMC1_CTR2,B_MTX_noDrug.HNM1_TPO2,B_MTX_noDrug.PMC1_GTR2,B_MTX_noDrug.MID2_TPO4,B_MTX_noDrug.ADE17_HYR1,B_MTX_noDrug.TPO1_TCB2,B_MTX_noDrug.SSH1_PIS1,B_MTX_noDrug.ERG11_ACF2,B_MTX_noDrug.HUG1_PGM2,B_MTX_noDrug.GTR1_SLM4,B_MTX_noDrug.PLM2_HNM1,B_MTX_noDrug.SNA4_VAC8,B_MTX_noDrug.RET2_SNA3,B_MTX_noDrug.MID2_PIN2,B_MTX_noDrug.HNM1_RBD2
638,245.0,72.0,0.0,211.0,0.0,24.0,16.0,2.0,864.0,28.0,16.0,0.0,5.0,5.0,225.0,2.0,0.0,2.0,10.0,0.0,9.0,5.0,3.0,3.0,190.0,92.0,172.0,3.0,6.0,8.0,139.0,8.0,7.0,11.0,16.0,4.0,2.0,27.0,1.0,32.0,36.0,4.0,6.0,592.0,3.0,1.0,60.0,122.0,3.0,12.0,15.0,1.0,4.0,7.0,2.0,43.0,416.0,4.0,0.0,0.0,51.0,1.0
639,238.0,71.0,17.0,750.0,9.0,14.0,31.0,8.0,1009.0,10.0,30.0,27.0,15.0,52.0,87.0,315.0,12.0,9.0,84.0,14.0,18.0,14.0,18.0,16.0,31.0,639.0,62.0,29.0,25.0,10.0,59.0,230.0,16.0,17.0,41.0,11.0,9.0,81.0,20.0,130.0,45.0,26.0,39.0,203.0,11.0,15.0,233.0,69.0,23.0,34.0,16.0,8.0,20.0,31.0,14.0,59.0,138.0,9.0,27.0,6.0,39.0,7.0
64,1351.0,346.0,13.0,217.0,51.0,103.0,16.0,16.0,733.0,101.0,47.0,14.0,14597.0,9.0,167.0,13.0,6.0,44.0,99.0,6.0,235.0,27.0,1.0,23.0,11.0,144.0,5.0,23.0,60.0,65.0,9.0,23.0,10.0,74.0,4.0,27.0,5.0,42.0,11.0,84.0,98.0,46.0,68.0,320.0,13.0,31.0,1028.0,4.0,49.0,6.0,40.0,12.0,58.0,7.0,4.0,60.0,95.0,13.0,6.0,5.0,70.0,2.0
640,740.0,6.0,7.0,6.0,14.0,0.0,5.0,7.0,324.0,83.0,102.0,20.0,2.0,24.0,107.0,68.0,2.0,2.0,40.0,83.0,22.0,12.0,3.0,3.0,48.0,859.0,12.0,7.0,51.0,3.0,478.0,35.0,7.0,22.0,3.0,2.0,189.0,165.0,6.0,24.0,74.0,88.0,30.0,84.0,3.0,24.0,260.0,26.0,62.0,16.0,26.0,3.0,3.0,4.0,0.0,53.0,23.0,13.0,25.0,6.0,146.0,0.0
642,3357.0,54.0,21.0,186.0,31.0,867.0,40.0,36.0,788.0,228.0,272.0,2233.0,1675.0,42.0,85.0,6.0,51.0,30.0,2806.0,2051.0,678.0,49.0,65.0,21.0,1160.0,5694.0,1491.0,83.0,221.0,10.0,2782.0,397.0,203.0,2277.0,122.0,16.0,252.0,539.0,42.0,807.0,364.0,206.0,178.0,2336.0,142.0,934.0,2280.0,185.0,447.0,114.0,95.0,16.0,89.0,547.0,51.0,2782.0,166.0,82.0,53.0,32.0,63.0,13.0
643,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,18.0,0.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,1.0,4.0,10.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,59.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0
648,128.0,12.0,83.0,14.0,4.0,15.0,158.0,9.0,83.0,11.0,925.0,7.0,4439.0,14.0,40.0,902.0,5.0,8.0,557.0,281.0,19.0,14.0,1.0,73.0,22.0,40.0,52.0,6.0,31.0,13.0,12.0,513.0,182.0,415.0,4.0,26.0,16.0,777.0,6.0,87.0,293.0,402.0,328.0,251.0,12.0,71.0,46.0,12.0,29.0,23.0,33.0,666.0,18.0,640.0,31.0,10.0,63.0,47.0,11.0,3.0,593.0,14.0
649,1852.0,631.0,420.0,1387.0,400.0,212.0,256.0,76.0,6264.0,1105.0,443.0,1423.0,196.0,1519.0,262.0,633.0,62.0,155.0,662.0,313.0,200.0,97.0,87.0,122.0,1013.0,10158.0,455.0,116.0,913.0,139.0,3422.0,4291.0,213.0,431.0,136.0,59.0,597.0,1315.0,108.0,1560.0,1519.0,1443.0,773.0,2289.0,202.0,590.0,3817.0,449.0,304.0,543.0,895.0,79.0,1262.0,558.0,62.0,862.0,205.0,195.0,112.0,44.0,874.0,47.0
65,37.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,12.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,3.0,1.0,1.0,4.0,9.0,2.0,27.0,0.0,7.0,1.0,5.0,1.0,18.0,4.0,0.0,5.0,0.0,4.0,5.0,4.0,10.0,3.0,5.0,5.0,8.0,1.0,5.0,16.0,5.0,2.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,10.0,0.0,2.0,1.0,5.0,3.0
651,1315.0,212.0,25.0,78.0,14.0,62.0,36.0,8.0,499.0,79.0,15.0,12.0,6.0,76.0,50.0,12.0,1.0,24.0,49.0,5.0,185.0,5.0,6.0,11.0,166.0,338.0,67.0,23.0,19.0,30.0,179.0,92.0,21.0,7.0,4.0,4.0,3.0,424.0,8.0,236.0,147.0,33.0,30.0,409.0,12.0,78.0,594.0,461.0,20.0,175.0,86.0,3.0,123.0,63.0,8.0,66.0,2413.0,7.0,15.0,4.0,143.0,4.0
652,5779.0,545.0,405.0,607.0,138.0,210.0,66.0,56.0,788.0,202.0,119.0,36.0,394.0,149.0,117.0,96.0,11.0,25.0,338.0,28.0,471.0,40.0,85.0,23.0,224.0,5724.0,33.0,108.0,751.0,38.0,601.0,972.0,348.0,306.0,124.0,14.0,256.0,628.0,8.0,410.0,1264.0,1170.0,63.0,3849.0,312.0,63.0,2910.0,600.0,392.0,702.0,826.0,17.0,50.0,67.0,17.0,177.0,193.0,13.0,1209.0,17.0,801.0,10.0
653,82.0,11.0,24.0,16.0,12.0,6.0,12.0,6.0,98.0,18.0,24.0,16.0,9.0,20.0,15.0,219.0,3.0,12.0,79.0,31.0,25.0,77.0,13.0,4.0,88.0,40.0,20.0,29.0,19.0,2.0,254.0,183.0,10.0,32.0,23.0,23.0,142.0,85.0,4.0,44.0,65.0,66.0,5.0,58.0,19.0,52.0,92.0,5.0,26.0,10.0,34.0,20.0,13.0,8.0,10.0,464.0,7.0,6.0,209.0,1.0,35.0,6.0
657,936.0,426.0,27.0,45.0,13.0,116.0,341.0,4.0,2204.0,219.0,74.0,80.0,19.0,19.0,22.0,4.0,9.0,233.0,1827.0,35.0,240.0,16.0,5.0,29.0,57.0,865.0,484.0,23.0,43.0,118.0,40.0,1670.0,42.0,130.0,76.0,10.0,13.0,162.0,29.0,320.0,334.0,119.0,194.0,269.0,15.0,309.0,460.0,229.0,29.0,51.0,15.0,22.0,72.0,35.0,52.0,36.0,20.0,8.0,57.0,9.0,33.0,10.0
658,547.0,244.0,32.0,59.0,0.0,103.0,103.0,1.0,18.0,1.0,466.0,40.0,3.0,67.0,3.0,610.0,4.0,1.0,231.0,4.0,7.0,4.0,33.0,7.0,188.0,55.0,201.0,283.0,20.0,11.0,8386.0,295.0,10.0,3.0,5.0,6.0,8.0,20.0,2.0,33.0,184.0,23.0,237.0,9.0,0.0,70.0,30.0,57.0,9.0,12.0,6.0,3.0,6.0,1.0,19.0,535.0,6.0,7.0,30.0,0.0,46.0,4.0
66,3.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,13.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,69.0,3.0,0.0,1.0,0.0,1.0,2.0,6.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
660,418.0,195.0,25.0,41.0,6.0,133.0,90.0,13.0,556.0,56.0,173.0,321.0,33.0,36.0,22.0,4.0,7.0,25.0,1343.0,6.0,140.0,11.0,41.0,8.0,911.0,66.0,406.0,5.0,203.0,7.0,4412.0,343.0,205.0,30.0,11.0,5.0,6.0,44.0,6.0,38.0,150.0,98.0,37.0,104.0,9.0,78.0,164.0,174.0,13.0,265.0,54.0,14.0,17.0,10.0,13.0,1521.0,22.0,47.0,20.0,10.0,73.0,3.0
666,528.0,67.0,24.0,497.0,39.0,198.0,32.0,14.0,807.0,875.0,451.0,177.0,39.0,17.0,5.0,569.0,9.0,16.0,52.0,690.0,32.0,28.0,12.0,5.0,355.0,279.0,59.0,10.0,106.0,7.0,79.0,351.0,127.0,10.0,34.0,7.0,287.0,459.0,13.0,159.0,731.0,218.0,145.0,166.0,88.0,385.0,587.0,27.0,221.0,25.0,37.0,11.0,136.0,251.0,41.0,781.0,103.0,20.0,194.0,6.0,229.0,7.0
667,405.0,43.0,63.0,18.0,11.0,10.0,376.0,29.0,1294.0,11.0,14.0,58.0,6.0,164.0,13.0,3.0,7.0,115.0,157.0,12.0,16.0,11.0,19.0,13.0,444.0,2817.0,67.0,12.0,237.0,40.0,32.0,3446.0,109.0,48.0,157.0,3.0,223.0,579.0,16.0,56.0,652.0,245.0,844.0,437.0,172.0,26.0,1021.0,51.0,62.0,103.0,130.0,7.0,13.0,13.0,18.0,37.0,23.0,33.0,15.0,6.0,244.0,193.0
668,104.0,5.0,12.0,22.0,3.0,2.0,15.0,3.0,179.0,52.0,79.0,12.0,0.0,16.0,5.0,1.0,2.0,5.0,10.0,31.0,23.0,4.0,3.0,3.0,28.0,63.0,20.0,8.0,5.0,5.0,167.0,100.0,3.0,46.0,11.0,6.0,6.0,32.0,3.0,25.0,61.0,57.0,11.0,23.0,2.0,5.0,48.0,11.0,245.0,7.0,20.0,6.0,14.0,6.0,9.0,42.0,53.0,1.0,505.0,0.0,90.0,2.0
673,60195.0,25605.0,7576.0,3521.0,1157.0,619.0,5967.0,379.0,48153.0,3427.0,5119.0,1300.0,1790.0,2600.0,11217.0,1861.0,159.0,6644.0,13044.0,472.0,2176.0,559.0,351.0,715.0,4375.0,67532.0,444.0,881.0,13835.0,3558.0,8522.0,37404.0,23986.0,9812.0,1751.0,334.0,1347.0,19864.0,423.0,2522.0,20074.0,22721.0,10607.0,21395.0,948.0,2904.0,18368.0,18329.0,2046.0,9980.0,13381.0,454.0,1007.0,739.0,986.0,991.0,2149.0,1053.0,29296.0,304.0,13394.0,701.0
674,2835.0,1401.0,119.0,889.0,104.0,77.0,442.0,18.0,1328.0,458.0,132.0,34.0,12.0,196.0,374.0,8.0,13.0,208.0,2749.0,14.0,291.0,56.0,72.0,18.0,37.0,101.0,20.0,21.0,414.0,91.0,22.0,1054.0,441.0,27.0,58.0,11.0,10.0,307.0,20.0,261.0,891.0,225.0,351.0,2168.0,35.0,1568.0,1585.0,62.0,23.0,98.0,469.0,15.0,88.0,20.0,11.0,124.0,2583.0,16.0,28.0,13.0,568.0,12.0
676,6096.0,198.0,137.0,342.0,74.0,415.0,376.0,46.0,1059.0,66.0,263.0,172.0,1648.0,102.0,116.0,139.0,17.0,103.0,1523.0,472.0,197.0,19.0,42.0,227.0,302.0,428.0,38.0,36.0,197.0,11.0,97.0,392.0,283.0,384.0,54.0,23796.0,4254.0,3423.0,12.0,257.0,1107.0,5727.0,588.0,2379.0,2202.0,530.0,2142.0,44.0,718.0,40.0,317.0,227.0,119.0,154.0,28.0,1430.0,464.0,120.0,8885.0,6.0,439.0,31.0
677,27.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,5.0,1.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0
683,26.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,34.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
685,40.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,8.0,4.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,3.0,9.0,6.0,1.0,2.0,0.0,4.0,30.0,4.0,2.0,5.0,1.0,0.0,19.0,0.0,2.0,1.0,2.0,0.0,6.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,5.0,8.0,5.0,0.0,2.0,0.0
689,1856.0,132.0,91.0,25.0,2.0,58.0,52.0,16.0,1543.0,20.0,589.0,583.0,35.0,179.0,5.0,3.0,28.0,21.0,74.0,131.0,20.0,11.0,27.0,12.0,1688.0,20.0,5210.0,15.0,1.0,2.0,463.0,888.0,272.0,2249.0,42.0,7.0,856.0,953.0,15.0,47.0,72.0,48.0,71.0,156.0,25.0,992.0,82.0,14.0,10.0,7.0,47.0,18.0,4.0,110.0,33.0,332.0,14.0,99.0,14.0,6.0,125.0,2.0
690,109.0,94.0,11.0,1.0,3.0,77.0,14.0,7.0,205.0,123.0,0.0,7.0,2.0,1.0,1.0,1.0,8.0,20.0,46.0,65.0,110.0,4.0,15.0,19.0,39.0,21.0,1146.0,4.0,20.0,4.0,3.0,1228.0,57.0,172.0,3.0,40.0,31.0,224.0,6.0,172.0,49.0,64.0,14.0,43.0,44.0,73.0,24.0,96.0,2.0,9.0,0.0,6916.0,7.0,0.0,53.0,73.0,1.0,13.0,26.0,2.0,53.0,8.0
692,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
693,227.0,24.0,3.0,27.0,13.0,8.0,11.0,2.0,903.0,14.0,4.0,29.0,6.0,12.0,24.0,8.0,9.0,9.0,71.0,14.0,16.0,6.0,15.0,5.0,8.0,30.0,7.0,38.0,7.0,18.0,11.0,281.0,7.0,5.0,27.0,2.0,11.0,45.0,26.0,60.0,22.0,4.0,27.0,115.0,8.0,12.0,79.0,27.0,7.0,4.0,9.0,2.0,5.0,40.0,8.0,10.0,30.0,8.0,7.0,13.0,16.0,4.0
695,2427.0,398.0,47.0,614.0,213.0,109.0,53.0,5.0,847.0,975.0,56.0,81.0,14.0,23.0,80.0,33.0,18.0,30.0,57.0,25.0,375.0,28.0,36.0,9.0,88.0,9544.0,104.0,48.0,290.0,58.0,51.0,539.0,62.0,41.0,32.0,32.0,56.0,89.0,18.0,215.0,252.0,119.0,58.0,1568.0,98.0,31.0,2973.0,166.0,65.0,47.0,140.0,36.0,296.0,34.0,12.0,228.0,106.0,33.0,19.0,18.0,138.0,583.0
697,287.0,3.0,2.0,12.0,3.0,2.0,1.0,2.0,72.0,2.0,1.0,8.0,1.0,2.0,8.0,2.0,13.0,0.0,18.0,6.0,5.0,2.0,2.0,7.0,4.0,21.0,5.0,3.0,1.0,0.0,1.0,64.0,3.0,0.0,2.0,3.0,4.0,9.0,13.0,16.0,5.0,6.0,6.0,54.0,4.0,1.0,30.0,4.0,5.0,2.0,4.0,0.0,3.0,3.0,2.0,3.0,7.0,1.0,4.0,7.0,6.0,3.0
7,33.0,1.0,58.0,6.0,2.0,32.0,20.0,0.0,7.0,3.0,22.0,4.0,4.0,9.0,5.0,69.0,112.0,2.0,0.0,41.0,20.0,7.0,2.0,3.0,9.0,199.0,28.0,10.0,5.0,2.0,5.0,456.0,42.0,6.0,12.0,3.0,529.0,55.0,213.0,21.0,91.0,20.0,84.0,283.0,74.0,5.0,355.0,18.0,498.0,2.0,9.0,5.0,6.0,2.0,6.0,8.0,3.0,18.0,2.0,28.0,2.0,4.0
701,16.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,43.0,79.0,0.0,0.0,73.0,1.0,0.0,2.0,0.0,4.0,0.0,3.0,3.0,5.0,0.0,4.0,6.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0
702,125.0,4.0,0.0,3.0,0.0,1.0,5.0,1.0,55.0,0.0,0.0,5.0,2.0,1.0,7.0,0.0,0.0,37.0,39.0,3.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,0.0,9.0,6.0,691.0,0.0,2.0,17.0,1.0,0.0,1.0,4.0,11.0,0.0,2.0,10.0,35.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,2.0,1.0,7.0,0.0
703,843.0,268.0,6.0,10.0,1.0,89.0,49.0,1.0,13.0,6.0,3.0,29.0,4.0,4.0,2.0,1.0,3.0,13.0,193.0,2.0,407.0,4.0,1.0,7.0,2.0,10.0,615.0,357.0,5.0,12.0,9.0,519.0,1.0,0.0,28.0,0.0,4.0,9.0,6.0,231.0,11.0,92.0,148.0,570.0,6.0,197.0,202.0,163.0,4.0,15.0,21.0,1.0,5.0,3.0,35.0,8.0,592.0,1.0,4.0,2.0,44.0,1.0
705,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,92.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0
709,936.0,587.0,51.0,918.0,41.0,177.0,126.0,8.0,2355.0,217.0,7.0,4.0,26.0,38.0,58.0,17.0,10.0,69.0,2435.0,61.0,604.0,9.0,12.0,6.0,16.0,1905.0,79.0,17.0,248.0,15.0,525.0,522.0,244.0,1264.0,20.0,0.0,86.0,291.0,7.0,380.0,204.0,206.0,97.0,3062.0,48.0,21.0,1266.0,112.0,7.0,69.0,13.0,4.0,49.0,33.0,22.0,30.0,18.0,10.0,16.0,11.0,18.0,3.0
711,17.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
713,1863.0,26.0,19.0,44.0,23.0,10.0,25.0,156.0,239.0,253.0,165.0,268.0,110.0,73.0,11.0,12.0,16.0,13.0,410.0,759.0,37.0,339.0,21.0,6.0,626.0,24.0,245.0,16.0,92.0,0.0,2709.0,2895.0,164.0,525.0,36.0,18.0,681.0,280.0,11.0,210.0,637.0,275.0,215.0,566.0,225.0,358.0,557.0,36.0,2419.0,29.0,12.0,12.0,86.0,15.0,5.0,571.0,65.0,80.0,291.0,5.0,181.0,4.0
715,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,5003.0,977.0,113.0,387.0,147.0,723.0,158.0,46.0,3621.0,971.0,435.0,608.0,1037.0,245.0,293.0,211.0,45.0,89.0,1188.0,952.0,1844.0,46.0,86.0,42.0,789.0,1043.0,466.0,267.0,340.0,49.0,1435.0,1057.0,661.0,225.0,130.0,20.0,266.0,2453.0,47.0,1086.0,3039.0,354.0,234.0,772.0,306.0,1352.0,665.0,829.0,317.0,435.0,146.0,25.0,800.0,205.0,208.0,193.0,99.0,51.0,45.0,50.0,328.0,2906.0
721,79.0,15.0,5.0,15.0,3.0,2.0,2.0,2.0,110.0,5.0,0.0,11.0,0.0,5.0,5.0,2.0,6.0,1.0,10.0,7.0,5.0,3.0,1.0,3.0,4.0,16.0,4.0,3.0,1.0,3.0,12.0,126.0,3.0,3.0,1.0,2.0,4.0,10.0,4.0,31.0,7.0,8.0,2.0,77.0,2.0,3.0,38.0,1.0,3.0,1.0,4.0,4.0,6.0,5.0,4.0,7.0,32.0,1.0,3.0,7.0,7.0,1.0
724,84.0,10.0,2.0,7.0,4.0,6.0,1.0,1.0,157.0,4.0,5.0,19.0,6.0,4.0,23.0,1.0,60.0,0.0,22.0,9.0,10.0,4.0,2.0,1.0,1.0,23.0,3.0,7.0,4.0,3.0,4.0,120.0,2.0,3.0,6.0,5.0,3.0,11.0,38.0,37.0,11.0,5.0,3.0,69.0,4.0,4.0,64.0,2.0,7.0,0.0,8.0,1.0,9.0,10.0,2.0,2.0,12.0,0.0,7.0,60.0,5.0,12.0
727,3158.0,2018.0,162.0,1889.0,72.0,268.0,700.0,86.0,4887.0,1010.0,374.0,705.0,127.0,479.0,201.0,23.0,62.0,286.0,2421.0,422.0,250.0,119.0,45.0,81.0,2231.0,84.0,450.0,764.0,445.0,174.0,589.0,2339.0,839.0,1668.0,639.0,85.0,425.0,1408.0,36.0,1047.0,530.0,501.0,547.0,1853.0,469.0,5231.0,3154.0,844.0,126.0,462.0,475.0,1544.0,798.0,90.0,346.0,927.0,7781.0,153.0,66.0,38.0,861.0,92.0
729,5986.0,887.0,387.0,523.0,495.0,44.0,368.0,134.0,7637.0,2538.0,397.0,395.0,179.0,2466.0,49.0,528.0,43.0,242.0,759.0,1024.0,218.0,152.0,45.0,66.0,965.0,204.0,798.0,326.0,268.0,142.0,393.0,2635.0,1929.0,343.0,183.0,49.0,2410.0,2649.0,59.0,639.0,642.0,374.0,699.0,381.0,1580.0,2144.0,2085.0,79.0,985.0,73.0,599.0,72.0,1171.0,3483.0,428.0,537.0,56.0,291.0,34.0,28.0,1699.0,20.0
731,103.0,7.0,13.0,2.0,13.0,6.0,11.0,2.0,30.0,16.0,6.0,29.0,6.0,4.0,2.0,4.0,13.0,307.0,586.0,1.0,6.0,11.0,14.0,3.0,2.0,31.0,5.0,14.0,18.0,79.0,59.0,4749.0,0.0,3.0,977.0,0.0,12.0,5.0,19.0,41.0,71.0,9.0,68.0,710.0,5.0,7.0,30.0,7.0,3.0,5.0,3.0,13.0,5.0,3.0,0.0,10.0,26.0,8.0,1.0,3.0,13.0,4.0
732,62.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,32.0,2.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,19.0,39.0,2.0,4.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,1.0,8.0,0.0,261.0,1.0,1.0,12.0,3.0,0.0,6.0,3.0,5.0,2.0,0.0,2.0,23.0,0.0,2.0,11.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,2.0,0.0,3.0,0.0,2.0,0.0
734,741.0,681.0,442.0,29.0,22.0,48.0,157.0,338.0,640.0,1513.0,4431.0,35.0,12993.0,2073.0,103.0,3498.0,51.0,24.0,2805.0,1015.0,2165.0,202.0,59.0,16.0,756.0,80.0,1156.0,32.0,540.0,53.0,120.0,1738.0,16.0,1249.0,57.0,72.0,34.0,292.0,31.0,72.0,599.0,453.0,496.0,2706.0,173.0,1032.0,378.0,1890.0,92.0,576.0,149.0,52.0,100.0,45.0,140.0,1589.0,174.0,536.0,16.0,25.0,1955.0,23.0
735,21.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,35.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
738,47.0,25.0,5.0,5.0,0.0,21.0,20.0,1.0,389.0,2.0,438.0,2.0,1.0,4.0,57.0,241.0,0.0,4.0,86.0,2.0,72.0,5.0,1.0,2.0,57.0,728.0,37.0,5.0,14.0,7.0,6.0,165.0,52.0,47.0,6.0,4.0,0.0,6.0,1.0,13.0,9.0,16.0,34.0,12.0,6.0,2.0,4.0,25.0,4.0,10.0,4.0,2.0,8.0,18.0,1.0,21.0,4.0,0.0,0.0,0.0,45.0,0.0
