strain_id,B_noMTX_Trifluoperazine.PMC1_CTR2,B_noMTX_Trifluoperazine.MID2_PIN2,B_noMTX_Trifluoperazine.HUG1_PGM2,B_noMTX_Trifluoperazine.SSH1_PIS1,B_noMTX_Trifluoperazine.DHH1_LSM3,B_noMTX_Trifluoperazine.SNA4_VAC8,B_noMTX_Trifluoperazine.MID2_MAM33,B_noMTX_Trifluoperazine.ALO1_ADE17,B_noMTX_Trifluoperazine.HNM1_TPO1,B_noMTX_Trifluoperazine.SSH1_ERV25,B_noMTX_Trifluoperazine.HNM1_TPO4,B_noMTX_Trifluoperazine.ALO1_UIP4,B_noMTX_Trifluoperazine.GTR1_SLM4,B_noMTX_Trifluoperazine.HNM1_MID2,B_noMTX_Trifluoperazine.RET2_EMP47,B_noMTX_Trifluoperazine.FMP45_MID2,B_noMTX_Trifluoperazine.RET2_SNA3,B_noMTX_Trifluoperazine.ERV25_ERG5,B_noMTX_Trifluoperazine.PMC1_GTR2,B_noMTX_Trifluoperazine.HNM1_TPO2,B_noMTX_Trifluoperazine.ERG11_MID2,B_noMTX_Trifluoperazine.ERV25_RBD2,B_noMTX_Trifluoperazine.SSH1_ERG11,B_noMTX_Trifluoperazine.SRO9_DHH1,B_noMTX_Trifluoperazine.ADE17_HYR1,B_noMTX_Trifluoperazine.noPPI_reference,B_noMTX_Trifluoperazine.HNM1_MAM33,B_noMTX_Trifluoperazine.MID2_WSC2,B_noMTX_Trifluoperazine.HUG1_ADE17,B_noMTX_Trifluoperazine.ADE17_GIS2,B_noMTX_Trifluoperazine.TPO1_MID2,B_noMTX_Trifluoperazine.ERG11_ERG5,B_noMTX_Trifluoperazine.ERG11_ACF2,B_noMTX_Trifluoperazine.ADE17_PGM2,B_noMTX_Trifluoperazine.ERV25_UIP4,B_noMTX_Trifluoperazine.ERG11_ERV25,B_noMTX_Trifluoperazine.FMP45_HNM1,B_noMTX_Trifluoperazine.HUG1_ALO1,B_noMTX_Trifluoperazine.TPO1_TCB2,B_noMTX_Trifluoperazine.ERV25_ORM2,B_noMTX_Trifluoperazine.ERG11_PIS1,B_noMTX_Trifluoperazine.FMP45_MEP1,B_noMTX_Trifluoperazine.HNM1_ERG11,B_noMTX_Trifluoperazine.ERG27_ACF2,B_noMTX_Trifluoperazine.MID2_RSN1,B_noMTX_Trifluoperazine.ERV25_EMP47,B_noMTX_Trifluoperazine.ERG11_TPO4,B_noMTX_Trifluoperazine.PLM2_SNA3,B_noMTX_Trifluoperazine.MID2_TPO2,B_noMTX_Trifluoperazine.ALO1_HYR1,B_noMTX_Trifluoperazine.SNA4_GTR2,B_noMTX_Trifluoperazine.MID2_TPO4,B_noMTX_Trifluoperazine.SSH1_ORM2,B_noMTX_Trifluoperazine.RET2_EMP70,B_noMTX_Trifluoperazine.HNM1_RBD2,B_noMTX_Trifluoperazine.SRO9_SGN1,B_noMTX_Trifluoperazine.ERV25_PIS1,B_noMTX_Trifluoperazine.ERG11_ORM2,B_noMTX_Trifluoperazine.ERG11_HYR1,B_noMTX_Trifluoperazine.PLM2_HNM1,B_noMTX_Trifluoperazine.SRO9_GIS2,B_noMTX_Trifluoperazine.TPO1_TPO2
658,3.0,66,2.0,7.0,2.0,4.0,91.0,0.0,223.0,7.0,1.0,11.0,6.0,3.0,2.0,55,3.0,4.0,2.0,1.0,210.0,0.0,2.0,61.0,2.0,149.0,2.0,445.0,15.0,0.0,2.0,4.0,21.0,2.0,13,8,54.0,3.0,2.0,3.0,214.0,9.0,25.0,5.0,96.0,4.0,4.0,5.0,7.0,8,9.0,11.0,2.0,5.0,3.0,208.0,7.0,5.0,89.0,3.0,105.0,5.0
66,7.0,109,45.0,2.0,65.0,5.0,16.0,7.0,0.0,30.0,92.0,12.0,2.0,45.0,1.0,39,7.0,12.0,3.0,60.0,83.0,4.0,16.0,95.0,27.0,79.0,11.0,2.0,114.0,5.0,91.0,21.0,232.0,0.0,12,14,5.0,129.0,54.0,21.0,196.0,26.0,85.0,11.0,79.0,6.0,1.0,5.0,10.0,187,110.0,41.0,24.0,15.0,69.0,56.0,1.0,161.0,150.0,4.0,8.0,89.0
660,38.0,212,210.0,29.0,26.0,11.0,56.0,60.0,3.0,34.0,5.0,59.0,27.0,132.0,60.0,159,39.0,80.0,126.0,4.0,103.0,18.0,36.0,119.0,13.0,301.0,12.0,5.0,315.0,4.0,6.0,39.0,153.0,7.0,195,60,41.0,279.0,17.0,51.0,374.0,53.0,127.0,457.0,147.0,13.0,111.0,5.0,30.0,25,31.0,47.0,77.0,185.0,7.0,105.0,2.0,360.0,200.0,15.0,25.0,61.0
666,55.0,392,1039.0,374.0,479.0,52.0,322.0,45.0,396.0,68.0,229.0,77.0,16.0,61.0,10.0,1018,10.0,431.0,179.0,245.0,110.0,19.0,53.0,89.0,40.0,435.0,279.0,698.0,223.0,24.0,188.0,87.0,280.0,127.0,324,836,83.0,954.0,250.0,516.0,191.0,138.0,216.0,747.0,283.0,44.0,99.0,112.0,26.0,312,587.0,113.0,134.0,45.0,30.0,188.0,90.0,12.0,156.0,17.0,159.0,222.0
667,163.0,882,429.0,53.0,921.0,1255.0,194.0,51.0,192.0,126.0,233.0,17.0,49.0,141.0,21.0,1242,27.0,515.0,378.0,213.0,799.0,55.0,140.0,184.0,72.0,2058.0,65.0,13.0,162.0,21.0,21.0,387.0,642.0,116.0,839,592,198.0,487.0,11.0,76.0,1676.0,101.0,383.0,486.0,593.0,25.0,361.0,620.0,78.0,86,290.0,88.0,312.0,38.0,94.0,434.0,17.0,179.0,1749.0,67.0,501.0,38.0
668,15.0,297,20.0,21.0,21.0,130.0,334.0,4.0,122.0,17.0,2.0,4.0,18.0,22.0,17.0,69,11.0,47.0,15.0,29.0,102.0,679.0,12.0,134.0,44.0,25.0,130.0,19.0,16.0,8.0,21.0,9.0,32.0,192.0,113,130,12.0,14.0,14.0,38.0,65.0,20.0,96.0,13.0,208.0,9.0,5.0,20.0,32.0,42,25.0,50.0,14.0,15.0,12.0,99.0,11.0,7.0,21.0,9.0,7.0,28.0
673,16865.0,39853,3673.0,15928.0,15769.0,26875.0,10634.0,7476.0,2891.0,13156.0,2918.0,4866.0,1223.0,4530.0,427.0,42787,477.0,8298.0,29916.0,4946.0,20517.0,757.0,14218.0,24714.0,1179.0,9426.0,5678.0,28265.0,3268.0,1167.0,4160.0,10336.0,13640.0,2026.0,20781,12804,10107.0,4026.0,5593.0,14804.0,34241.0,7952.0,10272.0,4888.0,24727.0,1703.0,8120.0,17047.0,8235.0,17164,25369.0,10878.0,18836.0,626.0,2810.0,39324.0,1657.0,6745.0,9274.0,4494.0,10142.0,8984.0
674,155.0,984,523.0,27.0,80.0,34.0,371.0,140.0,34.0,148.0,51.0,640.0,1396.0,89.0,16.0,2008,40.0,711.0,93.0,24.0,71.0,58.0,87.0,919.0,29.0,1710.0,111.0,18.0,71.0,9.0,209.0,256.0,328.0,14.0,2418,1065,252.0,249.0,199.0,208.0,1055.0,463.0,211.0,340.0,257.0,113.0,133.0,59.0,63.0,3334,139.0,211.0,965.0,35.0,224.0,1112.0,30.0,237.0,302.0,87.0,509.0,776.0
676,69.0,806,596.0,1776.0,223.0,18763.0,322.0,80.0,3307.0,402.0,1734.0,317.0,101.0,142.0,38.0,60,50.0,1452.0,103.0,1590.0,868.0,93.0,881.0,303.0,794.0,1935.0,2123.0,331.0,386.0,390.0,174.0,393.0,388.0,4434.0,1258,931,180.0,303.0,78.0,745.0,1632.0,1067.0,805.0,2594.0,589.0,200.0,332.0,64.0,185.0,1152,10561.0,357.0,881.0,88.0,3085.0,1263.0,60.0,414.0,322.0,73.0,189.0,77.0
677,34.0,151,17.0,133.0,18.0,24.0,31.0,28.0,15.0,17.0,5.0,51.0,378.0,6.0,7.0,40,12.0,64.0,17.0,16.0,126.0,4.0,11.0,93.0,9.0,182.0,15.0,48.0,19.0,11.0,12.0,16.0,52.0,25.0,38,144,29.0,4.0,25.0,32.0,176.0,23.0,34.0,40.0,165.0,26.0,5.0,11.0,19.0,34,35.0,31.0,33.0,59.0,14.0,93.0,12.0,11.0,53.0,14.0,148.0,29.0
683,40.0,88,64.0,1004.0,52.0,413.0,20.0,527.0,13.0,84.0,8.0,739.0,9.0,21.0,5.0,38,24.0,350.0,75.0,29.0,3.0,158.0,27.0,164.0,8.0,622.0,38.0,119.0,6.0,5.0,5.0,36.0,87.0,5.0,5131,89,20.0,28.0,19.0,61.0,287.0,14.0,53.0,19.0,24.0,416.0,6.0,6.0,22.0,2069,48.0,70.0,28.0,14.0,85.0,568.0,64.0,9.0,42.0,5.0,12.0,9.0
685,37.0,399,61.0,948.0,195.0,64.0,279.0,22.0,388.0,312.0,208.0,43.0,34.0,183.0,16.0,109,18.0,243.0,57.0,175.0,385.0,14.0,163.0,202.0,17.0,144.0,221.0,916.0,38.0,7.0,17.0,49.0,319.0,93.0,126,85,76.0,34.0,37.0,598.0,319.0,53.0,404.0,144.0,467.0,24.0,279.0,434.0,53.0,62,427.0,102.0,537.0,22.0,55.0,278.0,16.0,83.0,211.0,28.0,35.0,35.0
689,7.0,306,80.0,204.0,13.0,5.0,98.0,1.0,54.0,77.0,1.0,9.0,8.0,6.0,7.0,66,2.0,34.0,11.0,7.0,93.0,13.0,44.0,62.0,6.0,243.0,46.0,1.0,24.0,57.0,4.0,36.0,58.0,4.0,50,79,13.0,36.0,1.0,37.0,131.0,49.0,60.0,388.0,400.0,4.0,65.0,11.0,23.0,47,27.0,26.0,64.0,14.0,6.0,88.0,9.0,17.0,84.0,7.0,1.0,5.0
690,15.0,56,25.0,37.0,14.0,38.0,31.0,28.0,26.0,21.0,6.0,16.0,16.0,16.0,5.0,8,3.0,42.0,9.0,29.0,38.0,8.0,6.0,119.0,116.0,72.0,7.0,17.0,29.0,25.0,6.0,40.0,57.0,3272.0,142,54,36.0,14.0,23.0,33.0,275.0,36.0,71.0,26.0,17.0,5.0,3.0,25.0,9.0,113,49.0,15.0,50.0,17.0,74.0,213.0,4.0,46.0,25.0,7.0,12.0,4.0
692,489.0,810,1236.0,517.0,451.0,38.0,723.0,7.0,156.0,422.0,84.0,186.0,38.0,552.0,19.0,449,36.0,399.0,524.0,141.0,287.0,35.0,114.0,60.0,33.0,549.0,100.0,135.0,391.0,29.0,366.0,192.0,394.0,24.0,442,624,298.0,990.0,920.0,115.0,775.0,104.0,1721.0,834.0,841.0,17.0,134.0,317.0,42.0,277,765.0,190.0,167.0,44.0,120.0,100.0,45.0,67.0,87.0,43.0,39.0,721.0
693,15.0,133,18.0,24.0,55.0,9.0,9.0,4.0,15.0,68.0,2.0,32.0,88.0,28.0,13.0,172,32.0,55.0,51.0,5.0,95.0,6.0,11.0,147.0,4.0,490.0,20.0,122.0,31.0,12.0,71.0,41.0,166.0,7.0,78,399,26.0,17.0,66.0,432.0,506.0,61.0,36.0,114.0,70.0,15.0,107.0,9.0,17.0,76,72.0,36.0,43.0,35.0,343.0,680.0,8.0,49.0,155.0,17.0,80.0,73.0
695,150.0,872,42.0,81.0,1010.0,68.0,235.0,654.0,57.0,75.0,65.0,315.0,108.0,177.0,172.0,737,671.0,426.0,237.0,61.0,313.0,18.0,63.0,449.0,37.0,525.0,105.0,318.0,60.0,379.0,443.0,76.0,432.0,160.0,1866,289,82.0,43.0,999.0,443.0,479.0,103.0,411.0,408.0,386.0,146.0,67.0,22.0,77.0,3308,340.0,219.0,95.0,708.0,227.0,744.0,80.0,302.0,179.0,46.0,77.0,667.0
697,66.0,334,56.0,40.0,89.0,17.0,41.0,92.0,16.0,17.0,6.0,60.0,445.0,36.0,44.0,116,142.0,47.0,76.0,28.0,151.0,15.0,12.0,117.0,14.0,109.0,35.0,28.0,54.0,20.0,48.0,66.0,128.0,20.0,91,652,66.0,65.0,63.0,143.0,292.0,93.0,58.0,90.0,292.0,23.0,16.0,22.0,24.0,395,54.0,41.0,53.0,428.0,12.0,168.0,17.0,40.0,178.0,27.0,12.0,34.0
7,34.0,330,15.0,91.0,39.0,15.0,314.0,12.0,397.0,160.0,569.0,89.0,16.0,63.0,4094.0,122,6574.0,502.0,7.0,266.0,143.0,5.0,20.0,153.0,40.0,207.0,358.0,562.0,10.0,16.0,160.0,2.0,139.0,6.0,302,247,31.0,69.0,167.0,46.0,45.0,33.0,152.0,581.0,263.0,42.0,15.0,12.0,47.0,29,62.0,78.0,135.0,12849.0,34.0,45.0,24.0,11.0,395.0,35.0,47.0,323.0
701,35.0,499,615.0,1912.0,85.0,783.0,216.0,13.0,772.0,188.0,742.0,23.0,26.0,111.0,22.0,621,20.0,361.0,80.0,387.0,482.0,25.0,249.0,137.0,419.0,726.0,1218.0,481.0,531.0,245.0,74.0,367.0,554.0,3670.0,732,351,26.0,1021.0,89.0,53.0,546.0,86.0,441.0,13.0,483.0,27.0,489.0,25.0,59.0,60,614.0,103.0,184.0,36.0,352.0,136.0,26.0,99.0,510.0,47.0,46.0,179.0
702,698.0,1217,240.0,361.0,1780.0,60.0,480.0,210.0,402.0,303.0,381.0,54.0,57.0,271.0,26.0,2168,39.0,882.0,1439.0,288.0,838.0,42.0,771.0,539.0,49.0,1018.0,806.0,1007.0,283.0,44.0,36.0,1155.0,1142.0,249.0,595,530,422.0,415.0,30.0,291.0,2836.0,421.0,660.0,511.0,684.0,84.0,1789.0,1350.0,209.0,4231,557.0,244.0,416.0,41.0,184.0,786.0,111.0,317.0,1048.0,160.0,258.0,30.0
703,16.0,171,7.0,8.0,37.0,4.0,5.0,112.0,47.0,167.0,0.0,44.0,102.0,11.0,2.0,28,10.0,58.0,21.0,9.0,95.0,3.0,47.0,318.0,5.0,148.0,11.0,8.0,4.0,0.0,4.0,25.0,55.0,2.0,250,169,7.0,2.0,5.0,84.0,576.0,32.0,54.0,31.0,42.0,22.0,131.0,2.0,14.0,21,35.0,24.0,131.0,14.0,6.0,349.0,273.0,78.0,1016.0,2.0,91.0,5.0
705,72.0,701,124.0,218.0,728.0,13.0,345.0,173.0,455.0,225.0,185.0,225.0,16.0,306.0,1984.0,167,4346.0,1106.0,60.0,322.0,588.0,15.0,275.0,71.0,15.0,248.0,363.0,990.0,91.0,9.0,89.0,33.0,149.0,54.0,942,436,142.0,71.0,116.0,2578.0,109.0,156.0,452.0,494.0,695.0,102.0,135.0,34.0,57.0,50,224.0,167.0,370.0,6276.0,16.0,220.0,257.0,111.0,603.0,38.0,67.0,158.0
709,57.0,202,24.0,705.0,122.0,16.0,65.0,171.0,55.0,36.0,30.0,102.0,6.0,56.0,7.0,133,13.0,621.0,95.0,6.0,63.0,1013.0,75.0,170.0,27.0,379.0,102.0,284.0,43.0,7.0,45.0,63.0,132.0,13.0,637,90,49.0,12.0,47.0,632.0,863.0,58.0,166.0,14.0,258.0,77.0,104.0,101.0,50.0,642,34.0,31.0,611.0,3.0,395.0,349.0,7.0,59.0,37.0,14.0,67.0,35.0
711,1.0,4,32.0,6.0,5.0,5.0,0.0,49.0,3.0,1.0,1.0,12.0,3.0,2.0,1.0,6,2.0,7.0,5.0,3.0,39.0,2.0,2.0,28.0,3.0,255.0,5.0,1.0,3.0,1.0,0.0,1.0,19.0,2.0,91,16,0.0,17.0,3.0,6.0,64.0,0.0,3.0,2.0,11.0,5.0,11.0,0.0,2.0,18,15.0,7.0,19.0,1.0,0.0,25.0,1.0,34.0,3.0,3.0,2.0,1.0
713,12.0,520,129.0,106.0,37.0,139.0,291.0,69.0,714.0,167.0,280.0,10.0,1190.0,38.0,7.0,168,10.0,178.0,10.0,492.0,264.0,14.0,59.0,28.0,19.0,373.0,187.0,810.0,217.0,10.0,39.0,48.0,131.0,101.0,76,49,26.0,160.0,61.0,83.0,417.0,68.0,433.0,865.0,359.0,25.0,118.0,190.0,15.0,48,471.0,32.0,215.0,26.0,62.0,87.0,10.0,109.0,254.0,20.0,15.0,19.0
715,83.0,82,140.0,821.0,10.0,4.0,29.0,6.0,19.0,68.0,2.0,9.0,7.0,6.0,6.0,72,5.0,68.0,51.0,21.0,8.0,12.0,12.0,23.0,4.0,315.0,24.0,78.0,270.0,10.0,10.0,6.0,34.0,38.0,89,458,18.0,324.0,34.0,60.0,23.0,11.0,40.0,54.0,37.0,2.0,15.0,32.0,11.0,68,26.0,24.0,18.0,10.0,3.0,32.0,11.0,10.0,5.0,7.0,10.0,34.0
717,298.0,446,311.0,123.0,473.0,27.0,282.0,210.0,371.0,131.0,201.0,538.0,96.0,141.0,22.0,277,40.0,189.0,397.0,292.0,211.0,42.0,243.0,925.0,27.0,774.0,172.0,94.0,729.0,52.0,328.0,356.0,357.0,40.0,2654,973,186.0,466.0,565.0,853.0,1293.0,139.0,525.0,358.0,337.0,207.0,371.0,232.0,89.0,1065,217.0,152.0,372.0,72.0,364.0,2556.0,64.0,337.0,277.0,19.0,200.0,632.0
721,29.0,101,74.0,105.0,244.0,18.0,161.0,274.0,542.0,74.0,363.0,201.0,172.0,138.0,23.0,38,98.0,386.0,95.0,117.0,60.0,525.0,42.0,33.0,37.0,265.0,194.0,608.0,93.0,10.0,79.0,51.0,218.0,19.0,225,69,27.0,191.0,118.0,179.0,219.0,85.0,345.0,338.0,235.0,23.0,95.0,37.0,30.0,1014,102.0,42.0,125.0,308.0,11.0,122.0,15.0,156.0,79.0,21.0,32.0,167.0
724,77.0,222,10.0,550.0,178.0,28.0,323.0,103.0,14.0,126.0,55.0,70.0,20.0,49.0,48.0,336,116.0,192.0,85.0,188.0,25.0,25.0,178.0,55.0,16.0,420.0,353.0,597.0,14.0,155.0,31.0,26.0,111.0,729.0,276,97,21.0,70.0,37.0,293.0,158.0,23.0,320.0,419.0,170.0,30.0,9.0,22.0,122.0,771,29.0,177.0,56.0,337.0,38.0,370.0,6.0,14.0,61.0,21.0,89.0,29.0
727,101.0,214,338.0,74.0,39.0,62.0,139.0,241.0,225.0,416.0,383.0,295.0,3523.0,135.0,39.0,945,33.0,889.0,286.0,200.0,470.0,15.0,314.0,938.0,356.0,430.0,193.0,89.0,142.0,98.0,95.0,594.0,1168.0,3064.0,692,1626,157.0,488.0,217.0,510.0,1246.0,583.0,211.0,1115.0,245.0,153.0,446.0,27.0,195.0,906,229.0,99.0,657.0,66.0,630.0,1819.0,335.0,636.0,582.0,64.0,684.0,433.0
729,50.0,840,259.0,1107.0,115.0,49.0,340.0,28.0,572.0,270.0,547.0,28.0,39.0,109.0,58.0,846,37.0,621.0,168.0,513.0,842.0,31.0,654.0,517.0,64.0,530.0,659.0,1061.0,809.0,48.0,620.0,401.0,1066.0,242.0,923,1126,253.0,660.0,526.0,211.0,1033.0,351.0,278.0,1112.0,871.0,109.0,964.0,41.0,173.0,136,205.0,230.0,661.0,66.0,90.0,2437.0,277.0,132.0,837.0,115.0,403.0,853.0
731,7201.0,22713,4833.0,302.0,3623.0,199.0,6268.0,2526.0,501.0,1094.0,368.0,1729.0,292.0,1032.0,297.0,9721,302.0,4521.0,17868.0,1587.0,5949.0,2975.0,2177.0,2981.0,429.0,2581.0,972.0,7899.0,2428.0,454.0,7523.0,3628.0,3913.0,2307.0,3207,14838,2813.0,6384.0,12556.0,5640.0,11353.0,1667.0,3991.0,6059.0,19394.0,764.0,2286.0,335.0,4516.0,8744,4892.0,7106.0,3106.0,626.0,3810.0,5688.0,799.0,2347.0,6980.0,816.0,3710.0,12472.0
732,373.0,649,121.0,20.0,116.0,26.0,120.0,883.0,19.0,120.0,155.0,978.0,46.0,178.0,17.0,2079,37.0,338.0,709.0,351.0,321.0,23.0,247.0,898.0,9.0,191.0,60.0,17.0,157.0,88.0,89.0,581.0,1036.0,20.0,2051,371,236.0,224.0,111.0,74.0,2245.0,141.0,455.0,227.0,381.0,251.0,182.0,16.0,106.0,738,206.0,272.0,142.0,135.0,29.0,2126.0,18.0,626.0,854.0,45.0,514.0,130.0
734,67.0,520,43.0,40.0,30.0,14.0,582.0,95.0,10.0,9.0,43.0,21.0,40.0,96.0,13.0,488,18.0,214.0,96.0,29.0,539.0,31.0,21.0,103.0,10.0,385.0,24.0,1622.0,74.0,8.0,25.0,31.0,160.0,25.0,81,155,220.0,86.0,36.0,73.0,290.0,301.0,156.0,44.0,612.0,5.0,29.0,2528.0,82.0,62,144.0,47.0,22.0,20.0,23.0,120.0,10.0,42.0,576.0,73.0,60.0,30.0
735,30.0,164,21.0,614.0,293.0,27.0,28.0,50.0,205.0,51.0,146.0,61.0,22.0,58.0,8.0,31,8.0,178.0,35.0,219.0,45.0,58.0,110.0,70.0,30.0,209.0,195.0,1102.0,37.0,13.0,14.0,42.0,123.0,733.0,196,111,12.0,56.0,26.0,63.0,268.0,60.0,131.0,114.0,124.0,27.0,35.0,22.0,19.0,133,150.0,39.0,94.0,16.0,15.0,239.0,16.0,102.0,152.0,32.0,14.0,16.0
738,24.0,144,19.0,267.0,137.0,13.0,66.0,111.0,13.0,22.0,48.0,48.0,15.0,45.0,5.0,77,5.0,40.0,53.0,31.0,205.0,524.0,17.0,92.0,10.0,123.0,43.0,464.0,16.0,7.0,7.0,23.0,197.0,7.0,112,1327,33.0,33.0,6.0,86.0,104.0,27.0,35.0,3.0,90.0,10.0,40.0,13.0,19.0,192,46.0,51.0,56.0,50.0,14.0,191.0,15.0,36.0,120.0,13.0,50.0,2.0
739,435.0,3829,783.0,6933.0,1999.0,7313.0,1434.0,2604.0,1881.0,2280.0,1857.0,857.0,2277.0,1575.0,79.0,719,122.0,3855.0,886.0,2758.0,1206.0,1283.0,1886.0,1354.0,340.0,464.0,2136.0,1554.0,864.0,676.0,551.0,632.0,1927.0,2177.0,12783,5484,350.0,1436.0,506.0,6216.0,2727.0,426.0,4721.0,4564.0,2532.0,738.0,468.0,304.0,478.0,8978,8609.0,1201.0,1727.0,179.0,1081.0,2274.0,627.0,426.0,1082.0,180.0,317.0,756.0
740,25.0,243,17.0,25.0,15.0,17.0,18.0,11.0,26.0,15.0,10.0,20.0,120.0,28.0,47.0,130,101.0,75.0,18.0,35.0,14.0,52.0,19.0,61.0,26.0,41.0,37.0,18.0,9.0,17.0,70.0,36.0,80.0,33.0,84,267,38.0,10.0,48.0,124.0,189.0,40.0,32.0,75.0,220.0,41.0,9.0,23.0,32.0,145,58.0,34.0,36.0,157.0,29.0,125.0,26.0,34.0,156.0,49.0,15.0,83.0
741,18.0,43,8.0,12.0,6.0,18.0,5.0,15.0,11.0,26.0,5.0,20.0,39.0,24.0,23.0,151,31.0,99.0,11.0,12.0,28.0,58.0,11.0,94.0,12.0,112.0,24.0,5.0,18.0,9.0,19.0,18.0,76.0,12.0,180,172,10.0,9.0,21.0,51.0,90.0,14.0,24.0,41.0,65.0,21.0,40.0,10.0,7.0,80,16.0,17.0,20.0,58.0,10.0,146.0,9.0,42.0,85.0,12.0,18.0,24.0
742,681.0,3354,1338.0,1371.0,1001.0,983.0,665.0,362.0,440.0,463.0,2134.0,603.0,112.0,661.0,141.0,295,170.0,2241.0,1098.0,2419.0,1006.0,2327.0,1330.0,813.0,433.0,1640.0,1094.0,1035.0,1159.0,293.0,1486.0,867.0,1436.0,3970.0,2845,896,305.0,927.0,1378.0,938.0,2991.0,584.0,1429.0,5188.0,1693.0,272.0,754.0,278.0,532.0,269,1428.0,642.0,709.0,225.0,493.0,1857.0,357.0,161.0,747.0,165.0,345.0,1966.0
748,137.0,434,81.0,15.0,98.0,60.0,128.0,195.0,13.0,27.0,77.0,100.0,13.0,70.0,33.0,170,121.0,263.0,167.0,103.0,76.0,13.0,34.0,138.0,15.0,287.0,61.0,134.0,77.0,59.0,100.0,37.0,117.0,44.0,211,298,112.0,89.0,261.0,135.0,510.0,97.0,294.0,117.0,329.0,31.0,26.0,5.0,50.0,915,65.0,116.0,439.0,283.0,182.0,586.0,12.0,46.0,48.0,14.0,57.0,247.0
749,10.0,76,79.0,10.0,129.0,4.0,23.0,108.0,55.0,8.0,3.0,30.0,12.0,22.0,191.0,81,373.0,30.0,70.0,52.0,43.0,13.0,62.0,134.0,4.0,287.0,110.0,380.0,141.0,24.0,34.0,54.0,18.0,8.0,231,749,22.0,33.0,43.0,60.0,47.0,38.0,133.0,17.0,102.0,61.0,4.0,838.0,29.0,37,17.0,39.0,62.0,782.0,190.0,251.0,8.0,5.0,253.0,11.0,18.0,45.0
753,23.0,14,26.0,36.0,1.0,6.0,6.0,2.0,6.0,22.0,0.0,33.0,1.0,10.0,13.0,12,23.0,33.0,5.0,6.0,12.0,15.0,4.0,44.0,3.0,5.0,7.0,2.0,8.0,6.0,4.0,3.0,49.0,6.0,97,133,26.0,13.0,5.0,32.0,43.0,32.0,7.0,7.0,45.0,9.0,6.0,2.0,2.0,89,9.0,28.0,67.0,65.0,3.0,39.0,11.0,3.0,4.0,3.0,10.0,3.0
754,151.0,419,70.0,377.0,229.0,12.0,144.0,114.0,27.0,110.0,3.0,32.0,37.0,98.0,4.0,394,11.0,912.0,181.0,120.0,33.0,25.0,62.0,129.0,19.0,567.0,128.0,6.0,33.0,8.0,26.0,319.0,296.0,15.0,2100,435,73.0,150.0,74.0,1414.0,522.0,24.0,309.0,85.0,237.0,19.0,7.0,163.0,16.0,106,461.0,62.0,143.0,15.0,69.0,226.0,81.0,260.0,35.0,15.0,33.0,47.0
755,7.0,81,14.0,43.0,8.0,7.0,9.0,74.0,4.0,7.0,2.0,3.0,7.0,6.0,3.0,47,0.0,70.0,11.0,9.0,6.0,25.0,2.0,32.0,5.0,122.0,15.0,3.0,6.0,7.0,2.0,29.0,43.0,0.0,55,30,11.0,5.0,2.0,91.0,45.0,19.0,15.0,8.0,51.0,5.0,5.0,4.0,5.0,15,14.0,10.0,11.0,2.0,5.0,41.0,15.0,2.0,17.0,7.0,4.0,5.0
756,386.0,627,512.0,1676.0,816.0,73.0,343.0,396.0,84.0,675.0,110.0,708.0,61.0,489.0,56703.0,1481,150851.0,953.0,464.0,156.0,791.0,563.0,343.0,2241.0,36.0,757.0,215.0,31.0,686.0,210.0,1646.0,608.0,1524.0,241.0,1992,2054,858.0,611.0,1304.0,1708.0,1695.0,1113.0,380.0,2047.0,1185.0,129.0,354.0,82.0,118.0,1793,346.0,769.0,1964.0,241796.0,132.0,2224.0,227.0,527.0,4367.0,86.0,553.0,1549.0
760,456.0,3010,211.0,231.0,529.0,40.0,565.0,335.0,74.0,109.0,37.0,138.0,70.0,161.0,39.0,1847,63.0,289.0,612.0,92.0,184.0,88.0,209.0,1466.0,17.0,242.0,57.0,380.0,170.0,38.0,185.0,245.0,251.0,17.0,451,1493,485.0,527.0,368.0,356.0,445.0,303.0,356.0,471.0,1171.0,47.0,82.0,452.0,206.0,874,548.0,478.0,614.0,129.0,39.0,1266.0,233.0,251.0,284.0,35.0,118.0,267.0
77,2.0,24,26.0,132.0,16.0,14.0,4.0,51.0,6.0,110.0,4.0,40.0,9.0,26.0,7.0,143,13.0,84.0,2.0,3.0,315.0,8.0,64.0,106.0,809.0,70.0,82.0,3.0,45.0,14.0,18.0,105.0,35.0,9.0,114,133,78.0,15.0,4.0,37.0,155.0,36.0,125.0,117.0,140.0,16.0,14.0,160.0,11.0,148,14.0,20.0,69.0,24.0,4.0,326.0,92.0,101.0,469.0,35.0,68.0,15.0
772,7.0,54,24.0,18.0,7.0,6.0,9.0,2.0,3.0,90.0,22.0,16.0,33.0,6.0,11.0,163,8.0,85.0,96.0,7.0,128.0,12.0,26.0,61.0,9.0,170.0,20.0,23.0,19.0,5.0,22.0,13.0,25.0,10.0,117,43,7.0,51.0,13.0,39.0,44.0,44.0,22.0,157.0,48.0,23.0,4.0,4.0,20.0,236,37.0,11.0,34.0,198.0,8.0,67.0,4.0,24.0,77.0,17.0,53.0,31.0
