strain_id,B_MTX_Trifluoperazine.ERV25_RBD2,B_MTX_Trifluoperazine.TPO1_TPO2,B_MTX_Trifluoperazine.HUG1_ADE17,B_MTX_Trifluoperazine.HUG1_ALO1,B_MTX_Trifluoperazine.MID2_WSC2,B_MTX_Trifluoperazine.MID2_TPO4,B_MTX_Trifluoperazine.MID2_MAM33,B_MTX_Trifluoperazine.SNA4_VAC8,B_MTX_Trifluoperazine.ERG11_HYR1,B_MTX_Trifluoperazine.PMC1_GTR2,B_MTX_Trifluoperazine.ERG11_ORM2,B_MTX_Trifluoperazine.ERV25_EMP47,B_MTX_Trifluoperazine.ERG11_ERV25,B_MTX_Trifluoperazine.ERV25_ERG5,B_MTX_Trifluoperazine.HNM1_TPO4,B_MTX_Trifluoperazine.ERG11_MID2,B_MTX_Trifluoperazine.FMP45_MEP1,B_MTX_Trifluoperazine.SRO9_SGN1,B_MTX_Trifluoperazine.ALO1_HYR1,B_MTX_Trifluoperazine.SRO9_GIS2,B_MTX_Trifluoperazine.FMP45_MID2,B_MTX_Trifluoperazine.ALO1_UIP4,B_MTX_Trifluoperazine.ERG11_TPO4,B_MTX_Trifluoperazine.ERV25_UIP4,B_MTX_Trifluoperazine.ERV25_ORM2,B_MTX_Trifluoperazine.SSH1_ORM2,B_MTX_Trifluoperazine.ERG27_ACF2,B_MTX_Trifluoperazine.TPO1_TCB2,B_MTX_Trifluoperazine.RET2_EMP47,B_MTX_Trifluoperazine.ADE17_GIS2,B_MTX_Trifluoperazine.TPO1_MID2,B_MTX_Trifluoperazine.PLM2_SNA3,B_MTX_Trifluoperazine.HNM1_MAM33,B_MTX_Trifluoperazine.HNM1_ERG11,B_MTX_Trifluoperazine.HNM1_RBD2,B_MTX_Trifluoperazine.RET2_SNA3,B_MTX_Trifluoperazine.ERG11_PIS1,B_MTX_Trifluoperazine.HNM1_TPO2,B_MTX_Trifluoperazine.ADE17_PGM2,B_MTX_Trifluoperazine.MID2_TPO2,B_MTX_Trifluoperazine.MID2_RSN1,B_MTX_Trifluoperazine.SSH1_ERG11,B_MTX_Trifluoperazine.ADE17_HYR1,B_MTX_Trifluoperazine.SSH1_PIS1,B_MTX_Trifluoperazine.ERV25_PIS1,B_MTX_Trifluoperazine.PMC1_CTR2,B_MTX_Trifluoperazine.ERG11_ACF2,B_MTX_Trifluoperazine.SRO9_DHH1,B_MTX_Trifluoperazine.SSH1_ERV25,B_MTX_Trifluoperazine.noPPI_reference,B_MTX_Trifluoperazine.SNA4_GTR2,B_MTX_Trifluoperazine.ALO1_ADE17,B_MTX_Trifluoperazine.RET2_EMP70,B_MTX_Trifluoperazine.MID2_PIN2,B_MTX_Trifluoperazine.PLM2_HNM1,B_MTX_Trifluoperazine.FMP45_HNM1,B_MTX_Trifluoperazine.GTR1_SLM4,B_MTX_Trifluoperazine.HNM1_TPO1,B_MTX_Trifluoperazine.ERG11_ERG5,B_MTX_Trifluoperazine.DHH1_LSM3,B_MTX_Trifluoperazine.HUG1_PGM2,B_MTX_Trifluoperazine.HNM1_MID2
693,18.0,12.0,20.0,12.0,4.0,23.0,6.0,21.0,22.0,6.0,13.0,25.0,582.0,19.0,25.0,18.0,33.0,64.0,28.0,54.0,11.0,36.0,13.0,41.0,25.0,44.0,8.0,9.0,11.0,9.0,10.0,8.0,32.0,29.0,11.0,9.0,22.0,11.0,5.0,27.0,42.0,13.0,47.0,11.0,47.0,9.0,32.0,15.0,10.0,24.0,27.0,5.0,29.0,29.0,33.0,32.0,122.0,30.0,13.0,37.0,25.0,23.0
695,86.0,807.0,119.0,52.0,72.0,379.0,136.0,93.0,62.0,158.0,39.0,883.0,194.0,553.0,191.0,102.0,82.0,366.0,347.0,475.0,53.0,175.0,64.0,772.0,129.0,54.0,128.0,41.0,93.0,15.0,2377.0,80.0,79.0,202.0,45.0,28.0,65.0,71.0,182.0,214.0,48.0,58.0,148.0,20.0,33.0,135.0,81.0,128.0,256.0,310.0,232.0,499.0,78.0,189.0,68.0,43.0,238.0,130.0,134.0,5619.0,81.0,207.0
697,6.0,5.0,5.0,0.0,1.0,4.0,1.0,13.0,2.0,0.0,5.0,9.0,22.0,5.0,5.0,2.0,5.0,9.0,10.0,3.0,1.0,1.0,1.0,4.0,6.0,2.0,4.0,1.0,3.0,7.0,2.0,5.0,6.0,5.0,3.0,7.0,2.0,10.0,7.0,8.0,9.0,2.0,10.0,6.0,4.0,1.0,1.0,9.0,2.0,4.0,13.0,2.0,8.0,6.0,7.0,8.0,11.0,10.0,34.0,11.0,2.0,0.0
7,11.0,13.0,5.0,5.0,39.0,92.0,18.0,7.0,63.0,0.0,4.0,173.0,197.0,142.0,202.0,74.0,10.0,10.0,10.0,21.0,8.0,23.0,5.0,135.0,62.0,7.0,33.0,2.0,120.0,2.0,2.0,9.0,90.0,34.0,8.0,32.0,27.0,593.0,2.0,308.0,7.0,130.0,11.0,64.0,11.0,6.0,6.0,6.0,14.0,183.0,44.0,0.0,56.0,15.0,12.0,2.0,3.0,589.0,0.0,167.0,2.0,10.0
701,2.0,0.0,2.0,3.0,0.0,0.0,2.0,11.0,11.0,1.0,1.0,3.0,4788.0,8.0,2.0,21.0,20.0,37.0,13.0,49.0,3.0,13.0,3.0,24.0,2.0,17.0,2.0,1.0,2.0,2.0,0.0,6.0,19.0,2.0,3.0,0.0,1.0,22.0,1.0,0.0,16.0,4.0,1.0,1.0,20.0,1.0,1.0,4.0,1.0,1.0,13.0,2.0,11.0,1.0,2.0,23.0,25.0,31.0,98.0,1.0,12.0,1.0
703,11.0,3.0,5.0,6.0,1.0,55.0,1.0,16.0,19.0,46.0,41.0,1088.0,178.0,8.0,7.0,22.0,269.0,105.0,8.0,135.0,9.0,134.0,7.0,245.0,53.0,4.0,92.0,0.0,2.0,6.0,4.0,8.0,6.0,55.0,1.0,3.0,183.0,5.0,1.0,65.0,8.0,66.0,9.0,4.0,178.0,59.0,25.0,65.0,12.0,821.0,145.0,7.0,0.0,91.0,6.0,18.0,1445.0,5.0,64.0,18.0,8.0,17.0
705,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,1.0,17.0,2.0,0.0,3.0,0.0,10.0,3.0,7.0,3.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,14.0,1.0,0.0,3.0,2.0,0.0
709,26.0,61.0,100.0,14.0,60.0,175.0,30.0,14.0,55.0,66.0,871.0,1669.0,44.0,224.0,152.0,187.0,58.0,379.0,781.0,362.0,11.0,308.0,258.0,510.0,571.0,1056.0,6.0,2.0,14.0,13.0,311.0,39.0,100.0,114.0,8.0,3.0,403.0,6.0,7.0,319.0,43.0,328.0,40.0,16.0,9.0,111.0,30.0,288.0,365.0,310.0,483.0,28.0,9.0,36.0,51.0,27.0,90.0,89.0,111.0,3276.0,22.0,257.0
713,76.0,233.0,8371.0,222.0,14.0,42.0,235.0,2461.0,155.0,65.0,67.0,848.0,224.0,896.0,2020.0,521.0,564.0,229.0,68.0,7.0,1264.0,27.0,84.0,179.0,54.0,177.0,669.0,32.0,46.0,16.0,764.0,108.0,1339.0,980.0,39.0,8.0,257.0,7225.0,60.0,237.0,55.0,453.0,83.0,306.0,50.0,52.0,86.0,72.0,203.0,834.0,803.0,62.0,34.0,78.0,305.0,529.0,214.0,1635.0,107.0,143.0,501.0,274.0
717,138.0,979.0,1809.0,547.0,754.0,1039.0,524.0,171.0,132.0,970.0,218.0,6405.0,3470.0,562.0,1035.0,496.0,1419.0,1648.0,328.0,605.0,262.0,1680.0,714.0,2541.0,319.0,145.0,527.0,54.0,82.0,56.0,2209.0,841.0,902.0,3699.0,13017.0,60.0,1059.0,1573.0,168.0,1375.0,282.0,1997.0,192.0,179.0,240.0,568.0,397.0,546.0,808.0,1415.0,334.0,454.0,95.0,321.0,174.0,218.0,330.0,439.0,538.0,2199.0,491.0,843.0
721,6.0,12.0,19.0,4.0,6.0,4.0,10.0,31.0,18.0,8.0,4.0,31.0,65.0,19.0,16.0,12.0,11.0,64.0,26.0,27.0,8.0,11.0,3.0,10.0,26.0,9.0,4.0,8.0,4.0,5.0,7.0,4.0,18.0,22.0,4.0,2.0,1.0,23.0,11.0,3.0,8.0,29.0,5.0,4.0,3.0,0.0,4.0,21.0,3.0,9.0,22.0,7.0,13.0,16.0,17.0,19.0,164.0,14.0,16.0,63.0,7.0,4.0
724,7.0,4.0,8.0,5.0,2.0,2.0,5.0,13.0,8.0,9.0,3.0,17.0,40.0,10.0,7.0,17.0,10.0,15.0,18.0,45.0,8.0,18.0,7.0,13.0,12.0,5.0,4.0,3.0,30.0,6.0,11.0,3.0,16.0,18.0,9.0,20.0,10.0,7.0,6.0,13.0,13.0,12.0,10.0,9.0,13.0,5.0,6.0,13.0,4.0,8.0,18.0,3.0,32.0,14.0,8.0,11.0,20.0,10.0,9.0,25.0,5.0,4.0
727,74.0,385.0,136.0,1346.0,30.0,1075.0,606.0,215.0,358.0,1117.0,512.0,3054.0,3291.0,1365.0,758.0,511.0,4745.0,1304.0,1697.0,1009.0,405.0,464.0,398.0,308.0,605.0,961.0,1054.0,24.0,36.0,54.0,385.0,155.0,271.0,798.0,856.0,37.0,481.0,441.0,920.0,386.0,414.0,1121.0,1876.0,254.0,553.0,374.0,1567.0,840.0,976.0,1886.0,495.0,64.0,64.0,254.0,290.0,275.0,19396.0,345.0,494.0,191.0,1282.0,263.0
729,128.0,2177.0,3105.0,736.0,575.0,2016.0,1844.0,204.0,393.0,326.0,179.0,3084.0,1880.0,981.0,1918.0,772.0,3664.0,1593.0,125.0,846.0,535.0,124.0,1319.0,399.0,188.0,847.0,779.0,56.0,189.0,70.0,3427.0,335.0,1317.0,641.0,182.0,60.0,598.0,1692.0,205.0,2054.0,1767.0,4965.0,373.0,9576.0,315.0,156.0,4016.0,377.0,1808.0,3683.0,435.0,66.0,127.0,1381.0,1795.0,671.0,97.0,1861.0,405.0,616.0,980.0,221.0
731,16.0,9.0,5.0,6.0,12.0,15.0,15.0,4.0,918.0,23.0,270.0,34.0,44463.0,84.0,5.0,302.0,133.0,252.0,143.0,2680.0,17.0,121.0,52.0,156.0,431.0,108.0,7.0,5.0,20.0,14.0,14.0,6.0,229.0,6.0,24.0,1.0,21.0,140.0,1.0,25.0,141.0,6.0,34.0,21.0,222.0,17.0,3.0,20.0,0.0,16.0,85.0,5.0,111.0,31.0,15.0,130.0,99.0,296.0,1561.0,302.0,168.0,21.0
732,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,64.0,1.0,5.0,10.0,341.0,4.0,1.0,0.0,6.0,25.0,5.0,200.0,1.0,2.0,1.0,6.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,7.0,5.0,2.0,2.0,1.0,4.0,6.0,3.0,4.0,2.0,6.0,5.0,0.0,4.0,3.0,1.0,8.0,2.0,2.0,7.0,1.0,4.0,3.0,6.0,5.0,38.0,4.0,148.0,12.0,11.0,4.0
734,99.0,421.0,258.0,244.0,1824.0,546.0,4128.0,21.0,225.0,665.0,980.0,50.0,103.0,150.0,116.0,602.0,485.0,100.0,19.0,39.0,444.0,46.0,31.0,510.0,187.0,1783.0,39.0,26.0,28.0,21.0,45.0,5641.0,110.0,641.0,41.0,18.0,317.0,83.0,94.0,3612.0,810.0,179.0,134.0,49.0,15.0,413.0,132.0,458.0,14.0,2102.0,299.0,53.0,34.0,407.0,995.0,771.0,125.0,46.0,46.0,33.0,443.0,282.0
735,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,3.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,7.0,1.0,8.0,1.0,6.0,1.0,0.0
738,4.0,5.0,14.0,34.0,36.0,9.0,126.0,6.0,6.0,51.0,14.0,7.0,121.0,4.0,17.0,33.0,7.0,5.0,5.0,9.0,7.0,31.0,21.0,44.0,9.0,5.0,0.0,1.0,3.0,5.0,2.0,0.0,26.0,4.0,0.0,0.0,9.0,8.0,2.0,21.0,5.0,1.0,8.0,78.0,4.0,22.0,5.0,17.0,23.0,51.0,37.0,26.0,2.0,8.0,2.0,0.0,11.0,4.0,19.0,206.0,30.0,6.0
739,32.0,43.0,6.0,4.0,3.0,3.0,23.0,58.0,10.0,2.0,2.0,7.0,145.0,19.0,43.0,33.0,139.0,50.0,30.0,43.0,9.0,4.0,12.0,41.0,50.0,18.0,3.0,4.0,23.0,103.0,2.0,364.0,50.0,9.0,1.0,0.0,59.0,26.0,308.0,30.0,1.0,1.0,14858.0,18.0,4599.0,14.0,3.0,0.0,0.0,40.0,90.0,7.0,2.0,8.0,493.0,7.0,15.0,155.0,122.0,16.0,1.0,14.0
740,36.0,54.0,4.0,3.0,2.0,3.0,6.0,2.0,2.0,3.0,3.0,10.0,429.0,1.0,58.0,7.0,38.0,9.0,9.0,6.0,5.0,53.0,7.0,4.0,4.0,62.0,4.0,4.0,14.0,3.0,8.0,9.0,15.0,4.0,7.0,10.0,2.0,14.0,2.0,35.0,44.0,3.0,25.0,7.0,19.0,8.0,4.0,2.0,4.0,56.0,2.0,6.0,82.0,6.0,71.0,66.0,10.0,140.0,0.0,5.0,57.0,6.0
741,27.0,20.0,22.0,27.0,12.0,29.0,19.0,33.0,36.0,59.0,490.0,210.0,290.0,57.0,26.0,42.0,39.0,116.0,68.0,159.0,34.0,130.0,46.0,242.0,48.0,41.0,24.0,6.0,23.0,12.0,19.0,28.0,59.0,43.0,17.0,19.0,38.0,41.0,12.0,24.0,34.0,46.0,30.0,19.0,43.0,32.0,50.0,38.0,30.0,502.0,49.0,16.0,29.0,47.0,44.0,56.0,254.0,64.0,20.0,47.0,30.0,31.0
742,44.0,56.0,32.0,24.0,32.0,34.0,43.0,50.0,70.0,32.0,41.0,50.0,348.0,56.0,51.0,67.0,46.0,127.0,48.0,260.0,65.0,41.0,41.0,69.0,64.0,37.0,22.0,26.0,40.0,28.0,58.0,31.0,147.0,55.0,51.0,27.0,41.0,69.0,24.0,66.0,47.0,34.0,78.0,70.0,121.0,29.0,45.0,39.0,29.0,66.0,44.0,39.0,39.0,57.0,86.0,47.0,48.0,133.0,135.0,89.0,33.0,33.0
748,4.0,0.0,8.0,2.0,1.0,8.0,7.0,4.0,2.0,4.0,1.0,3.0,501.0,4.0,0.0,12.0,2.0,24.0,6.0,31.0,4.0,3.0,5.0,13.0,9.0,7.0,2.0,0.0,5.0,3.0,1.0,4.0,6.0,1.0,2.0,4.0,2.0,13.0,1.0,5.0,4.0,3.0,2.0,4.0,17.0,11.0,1.0,6.0,6.0,1.0,0.0,0.0,11.0,2.0,1.0,17.0,17.0,6.0,12.0,8.0,6.0,9.0
753,1.0,1.0,11.0,2.0,2.0,3.0,0.0,8.0,1.0,1.0,0.0,2.0,12.0,4.0,1.0,5.0,11.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,12.0,12.0,1.0,0.0,4.0,1.0,0.0,5.0,14.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,9.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,13.0,0.0,1.0,3.0,2.0,4.0,6.0,5.0,1.0,4.0
754,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,9.0,251.0,3.0,1.0,1.0,4.0,8.0,1.0,18.0,0.0,3.0,3.0,4.0,6.0,1.0,1.0,0.0,1.0,17.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,5.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,26.0,4.0,3.0,0.0
755,1.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,2.0,2.0,2.0
756,142.0,1521.0,1776.0,1260.0,118.0,637.0,536.0,415.0,1377.0,730.0,1066.0,2875.0,4563.0,1240.0,428.0,1790.0,2344.0,2091.0,1926.0,2039.0,334.0,581.0,954.0,960.0,1024.0,1406.0,1642.0,585.0,83755.0,351.0,2293.0,1817.0,517.0,1357.0,10110.0,53797.0,1554.0,960.0,135.0,1874.0,487.0,2108.0,506.0,2184.0,862.0,590.0,795.0,1207.0,1648.0,1182.0,817.0,110.0,74198.0,312.0,394.0,645.0,495.0,422.0,1059.0,503.0,759.0,655.0
760,138.0,1071.0,1646.0,1094.0,754.0,1925.0,1105.0,756.0,62.0,1244.0,398.0,575.0,2269.0,207.0,70.0,555.0,1624.0,695.0,1356.0,862.0,261.0,988.0,536.0,531.0,256.0,366.0,341.0,41.0,171.0,59994.0,828.0,729.0,99.0,193.0,38.0,46.0,410.0,364.0,307.0,2103.0,271.0,557.0,654.0,329.0,827.0,1663.0,241.0,490.0,394.0,1718.0,1873.0,417.0,84.0,650.0,127.0,217.0,280.0,186.0,708.0,3743.0,800.0,84.0
77,3.0,14.0,61.0,6.0,1.0,26.0,1.0,1.0,80.0,1.0,78.0,12.0,878.0,2.0,4.0,146.0,27.0,10.0,238.0,45.0,6.0,12.0,25.0,48.0,3.0,53.0,16.0,1.0,2.0,2.0,4.0,11.0,12.0,57.0,0.0,2.0,20.0,7.0,2.0,18.0,20.0,143.0,6.0,6.0,13.0,5.0,2.0,43.0,82.0,11.0,11.0,1.0,6.0,3.0,8.0,9.0,5.0,7.0,3.0,2.0,23.0,7.0
772,7.0,26.0,26.0,18.0,1.0,12.0,11.0,14.0,4.0,45.0,37.0,84.0,223.0,54.0,6.0,41.0,18.0,42.0,15.0,45.0,8.0,5.0,0.0,22.0,33.0,18.0,4.0,0.0,3.0,12.0,27.0,6.0,19.0,11.0,1.0,3.0,9.0,5.0,11.0,39.0,2.0,20.0,18.0,4.0,2.0,14.0,9.0,7.0,9.0,21.0,34.0,3.0,2.0,13.0,14.0,12.0,34.0,5.0,6.0,41.0,33.0,25.0
775,1.0,0.0,24.0,1.0,4.0,3.0,0.0,10.0,49.0,0.0,12.0,7.0,644.0,6.0,1.0,4.0,10.0,174.0,5.0,444.0,3.0,6.0,4.0,2.0,37.0,12.0,0.0,1.0,4.0,3.0,3.0,0.0,8.0,0.0,3.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,7.0,3.0,6.0,3.0,3.0,3.0,1.0,1.0,16.0,1.0,6.0,9.0,2.0,5.0,5.0,5.0,173.0,4.0,5.0,3.0
778,162.0,761.0,20047.0,545.0,5.0,387.0,140.0,172.0,142.0,616.0,255.0,323.0,240.0,202.0,461.0,428.0,45.0,193.0,483.0,354.0,152.0,521.0,20.0,876.0,216.0,192.0,208.0,9.0,29.0,8.0,627.0,73.0,39.0,407.0,9.0,19.0,231.0,525.0,40.0,421.0,69.0,627.0,100.0,14.0,23.0,230.0,44.0,124.0,237.0,110.0,473.0,12.0,34.0,143.0,243.0,202.0,21025.0,446.0,159.0,2144.0,528.0,166.0
78,3.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,0.0
782,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,58.0,2.0,1.0,2.0,4.0,3.0,2.0,10.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,10.0,3.0,10.0,8.0,5.0,0.0
783,29.0,562.0,41.0,11.0,11.0,17.0,35.0,40.0,105.0,95.0,85.0,57.0,10310.0,276.0,172.0,708.0,213.0,652.0,95.0,1040.0,74.0,37.0,403.0,65.0,60.0,54.0,63.0,13.0,125.0,61.0,2563.0,332.0,370.0,647.0,1439.0,28.0,1929.0,53.0,76.0,35.0,58.0,102.0,205.0,15.0,78.0,12.0,446.0,176.0,312.0,262.0,87.0,13.0,80.0,96.0,2681.0,189.0,93.0,1438.0,1648.0,1254.0,64.0,461.0
79,17.0,0.0,1550.0,39.0,0.0,0.0,4.0,6.0,2.0,2.0,27.0,2.0,6.0,2.0,3.0,4.0,2.0,4.0,9.0,5.0,10.0,7.0,3.0,1.0,3.0,5.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,14.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,10.0,2.0,48.0,4.0,10.0,1.0,22.0,0.0,80.0,0.0,0.0,3.0,4.0,4.0,0.0,4.0,0.0,1.0,18.0,106.0,0.0
790,24.0,26.0,43.0,14.0,13.0,17.0,12.0,51.0,95.0,19.0,18.0,55.0,534.0,49.0,26.0,28.0,39.0,127.0,64.0,17.0,30.0,34.0,19.0,44.0,79.0,36.0,21.0,10.0,16.0,4.0,21.0,25.0,56.0,65.0,23.0,18.0,17.0,26.0,13.0,36.0,35.0,45.0,54.0,21.0,32.0,11.0,21.0,64.0,11.0,27.0,56.0,14.0,31.0,45.0,58.0,44.0,468.0,49.0,68.0,67.0,29.0,32.0
791,38.0,46.0,35.0,35.0,47.0,57.0,45.0,57.0,60.0,47.0,50.0,101.0,120.0,57.0,58.0,20.0,45.0,130.0,102.0,26.0,57.0,48.0,22.0,110.0,75.0,24.0,24.0,32.0,29.0,13.0,48.0,44.0,181.0,85.0,40.0,29.0,38.0,88.0,26.0,29.0,31.0,39.0,36.0,27.0,41.0,16.0,55.0,43.0,33.0,43.0,95.0,39.0,37.0,98.0,87.0,38.0,297.0,93.0,30.0,97.0,23.0,43.0
795,14.0,38.0,25.0,7.0,8.0,33.0,14.0,35.0,2279.0,32.0,490.0,166.0,26864.0,209.0,21.0,347.0,179.0,459.0,107.0,1637.0,69.0,156.0,96.0,139.0,1757.0,223.0,37.0,15.0,36.0,73.0,33.0,17.0,231.0,40.0,36.0,22.0,99.0,75.0,27.0,48.0,148.0,22.0,160.0,54.0,215.0,24.0,23.0,29.0,42.0,30.0,236.0,20.0,147.0,63.0,52.0,188.0,177.0,164.0,4919.0,132.0,142.0,98.0
796,1.0,2.0,102.0,1.0,4.0,1.0,6.0,13.0,6.0,2.0,3.0,1.0,7.0,16.0,5.0,11.0,4.0,3.0,2.0,23.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,12.0,1.0,1.0,2.0,1.0,4.0,2.0,171.0,1.0,2.0,8.0,13.0,1.0,1.0,1.0,1.0,13.0,1.0,2.0,23.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,14.0,18.0,1.0,0.0
797,1.0,1.0,2.0,4.0,1.0,3.0,0.0,16.0,7.0,1.0,3.0,9.0,7.0,3.0,6.0,3.0,1.0,18.0,1.0,6.0,6.0,3.0,1.0,1.0,7.0,3.0,0.0,0.0,1.0,9.0,3.0,3.0,4.0,3.0,1.0,1.0,8.0,2.0,5.0,1.0,0.0,6.0,17.0,1.0,0.0,1.0,2.0,5.0,2.0,2.0,27.0,1.0,3.0,3.0,5.0,6.0,81.0,13.0,4.0,9.0,0.0,3.0
798,5.0,1.0,1233.0,7.0,3.0,2.0,4.0,21.0,164.0,4.0,9.0,2.0,145.0,8.0,5.0,9.0,8.0,66.0,8.0,235.0,3.0,3.0,1.0,3.0,6.0,3.0,8.0,0.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,0.0,11.0,2.0,2.0,19.0,6.0,6.0,24.0,3.0,7.0,4.0,1.0,9.0,0.0,8.0,16.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,405.0,127.0,6.0,0.0
800,4.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0
801,5.0,68.0,11.0,4.0,20.0,120.0,13.0,5.0,2.0,4.0,8.0,5.0,12.0,78.0,22.0,92.0,33.0,50.0,6.0,0.0,8.0,1.0,5.0,3.0,10.0,1.0,0.0,2.0,1.0,2.0,4.0,59.0,28.0,181.0,15.0,1.0,28.0,8.0,1.0,144.0,19.0,50.0,5.0,0.0,4.0,1.0,3.0,11.0,17.0,100.0,109.0,1.0,2.0,17.0,16.0,12.0,93.0,4.0,3.0,14.0,3.0,6.0
803,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,63.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0
804,9.0,4.0,42.0,64.0,4.0,5.0,21.0,6.0,68.0,109.0,402.0,801.0,1121.0,37.0,14.0,65.0,137.0,114.0,9.0,124.0,5.0,108.0,151.0,95.0,94.0,30.0,17.0,1.0,1.0,7.0,4.0,4.0,72.0,53.0,350.0,4.0,105.0,576.0,6.0,333.0,8.0,432.0,32.0,30.0,13.0,20.0,120.0,126.0,104.0,103.0,43.0,4.0,7.0,11.0,6.0,7.0,26.0,13.0,148.0,691.0,42.0,26.0
805,9.0,83.0,17.0,20.0,13.0,123.0,9.0,8.0,7.0,22.0,160.0,25.0,953.0,45.0,5.0,21.0,86.0,76.0,12.0,13.0,4.0,35.0,38.0,37.0,8.0,150.0,1.0,1.0,2.0,4.0,151.0,9.0,15.0,52.0,6.0,1.0,113.0,105.0,10.0,59.0,17.0,123.0,19.0,135.0,7.0,7.0,6.0,91.0,41.0,53.0,25.0,2.0,9.0,36.0,27.0,10.0,12.0,7.0,94.0,965.0,23.0,15.0
807,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,1.0,352.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0
