strain_id,B_MTX_Fluconazole.MID2_WSC2,B_MTX_Fluconazole.HNM1_TPO2,B_MTX_Fluconazole.ADE17_GIS2,B_MTX_Fluconazole.ERV25_PIS1,B_MTX_Fluconazole.ALO1_UIP4,B_MTX_Fluconazole.RET2_SNA3,B_MTX_Fluconazole.MID2_RSN1,B_MTX_Fluconazole.FMP45_MEP1,B_MTX_Fluconazole.noPPI_reference,B_MTX_Fluconazole.SNA4_VAC8,B_MTX_Fluconazole.PLM2_SNA3,B_MTX_Fluconazole.SSH1_PIS1,B_MTX_Fluconazole.SSH1_ERV25,B_MTX_Fluconazole.TPO1_MID2,B_MTX_Fluconazole.ERG11_ERV25,B_MTX_Fluconazole.SSH1_ERG11,B_MTX_Fluconazole.PMC1_CTR2,B_MTX_Fluconazole.ALO1_HYR1,B_MTX_Fluconazole.MID2_TPO2,B_MTX_Fluconazole.RET2_EMP70,B_MTX_Fluconazole.ERV25_EMP47,B_MTX_Fluconazole.ERG11_ERG5,B_MTX_Fluconazole.PLM2_HNM1,B_MTX_Fluconazole.ERG11_ORM2,B_MTX_Fluconazole.SRO9_SGN1,B_MTX_Fluconazole.FMP45_HNM1,B_MTX_Fluconazole.ERG27_ACF2,B_MTX_Fluconazole.HNM1_ERG11,B_MTX_Fluconazole.ERG11_HYR1,B_MTX_Fluconazole.DHH1_LSM3,B_MTX_Fluconazole.GTR1_SLM4,B_MTX_Fluconazole.ERG11_MID2,B_MTX_Fluconazole.MID2_MAM33,B_MTX_Fluconazole.SRO9_DHH1,B_MTX_Fluconazole.ALO1_ADE17,B_MTX_Fluconazole.ERV25_RBD2,B_MTX_Fluconazole.ERV25_UIP4,B_MTX_Fluconazole.ADE17_HYR1,B_MTX_Fluconazole.ERV25_ERG5,B_MTX_Fluconazole.RET2_EMP47,B_MTX_Fluconazole.ADE17_PGM2,B_MTX_Fluconazole.SSH1_ORM2,B_MTX_Fluconazole.TPO1_TPO2,B_MTX_Fluconazole.PMC1_GTR2,B_MTX_Fluconazole.FMP45_MID2,B_MTX_Fluconazole.ERG11_PIS1,B_MTX_Fluconazole.ERG11_ACF2,B_MTX_Fluconazole.SRO9_GIS2,B_MTX_Fluconazole.ERV25_ORM2,B_MTX_Fluconazole.ERG11_TPO4,B_MTX_Fluconazole.HNM1_MID2,B_MTX_Fluconazole.TPO1_TCB2,B_MTX_Fluconazole.HUG1_ALO1,B_MTX_Fluconazole.HNM1_MAM33,B_MTX_Fluconazole.MID2_PIN2,B_MTX_Fluconazole.SNA4_GTR2,B_MTX_Fluconazole.MID2_TPO4,B_MTX_Fluconazole.HUG1_ADE17,B_MTX_Fluconazole.HNM1_TPO4,B_MTX_Fluconazole.HNM1_RBD2,B_MTX_Fluconazole.HNM1_TPO1,B_MTX_Fluconazole.HUG1_PGM2
879,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
880,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,6.0,4.0,0.0,7.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,3.0,0.0,4.0,1.0,8.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0
882,3.0,101.0,1.0,4.0,1.0,1.0,0.0,1.0,12.0,0.0,15.0,4.0,1.0,0.0,2.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,111.0,4.0,3.0,1.0,5.0,0.0,1.0,1.0,13.0,5.0,1.0,16.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,8.0,27.0,3.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,5.0
888,1.0,15.0,3.0,1.0,8.0,2.0,0.0,152.0,0.0,30.0,1.0,0.0,75.0,3.0,4.0,114.0,4.0,256.0,1.0,0.0,2.0,2.0,0.0,3.0,218.0,29.0,3.0,2.0,57.0,10.0,1.0,51.0,4.0,176.0,2.0,1.0,245.0,1.0,3.0,1.0,1.0,0.0,14.0,3.0,30.0,419.0,0.0,10.0,1.0,0.0,1.0,17.0,11.0,5.0,2.0,12.0,5.0,4.0,2.0,0.0,3.0,477.0
89,2469.0,503.0,108.0,629.0,997.0,37.0,467.0,279.0,32.0,78.0,312.0,234.0,1810.0,93.0,27180.0,334.0,1478.0,7990.0,806.0,68.0,18915.0,199.0,307.0,233.0,61967.0,472.0,25.0,453.0,1043.0,1609.0,63844.0,2339.0,591.0,1779.0,96.0,216.0,420.0,34.0,321.0,47.0,48.0,337.0,28.0,23422.0,586.0,336.0,86.0,15000.0,1539.0,649.0,4413.0,52.0,2308.0,791.0,2770.0,677.0,3788.0,155.0,186.0,345.0,1482.0,416.0
91,6.0,416.0,3151.0,25.0,13.0,9.0,43.0,62.0,3.0,931.0,20.0,18.0,1757.0,50.0,21.0,296.0,54.0,611.0,30.0,3.0,35.0,4897.0,25.0,41.0,1064.0,41.0,448.0,104.0,41.0,1148.0,4556.0,1353.0,205.0,447.0,8.0,16.0,75.0,36.0,16.0,8.0,38.0,288.0,53.0,2852.0,171.0,746.0,311.0,9.0,786.0,20.0,30.0,171.0,25.0,1549.0,24.0,523.0,68.0,26.0,39.0,52.0,174.0,16.0
911,148.0,90.0,6.0,1.0,13.0,0.0,24.0,28.0,30.0,23.0,37247.0,53.0,7.0,43.0,8.0,25.0,12.0,388.0,7.0,3.0,4531.0,174.0,91.0,21.0,114.0,161.0,35.0,150.0,308.0,203.0,136.0,125.0,175.0,187.0,134.0,3.0,69.0,2.0,9632.0,1.0,113.0,23.0,7.0,1619.0,196.0,84.0,46.0,558.0,50.0,9.0,169.0,156.0,6.0,13.0,5.0,54.0,129.0,28.0,13.0,11.0,4.0,5.0
916,4.0,64.0,9.0,2.0,54.0,6.0,3.0,94.0,5.0,2895.0,149.0,3.0,334.0,79.0,1.0,9.0,2.0,542.0,13.0,4.0,523.0,18.0,43.0,6.0,32.0,15.0,18.0,67.0,28.0,70.0,4027.0,7.0,5.0,181.0,5.0,2.0,503.0,10.0,162.0,2.0,15.0,3.0,393.0,344.0,21.0,15.0,4.0,1.0,35.0,113.0,62.0,161.0,606.0,10.0,13.0,115.0,3.0,131.0,196.0,1.0,171.0,377.0
917,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
924,3.0,35.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,20.0,0.0,1.0,2.0,5.0,2.0,4.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0,8.0,4.0,8.0,0.0,5.0,6.0,3.0,82.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,27.0,3.0,1.0,3.0,15.0,1.0,1.0,8.0,4.0,7.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,13.0
930,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,3.0,1.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,10.0,0.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,17.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,4.0,3.0
931,3.0,4.0,10.0,1.0,1.0,1.0,3.0,4.0,4.0,12.0,10.0,15.0,58.0,216.0,4.0,1.0,4.0,23.0,13.0,0.0,264.0,14.0,3.0,7.0,7.0,1.0,11.0,0.0,3.0,31.0,0.0,24.0,5.0,0.0,1.0,10.0,1.0,1146.0,8.0,3.0,5.0,2.0,13.0,207.0,5.0,53.0,0.0,6.0,0.0,533.0,7.0,1.0,5.0,7.0,0.0,12.0,33.0,3.0,15.0,1.0,24.0,11.0
932,3.0,32.0,4.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,8.0,3.0,2.0,1.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,6.0,3.0,0.0,44.0,2.0,5.0,0.0,8.0,3.0,4.0,0.0,60.0,5.0,0.0,11.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,6.0,1.0,4.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,7.0
933,3.0,11.0,13.0,5.0,22.0,1.0,3.0,47.0,465.0,4.0,1.0,9.0,1.0,10.0,201.0,1.0,23.0,10.0,1.0,1.0,2.0,17.0,3.0,5.0,273.0,2.0,4.0,3.0,2.0,7.0,1.0,6.0,12.0,584.0,3.0,11.0,9.0,6.0,6.0,3.0,3.0,1.0,14.0,1842.0,9.0,429.0,6.0,22.0,4.0,1.0,2.0,125.0,18.0,19.0,4.0,9.0,5.0,5.0,2.0,6.0,10.0,8.0
936,3.0,225.0,5.0,3.0,4.0,5.0,7.0,23.0,9.0,148.0,14.0,522.0,557.0,3.0,6.0,16.0,21.0,4.0,9.0,0.0,6.0,114.0,55.0,10.0,13.0,13.0,4.0,22.0,48.0,1204.0,8.0,103.0,82.0,157.0,7.0,15.0,31.0,1.0,1383.0,1.0,18.0,13.0,0.0,3605.0,11.0,308.0,17.0,1.0,19.0,128.0,173.0,7.0,24.0,20.0,62.0,356.0,351.0,21.0,51.0,8.0,7.0,22.0
937,1.0,6.0,3.0,9.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,17.0,2.0,0.0,2.0,0.0,5.0,2.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0
939,2.0,6.0,2.0,2.0,2.0,2.0,1.0,37.0,1.0,5.0,20.0,1.0,232.0,354.0,1.0,1.0,260.0,293.0,79.0,5.0,23.0,2.0,18.0,7.0,131.0,18.0,6.0,32.0,25.0,285.0,4032.0,14.0,10.0,111.0,1.0,7.0,125.0,1.0,2.0,5.0,3.0,100.0,11.0,397.0,75.0,7.0,0.0,259.0,15.0,15.0,24.0,94.0,11.0,6.0,16.0,16.0,3.0,9.0,0.0,6.0,9.0,9.0
94,888.0,277.0,45.0,58.0,12093.0,93.0,3509.0,388.0,30.0,37.0,50.0,2960.0,1021.0,9109.0,105.0,236.0,7599.0,36.0,135.0,250.0,61.0,212.0,134.0,148.0,1984.0,151.0,51.0,1913.0,53.0,332.0,33.0,204.0,5508.0,1319.0,167.0,267.0,119.0,791.0,1000.0,869.0,48.0,95.0,1578.0,50941.0,3820.0,2275.0,57.0,114.0,104.0,65.0,1279.0,1303.0,989.0,394.0,182.0,1355.0,4760.0,214.0,313.0,133.0,8469.0,15381.0
943,4.0,15.0,2.0,4.0,9.0,8.0,4.0,2.0,0.0,2.0,19.0,3.0,24.0,6.0,7.0,12.0,10.0,17.0,1.0,2.0,30.0,3.0,6.0,13.0,19.0,7.0,8.0,22.0,2.0,33.0,6.0,14.0,42.0,4.0,10.0,13.0,9.0,2.0,4.0,5.0,2.0,4.0,1.0,108.0,21.0,2.0,7.0,3.0,10.0,1.0,50.0,3.0,24.0,22.0,1.0,4.0,9.0,39.0,36.0,2.0,16.0,25.0
953,2.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,18.0,6.0,2.0,4.0,704.0,5.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,10.0,1.0,3.0,27.0,0.0,1.0,1.0,0.0,52.0,2.0,21.0,3.0,19.0,4.0,17.0,4.0,11.0,1.0,1.0,2.0,4.0,2.0,26.0,0.0,0.0,2.0,67.0,1355.0,1.0,1.0,137.0,3.0,15.0,4.0,6.0,1.0,3.0,3.0,4.0,17.0,2.0
956,2.0,21.0,0.0,1.0,0.0,4.0,1.0,2.0,5.0,1.0,5.0,4.0,3.0,3.0,12.0,2.0,8.0,49.0,1.0,4.0,2.0,4.0,0.0,1.0,22.0,3.0,3.0,3.0,1.0,23.0,2.0,4.0,26.0,4.0,5.0,9.0,21.0,0.0,8.0,2.0,5.0,2.0,1.0,67.0,5.0,1.0,10.0,1.0,8.0,2.0,5.0,3.0,27.0,29.0,3.0,3.0,13.0,21.0,0.0,5.0,3.0,20.0
957,15.0,2.0,1.0,5.0,6.0,6.0,11.0,2.0,1540.0,2.0,16.0,63.0,21.0,30.0,1.0,14.0,14.0,4.0,537.0,5.0,9.0,13.0,96.0,1779.0,9.0,13.0,5.0,16.0,7.0,15.0,777.0,8.0,9.0,6.0,10.0,24.0,4.0,7.0,199.0,5.0,3.0,8.0,311.0,1126.0,188.0,10.0,16.0,1.0,22.0,4.0,1500.0,671.0,359.0,11.0,8.0,120.0,10.0,3.0,28.0,8.0,7.0,7.0
960,1.0,0.0,6.0,6.0,3.0,0.0,30.0,7.0,0.0,19.0,1.0,4.0,1.0,1.0,0.0,2.0,1101.0,2.0,0.0,0.0,3.0,1.0,1.0,5.0,4.0,0.0,1.0,1.0,5.0,127.0,1.0,10.0,9.0,1.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,13.0,14.0,62.0,3.0,0.0,3.0,1.0,581.0,1.0,0.0,16.0,0.0,237.0,5.0,0.0,14.0,1.0,3.0,0.0,5.0
962,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,5.0,0.0,19.0,9.0,12.0,2.0,1.0,2.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,17.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,21.0,1.0,1.0,1.0,0.0,13.0,5.0,0.0,3.0,16.0
966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
967,1.0,5.0,5.0,9.0,10.0,2.0,0.0,2.0,2.0,2.0,8.0,5.0,12.0,4.0,2.0,6.0,23.0,34.0,6.0,1.0,3.0,3.0,16.0,8.0,6.0,10.0,3.0,20.0,16.0,21.0,436.0,11.0,12.0,2.0,5.0,14.0,25.0,1.0,8.0,3.0,1.0,0.0,3.0,635.0,12.0,76.0,8.0,261.0,5.0,4.0,1098.0,1.0,61.0,7.0,3.0,15.0,5.0,36.0,4.0,4.0,2.0,8.0
972,282.0,13115.0,77.0,185.0,772.0,159.0,2882.0,2914.0,5096.0,96.0,55187.0,12890.0,10294.0,426.0,268.0,313.0,619.0,11263.0,1376.0,130.0,34890.0,910.0,7947.0,820.0,2866.0,1652.0,13246.0,644.0,162.0,10623.0,737.0,775.0,2402.0,182.0,544.0,1235.0,2855.0,261.0,723.0,68.0,375.0,1107.0,158.0,100135.0,54266.0,180.0,244.0,33.0,649.0,256.0,843.0,366.0,35932.0,3737.0,2065.0,1023.0,1573.0,857.0,23385.0,310.0,19128.0,30767.0
973,2.0,3.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,6.0,2.0,0.0,3.0,4.0,1.0,3.0,12.0,95.0,10.0,0.0,6.0,0.0,9.0,5.0,77.0,3.0,10.0,4.0,9.0,2.0,0.0,9.0,4.0,0.0,0.0,0.0,70.0,20.0,116.0,0.0,0.0,2.0,4.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,4.0,1.0,3.0,2.0,13.0
976,2.0,3.0,6.0,12.0,0.0,1.0,0.0,4.0,8.0,21.0,4.0,12.0,3.0,1.0,0.0,6.0,16.0,41.0,3.0,0.0,0.0,10.0,6.0,1.0,4.0,2.0,0.0,4.0,0.0,2.0,2.0,15.0,8.0,1.0,2.0,7.0,23.0,5.0,7.0,1.0,6.0,3.0,2.0,21.0,1.0,247.0,10.0,0.0,1.0,3.0,1.0,2.0,30.0,17.0,1.0,6.0,5.0,27.0,5.0,4.0,9.0,0.0
980,13.0,24.0,6.0,18.0,6.0,3.0,3.0,18.0,9.0,17.0,35.0,10.0,5.0,4.0,34.0,7.0,6.0,21.0,4.0,7.0,13.0,45.0,15.0,13.0,142.0,16.0,3.0,12.0,6.0,85.0,176.0,56.0,19.0,6.0,4.0,12.0,28.0,21.0,11.0,2.0,7.0,13.0,3.0,119.0,38.0,20.0,18.0,7.0,31.0,5.0,17.0,6.0,37.0,80.0,18.0,38.0,5.0,18.0,5.0,18.0,36.0,22.0
983,81.0,8610.0,54.0,311.0,91.0,114.0,1186.0,296.0,25412.0,439.0,129.0,11637.0,1500.0,79.0,249.0,174.0,1285.0,99920.0,3745.0,53.0,548.0,134.0,497.0,1237.0,412.0,75.0,358.0,14139.0,37.0,1644.0,92.0,532.0,4537.0,2861.0,57.0,375.0,1234.0,96.0,1178.0,36.0,63.0,4381.0,1682.0,35950.0,314.0,1764.0,384.0,67.0,1402.0,1317.0,663.0,4798.0,67441.0,954.0,1299.0,237.0,4410.0,1507.0,99.0,123.0,279.0,4617.0
984,6.0,18.0,1.0,6.0,1.0,1.0,4.0,3.0,8.0,4.0,2.0,8.0,5.0,21.0,15.0,2.0,13.0,32.0,4.0,3.0,3.0,10.0,7.0,5.0,62.0,1.0,3.0,10.0,7.0,79.0,12.0,10.0,113.0,12.0,2.0,17.0,29.0,2.0,14.0,1.0,3.0,7.0,3.0,112.0,21.0,4.0,16.0,15.0,33.0,2.0,6.0,6.0,59.0,62.0,5.0,7.0,4.0,18.0,3.0,8.0,19.0,20.0
987,1.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,2.0,19.0,1.0,1.0,1.0,1.0,152.0,9.0,74.0,0.0,0.0,1.0,3.0,2.0,3.0,22.0,8.0,0.0,4.0,1.0,11.0,1.0,5.0,4.0,23.0,7.0,3.0,1.0,0.0,0.0,0.0,2.0,29.0,46.0,517.0,1.0,1.0,0.0,39.0,1.0,0.0,1.0,7.0,7.0,4.0,0.0,92.0,0.0,19.0,14.0,0.0,0.0,176.0
991,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,69.0,90.0,1.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,57.0,1.0,1.0,3.0,0.0,1.0,0.0,61.0,45.0,0.0,1.0,0.0,0.0,3.0,118.0,0.0,1.0,1.0,0.0,2.0,0.0,486.0,1.0,4.0,173.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
996,6211.0,17.0,1657.0,11.0,1.0,1.0,31.0,11.0,2.0,6.0,38.0,32.0,78.0,6.0,3.0,3.0,23.0,3.0,58.0,0.0,2.0,21.0,22.0,7.0,71.0,62.0,5.0,127.0,1.0,34.0,10.0,51.0,105.0,27.0,17.0,78.0,17.0,2.0,246.0,1.0,23.0,0.0,1.0,31.0,1275.0,8.0,2.0,22.0,106.0,6.0,19.0,19.0,108.0,6.0,84.0,105.0,85.0,742.0,0.0,1118.0,21.0,3.0
998,2.0,12.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,12.0,3.0,5.0,2.0,0.0,1.0,4.0,10.0,17.0,0.0,0.0,2.0,1.0,0.0,3.0,22.0,2.0,3.0,15.0,1.0,3.0,2.0,5.0,9.0,5.0,1.0,2.0,5.0,2.0,15.0,0.0,7.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,7.0,5.0,5.0,7.0,0.0,20.0,1.0,2.0,3.0,1.0
999,600.0,48.0,6.0,7.0,1.0,4.0,97.0,7.0,5.0,1.0,15.0,2.0,83.0,1.0,4.0,2.0,339.0,1.0,233.0,2.0,3.0,2.0,2.0,3.0,6.0,49.0,42.0,3.0,2.0,73.0,9.0,4.0,12766.0,26.0,23.0,27.0,0.0,2.0,3.0,4.0,40.0,253.0,6.0,66.0,125.0,3.0,1.0,7.0,7.0,2.0,11.0,15.0,28.0,6.0,611.0,15.0,440.0,32.0,3.0,9.0,2.0,28.0
1013,0.0,6.0,0.0,3.0,5.0,1.0,0.0,8.0,9.0,0.0,1.0,8.0,0.0,2.0,1.0,4.0,5.0,34.0,1.0,1.0,741.0,12.0,11.0,3.0,138.0,15.0,0.0,2.0,0.0,3.0,17.0,0.0,6.0,7.0,2.0,0.0,171.0,0.0,13.0,1.0,0.0,4.0,10.0,491.0,1.0,6.0,3686.0,3.0,13.0,4.0,1.0,0.0,53.0,12.0,1.0,9.0,5.0,3.0,1.0,0.0,1.0,45.0
1016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1040,0.0,9.0,3.0,51.0,5.0,5.0,3.0,3.0,7.0,1.0,4.0,50.0,1.0,5.0,9.0,1.0,47.0,13.0,2.0,3.0,7.0,5.0,1.0,3.0,22.0,4.0,1.0,23.0,1092.0,135.0,9.0,32.0,140.0,1.0,2.0,13.0,15.0,0.0,7.0,5.0,1.0,7.0,1.0,39.0,7.0,5.0,12.0,7.0,30.0,3.0,6.0,8.0,40.0,19.0,2.0,6.0,3.0,4.0,1.0,4.0,3.0,14.0
15,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,303.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,113.0,33.0,1.0,2.0,0.0,0.0,3.0,0.0,16.0,0.0,32.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,18.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
151,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0
17,0.0,3.0,2.0,2.0,1.0,0.0,5.0,3.0,7.0,12.0,0.0,1.0,3.0,0.0,4.0,6.0,1.0,4.0,9.0,0.0,7.0,1.0,7.0,1.0,3.0,4.0,0.0,6.0,1.0,1.0,16.0,1.0,1.0,7.0,1.0,4.0,3.0,5.0,7.0,0.0,3.0,0.0,0.0,4.0,3.0,8.0,4.0,0.0,2.0,0.0,4.0,1.0,4.0,1.0,4.0,7.0,2.0,4.0,5.0,3.0,7.0,4.0
180,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,18.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,645.0,83.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,3.0,3.0,98.0,2.0,81.0,259.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0
187,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,241.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,4.0,32.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
210,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,12.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
250,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,6.0,6.0,0.0,0.0,4.0
253,0.0,6.0,150.0,0.0,18.0,0.0,0.0,7.0,6.0,173.0,0.0,1.0,1.0,7.0,1.0,0.0,3.0,28.0,5.0,1.0,1.0,8.0,1.0,1.0,80.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,835.0,449.0,1.0,4.0,2.0,3.0,3.0,0.0,37.0,2.0,0.0,15.0,1.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,8.0,0.0,2.0,0.0
