strain_id,B_MTX_Metformin.ADE17_HYR1,B_MTX_Metformin.ERG27_ACF2,B_MTX_Metformin.ERG11_ERG5,B_MTX_Metformin.RET2_EMP70,B_MTX_Metformin.ERV25_EMP47,B_MTX_Metformin.DHH1_LSM3,B_MTX_Metformin.ERG11_MID2,B_MTX_Metformin.SSH1_ORM2,B_MTX_Metformin.SNA4_VAC8,B_MTX_Metformin.PLM2_HNM1,B_MTX_Metformin.ERG11_TPO4,B_MTX_Metformin.HNM1_RBD2,B_MTX_Metformin.SSH1_ERV25,B_MTX_Metformin.SNA4_GTR2,B_MTX_Metformin.RET2_SNA3,B_MTX_Metformin.HUG1_PGM2,B_MTX_Metformin.HNM1_ERG11,B_MTX_Metformin.MID2_TPO2,B_MTX_Metformin.SRO9_GIS2,B_MTX_Metformin.ERG11_ORM2,B_MTX_Metformin.RET2_EMP47,B_MTX_Metformin.TPO1_MID2,B_MTX_Metformin.HUG1_ALO1,B_MTX_Metformin.PMC1_GTR2,B_MTX_Metformin.HNM1_TPO1,B_MTX_Metformin.SSH1_PIS1,B_MTX_Metformin.SSH1_ERG11,B_MTX_Metformin.ERG11_ACF2,B_MTX_Metformin.GTR1_SLM4,B_MTX_Metformin.SRO9_SGN1,B_MTX_Metformin.HNM1_MID2,B_MTX_Metformin.ERV25_RBD2,B_MTX_Metformin.ALO1_HYR1,B_MTX_Metformin.ERV25_ORM2,B_MTX_Metformin.ERG11_HYR1,B_MTX_Metformin.HNM1_TPO4,B_MTX_Metformin.SRO9_DHH1,B_MTX_Metformin.FMP45_MID2,B_MTX_Metformin.PLM2_SNA3,B_MTX_Metformin.MID2_RSN1,B_MTX_Metformin.FMP45_MEP1,B_MTX_Metformin.HUG1_ADE17,B_MTX_Metformin.ERG11_PIS1,B_MTX_Metformin.PMC1_CTR2,B_MTX_Metformin.TPO1_TPO2,B_MTX_Metformin.ADE17_GIS2,B_MTX_Metformin.ERV25_PIS1,B_MTX_Metformin.HNM1_TPO2,B_MTX_Metformin.MID2_MAM33,B_MTX_Metformin.ALO1_UIP4,B_MTX_Metformin.FMP45_HNM1,B_MTX_Metformin.ALO1_ADE17,B_MTX_Metformin.noPPI_reference,B_MTX_Metformin.TPO1_TCB2,B_MTX_Metformin.HNM1_MAM33,B_MTX_Metformin.MID2_TPO4,B_MTX_Metformin.ADE17_PGM2,B_MTX_Metformin.MID2_WSC2,B_MTX_Metformin.ERG11_ERV25,B_MTX_Metformin.ERV25_ERG5,B_MTX_Metformin.ERV25_UIP4,B_MTX_Metformin.MID2_PIN2
690,21512.0,95.0,354.0,58.0,191.0,68.0,12.0,12132.0,517.0,85.0,15.0,777.0,134.0,747,10.0,199.0,32.0,45.0,46.0,118.0,7.0,27.0,367.0,13.0,128.0,230.0,17.0,478.0,10.0,215,41.0,95.0,10.0,203.0,635,38.0,76.0,18.0,51.0,39.0,526.0,46.0,486.0,29.0,87.0,178.0,5.0,267.0,183.0,74.0,258.0,239.0,2801.0,693.0,32.0,6.0,65010.0,561.0,56.0,60.0,82.0,47.0
692,12.0,10.0,197.0,8.0,6.0,815.0,40.0,3.0,6.0,5.0,16.0,4.0,10.0,79,2.0,13.0,28.0,20.0,66.0,19.0,4.0,312.0,17.0,5.0,13.0,7.0,33.0,11.0,16.0,47,695.0,7.0,7.0,122.0,962,19.0,8.0,4.0,4.0,9.0,4.0,6.0,52.0,4.0,13.0,4.0,1.0,14.0,2.0,3.0,13.0,1.0,8.0,2.0,3.0,77.0,7.0,2.0,14.0,322.0,9.0,8.0
693,22.0,45.0,73.0,37.0,40.0,218.0,27.0,81.0,8.0,20.0,39.0,20.0,19.0,43,17.0,28.0,5.0,29.0,240.0,170.0,15.0,75.0,64.0,14.0,39.0,40.0,15.0,145.0,25.0,1061,24.0,47.0,35.0,247.0,259,26.0,48.0,14.0,6.0,27.0,17.0,44.0,33.0,17.0,32.0,6.0,18.0,11.0,6.0,15.0,14.0,3.0,110.0,3.0,25.0,35.0,3.0,10.0,307.0,85.0,36.0,44.0
695,71.0,972.0,766.0,297.0,3504.0,15661.0,315.0,822.0,48.0,232.0,47.0,343.0,395.0,2121,190.0,235.0,222.0,574.0,555.0,135.0,182.0,14768.0,1437.0,478.0,137.0,167.0,103.0,696.0,225.0,3859,440.0,176.0,3098.0,2407.0,626,539.0,505.0,364.0,34.0,373.0,179.0,132.0,74.0,250.0,2463.0,32.0,97.0,101.0,216.0,756.0,127.0,554.0,2124.0,1953.0,132.0,1173.0,60.0,124.0,106.0,3975.0,1681.0,969.0
697,8.0,20.0,9.0,25.0,45.0,570.0,4.0,16.0,9.0,7.0,4.0,4.0,6.0,55,18.0,29.0,10.0,49.0,4.0,37.0,15.0,18.0,24.0,9.0,16.0,24.0,10.0,22.0,86.0,528,29.0,14.0,20.0,343.0,223,6.0,20.0,5.0,6.0,13.0,4.0,15.0,35.0,12.0,17.0,3.0,11.0,5.0,6.0,11.0,4.0,3.0,35.0,4.0,7.0,12.0,3.0,1.0,7.0,30.0,12.0,20.0
7,10.0,648.0,2.0,607.0,904.0,147.0,45.0,197.0,9.0,189.0,8.0,19.0,5.0,174,345.0,40.0,91.0,118.0,4.0,51.0,789.0,52.0,245.0,8.0,642.0,149.0,253.0,188.0,7.0,59,10.0,14.0,15.0,97.0,325,446.0,15.0,70.0,1.0,84.0,29.0,11.0,10.0,11.0,31.0,5.0,8.0,411.0,42.0,67.0,4.0,25.0,797.0,9.0,229.0,71.0,2.0,186.0,21.0,443.0,104.0,59.0
701,12.0,11.0,215.0,10.0,15.0,38.0,350.0,74.0,205.0,8.0,313.0,2.0,56.0,124,5.0,31.0,41.0,14.0,161.0,67.0,3.0,56.0,25.0,2.0,232.0,20.0,172.0,11.0,12.0,138,238.0,4.0,12.0,87.0,633,251.0,25.0,1.0,4.0,14.0,15.0,6.0,210.0,6.0,9.0,12.0,6.0,217.0,6.0,8.0,9.0,19.0,8.0,2.0,13.0,63.0,13.0,1.0,1597.0,507.0,28.0,19.0
702,29.0,27.0,1367.0,25.0,42.0,4874.0,782.0,12.0,20.0,12.0,1224.0,144.0,143.0,121,46.0,25.0,109.0,92.0,403.0,133.0,31.0,25.0,43.0,31.0,158.0,23.0,220.0,24.0,53.0,891,967.0,27.0,13.0,210.0,6436,91.0,59.0,17.0,5.0,18.0,14.0,27.0,745.0,34.0,35.0,16.0,11.0,66.0,18.0,12.0,22.0,12.0,12.0,12.0,20.0,378.0,11.0,7.0,38.0,465.0,17.0,33.0
703,7.0,167.0,6.0,5.0,884.0,20.0,56.0,8.0,3.0,34.0,2.0,2.0,20.0,207,3.0,5.0,21.0,246.0,38.0,8.0,6.0,1.0,16.0,60.0,22.0,20.0,17.0,21.0,197.0,759,5.0,8.0,7.0,220.0,250,7.0,290.0,13.0,1.0,16.0,160.0,9.0,100.0,30.0,4.0,4.0,709.0,3.0,0.0,189.0,3.0,4.0,979.0,10.0,5.0,43.0,2.0,2.0,28.0,13.0,503.0,166.0
705,3.0,13.0,4.0,5.0,7.0,502.0,35.0,13.0,2.0,5.0,57.0,1.0,23.0,20,8.0,11.0,15.0,20.0,23.0,35.0,14.0,20.0,13.0,1.0,13.0,5.0,30.0,6.0,11.0,268,216.0,5.0,6.0,705.0,1390,13.0,9.0,0.0,1.0,6.0,0.0,1.0,10.0,3.0,14.0,1.0,4.0,28.0,4.0,4.0,3.0,3.0,13.0,4.0,2.0,65.0,1.0,15.0,15.0,130.0,18.0,7.0
709,29.0,49.0,187.0,27.0,2493.0,7405.0,379.0,1346.0,21.0,109.0,390.0,21.0,287.0,436,9.0,179.0,184.0,779.0,115.0,129.0,10.0,984.0,181.0,317.0,100.0,46.0,426.0,200.0,48.0,1621,440.0,2272.0,3956.0,1228.0,884,63.0,283.0,23.0,225.0,162.0,80.0,78.0,308.0,223.0,239.0,7.0,22.0,24.0,42.0,377.0,51.0,49.0,1392.0,183.0,135.0,38.0,1.0,71.0,45.0,622.0,906.0,168.0
711,9.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,6,2.0,3.0,0.0,0.0,0.0,83.0,1.0,0.0,10.0,1.0,0.0,2.0,1.0,8.0,0.0,13,1.0,1.0,2.0,6.0,6,0.0,8.0,0.0,0.0,3.0,3.0,8.0,30.0,1.0,1.0,3.0,0.0,2.0,0.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,12.0,0.0,0.0,4.0,1.0,0.0
713,46.0,2820.0,107.0,48.0,199.0,76.0,241.0,3601.0,333.0,488.0,78.0,117.0,268.0,3197,35.0,459.0,168.0,152.0,6.0,96.0,13.0,673.0,1450.0,28.0,239.0,220.0,384.0,463.0,34.0,361,241.0,27.0,36.0,546.0,2455,1384.0,36.0,348.0,164.0,517.0,238.0,603.0,211.0,33.0,178.0,15.0,13.0,1534.0,156.0,16.0,145.0,51.0,1524.0,68.0,371.0,45.0,33.0,10.0,32.0,585.0,19.0,118.0
715,10.0,3.0,4.0,0.0,3.0,38.0,4.0,9.0,8.0,0.0,0.0,1.0,4.0,11,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,23,7.0,0.0,1.0,27.0,13,3.0,3.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,3.0,2.0
717,83.0,1092.0,231.0,86.0,2461.0,1925.0,173.0,503.0,141.0,235.0,217.0,2876.0,392.0,914,94.0,1225.0,938.0,1120.0,234.0,203.0,32.0,4392.0,4357.0,694.0,202.0,811.0,989.0,1416.0,83.0,4231,485.0,1350.0,1363.0,567.0,986,453.0,563.0,184.0,1689.0,826.0,654.0,22261.0,418.0,545.0,1604.0,73.0,275.0,630.0,412.0,1020.0,579.0,61.0,2599.0,1179.0,343.0,398.0,38.0,409.0,191.0,611.0,1580.0,429.0
721,12.0,34.0,53.0,20.0,26.0,807.0,12.0,52.0,3.0,9.0,127.0,5.0,16.0,72,15.0,17.0,14.0,15.0,71.0,24.0,8.0,33.0,90.0,9.0,147.0,12.0,30.0,40.0,61.0,225,128.0,11.0,19.0,306.0,203,41.0,21.0,6.0,2.0,14.0,7.0,13.0,29.0,9.0,10.0,5.0,11.0,22.0,8.0,10.0,10.0,13.0,40.0,2.0,7.0,30.0,6.0,1.0,15.0,154.0,16.0,16.0
724,15.0,33.0,15.0,50.0,54.0,653.0,12.0,39.0,7.0,21.0,15.0,13.0,12.0,65,44.0,15.0,15.0,37.0,92.0,10.0,36.0,20.0,28.0,14.0,7.0,42.0,70.0,36.0,46.0,627,13.0,26.0,27.0,254.0,164,13.0,30.0,7.0,4.0,15.0,4.0,24.0,14.0,19.0,23.0,7.0,13.0,16.0,9.0,10.0,6.0,5.0,44.0,11.0,20.0,35.0,3.0,3.0,16.0,51.0,24.0,29.0
727,7244.0,4018.0,1822.0,161.0,6205.0,276.0,1558.0,5217.0,691.0,927.0,886.0,2562.0,1207.0,2166,129.0,4362.0,1323.0,1445.0,1280.0,1513.0,61.0,1930.0,5565.0,953.0,696.0,1103.0,2552.0,5381.0,7121.0,7863,646.0,133.0,5704.0,2775.0,3188,1293.0,1140.0,1732.0,93.0,1248.0,3604.0,433.0,1982.0,791.0,1154.0,218.0,1422.0,1084.0,1432.0,1078.0,1067.0,490.0,4175.0,2021.0,660.0,969.0,68425.0,631.0,1417.0,4399.0,1176.0,879.0
729,120.0,1873.0,519.0,93.0,2161.0,1017.0,1295.0,2344.0,114.0,1588.0,1504.0,172.0,883.0,1238,102.0,3611.0,264.0,1734.0,568.0,404.0,100.0,6102.0,6839.0,335.0,665.0,15313.0,4509.0,3468.0,75.0,7384,325.0,151.0,279.0,548.0,1609,990.0,334.0,582.0,13.0,1252.0,823.0,10042.0,666.0,217.0,1651.0,117.0,646.0,1002.0,719.0,111.0,726.0,68.0,2285.0,1377.0,927.0,1383.0,114.0,375.0,351.0,1503.0,493.0,1408.0
731,51.0,211.0,4254.0,249.0,159.0,9668.0,4892.0,383.0,46.0,41.0,1864.0,184.0,424.0,632,264.0,498.0,541.0,1052.0,9143.0,4296.0,238.0,8911.0,223.0,126.0,152.0,194.0,1235.0,135.0,194.0,3869,4174.0,88.0,292.0,12681.0,31834,548.0,645.0,88.0,18.0,620.0,93.0,508.0,1977.0,139.0,385.0,84.0,130.0,272.0,48.0,80.0,90.0,19.0,80.0,200.0,108.0,10917.0,13.0,83.0,10929.0,4612.0,167.0,544.0
732,15.0,31.0,1341.0,16.0,25.0,490.0,170.0,17.0,14.0,3.0,164.0,9.0,9.0,69,19.0,10.0,19.0,83.0,1743.0,149.0,33.0,143.0,25.0,10.0,39.0,23.0,164.0,15.0,28.0,7200,306.0,9.0,35.0,129.0,3751,31.0,84.0,9.0,3.0,26.0,13.0,18.0,463.0,13.0,24.0,12.0,33.0,149.0,7.0,6.0,6.0,6.0,28.0,25.0,31.0,170.0,7.0,23.0,109.0,646.0,56.0,49.0
734,21.0,52.0,79.0,23.0,17.0,83.0,235.0,401.0,5.0,121.0,58.0,9.0,10.0,494,25.0,163.0,75.0,801.0,14.0,149.0,27.0,105.0,556.0,119.0,24.0,221.0,24.0,103.0,24.0,253,231.0,17.0,16.0,376.0,1334,265.0,79.0,116.0,621.0,489.0,62.0,373.0,121.0,83.0,86.0,16.0,9.0,12.0,110.0,10.0,84.0,40.0,246.0,32.0,35.0,141.0,10.0,286.0,107.0,132.0,78.0,195.0
735,19.0,7.0,28.0,4.0,7.0,366.0,52.0,13.0,5.0,2.0,6.0,0.0,0.0,44,5.0,6.0,2.0,3.0,35.0,10.0,2.0,11.0,8.0,1.0,19.0,8.0,36.0,4.0,4.0,325,29.0,1.0,2.0,57.0,716,46.0,7.0,1.0,0.0,20.0,8.0,1.0,18.0,3.0,7.0,8.0,2.0,94.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,0.0,4.0,69.0,1.0,6.0
738,24.0,8.0,32.0,6.0,10.0,809.0,36.0,272.0,18.0,15.0,10.0,1.0,8.0,280,6.0,56.0,12.0,27.0,10.0,9.0,3.0,4.0,161.0,17.0,8.0,84.0,17.0,23.0,10.0,183,6.0,5.0,12.0,90.0,148,57.0,32.0,26.0,1.0,20.0,23.0,19.0,201.0,27.0,4.0,7.0,8.0,17.0,10.0,45.0,3.0,12.0,492.0,6.0,18.0,66.0,129.0,61.0,24.0,18.0,14.0,63.0
739,16572.0,29.0,328.0,13.0,40.0,2662.0,140.0,106.0,225.0,37.0,87.0,16.0,100.0,555,18.0,28.0,69.0,317.0,151.0,79.0,19.0,90.0,32.0,12.0,163.0,74.0,255.0,37.0,71.0,1383,852.0,78.0,21.0,2261.0,2102,185.0,48.0,9.0,4.0,22.0,100.0,15.0,204.0,12.0,81.0,179.0,160.0,404.0,11.0,18.0,58.0,13.0,156.0,10.0,16.0,140.0,69.0,8.0,79.0,1208.0,74.0,33.0
740,9.0,16.0,16.0,36.0,66.0,249.0,29.0,41.0,9.0,9.0,26.0,30.0,31.0,62,42.0,27.0,16.0,6.0,14.0,24.0,34.0,35.0,42.0,18.0,12.0,73.0,10.0,41.0,65.0,332,17.0,17.0,21.0,439.0,493,15.0,13.0,16.0,4.0,9.0,13.0,31.0,18.0,24.0,20.0,14.0,39.0,2.0,4.0,12.0,17.0,1.0,21.0,5.0,10.0,54.0,2.0,4.0,39.0,98.0,24.0,41.0
741,24.0,136.0,81.0,48.0,407.0,157.0,70.0,130.0,14.0,48.0,190.0,21.0,48.0,118,52.0,34.0,34.0,42.0,251.0,83.0,26.0,33.0,193.0,34.0,60.0,137.0,43.0,220.0,79.0,695,40.0,56.0,57.0,359.0,387,47.0,73.0,41.0,17.0,42.0,28.0,41.0,42.0,123.0,64.0,22.0,62.0,53.0,46.0,169.0,31.0,65.0,2325.0,102.0,27.0,642.0,31.0,117.0,43.0,191.0,982.0,80.0
742,55.0,155.0,411.0,78.0,170.0,1125.0,287.0,442.0,228.0,73.0,369.0,417.0,154.0,513,112.0,92.0,128.0,198.0,685.0,95.0,92.0,1432.0,311.0,54.0,308.0,352.0,517.0,407.0,126.0,1734,433.0,132.0,86.0,681.0,1144,909.0,106.0,20.0,23.0,65.0,26.0,140.0,252.0,95.0,151.0,128.0,94.0,164.0,40.0,62.0,35.0,32.0,304.0,78.0,71.0,284.0,16.0,39.0,231.0,1937.0,129.0,136.0
748,1.0,5.0,11.0,15.0,8.0,318.0,66.0,14.0,3.0,7.0,13.0,1.0,6.0,14,14.0,29.0,16.0,7.0,62.0,32.0,25.0,36.0,10.0,1.0,5.0,18.0,6.0,20.0,7.0,834,118.0,2.0,13.0,143.0,131,17.0,61.0,4.0,1.0,9.0,5.0,6.0,136.0,10.0,3.0,8.0,12.0,45.0,1.0,1.0,1.0,2.0,17.0,10.0,5.0,52.0,3.0,3.0,21.0,305.0,13.0,13.0
749,3.0,9.0,5.0,8.0,50.0,216.0,12.0,18.0,6.0,1.0,1.0,5.0,14.0,30,10.0,18.0,23.0,40.0,7.0,8.0,12.0,10.0,47.0,4.0,33.0,10.0,31.0,12.0,6.0,339,9.0,11.0,12.0,38.0,55,1.0,16.0,3.0,6.0,14.0,2.0,19.0,5.0,6.0,11.0,4.0,10.0,9.0,10.0,4.0,1.0,17.0,13.0,2.0,0.0,90.0,0.0,25.0,38.0,25.0,25.0,20.0
753,3.0,7.0,3.0,11.0,3.0,14.0,6.0,18.0,16.0,1.0,3.0,2.0,4.0,22,14.0,9.0,0.0,0.0,3.0,0.0,11.0,1.0,5.0,1.0,0.0,19.0,0.0,13.0,0.0,72,2.0,3.0,3.0,19.0,17,4.0,1.0,2.0,0.0,4.0,16.0,3.0,19.0,3.0,5.0,16.0,4.0,3.0,4.0,2.0,2.0,0.0,11.0,2.0,0.0,2.0,33.0,1.0,5.0,5.0,9.0,3.0
754,27.0,8.0,164.0,9.0,8.0,45.0,24.0,210.0,23.0,1.0,1.0,104.0,33.0,81,11.0,6.0,5.0,15.0,132.0,148.0,1.0,21.0,34.0,6.0,9.0,24.0,22.0,22.0,5.0,568,43.0,4.0,8.0,1671.0,219,17.0,9.0,1.0,3.0,2.0,24.0,10.0,190.0,9.0,2.0,13.0,10.0,5.0,2.0,9.0,4.0,4.0,19.0,1.0,6.0,32.0,5.0,3.0,90.0,194.0,13.0,14.0
755,7.0,3.0,54.0,2.0,3.0,13.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,18,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,58,0.0,1.0,0.0,31.0,17,1.0,5.0,2.0,0.0,3.0,5.0,1.0,5.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,3.0,5.0,2.0,0.0
756,56.0,813.0,923.0,68084.0,1105.0,1056.0,841.0,1470.0,80.0,1089.0,473.0,472.0,855.0,2462,57343.0,1091.0,480.0,799.0,745.0,214.0,75700.0,985.0,2229.0,476.0,92.0,2615.0,1167.0,1699.0,103.0,5484,493.0,104.0,2032.0,2122.0,4615,81.0,988.0,561.0,417.0,569.0,996.0,4480.0,947.0,739.0,1039.0,364.0,444.0,445.0,255.0,444.0,999.0,100.0,1759.0,524.0,154.0,356.0,33.0,73.0,564.0,1071.0,625.0,569.0
760,254.0,4369.0,489.0,310.0,1422.0,6248.0,916.0,3729.0,252.0,1004.0,496.0,272.0,752.0,16066,332.0,7192.0,572.0,13693.0,628.0,389.0,172.0,8705.0,18590.0,2636.0,387.0,10443.0,1431.0,3201.0,245.0,8899,308.0,7271.0,7755.0,2784.0,842,216.0,1902.0,3190.0,685.0,6065.0,1615.0,22504.0,745.0,2812.0,2463.0,5608.0,1890.0,680.0,3299.0,1058.0,3370.0,2063.0,4681.0,3160.0,160.0,10879.0,107.0,4721.0,1044.0,1195.0,1978.0,10725.0
77,145.0,272.0,94.0,14.0,10.0,8.0,420.0,78.0,9.0,118.0,6.0,5.0,136.0,10,7.0,491.0,34.0,181.0,68.0,295.0,8.0,2.0,259.0,5.0,15.0,91.0,477.0,4.0,12.0,329,109.0,7.0,1526.0,27.0,548,7.0,94.0,223.0,129.0,37.0,21.0,231.0,94.0,13.0,17.0,6.0,5.0,8.0,4.0,18.0,91.0,12.0,288.0,1.0,76.0,9.0,0.0,8.0,118.0,10.0,105.0,12.0
772,25.0,156.0,11.0,21.0,489.0,199.0,97.0,69.0,16.0,172.0,4.0,5.0,21.0,208,7.0,506.0,14.0,270.0,15.0,3.0,10.0,164.0,874.0,132.0,19.0,27.0,140.0,37.0,11.0,393,72.0,22.0,269.0,127.0,74,69.0,25.0,287.0,1.0,12.0,61.0,106.0,33.0,107.0,37.0,7.0,3.0,7.0,23.0,61.0,7.0,1.0,1010.0,35.0,31.0,9.0,3.0,2.0,56.0,153.0,125.0,152.0
775,25.0,14.0,253.0,6.0,55.0,83.0,208.0,63.0,130.0,3.0,231.0,8.0,97.0,106,20.0,35.0,27.0,92.0,585.0,84.0,13.0,215.0,59.0,8.0,40.0,52.0,108.0,25.0,25.0,2688,272.0,12.0,36.0,881.0,1079,27.0,114.0,8.0,1.0,7.0,15.0,62.0,142.0,22.0,16.0,17.0,29.0,96.0,9.0,11.0,5.0,3.0,19.0,7.0,12.0,213.0,5.0,5.0,325.0,594.0,63.0,28.0
778,67.0,905.0,95.0,36.0,228.0,1656.0,374.0,421.0,29.0,277.0,17.0,26.0,224.0,1374,53.0,1778.0,196.0,652.0,275.0,220.0,24.0,1634.0,3529.0,346.0,136.0,60.0,237.0,182.0,2452.0,179,627.0,58.0,916.0,688.0,1015,175.0,57.0,212.0,9.0,462.0,57.0,1796.0,1106.0,189.0,439.0,18.0,12.0,294.0,116.0,532.0,169.0,171.0,405.0,294.0,79.0,1026.0,14.0,8.0,49.0,735.0,594.0,388.0
78,7.0,7.0,228.0,7.0,8.0,14.0,2.0,7.0,2.0,1.0,2.0,3.0,8.0,12,6.0,103.0,3.0,6.0,0.0,1.0,5.0,54.0,95.0,2.0,11.0,8.0,1.0,7.0,3.0,24,2.0,4.0,4.0,232.0,703,3.0,6.0,2.0,0.0,0.0,2.0,184.0,10.0,6.0,3.0,1.0,2.0,58.0,4.0,7.0,0.0,0.0,2.0,2.0,1.0,11.0,1.0,0.0,2.0,16.0,20.0,6.0
782,3.0,4.0,107.0,2.0,9.0,590.0,37.0,13.0,3.0,3.0,147.0,4.0,21.0,21,13.0,17.0,5.0,39.0,26.0,26.0,6.0,5.0,16.0,3.0,7.0,11.0,43.0,10.0,13.0,283,75.0,6.0,11.0,206.0,203,1.0,34.0,3.0,1.0,2.0,0.0,7.0,15.0,12.0,4.0,4.0,12.0,37.0,0.0,7.0,1.0,2.0,12.0,2.0,6.0,261.0,1.0,1.0,5.0,195.0,20.0,14.0
783,94.0,345.0,622.0,62.0,26.0,2511.0,222.0,102.0,53.0,65.0,681.0,3575.0,196.0,243,41.0,252.0,131.0,55.0,1072.0,212.0,34.0,5633.0,59.0,112.0,185.0,88.0,55.0,1145.0,27.0,1283,338.0,51.0,370.0,479.0,2280,206.0,244.0,103.0,3.0,177.0,212.0,47.0,2225.0,36.0,1212.0,5564.0,46.0,25.0,18.0,9.0,390.0,11.0,3457.0,446.0,160.0,30.0,29.0,25.0,97.0,759.0,151.0,99.0
784,30.0,10.0,254.0,2.0,6.0,44.0,3.0,5.0,15.0,1.0,1.0,3.0,0.0,24,3.0,2.0,2.0,4.0,8.0,18.0,0.0,3.0,9.0,4.0,25.0,7.0,2.0,9.0,27.0,180,45.0,6.0,1.0,13.0,111,0.0,14.0,2.0,1.0,9.0,3.0,3.0,18.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,17.0,2.0,6.0,129.0,2.0,2.0,12.0,5.0,3.0,12.0
789,22.0,3.0,36.0,4.0,10.0,96.0,30.0,7.0,15.0,1.0,36.0,4.0,1.0,32,4.0,15.0,0.0,2.0,0.0,41.0,2.0,119.0,32.0,2.0,5.0,13.0,74.0,8.0,6.0,706,42.0,2.0,7.0,333.0,81,3.0,2.0,7.0,0.0,2.0,5.0,2.0,71.0,6.0,10.0,9.0,7.0,18.0,0.0,3.0,1.0,2.0,9.0,2.0,3.0,7.0,2.0,0.0,135.0,9.0,10.0,9.0
79,6.0,2.0,0.0,7.0,1.0,21.0,5.0,57.0,1.0,13.0,6.0,0.0,1.0,3,1.0,460.0,2.0,3.0,1.0,48.0,4.0,1.0,326.0,7.0,1.0,1751.0,27.0,18.0,1.0,6,2.0,8.0,0.0,77.0,12,2.0,2.0,45.0,0.0,5.0,2.0,90.0,2.0,10.0,3.0,7.0,11.0,0.0,1.0,55.0,1.0,0.0,921.0,0.0,1.0,2.0,0.0,0.0,1.0,21.0,2.0,13.0
790,659.0,53.0,207.0,42.0,77.0,275.0,68.0,115.0,11.0,40.0,138.0,36.0,44.0,157,48.0,34.0,72.0,64.0,12.0,60.0,21.0,174.0,214.0,35.0,231.0,74.0,39.0,140.0,413.0,398,445.0,63.0,34.0,813.0,1220,126.0,33.0,24.0,32.0,38.0,24.0,32.0,72.0,23.0,58.0,24.0,32.0,61.0,27.0,38.0,23.0,22.0,211.0,21.0,32.0,96.0,14.0,8.0,33.0,301.0,45.0,62.0
791,22.0,54.0,49.0,39.0,48.0,281.0,32.0,33.0,16.0,25.0,41.0,13.0,27.0,79,33.0,20.0,22.0,34.0,6.0,36.0,27.0,60.0,93.0,17.0,50.0,110.0,23.0,157.0,30.0,463,46.0,62.0,48.0,493.0,286,51.0,43.0,28.0,10.0,36.0,9.0,30.0,40.0,24.0,58.0,11.0,25.0,36.0,20.0,19.0,79.0,13.0,104.0,16.0,31.0,24.0,13.0,9.0,25.0,245.0,76.0,50.0
795,215.0,376.0,15929.0,289.0,857.0,3914.0,6505.0,1001.0,215.0,178.0,10196.0,140.0,1930.0,1292,527.0,87.0,2175.0,3185.0,3764.0,6493.0,452.0,3591.0,332.0,209.0,919.0,755.0,3634.0,692.0,2800.0,32886,15463.0,160.0,421.0,35725.0,62818,3844.0,1549.0,241.0,155.0,282.0,148.0,163.0,11572.0,212.0,450.0,232.0,469.0,2845.0,54.0,178.0,281.0,167.0,342.0,171.0,303.0,6949.0,72.0,71.0,4016.0,13712.0,467.0,700.0
796,24.0,8.0,36.0,1.0,27.0,304.0,61.0,15.0,19.0,5.0,9.0,16.0,49.0,54,1.0,37.0,28.0,28.0,33.0,95.0,3.0,68.0,33.0,4.0,235.0,13.0,64.0,20.0,8.0,175,108.0,5.0,35.0,438.0,80,144.0,28.0,3.0,6.0,6.0,10.0,120.0,54.0,9.0,13.0,44.0,7.0,538.0,9.0,4.0,2.0,24.0,21.0,7.0,8.0,19.0,916.0,9.0,20.0,367.0,42.0,23.0
797,10.0,3.0,17.0,3.0,8.0,82.0,4.0,9.0,5.0,2.0,16.0,3.0,11.0,99,6.0,5.0,4.0,3.0,10.0,32.0,2.0,21.0,12.0,7.0,4.0,11.0,8.0,5.0,7.0,145,17.0,4.0,1.0,19.0,97,6.0,6.0,3.0,2.0,1.0,11.0,9.0,27.0,7.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,12.0,2.0,6.0,5.0,12.0,0.0,3.0,20.0,6.0,7.0
