strain_id,B_noMTX_5-FC.ERG11_PIS1,B_noMTX_5-FC.HNM1_RBD2,B_noMTX_5-FC.SSH1_ERG11,B_noMTX_5-FC.ERV25_RBD2,B_noMTX_5-FC.TPO1_TPO2,B_noMTX_5-FC.HNM1_MAM33,B_noMTX_5-FC.HUG1_ADE17,B_noMTX_5-FC.ERG27_ACF2,B_noMTX_5-FC.ERG11_TPO4,B_noMTX_5-FC.PLM2_HNM1,B_noMTX_5-FC.ERV25_EMP47,B_noMTX_5-FC.ERG11_ERG5,B_noMTX_5-FC.SSH1_ORM2,B_noMTX_5-FC.SNA4_GTR2,B_noMTX_5-FC.SSH1_PIS1,B_noMTX_5-FC.SRO9_DHH1,B_noMTX_5-FC.RET2_EMP70,B_noMTX_5-FC.TPO1_TCB2,B_noMTX_5-FC.ERG11_ERV25,B_noMTX_5-FC.HNM1_TPO1,B_noMTX_5-FC.MID2_PIN2,B_noMTX_5-FC.ERV25_UIP4,B_noMTX_5-FC.TPO1_MID2,B_noMTX_5-FC.PLM2_SNA3,B_noMTX_5-FC.ALO1_UIP4,B_noMTX_5-FC.FMP45_MID2,B_noMTX_5-FC.RET2_EMP47,B_noMTX_5-FC.ADE17_HYR1,B_noMTX_5-FC.PMC1_CTR2,B_noMTX_5-FC.ERG11_MID2,B_noMTX_5-FC.HNM1_MID2,B_noMTX_5-FC.MID2_TPO4,B_noMTX_5-FC.ERV25_ERG5,B_noMTX_5-FC.ERV25_ORM2,B_noMTX_5-FC.ADE17_GIS2,B_noMTX_5-FC.SNA4_VAC8,B_noMTX_5-FC.FMP45_MEP1,B_noMTX_5-FC.SRO9_SGN1,B_noMTX_5-FC.HUG1_ALO1,B_noMTX_5-FC.RET2_SNA3,B_noMTX_5-FC.HNM1_ERG11,B_noMTX_5-FC.ERG11_HYR1,B_noMTX_5-FC.ALO1_HYR1,B_noMTX_5-FC.ERV25_PIS1,B_noMTX_5-FC.MID2_TPO2,B_noMTX_5-FC.HNM1_TPO4,B_noMTX_5-FC.DHH1_LSM3,B_noMTX_5-FC.HUG1_PGM2,B_noMTX_5-FC.PMC1_GTR2,B_noMTX_5-FC.FMP45_HNM1,B_noMTX_5-FC.noPPI_reference,B_noMTX_5-FC.ALO1_ADE17,B_noMTX_5-FC.MID2_WSC2,B_noMTX_5-FC.MID2_MAM33,B_noMTX_5-FC.SSH1_ERV25,B_noMTX_5-FC.HNM1_TPO2,B_noMTX_5-FC.ERG11_ACF2,B_noMTX_5-FC.ERG11_ORM2,B_noMTX_5-FC.GTR1_SLM4,B_noMTX_5-FC.SRO9_GIS2,B_noMTX_5-FC.ADE17_PGM2,B_noMTX_5-FC.MID2_RSN1
658,84.0,18.0,8.0,2.0,2.0,7.0,17.0,2.0,12.0,12.0,494,16.0,4.0,26.0,6.0,63.0,3.0,0.0,6.0,180.0,229,11.0,3.0,5.0,40.0,97.0,5.0,2.0,5.0,167.0,12.0,105.0,0.0,4.0,4.0,1.0,35.0,923,11.0,2.0,7.0,15.0,4.0,206.0,268.0,7.0,15.0,21.0,0.0,110.0,226.0,29.0,794.0,83.0,12.0,11.0,23.0,39.0,6.0,375.0,2.0,112.0
66,43.0,177.0,121.0,3.0,110.0,11.0,126.0,2.0,11.0,8.0,854,24.0,24.0,107.0,6.0,54.0,3.0,66.0,3.0,4.0,244,5.0,360.0,0.0,17.0,39.0,7.0,138.0,4.0,109.0,36.0,11.0,4.0,7.0,1.0,2.0,11.0,396,61.0,5.0,39.0,38.0,8.0,2.0,88.0,105.0,18.0,68.0,5.0,11.0,91.0,39.0,4.0,44.0,18.0,29.0,72.0,101.0,12.0,16.0,1.0,18.0
660,144.0,15.0,214.0,14.0,45.0,8.0,458.0,164.0,105.0,52.0,603,67.0,19.0,65.0,10.0,151.0,136.0,24.0,63.0,8.0,275,185.0,6.0,45.0,78.0,190.0,60.0,6.0,133.0,170.0,122.0,70.0,46.0,28.0,4.0,12.0,20.0,276,183.0,53.0,63.0,66.0,13.0,8.0,229.0,15.0,28.0,282.0,84.0,76.0,324.0,127.0,9.0,69.0,59.0,7.0,72.0,303.0,16.0,35.0,7.0,49.0
666,68.0,70.0,480.0,22.0,616.0,542.0,313.0,478.0,237.0,181.0,1882,80.0,134.0,484.0,352.0,52.0,21.0,292.0,39.0,400.0,508,77.0,1146.0,375.0,71.0,270.0,19.0,224.0,226.0,104.0,100.0,68.0,249.0,313.0,172.0,105.0,411.0,378,805.0,8.0,118.0,60.0,30.0,519.0,84.0,306.0,103.0,1213.0,59.0,153.0,525.0,19.0,141.0,173.0,68.0,154.0,134.0,21.0,15.0,304.0,57.0,83.0
667,410.0,238.0,299.0,21.0,12.0,89.0,117.0,275.0,303.0,242.0,855,393.0,230.0,237.0,103.0,155.0,4.0,26.0,125.0,224.0,922,152.0,12.0,5018.0,31.0,529.0,16.0,109.0,699.0,651.0,130.0,138.0,247.0,36.0,9.0,666.0,177.0,708,637.0,10.0,168.0,251.0,15.0,13.0,200.0,303.0,298.0,503.0,197.0,228.0,962.0,89.0,40.0,173.0,51.0,351.0,299.0,161.0,45.0,534.0,64.0,143.0
668,23.0,15.0,51.0,1390.0,25.0,111.0,41.0,15.0,16.0,16.0,398,17.0,22.0,24.0,20.0,116.0,8.0,32.0,17.0,43.0,911,47.0,22.0,9.0,7.0,17.0,23.0,71.0,27.0,56.0,15.0,58.0,9.0,20.0,7.0,51.0,14.0,246,9.0,3.0,19.0,25.0,15.0,8.0,311.0,15.0,45.0,16.0,9.0,5.0,25.0,15.0,18.0,331.0,24.0,18.0,7.0,11.0,7.0,38.0,118.0,75.0
673,7670.0,16651.0,46892.0,1217.0,8078.0,6248.0,2761.0,2161.0,13208.0,25528.0,23260,19419.0,35999.0,25772.0,19638.0,13200.0,451.0,8224.0,4900.0,5698.0,48449,17489.0,24751.0,55026.0,5683.0,10614.0,1060.0,1108.0,97515.0,14642.0,7411.0,7423.0,9868.0,14203.0,1079.0,20686.0,12619.0,84216,6370.0,276.0,5829.0,5709.0,9193.0,9426.0,26419.0,5823.0,9171.0,4023.0,21602.0,9094.0,4990.0,15072.0,12247.0,12879.0,15809.0,7483.0,18987.0,8222.0,1449.0,7620.0,1541.0,7699.0
674,163.0,1406.0,230.0,93.0,501.0,93.0,169.0,123.0,214.0,257.0,1503,443.0,1926.0,155.0,36.0,366.0,29.0,187.0,178.0,37.0,1220,807.0,839.0,258.0,426.0,434.0,22.0,19.0,734.0,61.0,103.0,122.0,339.0,238.0,11.0,13.0,715.0,1878,75.0,9.0,122.0,42.0,514.0,13.0,391.0,45.0,85.0,343.0,81.0,349.0,754.0,352.0,21.0,241.0,193.0,28.0,302.0,219.0,1046.0,373.0,12.0,130.0
676,510.0,19191.0,2024.0,64.0,69.0,1372.0,354.0,1166.0,271.0,371.0,1925,276.0,2137.0,6418.0,1633.0,173.0,18.0,73.0,250.0,2596.0,1216,258.0,777.0,204.0,201.0,92.0,36.0,916.0,140.0,714.0,109.0,365.0,434.0,394.0,465.0,9364.0,1996.0,2180,136.0,10.0,281.0,176.0,194.0,44.0,684.0,2021.0,82.0,464.0,145.0,183.0,767.0,64.0,184.0,315.0,159.0,1079.0,108.0,285.0,41.0,410.0,2038.0,282.0
677,61.0,40.0,42.0,14.0,47.0,8.0,25.0,117.0,10.0,36.0,631,13.0,9.0,81.0,112.0,31.0,6.0,132.0,8.0,18.0,657,23.0,52.0,13.0,71.0,49.0,12.0,8.0,306.0,20.0,3.0,24.0,33.0,24.0,5.0,10.0,7.0,337,7.0,3.0,12.0,22.0,6.0,10.0,153.0,22.0,14.0,19.0,18.0,9.0,257.0,76.0,35.0,18.0,16.0,20.0,26.0,20.0,267.0,171.0,12.0,31.0
683,29.0,127.0,49.0,44.0,18.0,9.0,1.0,3.0,11.0,3.0,4155,4.0,9.0,16.0,841.0,30.0,2.0,33.0,19.0,9.0,125,1012.0,12.0,0.0,701.0,8.0,6.0,0.0,80.0,5.0,16.0,20.0,128.0,32.0,5.0,126.0,31.0,664,9.0,5.0,11.0,14.0,235.0,191.0,62.0,25.0,25.0,25.0,27.0,27.0,160.0,271.0,14.0,3.0,41.0,14.0,9.0,20.0,9.0,20.0,3.0,3.0
685,246.0,504.0,781.0,20.0,50.0,93.0,63.0,96.0,337.0,224.0,826,122.0,1588.0,608.0,961.0,251.0,19.0,30.0,64.0,517.0,1478,71.0,90.0,2954.0,60.0,112.0,7.0,32.0,107.0,715.0,229.0,251.0,86.0,424.0,56.0,46.0,143.0,1814,44.0,5.0,255.0,83.0,25.0,14.0,691.0,198.0,114.0,116.0,63.0,97.0,165.0,57.0,539.0,455.0,184.0,122.0,93.0,99.0,45.0,56.0,52.0,311.0
689,74.0,16.0,295.0,4.0,6.0,68.0,35.0,285.0,15.0,29.0,113,109.0,87.0,38.0,85.0,9.0,4.0,3.0,67.0,108.0,825,9.0,2.0,146.0,48.0,55.0,9.0,14.0,6.0,194.0,5.0,104.0,20.0,20.0,788.0,4.0,385.0,145,3.0,3.0,21.0,28.0,7.0,7.0,225.0,9.0,5.0,148.0,2.0,25.0,332.0,7.0,7.0,164.0,81.0,5.0,16.0,37.0,7.0,9.0,6.0,143.0
690,133.0,1681.0,75.0,25.0,24.0,30.0,25.0,86.0,28.0,35.0,440,104.0,1516.0,132.0,24.0,72.0,14.0,25.0,16.0,47.0,72,27.0,12.0,22.0,34.0,19.0,6.0,4428.0,4.0,119.0,30.0,6.0,6.0,30.0,37.0,35.0,61.0,3130,22.0,2.0,23.0,172.0,20.0,19.0,17.0,42.0,16.0,46.0,18.0,114.0,241.0,113.0,31.0,14.0,16.0,45.0,74.0,36.0,8.0,70.0,5484.0,30.0
692,173.0,535.0,308.0,26.0,1492.0,183.0,257.0,491.0,154.0,270.0,198,200.0,203.0,613.0,459.0,26.0,32.0,803.0,40.0,76.0,749,316.0,1437.0,2893.0,252.0,222.0,24.0,93.0,965.0,308.0,638.0,264.0,576.0,33.0,84.0,9.0,244.0,357,880.0,10.0,815.0,73.0,21.0,472.0,265.0,123.0,74.0,626.0,160.0,607.0,396.0,35.0,134.0,413.0,67.0,115.0,112.0,91.0,51.0,79.0,15.0,129.0
693,60.0,1222.0,65.0,6.0,67.0,26.0,48.0,42.0,208.0,92.0,107,52.0,60.0,98.0,9.0,113.0,21.0,205.0,171.0,22.0,224,15.0,227.0,4.0,39.0,44.0,18.0,6.0,102.0,42.0,44.0,49.0,60.0,308.0,7.0,4.0,71.0,1838,30.0,425.0,23.0,40.0,17.0,20.0,176.0,8.0,26.0,28.0,103.0,60.0,304.0,8.0,122.0,6.0,52.0,16.0,88.0,62.0,21.0,114.0,4.0,25.0
695,135.0,812.0,278.0,25.0,920.0,130.0,29.0,241.0,134.0,105.0,2495,63.0,45.0,335.0,40.0,145.0,617.0,1212.0,184.0,52.0,1273,860.0,2518.0,16.0,513.0,258.0,617.0,36.0,629.0,180.0,226.0,274.0,476.0,230.0,2416.0,24.0,279.0,1401,30.0,1431.0,157.0,130.0,233.0,182.0,332.0,141.0,204.0,42.0,214.0,133.0,410.0,1010.0,488.0,97.0,56.0,61.0,153.0,410.0,62.0,146.0,118.0,122.0
697,60.0,21.0,200.0,19.0,56.0,62.0,87.0,48.0,17.0,163.0,342,51.0,22.0,28.0,16.0,43.0,12.0,65.0,37.0,34.0,684,42.0,81.0,23.0,110.0,119.0,26.0,10.0,270.0,97.0,9.0,52.0,10.0,44.0,12.0,12.0,112.0,349,98.0,17.0,18.0,181.0,52.0,27.0,52.0,15.0,47.0,142.0,52.0,22.0,156.0,109.0,18.0,29.0,20.0,41.0,39.0,16.0,157.0,13.0,11.0,24.0
7,73.0,112.0,398.0,13.0,223.0,336.0,5.0,295.0,22.0,207.0,375,1.0,154.0,102.0,174.0,107.0,859.0,902.0,33.0,1054.0,596,80.0,723.0,10.0,78.0,46.0,1556.0,110.0,63.0,194.0,64.0,57.0,433.0,48.0,4.0,11.0,10.0,122,25.0,2958.0,120.0,107.0,11.0,10.0,456.0,437.0,16.0,6.0,9.0,10.0,156.0,14.0,203.0,346.0,42.0,150.0,121.0,24.0,21.0,66.0,7.0,112.0
701,635.0,1446.0,370.0,28.0,163.0,902.0,968.0,11.0,132.0,253.0,787,467.0,646.0,454.0,1471.0,146.0,10.0,859.0,339.0,830.0,2233,57.0,671.0,30.0,31.0,533.0,25.0,1430.0,37.0,850.0,274.0,168.0,221.0,59.0,535.0,307.0,119.0,140,745.0,10.0,407.0,63.0,19.0,18.0,745.0,936.0,47.0,370.0,56.0,16.0,545.0,28.0,689.0,452.0,205.0,533.0,257.0,136.0,43.0,63.0,1578.0,302.0
702,663.0,249.0,800.0,52.0,42.0,502.0,333.0,284.0,1240.0,662.0,737,1358.0,1032.0,436.0,664.0,207.0,14.0,67.0,113.0,506.0,1776,176.0,17.0,2577.0,57.0,927.0,22.0,91.0,3467.0,623.0,506.0,365.0,493.0,136.0,72.0,17.0,1051.0,1401,266.0,17.0,499.0,398.0,476.0,224.0,1276.0,447.0,581.0,235.0,1097.0,625.0,506.0,266.0,127.0,615.0,342.0,414.0,575.0,282.0,88.0,204.0,186.0,368.0
703,216.0,4.0,14.0,3.0,4.0,25.0,2.0,16.0,184.0,5.0,1392,54.0,4.0,22.0,14.0,282.0,6.0,3.0,43.0,19.0,136,142.0,9.0,1.0,103.0,10.0,17.0,4.0,201.0,137.0,20.0,45.0,30.0,12.0,3.0,2.0,150.0,298,5.0,3.0,16.0,556.0,13.0,2287.0,92.0,8.0,10.0,2.0,27.0,3.0,125.0,54.0,3.0,2.0,97.0,22.0,36.0,162.0,186.0,131.0,6.0,6.0
705,160.0,23.0,883.0,20.0,280.0,310.0,174.0,259.0,100.0,181.0,3319,23.0,290.0,256.0,81.0,73.0,825.0,254.0,235.0,394.0,2047,437.0,242.0,179.0,319.0,77.0,1157.0,47.0,245.0,694.0,448.0,297.0,281.0,1327.0,17.0,11.0,389.0,553,77.0,1254.0,304.0,131.0,24.0,1510.0,323.0,187.0,231.0,144.0,66.0,93.0,347.0,242.0,687.0,497.0,95.0,321.0,35.0,83.0,38.0,91.0,30.0,220.0
709,59.0,1322.0,110.0,398.0,20.0,80.0,26.0,6.0,46.0,44.0,2295,64.0,804.0,28.0,324.0,67.0,7.0,58.0,14.0,34.0,355,167.0,86.0,172.0,143.0,70.0,5.0,49.0,150.0,34.0,54.0,39.0,117.0,151.0,5.0,2.0,62.0,306,20.0,1.0,26.0,17.0,60.0,10.0,264.0,30.0,38.0,22.0,35.0,29.0,152.0,175.0,94.0,52.0,37.0,10.0,33.0,11.0,12.0,60.0,4.0,49.0
711,20.0,3.0,8.0,0.0,1.0,3.0,11.0,0.0,30.0,1.0,491,3.0,12.0,35.0,2.0,10.0,1.0,15.0,3.0,3.0,14,23.0,4.0,0.0,48.0,30.0,0.0,2.0,3.0,18.0,0.0,1.0,2.0,9.0,2.0,2.0,0.0,111,10.0,0.0,2.0,1.0,2.0,5.0,8.0,3.0,8.0,5.0,5.0,0.0,231.0,60.0,1.0,3.0,3.0,1.0,12.0,41.0,3.0,2.0,4.0,4.0
713,81.0,222.0,246.0,4.0,28.0,115.0,115.0,274.0,22.0,144.0,396,45.0,388.0,180.0,11.0,14.0,6.0,18.0,15.0,130.0,682,13.0,61.0,991.0,4.0,62.0,2.0,32.0,27.0,197.0,91.0,67.0,51.0,74.0,0.0,26.0,102.0,100,55.0,3.0,92.0,66.0,8.0,4.0,123.0,193.0,13.0,47.0,8.0,17.0,137.0,26.0,467.0,135.0,36.0,223.0,10.0,32.0,276.0,11.0,18.0,67.0
715,3.0,2.0,22.0,8.0,24.0,8.0,35.0,51.0,18.0,66.0,157,7.0,4.0,23.0,366.0,4.0,5.0,15.0,93.0,21.0,104,18.0,42.0,163.0,29.0,85.0,3.0,1.0,94.0,11.0,0.0,31.0,18.0,10.0,7.0,1.0,35.0,122,102.0,2.0,3.0,7.0,4.0,4.0,21.0,7.0,12.0,40.0,27.0,11.0,203.0,8.0,147.0,25.0,17.0,12.0,4.0,5.0,7.0,26.0,17.0,24.0
717,209.0,1206.0,674.0,20.0,595.0,297.0,544.0,196.0,235.0,71.0,4869,485.0,1389.0,175.0,140.0,489.0,31.0,942.0,238.0,261.0,762,666.0,1908.0,574.0,719.0,87.0,51.0,31.0,950.0,359.0,261.0,122.0,100.0,501.0,255.0,15.0,352.0,3776,252.0,28.0,309.0,161.0,86.0,451.0,384.0,232.0,117.0,146.0,169.0,221.0,314.0,411.0,28.0,188.0,97.0,269.0,188.0,411.0,139.0,308.0,15.0,135.0
721,70.0,15.0,435.0,294.0,224.0,177.0,198.0,131.0,208.0,57.0,1009,105.0,160.0,129.0,95.0,36.0,14.0,288.0,18.0,400.0,264,176.0,346.0,121.0,276.0,16.0,16.0,103.0,256.0,35.0,152.0,126.0,265.0,213.0,6.0,17.0,111.0,237,162.0,10.0,151.0,29.0,128.0,16.0,130.0,335.0,183.0,150.0,89.0,41.0,281.0,448.0,604.0,210.0,64.0,94.0,40.0,169.0,273.0,83.0,7.0,34.0
724,93.0,112.0,439.0,13.0,20.0,208.0,4.0,213.0,23.0,113.0,1466,11.0,246.0,37.0,334.0,19.0,199.0,13.0,20.0,23.0,819,119.0,26.0,9.0,86.0,19.0,47.0,13.0,175.0,77.0,44.0,190.0,69.0,288.0,884.0,13.0,11.0,526,26.0,46.0,69.0,52.0,102.0,20.0,316.0,90.0,97.0,24.0,23.0,8.0,425.0,104.0,708.0,323.0,53.0,104.0,15.0,10.0,12.0,99.0,705.0,108.0
727,510.0,1696.0,600.0,24.0,424.0,206.0,247.0,627.0,472.0,337.0,1301,1733.0,1608.0,292.0,127.0,593.0,35.0,223.0,1001.0,250.0,513,493.0,682.0,44.0,367.0,598.0,45.0,1373.0,477.0,429.0,202.0,221.0,853.0,950.0,153.0,63.0,1595.0,3174,384.0,15.0,253.0,291.0,269.0,2808.0,336.0,777.0,57.0,512.0,143.0,395.0,405.0,429.0,99.0,268.0,445.0,436.0,573.0,444.0,3132.0,817.0,8472.0,162.0
729,474.0,332.0,2010.0,36.0,1193.0,523.0,682.0,399.0,1032.0,789.0,1418,855.0,3726.0,233.0,1443.0,366.0,65.0,848.0,514.0,702.0,2453,268.0,4744.0,59.0,48.0,394.0,93.0,107.0,209.0,1179.0,191.0,374.0,699.0,429.0,59.0,38.0,763.0,4112,818.0,33.0,218.0,280.0,76.0,3108.0,1249.0,813.0,76.0,372.0,203.0,569.0,610.0,81.0,1271.0,561.0,318.0,1072.0,510.0,261.0,61.0,566.0,292.0,386.0
731,2455.0,6822.0,2147.0,3675.0,11721.0,1155.0,4382.0,2852.0,2189.0,3662.0,7153,3454.0,11674.0,4271.0,1078.0,1187.0,349.0,15391.0,5447.0,440.0,17449,1616.0,22565.0,843.0,1901.0,2547.0,574.0,500.0,33342.0,2845.0,1482.0,5425.0,1951.0,3334.0,768.0,93.0,1850.0,10708,4449.0,144.0,2009.0,1485.0,1779.0,4596.0,10701.0,434.0,1763.0,4050.0,11300.0,2432.0,1864.0,3930.0,1592.0,5111.0,1022.0,1090.0,2196.0,1519.0,214.0,2586.0,1063.0,3775.0
732,429.0,26.0,474.0,35.0,140.0,49.0,96.0,65.0,253.0,145.0,4273,939.0,393.0,141.0,25.0,611.0,18.0,212.0,138.0,34.0,1014,1121.0,497.0,25.0,969.0,684.0,30.0,16.0,1798.0,198.0,212.0,216.0,225.0,57.0,319.0,18.0,249.0,3668,124.0,15.0,266.0,278.0,146.0,26.0,529.0,245.0,108.0,215.0,467.0,356.0,327.0,1254.0,20.0,183.0,89.0,362.0,463.0,779.0,42.0,473.0,28.0,146.0
734,102.0,24.0,110.0,16.0,17.0,41.0,196.0,9.0,51.0,797.0,146,44.0,66.0,214.0,44.0,49.0,10.0,131.0,13.0,12.0,1122,54.0,65.0,5847.0,18.0,394.0,15.0,15.0,207.0,385.0,109.0,61.0,26.0,27.0,10.0,9.0,403.0,278,33.0,5.0,46.0,97.0,16.0,11.0,715.0,107.0,37.0,49.0,68.0,210.0,395.0,397.0,686.0,619.0,7.0,53.0,57.0,52.0,48.0,73.0,22.0,263.0
735,93.0,22.0,544.0,14.0,12.0,220.0,47.0,31.0,49.0,72.0,887,39.0,595.0,57.0,496.0,40.0,5.0,45.0,34.0,144.0,153,75.0,43.0,7.0,74.0,12.0,7.0,123.0,66.0,66.0,66.0,52.0,36.0,25.0,13.0,3.0,70.0,360,15.0,4.0,36.0,69.0,14.0,25.0,76.0,135.0,82.0,16.0,12.0,6.0,219.0,183.0,573.0,19.0,36.0,180.0,18.0,70.0,23.0,28.0,354.0,18.0
738,34.0,9.0,43.0,213.0,5.0,44.0,36.0,4.0,35.0,21.0,148,25.0,360.0,56.0,113.0,72.0,8.0,3.0,425.0,13.0,405,18.0,3.0,4.0,90.0,38.0,3.0,4.0,55.0,112.0,20.0,123.0,2.0,60.0,3.0,2.0,25.0,737,32.0,5.0,15.0,51.0,17.0,13.0,178.0,101.0,67.0,29.0,15.0,28.0,142.0,271.0,393.0,56.0,16.0,22.0,27.0,49.0,8.0,59.0,8.0,46.0
739,522.0,3904.0,5699.0,428.0,495.0,1533.0,560.0,1845.0,383.0,567.0,23281,402.0,4333.0,2334.0,3941.0,485.0,41.0,478.0,978.0,1122.0,4279,2443.0,1274.0,555.0,860.0,231.0,80.0,536.0,724.0,887.0,1358.0,864.0,1302.0,3829.0,2289.0,2115.0,654.0,5915,373.0,30.0,1565.0,680.0,357.0,2773.0,2244.0,1539.0,333.0,334.0,263.0,279.0,260.0,1709.0,552.0,901.0,638.0,1353.0,374.0,310.0,695.0,465.0,321.0,543.0
740,10.0,37.0,26.0,20.0,39.0,52.0,7.0,22.0,20.0,15.0,224,14.0,17.0,37.0,23.0,8.0,23.0,29.0,34.0,55.0,352,24.0,68.0,13.0,22.0,23.0,45.0,16.0,46.0,19.0,14.0,10.0,16.0,47.0,11.0,9.0,12.0,348,8.0,17.0,8.0,60.0,24.0,36.0,20.0,23.0,35.0,11.0,30.0,18.0,19.0,28.0,24.0,9.0,21.0,23.0,14.0,21.0,40.0,28.0,15.0,10.0
741,19.0,13.0,42.0,49.0,13.0,26.0,6.0,11.0,33.0,11.0,273,5.0,11.0,14.0,12.0,68.0,19.0,14.0,29.0,16.0,166,143.0,18.0,6.0,76.0,214.0,22.0,5.0,53.0,26.0,5.0,12.0,64.0,27.0,6.0,2.0,6.0,478,3.0,12.0,14.0,27.0,14.0,20.0,11.0,23.0,17.0,8.0,12.0,8.0,126.0,36.0,15.0,9.0,22.0,20.0,25.0,31.0,18.0,51.0,18.0,19.0
742,421.0,836.0,1293.0,1485.0,1499.0,836.0,531.0,2077.0,389.0,439.0,3516,479.0,341.0,648.0,352.0,162.0,72.0,713.0,88.0,195.0,1744,484.0,5139.0,637.0,316.0,151.0,151.0,750.0,2474.0,614.0,440.0,461.0,722.0,621.0,229.0,303.0,708.0,1819,773.0,48.0,441.0,305.0,78.0,736.0,886.0,1315.0,236.0,868.0,472.0,166.0,676.0,242.0,462.0,533.0,169.0,1353.0,211.0,93.0,81.0,253.0,1475.0,317.0
748,155.0,203.0,134.0,14.0,112.0,36.0,69.0,85.0,24.0,31.0,216,18.0,303.0,49.0,22.0,91.0,13.0,248.0,63.0,21.0,899,48.0,262.0,9.0,79.0,70.0,46.0,26.0,399.0,137.0,118.0,186.0,80.0,263.0,253.0,36.0,126.0,1846,65.0,30.0,136.0,34.0,47.0,12.0,151.0,88.0,57.0,80.0,131.0,154.0,201.0,184.0,75.0,154.0,15.0,79.0,64.0,22.0,18.0,103.0,16.0,103.0
749,36.0,2283.0,203.0,2.0,65.0,105.0,117.0,9.0,11.0,14.0,1024,36.0,76.0,16.0,9.0,135.0,484.0,50.0,329.0,13.0,420,142.0,165.0,4957.0,109.0,82.0,745.0,2.0,23.0,131.0,26.0,76.0,10.0,21.0,222.0,6.0,31.0,446,60.0,1836.0,72.0,207.0,12.0,13.0,182.0,9.0,56.0,77.0,34.0,24.0,220.0,248.0,661.0,55.0,32.0,58.0,16.0,20.0,22.0,62.0,9.0,60.0
754,116.0,621.0,431.0,7.0,88.0,192.0,17.0,53.0,27.0,44.0,2117,209.0,246.0,311.0,174.0,42.0,4.0,116.0,169.0,38.0,498,423.0,122.0,760.0,86.0,205.0,10.0,18.0,338.0,55.0,71.0,86.0,307.0,353.0,6.0,7.0,35.0,601,46.0,3.0,124.0,56.0,20.0,505.0,140.0,25.0,25.0,58.0,77.0,113.0,409.0,240.0,12.0,88.0,37.0,47.0,93.0,306.0,21.0,60.0,4.0,40.0
755,5.0,7.0,19.0,8.0,2.0,10.0,4.0,0.0,12.0,2.0,410,18.0,7.0,11.0,13.0,5.0,0.0,0.0,5.0,14.0,143,14.0,2.0,2.0,9.0,1.0,7.0,4.0,8.0,9.0,1.0,5.0,1.0,31.0,4.0,2.0,43.0,81,0.0,0.0,9.0,14.0,6.0,11.0,6.0,11.0,15.0,2.0,5.0,2.0,210.0,91.0,6.0,1.0,5.0,6.0,9.0,12.0,8.0,7.0,3.0,8.0
756,272.0,301.0,1039.0,211.0,765.0,161.0,527.0,475.0,608.0,301.0,2065,401.0,1077.0,182.0,905.0,1044.0,34487.0,596.0,315.0,98.0,1325,542.0,793.0,163.0,452.0,450.0,66476.0,38.0,713.0,512.0,337.0,447.0,339.0,855.0,221.0,20.0,751.0,6091,461.0,63789.0,108.0,1484.0,142.0,488.0,369.0,109.0,75.0,218.0,166.0,492.0,190.0,522.0,19.0,235.0,205.0,130.0,408.0,393.0,56.0,571.0,176.0,224.0
760,308.0,101.0,921.0,305.0,530.0,102.0,456.0,313.0,169.0,225.0,3180,376.0,1754.0,690.0,579.0,1463.0,57.0,903.0,571.0,124.0,4553,457.0,1368.0,2350.0,416.0,1719.0,128.0,21.0,2019.0,293.0,220.0,971.0,199.0,249.0,248.0,25.0,1207.0,3480,535.0,33.0,262.0,344.0,251.0,2643.0,1694.0,100.0,360.0,647.0,477.0,1198.0,362.0,1121.0,492.0,729.0,101.0,148.0,162.0,408.0,101.0,314.0,21.0,501.0
77,104.0,7.0,801.0,11.0,18.0,54.0,74.0,144.0,50.0,211.0,1274,225.0,98.0,56.0,183.0,50.0,2.0,6.0,98.0,29.0,28,121.0,31.0,605.0,92.0,105.0,6.0,4241.0,70.0,331.0,50.0,68.0,36.0,7.0,47.0,16.0,67.0,487,28.0,3.0,50.0,187.0,158.0,675.0,125.0,35.0,6.0,78.0,4.0,134.0,98.0,155.0,7.0,2.0,178.0,6.0,25.0,214.0,10.0,150.0,15.0,99.0
772,29.0,17.0,84.0,8.0,44.0,46.0,38.0,34.0,10.0,147.0,2523,20.0,148.0,35.0,9.0,69.0,106.0,40.0,47.0,17.0,206,118.0,81.0,6.0,37.0,72.0,18.0,11.0,101.0,33.0,12.0,4.0,46.0,20.0,6.0,10.0,57.0,189,32.0,4.0,28.0,24.0,48.0,8.0,81.0,30.0,31.0,129.0,37.0,9.0,211.0,22.0,10.0,15.0,71.0,4.0,5.0,36.0,14.0,67.0,10.0,32.0
775,267.0,60.0,448.0,103.0,393.0,86.0,564.0,140.0,264.0,91.0,5712,403.0,270.0,257.0,191.0,328.0,27.0,400.0,78.0,84.0,1072,1436.0,1492.0,21.0,470.0,535.0,46.0,967.0,1107.0,409.0,223.0,297.0,467.0,219.0,109.0,320.0,536.0,1791,475.0,19.0,204.0,132.0,399.0,326.0,1082.0,165.0,67.0,263.0,240.0,130.0,253.0,933.0,53.0,462.0,226.0,214.0,149.0,285.0,32.0,367.0,25.0,228.0
