strain_id,A_MTX_Trifluoperazine.SRO9_SGN1,A_MTX_Trifluoperazine.SRO9_DHH1,A_MTX_Trifluoperazine.ERG27_ACF2,A_MTX_Trifluoperazine.MID2_MAM33,A_MTX_Trifluoperazine.TPO1_MID2,A_MTX_Trifluoperazine.ERG11_ACF2,A_MTX_Trifluoperazine.PMC1_GTR2,A_MTX_Trifluoperazine.SSH1_ERG11,A_MTX_Trifluoperazine.HNM1_ERG11,A_MTX_Trifluoperazine.MID2_WSC2,A_MTX_Trifluoperazine.MID2_TPO2,A_MTX_Trifluoperazine.HUG1_PGM2,A_MTX_Trifluoperazine.SSH1_PIS1,A_MTX_Trifluoperazine.ERV25_PIS1,A_MTX_Trifluoperazine.MID2_PIN2,A_MTX_Trifluoperazine.ERG11_ERG5,A_MTX_Trifluoperazine.ERV25_EMP47,A_MTX_Trifluoperazine.ERV25_ORM2,A_MTX_Trifluoperazine.PLM2_HNM1,A_MTX_Trifluoperazine.ERG11_PIS1,A_MTX_Trifluoperazine.HNM1_TPO4,A_MTX_Trifluoperazine.RET2_SNA3,A_MTX_Trifluoperazine.ALO1_HYR1,A_MTX_Trifluoperazine.noPPI_reference,A_MTX_Trifluoperazine.SSH1_ORM2,A_MTX_Trifluoperazine.FMP45_HNM1,A_MTX_Trifluoperazine.TPO1_TPO2,A_MTX_Trifluoperazine.ADE17_GIS2,A_MTX_Trifluoperazine.SNA4_VAC8,A_MTX_Trifluoperazine.ADE17_HYR1,A_MTX_Trifluoperazine.HUG1_ALO1,A_MTX_Trifluoperazine.TPO1_TCB2,A_MTX_Trifluoperazine.ERV25_ERG5,A_MTX_Trifluoperazine.RET2_EMP70,A_MTX_Trifluoperazine.HUG1_ADE17,A_MTX_Trifluoperazine.HNM1_TPO2,A_MTX_Trifluoperazine.ERG11_MID2,A_MTX_Trifluoperazine.ERG11_ORM2,A_MTX_Trifluoperazine.GTR1_SLM4,A_MTX_Trifluoperazine.SRO9_GIS2,A_MTX_Trifluoperazine.ERG11_TPO4,A_MTX_Trifluoperazine.HNM1_MAM33,A_MTX_Trifluoperazine.ERG11_ERV25,A_MTX_Trifluoperazine.PMC1_CTR2,A_MTX_Trifluoperazine.ALO1_ADE17,A_MTX_Trifluoperazine.ADE17_PGM2,A_MTX_Trifluoperazine.MID2_RSN1,A_MTX_Trifluoperazine.HNM1_MID2,A_MTX_Trifluoperazine.ALO1_UIP4,A_MTX_Trifluoperazine.FMP45_MEP1,A_MTX_Trifluoperazine.FMP45_MID2,A_MTX_Trifluoperazine.MID2_TPO4,A_MTX_Trifluoperazine.HNM1_RBD2,A_MTX_Trifluoperazine.ERG11_HYR1,A_MTX_Trifluoperazine.SNA4_GTR2,A_MTX_Trifluoperazine.RET2_EMP47,A_MTX_Trifluoperazine.SSH1_ERV25,A_MTX_Trifluoperazine.DHH1_LSM3,A_MTX_Trifluoperazine.HNM1_TPO1,A_MTX_Trifluoperazine.ERV25_UIP4,A_MTX_Trifluoperazine.PLM2_SNA3,A_MTX_Trifluoperazine.ERV25_RBD2
667,150.0,73.0,222.0,28.0,19.0,35.0,136.0,619.0,299.0,16.0,237.0,31.0,64.0,36.0,323.0,910.0,107.0,111.0,8.0,616.0,581.0,20.0,22.0,129.0,168.0,36.0,31.0,35.0,19.0,25.0,12.0,8.0,489.0,28.0,10.0,341.0,1794.0,201.0,23.0,961.0,1178.0,133.0,84.0,282.0,21.0,18.0,171.0,261.0,59.0,61.0,163.0,139.0,435.0,1907.0,201.0,31.0,205.0,569.0,231.0,100.0,14.0,12.0
668,18.0,15.0,35.0,197.0,31.0,11.0,19.0,100.0,58.0,3.0,24.0,24.0,12.0,24.0,103.0,40.0,64.0,12.0,2.0,10.0,10.0,5.0,48.0,29.0,15.0,1.0,89.0,88.0,795.0,9.0,8.0,3.0,29.0,10.0,231.0,143.0,62.0,32.0,6.0,103.0,70.0,39.0,3.0,19.0,12.0,10.0,26.0,5.0,86.0,25.0,3.0,21.0,12.0,60.0,31.0,8.0,27.0,23.0,16.0,77.0,8.0,5.0
673,19565.0,38461.0,2832.0,6916.0,5981.0,1349.0,17676.0,57137.0,6161.0,3320.0,13043.0,1138.0,2290.0,1677.0,15566.0,19866.0,7079.0,3286.0,3246.0,8766.0,5658.0,398.0,4364.0,398.0,8935.0,913.0,5934.0,1237.0,38607.0,836.0,595.0,205.0,5343.0,306.0,2802.0,6965.0,18041.0,6862.0,325.0,22728.0,29854.0,1724.0,3642.0,15188.0,2219.0,485.0,3294.0,8298.0,11147.0,3345.0,2367.0,10318.0,3151.0,19482.0,20882.0,619.0,31587.0,15815.0,6082.0,6507.0,2067.0,496.0
674,583.0,1760.0,87.0,185.0,1280.0,162.0,356.0,541.0,648.0,28.0,379.0,117.0,22.0,46.0,343.0,1081.0,1245.0,443.0,81.0,792.0,120.0,29.0,1178.0,221.0,56.0,92.0,915.0,63.0,31.0,52.0,26.0,17.0,404.0,22.0,8.0,21.0,491.0,764.0,738.0,880.0,486.0,73.0,169.0,94.0,113.0,22.0,455.0,466.0,1566.0,1374.0,546.0,368.0,61.0,198.0,230.0,47.0,435.0,61.0,29.0,2287.0,13.0,77.0
676,1062.0,276.0,960.0,353.0,778.0,51.0,90.0,4476.0,453.0,316.0,355.0,800.0,645.0,76.0,619.0,958.0,1601.0,726.0,254.0,873.0,3896.0,19.0,394.0,94.0,768.0,106.0,109.0,850.0,16770.0,651.0,9.0,291.0,1435.0,26.0,119.0,2114.0,1437.0,813.0,36.0,146.0,256.0,998.0,84.0,37.0,293.0,85810.0,106.0,154.0,563.0,969.0,44.0,501.0,322.0,723.0,9060.0,40.0,455.0,113.0,4860.0,326.0,187.0,65.0
677,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,18.0,18.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,10.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,7.0,1.0,137.0,2.0,1.0,1.0,0.0,1.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
683,2.0,3.0,4.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,23.0,21.0,4.0,3.0,1.0,6.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,1.0,19.0,8.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,9.0,6.0,1.0,1.0,1.0,11.0,3.0,0.0,4.0,1.0,0.0,6.0,2.0,0.0
685,3.0,2.0,3.0,3.0,5.0,0.0,1.0,26.0,2.0,5.0,2.0,1.0,0.0,1.0,3.0,16.0,10.0,2.0,2.0,1.0,5.0,0.0,4.0,6.0,2.0,1.0,3.0,0.0,21.0,1.0,0.0,4.0,4.0,0.0,1.0,3.0,9.0,10.0,3.0,22.0,5.0,0.0,2.0,1.0,3.0,9.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,13.0,11.0,1.0,1.0,10.0,0.0,2.0,4.0,0.0
689,205.0,172.0,7485.0,990.0,9.0,104.0,17.0,404.0,43.0,11.0,376.0,728.0,478.0,20.0,46.0,148.0,21.0,100.0,86.0,29.0,30.0,9.0,14.0,8034.0,820.0,10.0,50.0,13.0,12.0,46.0,9.0,20.0,48.0,102.0,410.0,10.0,123.0,71.0,3.0,13.0,89.0,440.0,42.0,19.0,9.0,7.0,186.0,3.0,970.0,839.0,119.0,130.0,12.0,199.0,44.0,16.0,283.0,12.0,221.0,9.0,39.0,24.0
690,9.0,54.0,37.0,4.0,11.0,26.0,39.0,52.0,17.0,10.0,18.0,110.0,12.0,3.0,54.0,80.0,933.0,15.0,65.0,32.0,30.0,1.0,3.0,1489.0,188.0,25.0,55.0,67.0,39.0,5198.0,1.0,6.0,10.0,9.0,230.0,8.0,83.0,31.0,3.0,108.0,4.0,36.0,4.0,95.0,4.0,329.0,5.0,6.0,435.0,76.0,1.0,3.0,26.0,194.0,37.0,6.0,71.0,4.0,40.0,125.0,0.0,35.0
693,42.0,71.0,201.0,18.0,47.0,251.0,19.0,111.0,34.0,17.0,43.0,6.0,29.0,260.0,68.0,73.0,268.0,85.0,12.0,28.0,26.0,30.0,98.0,48.0,51.0,12.0,44.0,24.0,13.0,15.0,18.0,15.0,66.0,29.0,12.0,15.0,27.0,90.0,20.0,155.0,191.0,95.0,65.0,22.0,42.0,4.0,77.0,10.0,232.0,128.0,14.0,38.0,50.0,95.0,20.0,35.0,40.0,11.0,25.0,127.0,6.0,9.0
695,310.0,371.0,394.0,101.0,2607.0,30.0,97.0,164.0,87.0,127.0,102.0,60.0,65.0,59.0,165.0,341.0,1407.0,369.0,67.0,45.0,194.0,57.0,844.0,132.0,476.0,15.0,1446.0,33.0,94.0,62.0,41.0,172.0,483.0,64.0,45.0,163.0,113.0,161.0,65.0,912.0,213.0,138.0,27.0,94.0,682.0,142.0,73.0,191.0,1055.0,103.0,28.0,177.0,65.0,435.0,171.0,68.0,194.0,2007.0,73.0,1220.0,50.0,34.0
697,9.0,9.0,29.0,0.0,18.0,3.0,10.0,27.0,8.0,8.0,7.0,5.0,4.0,8.0,12.0,34.0,138.0,39.0,6.0,4.0,8.0,11.0,40.0,6.0,1.0,2.0,8.0,6.0,9.0,7.0,0.0,6.0,26.0,23.0,2.0,11.0,12.0,46.0,6.0,29.0,7.0,23.0,3.0,1.0,9.0,0.0,3.0,3.0,83.0,5.0,4.0,4.0,82.0,47.0,9.0,22.0,15.0,6.0,12.0,24.0,3.0,4.0
7,7.0,4.0,63.0,25.0,4.0,8.0,10.0,102.0,0.0,123.0,104.0,5.0,41.0,14.0,4.0,10.0,285.0,68.0,3.0,35.0,289.0,134.0,11.0,85.0,11.0,3.0,12.0,4.0,0.0,18.0,0.0,9.0,101.0,183.0,0.0,366.0,178.0,48.0,3.0,30.0,2.0,66.0,56.0,2.0,4.0,2.0,8.0,6.0,166.0,3.0,61.0,29.0,13.0,135.0,130.0,334.0,23.0,26.0,845.0,38.0,2.0,3.0
701,3.0,3.0,11.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,130.0,6.0,2.0,2.0,3.0,9.0,1.0,6.0,1.0,5.0,0.0,8.0,7.0,18.0,7.0,0.0,1.0,8.0,0.0,6.0,8.0,21.0,5.0,0.0,16.0,6.0,7.0,78.0,1.0,1.0,9.0,1.0,0.0,5.0,9.0,1.0,0.0,2.0,35.0,9.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0
702,21.0,3.0,2.0,1.0,10.0,4.0,3.0,12.0,1.0,1.0,1.0,0.0,6.0,4.0,11.0,610.0,9.0,36.0,0.0,12.0,5.0,7.0,11.0,4.0,4.0,0.0,2.0,10.0,8.0,3.0,0.0,2.0,4.0,4.0,0.0,2.0,34.0,40.0,2.0,238.0,109.0,4.0,34.0,3.0,5.0,3.0,2.0,3.0,11.0,13.0,3.0,1.0,6.0,692.0,12.0,8.0,5.0,6.0,2.0,4.0,2.0,0.0
703,143.0,122.0,431.0,4.0,4.0,47.0,16.0,67.0,22.0,8.0,14.0,10.0,9.0,172.0,83.0,178.0,2146.0,106.0,0.0,105.0,14.0,2.0,3.0,530.0,3.0,3.0,4.0,7.0,6.0,10.0,2.0,4.0,15.0,12.0,0.0,3.0,49.0,68.0,71.0,393.0,8.0,7.0,4.0,122.0,20.0,2.0,21.0,0.0,587.0,189.0,7.0,17.0,6.0,379.0,104.0,7.0,18.0,6.0,7.0,294.0,4.0,1.0
705,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,7.0,8.0,20.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,12.0,1.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
709,241.0,1070.0,7.0,21.0,435.0,40.0,65.0,405.0,26.0,35.0,80.0,9.0,25.0,20.0,40.0,257.0,1759.0,1412.0,5.0,296.0,257.0,7.0,945.0,100.0,322.0,6.0,197.0,9.0,7.0,7.0,12.0,5.0,145.0,15.0,15.0,8.0,337.0,3720.0,17.0,340.0,607.0,252.0,11.0,214.0,40.0,2.0,36.0,173.0,1165.0,26.0,13.0,47.0,21.0,318.0,524.0,20.0,273.0,544.0,128.0,586.0,35.0,12.0
711,2.0,2.0,5.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,15.0,1.0,0.0,3.0,1.0,0.0,1.0,8.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,43.0,1.0,1.0,0.0,10.0,6.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
713,167.0,52.0,3039.0,210.0,849.0,100.0,91.0,529.0,378.0,22.0,173.0,1044.0,523.0,54.0,261.0,170.0,1327.0,139.0,367.0,115.0,1947.0,15.0,81.0,705.0,196.0,353.0,320.0,34.0,1245.0,36.0,30.0,43.0,420.0,52.0,7724.0,4831.0,712.0,220.0,20.0,24.0,288.0,1581.0,48.0,109.0,41.0,48.0,107.0,204.0,41.0,405.0,2026.0,12.0,49.0,2053.0,680.0,36.0,325.0,53.0,927.0,108.0,161.0,57.0
717,1030.0,1035.0,1126.0,498.0,2561.0,465.0,712.0,2468.0,1221.0,1444.0,507.0,415.0,351.0,179.0,334.0,1101.0,7114.0,609.0,111.0,764.0,1064.0,84.0,464.0,544.0,100.0,205.0,1603.0,80.0,34.0,54.0,64.0,70.0,453.0,105.0,725.0,1063.0,745.0,420.0,121.0,946.0,1601.0,964.0,271.0,1247.0,256.0,37.0,296.0,665.0,4785.0,1387.0,206.0,552.0,12408.0,1092.0,571.0,90.0,782.0,401.0,260.0,3670.0,2032.0,82.0
721,12.0,16.0,116.0,3.0,42.0,10.0,18.0,32.0,13.0,10.0,15.0,3.0,14.0,15.0,40.0,55.0,86.0,47.0,6.0,4.0,39.0,3.0,37.0,13.0,20.0,6.0,31.0,7.0,24.0,16.0,3.0,6.0,43.0,16.0,18.0,64.0,9.0,49.0,9.0,41.0,26.0,73.0,12.0,1.0,11.0,6.0,12.0,1.0,86.0,37.0,15.0,3.0,30.0,98.0,11.0,6.0,10.0,7.0,13.0,29.0,4.0,4.0
724,15.0,10.0,27.0,2.0,50.0,29.0,15.0,44.0,12.0,6.0,9.0,2.0,18.0,33.0,19.0,70.0,136.0,91.0,3.0,12.0,27.0,51.0,112.0,18.0,18.0,9.0,21.0,16.0,11.0,4.0,5.0,11.0,31.0,94.0,10.0,13.0,13.0,105.0,9.0,139.0,50.0,32.0,8.0,3.0,23.0,3.0,16.0,8.0,185.0,42.0,8.0,10.0,82.0,101.0,16.0,78.0,20.0,18.0,5.0,74.0,3.0,7.0
727,758.0,2109.0,2427.0,782.0,638.0,1858.0,499.0,1372.0,197.0,63.0,379.0,641.0,490.0,614.0,227.0,1263.0,2332.0,538.0,225.0,586.0,931.0,26.0,1300.0,1266.0,2545.0,138.0,1243.0,136.0,60.0,3013.0,41.0,26.0,880.0,108.0,26.0,303.0,543.0,967.0,894.0,756.0,981.0,723.0,467.0,917.0,127.0,468.0,509.0,138.0,1507.0,4647.0,801.0,506.0,1505.0,740.0,464.0,61.0,1716.0,26.0,477.0,437.0,61.0,48.0
729,1602.0,1623.0,2176.0,1578.0,3823.0,2633.0,304.0,6730.0,316.0,661.0,880.0,945.0,11370.0,311.0,1734.0,1385.0,4235.0,196.0,924.0,666.0,1809.0,83.0,93.0,3087.0,3124.0,266.0,3934.0,177.0,60.0,178.0,100.0,67.0,711.0,94.0,1390.0,891.0,1030.0,461.0,62.0,861.0,2734.0,1553.0,197.0,198.0,81.0,68.0,1835.0,153.0,1218.0,3780.0,1333.0,905.0,127.0,1062.0,598.0,186.0,1807.0,130.0,2288.0,1261.0,60.0,72.0
731,59.0,22.0,16.0,5.0,39.0,10.0,15.0,11.0,2.0,16.0,34.0,4.0,26.0,18.0,34.0,4698.0,22.0,791.0,10.0,33.0,20.0,17.0,34.0,16.0,5.0,18.0,39.0,67.0,11.0,45.0,2.0,18.0,45.0,25.0,0.0,10.0,411.0,1175.0,16.0,3281.0,218.0,34.0,2527.0,13.0,8.0,17.0,30.0,62.0,51.0,28.0,14.0,16.0,49.0,3054.0,33.0,44.0,10.0,34.0,11.0,5.0,16.0,4.0
732,18.0,1.0,2.0,2.0,5.0,1.0,2.0,13.0,5.0,1.0,5.0,0.0,2.0,1.0,3.0,435.0,21.0,12.0,2.0,3.0,4.0,1.0,5.0,1.0,3.0,4.0,4.0,8.0,8.0,10.0,2.0,0.0,9.0,2.0,2.0,1.0,6.0,43.0,3.0,235.0,8.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,13.0,10.0,7.0,0.0,1.0,246.0,5.0,3.0,9.0,2.0,0.0,5.0,4.0,1.0
734,147.0,1106.0,90.0,2915.0,48.0,77.0,751.0,248.0,286.0,3789.0,1320.0,628.0,23.0,21.0,790.0,140.0,42.0,271.0,725.0,202.0,89.0,18.0,9.0,1151.0,52.0,739.0,729.0,18.0,9.0,36.0,22.0,88.0,146.0,31.0,71.0,61.0,950.0,1162.0,103.0,92.0,124.0,94.0,13.0,945.0,158.0,45.0,1187.0,102.0,256.0,382.0,949.0,178.0,80.0,796.0,474.0,23.0,12.0,30.0,23.0,500.0,12064.0,58.0
735,1.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20.0,3.0,1.0,2.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,7.0,3.0,0.0,22.0,0.0,0.0,4.0,0.0,1.0,0.0,8.0,3.0,0.0,23.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,35.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0,5.0
738,3.0,36.0,29.0,54.0,6.0,7.0,48.0,3.0,0.0,112.0,24.0,38.0,25.0,4.0,10.0,36.0,13.0,16.0,1.0,10.0,16.0,0.0,4.0,40.0,40.0,2.0,3.0,4.0,0.0,14.0,3.0,3.0,8.0,4.0,2.0,2.0,44.0,52.0,1.0,48.0,64.0,37.0,8.0,24.0,39.0,1.0,6.0,3.0,207.0,4.0,23.0,8.0,3.0,77.0,27.0,1.0,31.0,77.0,1.0,61.0,0.0,0.0
739,36.0,5.0,25.0,7.0,7.0,4.0,7.0,9.0,1.0,16.0,43.0,8.0,33.0,4557.0,11.0,164.0,21.0,185.0,26.0,44.0,45.0,1.0,24.0,51.0,17.0,4.0,107.0,173.0,47.0,13781.0,3.0,5.0,4.0,5.0,7.0,31.0,21.0,47.0,1.0,63.0,40.0,44.0,41.0,19.0,2.0,60.0,5.0,1.0,232.0,81.0,8.0,2.0,8.0,162.0,74.0,30.0,3.0,25.0,99.0,31.0,39.0,66.0
740,14.0,6.0,10.0,3.0,23.0,3.0,7.0,6.0,2.0,4.0,74.0,1.0,26.0,23.0,11.0,133.0,31.0,59.0,47.0,7.0,67.0,16.0,26.0,97.0,17.0,7.0,160.0,14.0,3.0,84.0,2.0,3.0,11.0,28.0,2.0,13.0,18.0,32.0,9.0,135.0,18.0,28.0,18.0,6.0,2.0,2.0,11.0,3.0,61.0,5.0,9.0,1.0,23.0,106.0,7.0,41.0,5.0,9.0,129.0,18.0,3.0,85.0
741,60.0,138.0,202.0,29.0,78.0,107.0,48.0,183.0,49.0,53.0,50.0,20.0,70.0,117.0,90.0,133.0,1044.0,183.0,21.0,27.0,205.0,38.0,152.0,246.0,123.0,37.0,92.0,28.0,19.0,37.0,16.0,29.0,190.0,60.0,12.0,64.0,85.0,1570.0,34.0,313.0,236.0,124.0,44.0,67.0,174.0,16.0,66.0,57.0,1009.0,183.0,56.0,39.0,87.0,203.0,35.0,47.0,97.0,35.0,64.0,324.0,8.0,17.0
742,117.0,52.0,236.0,61.0,246.0,201.0,94.0,217.0,40.0,104.0,106.0,21.0,384.0,796.0,232.0,410.0,476.0,296.0,35.0,42.0,117.0,53.0,76.0,90.0,115.0,35.0,229.0,231.0,29.0,58.0,20.0,65.0,119.0,79.0,15.0,104.0,86.0,814.0,61.0,383.0,235.0,216.0,64.0,54.0,110.0,26.0,272.0,16.0,656.0,224.0,80.0,51.0,260.0,585.0,75.0,142.0,99.0,66.0,114.0,272.0,48.0,43.0
748,4.0,3.0,0.0,3.0,2.0,5.0,4.0,8.0,3.0,2.0,3.0,1.0,1.0,6.0,3.0,41.0,50.0,18.0,2.0,4.0,3.0,9.0,9.0,3.0,11.0,5.0,6.0,10.0,7.0,2.0,1.0,4.0,8.0,20.0,1.0,1.0,10.0,21.0,2.0,63.0,9.0,3.0,8.0,5.0,6.0,4.0,8.0,2.0,22.0,8.0,2.0,4.0,5.0,22.0,6.0,14.0,14.0,4.0,0.0,12.0,2.0,0.0
749,5.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,3.0,2.0,3.0,13.0,6.0,4.0,0.0,2.0,0.0,1.0,15.0,1.0,4.0,3.0,2.0,16.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,50.0,2.0,3.0,4.0,3.0,5.0,1.0,3.0,0.0,12.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,3.0,0.0,0.0,6.0,3.0
753,5.0,1.0,15.0,3.0,8.0,5.0,2.0,5.0,1.0,2.0,0.0,13.0,16.0,11.0,1.0,14.0,16.0,6.0,1.0,12.0,3.0,13.0,3.0,5.0,8.0,3.0,2.0,16.0,4.0,1.0,3.0,3.0,7.0,20.0,0.0,6.0,7.0,10.0,0.0,30.0,8.0,3.0,10.0,5.0,1.0,7.0,4.0,4.0,10.0,11.0,0.0,3.0,22.0,16.0,3.0,21.0,7.0,2.0,0.0,9.0,1.0,1.0
754,6.0,0.0,7.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,3.0,3.0,8.0,2.0,3.0,69.0,3.0,43.0,0.0,2.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,18.0,3.0,2.0,1.0,0.0,0.0,3.0,6.0,4.0,4.0,3.0,0.0,43.0,4.0,1.0,6.0,3.0,1.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,29.0,1.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0
756,1327.0,3197.0,1423.0,327.0,3017.0,856.0,415.0,2609.0,563.0,154.0,821.0,668.0,2033.0,1067.0,553.0,2354.0,7365.0,1872.0,276.0,1191.0,670.0,91515.0,2063.0,605.0,3357.0,629.0,2556.0,894.0,103.0,94.0,419.0,1573.0,581.0,151050.0,327.0,834.0,2873.0,2717.0,130.0,3682.0,2439.0,776.0,1131.0,1201.0,321.0,66.0,917.0,577.0,1867.0,1826.0,524.0,688.0,17551.0,3499.0,880.0,167434.0,1753.0,99.0,178.0,1148.0,4018.0,56.0
760,651.0,1330.0,1510.0,1063.0,1032.0,204.0,930.0,869.0,114.0,768.0,1303.0,511.0,843.0,998.0,1364.0,1362.0,743.0,491.0,44.0,513.0,135.0,59.0,4551.0,718.0,660.0,75.0,1965.0,86453.0,362.0,546.0,54.0,99.0,236.0,96.0,2060.0,369.0,453.0,678.0,36.0,1081.0,764.0,93.0,262.0,2902.0,796.0,426.0,289.0,58.0,3853.0,1526.0,579.0,752.0,99.0,228.0,1836.0,706.0,376.0,1361.0,150.0,567.0,1408.0,107.0
77,9.0,105.0,60.0,1.0,30.0,10.0,4.0,285.0,15.0,2.0,9.0,30.0,11.0,6.0,9.0,57.0,27.0,7.0,0.0,26.0,4.0,6.0,470.0,17.0,12.0,3.0,31.0,8.0,6.0,29.0,1.0,4.0,2.0,9.0,102.0,3.0,238.0,154.0,4.0,140.0,57.0,6.0,49.0,12.0,11.0,0.0,7.0,21.0,20.0,10.0,3.0,8.0,6.0,524.0,5.0,15.0,188.0,3.0,4.0,54.0,134.0,0.0
772,19.0,25.0,24.0,5.0,62.0,26.0,28.0,88.0,8.0,10.0,12.0,16.0,21.0,8.0,18.0,42.0,169.0,34.0,3.0,17.0,19.0,7.0,42.0,44.0,25.0,7.0,36.0,15.0,15.0,50.0,2.0,5.0,23.0,8.0,164.0,9.0,49.0,17.0,5.0,56.0,12.0,47.0,8.0,23.0,29.0,13.0,7.0,5.0,53.0,93.0,15.0,7.0,8.0,35.0,29.0,4.0,16.0,10.0,15.0,64.0,2.0,4.0
775,53.0,5.0,17.0,1.0,5.0,2.0,4.0,11.0,2.0,4.0,5.0,2.0,13.0,3.0,12.0,376.0,4.0,81.0,0.0,6.0,2.0,4.0,7.0,5.0,3.0,2.0,17.0,13.0,11.0,8.0,1.0,4.0,16.0,3.0,1.0,3.0,5.0,41.0,1.0,461.0,20.0,9.0,8.0,1.0,3.0,7.0,6.0,5.0,12.0,5.0,2.0,3.0,5.0,237.0,17.0,9.0,2.0,3.0,2.0,9.0,0.0,1.0
778,124.0,57.0,435.0,87.0,509.0,13.0,350.0,860.0,44.0,23.0,129.0,341.0,13.0,26.0,157.0,264.0,288.0,188.0,53.0,162.0,327.0,19.0,582.0,65.0,237.0,38.0,1434.0,16.0,18.0,30.0,50.0,14.0,62.0,22.0,966.0,250.0,441.0,929.0,1785.0,434.0,99.0,101.0,38.0,586.0,104.0,10.0,95.0,89.0,1644.0,53.0,114.0,99.0,17.0,426.0,299.0,29.0,331.0,371.0,374.0,1042.0,9.0,57.0
78,1.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,8.0,6.0,5.0,36.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,6.0,5.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0
783,365.0,426.0,99.0,21.0,3035.0,210.0,81.0,149.0,252.0,27.0,25.0,27.0,36.0,24.0,112.0,2985.0,19.0,111.0,95.0,622.0,249.0,33.0,105.0,105.0,11.0,25.0,981.0,69.0,25.0,35.0,8.0,29.0,426.0,28.0,5.0,16.0,908.0,217.0,15.0,2706.0,954.0,131.0,102.0,21.0,12.0,9.0,37.0,337.0,24.0,66.0,71.0,23.0,980.0,1397.0,18.0,65.0,500.0,285.0,730.0,19.0,11.0,10.0
784,3.0,3.0,21.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,5.0,1.0,3.0,4.0,7.0,44.0,40.0,3.0,0.0,5.0,5.0,0.0,6.0,10.0,3.0,0.0,7.0,4.0,5.0,75.0,0.0,1.0,6.0,5.0,4.0,9.0,1.0,2.0,3.0,3.0,3.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,16.0,6.0,2.0,0.0,3.0,18.0,4.0,0.0,3.0,3.0,3.0,7.0,7.0,6.0
