strain_id,A_noMTX_Fluconazole.SNA4_VAC8,A_noMTX_Fluconazole.HNM1_ERG11,A_noMTX_Fluconazole.HUG1_ADE17,A_noMTX_Fluconazole.HUG1_ALO1,A_noMTX_Fluconazole.TPO1_TPO2,A_noMTX_Fluconazole.HNM1_MAM33,A_noMTX_Fluconazole.SRO9_GIS2,A_noMTX_Fluconazole.MID2_RSN1,A_noMTX_Fluconazole.ERG27_ACF2,A_noMTX_Fluconazole.HNM1_RBD2,A_noMTX_Fluconazole.SSH1_ERV25,A_noMTX_Fluconazole.MID2_WSC2,A_noMTX_Fluconazole.PMC1_CTR2,A_noMTX_Fluconazole.PLM2_SNA3,A_noMTX_Fluconazole.MID2_PIN2,A_noMTX_Fluconazole.ERG11_TPO4,A_noMTX_Fluconazole.ERV25_UIP4,A_noMTX_Fluconazole.ALO1_UIP4,A_noMTX_Fluconazole.ERG11_ERV25,A_noMTX_Fluconazole.MID2_TPO2,A_noMTX_Fluconazole.SSH1_ORM2,A_noMTX_Fluconazole.RET2_EMP70,A_noMTX_Fluconazole.RET2_EMP47,A_noMTX_Fluconazole.ERG11_PIS1,A_noMTX_Fluconazole.noPPI_reference,A_noMTX_Fluconazole.FMP45_MEP1,A_noMTX_Fluconazole.ALO1_HYR1,A_noMTX_Fluconazole.ERV25_EMP47,A_noMTX_Fluconazole.MID2_MAM33,A_noMTX_Fluconazole.PLM2_HNM1,A_noMTX_Fluconazole.HUG1_PGM2,A_noMTX_Fluconazole.ERG11_ACF2,A_noMTX_Fluconazole.ALO1_ADE17,A_noMTX_Fluconazole.ERV25_ERG5,A_noMTX_Fluconazole.ADE17_GIS2,A_noMTX_Fluconazole.SNA4_GTR2,A_noMTX_Fluconazole.ERV25_ORM2,A_noMTX_Fluconazole.SRO9_SGN1,A_noMTX_Fluconazole.HNM1_TPO4,A_noMTX_Fluconazole.HNM1_MID2,A_noMTX_Fluconazole.DHH1_LSM3,A_noMTX_Fluconazole.MID2_TPO4,A_noMTX_Fluconazole.SRO9_DHH1,A_noMTX_Fluconazole.ADE17_PGM2,A_noMTX_Fluconazole.ADE17_HYR1,A_noMTX_Fluconazole.RET2_SNA3,A_noMTX_Fluconazole.ERG11_ORM2,A_noMTX_Fluconazole.ERG11_HYR1,A_noMTX_Fluconazole.SSH1_ERG11,A_noMTX_Fluconazole.TPO1_MID2,A_noMTX_Fluconazole.ERG11_MID2,A_noMTX_Fluconazole.SSH1_PIS1,A_noMTX_Fluconazole.TPO1_TCB2,A_noMTX_Fluconazole.ERV25_PIS1,A_noMTX_Fluconazole.ERG11_ERG5,A_noMTX_Fluconazole.GTR1_SLM4,A_noMTX_Fluconazole.PMC1_GTR2,A_noMTX_Fluconazole.FMP45_MID2,A_noMTX_Fluconazole.FMP45_HNM1,A_noMTX_Fluconazole.HNM1_TPO1,A_noMTX_Fluconazole.HNM1_TPO2,A_noMTX_Fluconazole.ERV25_RBD2
639,19.0,12.0,20.0,6.0,23.0,22.0,4.0,7.0,39.0,5.0,10.0,40.0,6.0,6.0,219.0,128.0,3.0,27.0,14.0,109.0,18.0,19.0,8.0,122.0,48.0,13.0,665.0,25.0,337.0,7.0,17.0,4.0,210.0,14.0,17.0,14.0,16.0,7.0,22.0,5.0,49.0,48.0,38.0,3.0,13.0,10.0,102.0,45.0,17.0,18.0,8.0,5.0,9.0,6.0,8.0,14.0,6.0,10.0,11.0,7.0,12.0,19.0
64,24.0,13.0,9.0,15.0,86.0,29.0,432.0,7.0,144.0,16.0,29.0,16.0,43.0,11.0,51.0,17.0,1165.0,692.0,28.0,9.0,56.0,62.0,26.0,11.0,11.0,1069.0,777.0,2867.0,443.0,2.0,914.0,5.0,101.0,194.0,15.0,328.0,47.0,328.0,23.0,6.0,44.0,214.0,305.0,41.0,18.0,45.0,125.0,5732.0,25.0,3001.0,6.0,3.0,2069.0,14.0,16.0,42.0,11.0,15.0,109.0,4.0,24.0,82.0
640,311.0,61.0,18.0,18.0,65.0,105.0,7.0,12.0,192.0,8.0,135.0,20.0,4.0,3.0,308.0,314.0,23.0,5.0,2.0,42.0,91.0,2.0,2.0,27.0,11.0,6.0,7.0,28.0,37.0,56.0,206.0,9.0,13.0,115.0,12.0,41.0,1136.0,92.0,85.0,9.0,147.0,1521.0,32.0,37.0,9.0,6.0,8.0,25.0,395.0,73.0,63.0,42.0,21.0,3.0,5.0,11.0,3.0,32.0,5.0,101.0,88.0,0.0
642,34.0,40.0,33.0,465.0,128.0,198.0,96.0,25.0,527.0,38.0,63.0,5.0,214.0,916.0,12.0,8.0,253.0,52.0,1805.0,7.0,11.0,23.0,7.0,2541.0,18.0,575.0,20.0,66.0,18.0,10.0,286.0,17.0,20.0,189.0,34.0,32.0,19.0,13.0,167.0,43.0,73.0,95.0,25.0,29.0,38.0,16.0,5438.0,8.0,67.0,89.0,14.0,19.0,19.0,18.0,41.0,18.0,32.0,21.0,16.0,223.0,710.0,639.0
643,2.0,7.0,1.0,4.0,0.0,4.0,3.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,6.0,2.0,21.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,5.0,6.0,1.0,2.0,8.0,1.0,1.0,5.0,1.0,34.0,1.0,1.0,2.0,11.0,4.0,2.0,6.0,5.0,0.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,1.0,15.0,1.0
648,24.0,1392.0,9.0,42.0,93.0,318.0,10.0,22.0,6.0,22.0,24.0,1761.0,7.0,16968.0,1596.0,7.0,12.0,5.0,6.0,168.0,7.0,4.0,5.0,47.0,18.0,23.0,5.0,107.0,760.0,2343.0,4.0,4.0,49.0,9.0,371.0,314.0,39.0,23.0,14.0,114.0,278.0,18.0,24.0,274.0,3625.0,0.0,5.0,33.0,10.0,80.0,197.0,659.0,216.0,4.0,28.0,79.0,7.0,79.0,80.0,35.0,867.0,21.0
649,33.0,100.0,38.0,69.0,123.0,31.0,12.0,50.0,12934.0,37.0,20.0,20.0,89.0,4.0,104.0,15.0,6.0,11.0,11.0,3599.0,17.0,69.0,63.0,8.0,98.0,58.0,66.0,87.0,28.0,46.0,38.0,3.0,5.0,43.0,2.0,41.0,27.0,5.0,45.0,9.0,76.0,26.0,80.0,10.0,27.0,69.0,58.0,131.0,32.0,238.0,5.0,9.0,792.0,9.0,6.0,10.0,343.0,117.0,10.0,15.0,31.0,30.0
65,21.0,2.0,5.0,6.0,3.0,13.0,7.0,3.0,3.0,2.0,5.0,20.0,6.0,0.0,11.0,4.0,10.0,3.0,0.0,7.0,11.0,0.0,2.0,2.0,11.0,5.0,6.0,7.0,7.0,7.0,4.0,0.0,7.0,7.0,9.0,8.0,19.0,15.0,5.0,10.0,7.0,4.0,11.0,4.0,12.0,1.0,8.0,1.0,2.0,5.0,6.0,27.0,4.0,27.0,2.0,8.0,2.0,7.0,5.0,14.0,516.0,8.0
651,1.0,12.0,10.0,61.0,73.0,5.0,22.0,9.0,6.0,4.0,746.0,8.0,72.0,8.0,23.0,8.0,16.0,7.0,4.0,7.0,3.0,2.0,3.0,6.0,11.0,232.0,7.0,81.0,11.0,4.0,17.0,8.0,48.0,7.0,26.0,24.0,4.0,78.0,3.0,6.0,3.0,2.0,4.0,27.0,5.0,4.0,6.0,2.0,19.0,25.0,6.0,9.0,57.0,1.0,1.0,262.0,19.0,70.0,23.0,5.0,23.0,4.0
652,203.0,948.0,42.0,107.0,239.0,49.0,22.0,36.0,33.0,24.0,531.0,112.0,1244.0,114.0,641.0,21.0,80.0,175.0,19.0,131.0,198.0,3.0,14.0,90.0,8.0,107.0,554.0,878.0,111.0,170.0,129.0,17.0,888.0,627.0,20.0,240.0,126.0,267.0,59.0,78.0,1093.0,711.0,119.0,17.0,28.0,7.0,25.0,23.0,83.0,164.0,13.0,172.0,48.0,576.0,610.0,27.0,1443.0,391.0,696.0,85.0,665.0,1246.0
653,21.0,67.0,458.0,48.0,154.0,59.0,35.0,16.0,63.0,12.0,410.0,483.0,21.0,39.0,76.0,24.0,19.0,19.0,23.0,19.0,30.0,15.0,12.0,19.0,49.0,402.0,29.0,34.0,66.0,46.0,465.0,60.0,62.0,48.0,235.0,54.0,37.0,18.0,49.0,19.0,53.0,6.0,95.0,69.0,51.0,10.0,17.0,11.0,21.0,76.0,24.0,88.0,94.0,16.0,24.0,32.0,20.0,19.0,19.0,58.0,492.0,71.0
657,54.0,53.0,564.0,53.0,280.0,71.0,1146.0,14.0,22.0,23.0,60.0,48.0,849.0,24.0,82.0,47.0,132.0,564.0,32.0,262.0,55.0,13.0,18.0,570.0,78.0,37.0,20.0,51.0,51.0,42.0,40.0,2410.0,259.0,253.0,36.0,74.0,148.0,610.0,29.0,58.0,678.0,46.0,608.0,30.0,27.0,16.0,216.0,20.0,457.0,334.0,33.0,112.0,151.0,87.0,312.0,30.0,395.0,126.0,114.0,30.0,50.0,654.0
658,9.0,5.0,9.0,8.0,91.0,1.0,17.0,8.0,10.0,5.0,5.0,70.0,1.0,0.0,4.0,5.0,7.0,21.0,1.0,67.0,5.0,2.0,5.0,3.0,17.0,2.0,1.0,4.0,3.0,2.0,4.0,6.0,18.0,2.0,0.0,1.0,2.0,0.0,3.0,4.0,8.0,1058.0,8.0,1.0,5.0,7.0,9.0,9.0,5.0,4.0,0.0,2.0,2.0,0.0,5.0,1.0,1.0,2.0,24.0,44.0,5.0,3.0
66,92.0,279.0,113.0,35.0,248.0,24.0,1.0,4.0,7.0,10.0,17.0,1.0,7.0,9.0,33.0,10.0,1.0,23.0,2.0,11.0,485.0,19.0,12.0,43.0,17.0,7.0,228.0,27.0,397.0,18.0,233.0,5.0,24.0,56.0,8.0,107.0,5.0,3.0,294.0,872.0,7.0,7.0,184.0,8.0,15.0,27.0,1727.0,6.0,21.0,883.0,1066.0,6.0,139.0,5.0,27.0,9.0,16.0,22.0,19.0,3.0,20.0,6.0
660,15.0,9.0,1029.0,55.0,17.0,14.0,6.0,7.0,89.0,18.0,432.0,4.0,14.0,18.0,284.0,24.0,9.0,62.0,898.0,14.0,8.0,18.0,10.0,8.0,11.0,101.0,6.0,46.0,126.0,35.0,67.0,6.0,33.0,13.0,11.0,145.0,13.0,12.0,34.0,11.0,26.0,8.0,12.0,14.0,13.0,5.0,3552.0,53.0,60.0,32.0,167.0,4.0,16.0,6.0,28.0,8.0,83.0,77.0,102.0,101.0,89.0,35.0
666,283.0,50.0,5721.0,233.0,204.0,228.0,531.0,9.0,371.0,14.0,16.0,644.0,193.0,17.0,73.0,16.0,121.0,209.0,11.0,85.0,10.0,14.0,19.0,5.0,18.0,634.0,23.0,32.0,415.0,217.0,488.0,5.0,127.0,78.0,113.0,259.0,29.0,92.0,1090.0,511.0,1611.0,96.0,136.0,31.0,316.0,5.0,42.0,23.0,31.0,492.0,15.0,465.0,235.0,9.0,9.0,12.0,124.0,185.0,88.0,201.0,417.0,40.0
667,106.0,476.0,60.0,72.0,23.0,69.0,220.0,7.0,206.0,163.0,170.0,15.0,214.0,62.0,297.0,21.0,14.0,11.0,13.0,128.0,6.0,4.0,10.0,64.0,42.0,13.0,11.0,41.0,34.0,55.0,39.0,540.0,118.0,104.0,20.0,88.0,24.0,262.0,93.0,11.0,3444.0,14.0,116.0,19.0,26.0,5.0,13.0,33.0,359.0,11.0,313.0,26.0,16.0,11.0,67.0,37.0,30.0,156.0,85.0,231.0,911.0,31.0
668,737.0,13.0,15.0,4.0,35.0,48.0,6.0,13.0,10.0,10.0,9.0,7.0,10.0,3.0,686.0,6.0,10.0,5.0,43.0,643.0,4.0,2.0,4.0,82.0,10.0,17.0,5.0,17.0,105.0,6.0,65.0,14.0,16.0,14.0,13.0,17.0,16.0,23.0,17.0,6.0,23.0,57.0,21.0,11.0,24.0,5.0,5.0,13.0,9.0,10.0,98.0,7.0,76.0,13.0,15.0,9.0,8.0,5.0,9.0,28.0,33.0,72.0
673,1556.0,11127.0,179.0,923.0,616.0,603.0,645.0,537.0,541.0,207.0,3983.0,1066.0,4057.0,368.0,9029.0,5184.0,297.0,217.0,1902.0,12197.0,7521.0,73.0,57.0,89.0,258.0,841.0,526.0,338.0,1780.0,2741.0,390.0,241.0,6577.0,240.0,57.0,1465.0,1863.0,2784.0,871.0,486.0,1456.0,2487.0,1717.0,128.0,159.0,43.0,10240.0,127.0,795.0,621.0,125.0,3774.0,2712.0,686.0,1325.0,204.0,7327.0,978.0,1780.0,368.0,5716.0,1378.0
674,19.0,65.0,186.0,225.0,277.0,95.0,391.0,21.0,115.0,51.0,1138.0,20.0,30.0,30.0,214.0,9.0,22472.0,276.0,69.0,55.0,99.0,9.0,12.0,127.0,26.0,241.0,210.0,51.0,27.0,28.0,279.0,715.0,504.0,36.0,5.0,40.0,230.0,102.0,19.0,153.0,70.0,142.0,1857.0,19.0,44.0,85.0,917.0,181.0,54.0,150.0,11.0,7.0,158.0,68.0,16.0,481.0,117.0,1226.0,406.0,96.0,126.0,238.0
676,25656.0,241.0,2106.0,84.0,20.0,2084.0,54.0,23.0,413.0,319.0,115.0,34.0,195.0,63.0,159.0,130.0,49.0,86.0,28.0,171.0,1337.0,19.0,19.0,2718.0,62.0,1427.0,230.0,656.0,262.0,140.0,83.0,65.0,65.0,330.0,167.0,4331.0,59.0,85.0,1266.0,102.0,70.0,24.0,208.0,274.0,332.0,14.0,44.0,45.0,626.0,137.0,4596.0,202.0,28.0,35.0,300.0,71.0,233.0,77.0,115.0,353.0,2326.0,87.0
677,18.0,6.0,17.0,7.0,256.0,12.0,155.0,6.0,4.0,10.0,11.0,17.0,54.0,6.0,278.0,19.0,5.0,77.0,10.0,64.0,218.0,4.0,7.0,133.0,9.0,5.0,9.0,82.0,29.0,13.0,120.0,5.0,23.0,10.0,4.0,23.0,18.0,325.0,14.0,5.0,52.0,7.0,18.0,14.0,18.0,3.0,14.0,18.0,3.0,57.0,17.0,4.0,17.0,6.0,16.0,35.0,29.0,12.0,11.0,13.0,18.0,12.0
683,28.0,12.0,29.0,9.0,4.0,11.0,16.0,3.0,4.0,6.0,6.0,11.0,18.0,1.0,29.0,1.0,105.0,20.0,10.0,4.0,0.0,3.0,1.0,2.0,6.0,0.0,58.0,50.0,4.0,2.0,5.0,5.0,61.0,4.0,0.0,14.0,0.0,15.0,3.0,2.0,355.0,63.0,10.0,3.0,3.0,5.0,19.0,21.0,10.0,7.0,1.0,44.0,4.0,5.0,4.0,13.0,246.0,7.0,3.0,5.0,43.0,10.0
685,113.0,764.0,3906.0,99.0,25.0,183.0,24.0,18.0,38.0,54.0,213.0,458.0,72.0,65.0,419.0,209.0,61.0,69.0,1379.0,163.0,320.0,12.0,6.0,12.0,11.0,21.0,65.0,50.0,328.0,73.0,281.0,20.0,72.0,33.0,10.0,162.0,613.0,852.0,84.0,162.0,104.0,104.0,99.0,25.0,83.0,12.0,169.0,16.0,73.0,46.0,8.0,821.0,16.0,35.0,22.0,24.0,127.0,13.0,26.0,546.0,4076.0,41.0
689,13.0,14.0,38.0,108.0,6.0,3.0,9.0,22.0,328.0,12.0,82.0,7.0,9.0,1.0,172.0,9.0,6.0,4.0,3.0,678.0,319.0,8.0,7.0,15.0,9.0,30.0,2.0,5.0,20.0,7.0,142.0,8.0,1.0,38.0,1396.0,21.0,13.0,4.0,4.0,6.0,19.0,153.0,62.0,11.0,16.0,7.0,5.0,13.0,7.0,1.0,21.0,6.0,7.0,4.0,12.0,5.0,1.0,20.0,4.0,1.0,3.0,19.0
690,83.0,27.0,374.0,14.0,54.0,3.0,18.0,2.0,13.0,17.0,7.0,22.0,4.0,70.0,12.0,1.0,11.0,54.0,4.0,35.0,6.0,7.0,4.0,79.0,39.0,57.0,9.0,6.0,49.0,37.0,6.0,16.0,83.0,20.0,54.0,68.0,8.0,206.0,33.0,6.0,9.0,62.0,21.0,3949.0,9521.0,3.0,4.0,88.0,9.0,7.0,6.0,7.0,215.0,1.0,83.0,2.0,10.0,29.0,28.0,61.0,49.0,55.0
692,19.0,2625.0,44.0,540.0,969.0,367.0,27.0,9.0,1217.0,39.0,51.0,19.0,1228.0,76.0,74.0,320.0,16.0,339.0,19.0,138.0,24.0,39.0,44.0,7.0,21.0,628.0,24.0,852.0,1940.0,504.0,510.0,8.0,40.0,1068.0,11.0,360.0,31.0,50.0,16.0,1292.0,38.0,81.0,27.0,45.0,136.0,36.0,511.0,49.0,437.0,3609.0,590.0,88.0,1485.0,57.0,27.0,71.0,154.0,952.0,773.0,15.0,705.0,28.0
693,5.0,9.0,17.0,29.0,17.0,21.0,58.0,9.0,41.0,97.0,14.0,11.0,0.0,4.0,36.0,4.0,21.0,14.0,7.0,6.0,2.0,17.0,7.0,10.0,46.0,3.0,11.0,26.0,7.0,38.0,26.0,14.0,4.0,12.0,2.0,16.0,29.0,60.0,4.0,51.0,56.0,10.0,88.0,4.0,2.0,26.0,19.0,437.0,200.0,41.0,2.0,5.0,25.0,2.0,7.0,16.0,39.0,8.0,16.0,1.0,15.0,7.0
695,53.0,412.0,77.0,32.0,1337.0,71.0,184.0,19.0,786.0,22.0,109.0,39.0,662.0,16.0,486.0,20.0,806.0,70.0,25.0,32.0,51.0,95.0,40.0,4522.0,128.0,274.0,2074.0,50.0,223.0,67.0,14.0,44.0,366.0,168.0,78.0,49.0,28.0,130.0,47.0,216.0,69.0,158.0,138.0,48.0,61.0,72.0,31.0,70.0,68.0,1901.0,42.0,14.0,1233.0,31.0,34.0,14.0,33.0,127.0,38.0,232.0,112.0,31.0
697,17.0,29.0,27.0,172.0,28.0,57.0,10.0,31.0,167.0,12.0,16.0,22.0,11.0,22.0,44.0,18.0,99.0,120.0,6007.0,169.0,35.0,43.0,26.0,10.0,121.0,63.0,992.0,48.0,67.0,152.0,123.0,6.0,380.0,17.0,3.0,22.0,108.0,33.0,10.0,14.0,85.0,13.0,23.0,9.0,5.0,35.0,163.0,80.0,19.0,187.0,14.0,12.0,36.0,34.0,12.0,442.0,341.0,147.0,73.0,45.0,47.0,16.0
7,13.0,1.0,5.0,2.0,126.0,6.0,7.0,5.0,39.0,8.0,1.0,72.0,0.0,11.0,27.0,112.0,225.0,1.0,1.0,312.0,4.0,6.0,50.0,4.0,12.0,4.0,4.0,17.0,57.0,37.0,3.0,2.0,6.0,11.0,4.0,12.0,15.0,10.0,12.0,5.0,20.0,6.0,16.0,7.0,37.0,91.0,3.0,10.0,3.0,23.0,50.0,124.0,45.0,10.0,8.0,8.0,4.0,8.0,3.0,6.0,57.0,5.0
701,1285.0,113.0,23084.0,634.0,105.0,273.0,51.0,16.0,144.0,25.0,378.0,425.0,40.0,46.0,1487.0,18.0,56.0,67.0,12.0,184.0,8.0,9.0,11.0,48.0,20.0,53.0,61.0,468.0,171.0,130.0,670.0,17.0,26.0,194.0,3374.0,255.0,24.0,11.0,956.0,241.0,302.0,28.0,364.0,1680.0,1281.0,3.0,22.0,25.0,150.0,17.0,82.0,186.0,53.0,35.0,1690.0,17.0,140.0,86.0,10.0,400.0,1047.0,113.0
702,48.0,2433.0,3618.0,465.0,227.0,737.0,24.0,14.0,857.0,18.0,209.0,247.0,189.0,410.0,596.0,805.0,32.0,38.0,19.0,225.0,181.0,9.0,17.0,20.0,27.0,497.0,339.0,400.0,271.0,135.0,216.0,16.0,931.0,354.0,27.0,523.0,207.0,727.0,1388.0,453.0,14845.0,69.0,70.0,83.0,198.0,6.0,1333.0,133.0,1341.0,38.0,1990.0,336.0,54.0,191.0,553.0,108.0,1247.0,386.0,184.0,49.0,1104.0,92.0
705,10.0,137.0,21.0,13.0,50.0,225.0,6.0,10.0,7.0,6.0,16.0,714.0,12.0,95.0,800.0,6.0,26.0,22.0,12.0,9.0,194.0,151.0,361.0,5.0,7.0,258.0,17.0,32.0,102.0,29.0,181.0,5.0,58.0,155.0,8.0,21.0,368.0,16.0,365.0,184.0,134.0,222.0,20.0,8.0,3.0,77.0,6.0,11.0,29.0,137.0,3.0,6.0,87.0,404.0,5.0,5.0,56.0,2.0,4.0,86.0,1010.0,11.0
709,9.0,929.0,27.0,15.0,614.0,45.0,62.0,15.0,13.0,20.0,40.0,7.0,237.0,9.0,13.0,11.0,541.0,526.0,16.0,81.0,63.0,5.0,4.0,7.0,44.0,53.0,918.0,52.0,19.0,7.0,5.0,1.0,40.0,46.0,0.0,110.0,783.0,28.0,210.0,8.0,654.0,5.0,23.0,6.0,109.0,6.0,11.0,10.0,40.0,175.0,4.0,12.0,17.0,9.0,6.0,16.0,326.0,11.0,63.0,709.0,63.0,84.0
711,3.0,2.0,34.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,3.0,3.0,12.0,1.0,0.0,5.0
713,14.0,172.0,43.0,38.0,84.0,253.0,4.0,2.0,242.0,0.0,11.0,280.0,5.0,12.0,220.0,3.0,11.0,3.0,7.0,104.0,41.0,3.0,1.0,4.0,9.0,210.0,4.0,4.0,608.0,210.0,8.0,1.0,6.0,10.0,12.0,82.0,7.0,9.0,100.0,10.0,11.0,64.0,10.0,19.0,25.0,2.0,78.0,13.0,3.0,8.0,44.0,2.0,76.0,4.0,6.0,492.0,1.0,38.0,7.0,216.0,436.0,6.0
715,11.0,7.0,65.0,542.0,139.0,1.0,3.0,0.0,3.0,3.0,2.0,79.0,60.0,1.0,5.0,4.0,123.0,3.0,4.0,3.0,1.0,1.0,2.0,6.0,8.0,99.0,2.0,5.0,8.0,13.0,5.0,4.0,11.0,6.0,6.0,5.0,47.0,5.0,1.0,3.0,8.0,3.0,6.0,15.0,5.0,5.0,85.0,5.0,3.0,7.0,2.0,187.0,4.0,4.0,3.0,5.0,131.0,33.0,0.0,11.0,2.0,11.0
717,9.0,90.0,27.0,27.0,1091.0,108.0,15.0,3.0,262.0,313.0,355.0,335.0,47.0,64.0,69.0,11.0,730.0,150.0,13.0,285.0,6.0,19.0,27.0,8.0,30.0,28.0,707.0,33.0,15.0,243.0,13.0,10.0,100.0,58.0,3.0,38.0,4.0,17.0,80.0,30.0,95.0,27.0,50.0,37.0,28.0,37.0,25.0,14.0,363.0,939.0,63.0,40.0,592.0,8.0,86.0,28.0,508.0,133.0,47.0,154.0,585.0,18.0
721,18.0,1043.0,1164.0,706.0,470.0,543.0,1278.0,31.0,101.0,20.0,184.0,2630.0,135.0,161.0,89.0,161.0,38.0,543.0,11.0,717.0,101.0,16.0,27.0,17.0,123.0,242.0,685.0,231.0,1519.0,149.0,83.0,17.0,770.0,205.0,9.0,562.0,80.0,195.0,285.0,453.0,623.0,650.0,61.0,36.0,31.0,18.0,17.0,39.0,1226.0,551.0,20.0,199.0,494.0,25.0,13.0,450.0,161.0,43.0,132.0,482.0,861.0,1268.0
724,10.0,11.0,21.0,3.0,95.0,5.0,10.0,9.0,204.0,14.0,9.0,91.0,50.0,7.0,289.0,7.0,12.0,10.0,3.0,10.0,1.0,31.0,31.0,3.0,5.0,3.0,28.0,17.0,10.0,10.0,117.0,5.0,488.0,14.0,27.0,6.0,32.0,9.0,8.0,5.0,81.0,53.0,12.0,10.0,3.0,158.0,13.0,48.0,18.0,15.0,6.0,193.0,12.0,8.0,3.0,8.0,12.0,8.0,2.0,4.0,142.0,7.0
727,36.0,15.0,19.0,54.0,7.0,28.0,168.0,26.0,107.0,6.0,35.0,37.0,40.0,76.0,16.0,14.0,26.0,38.0,10.0,35.0,15.0,10.0,4.0,30.0,4.0,121.0,26.0,22.0,61.0,33.0,33.0,6.0,98.0,25.0,37.0,57.0,6.0,53.0,75.0,61.0,17.0,10.0,55.0,4970.0,1321.0,0.0,12.0,11.0,14.0,1.0,4.0,7.0,155.0,15.0,26.0,318.0,9.0,108.0,86.0,34.0,273.0,13.0
729,53.0,1562.0,4669.0,309.0,349.0,156.0,709.0,26.0,124.0,25.0,2509.0,135.0,57.0,66.0,945.0,490.0,38.0,25.0,19.0,310.0,27.0,14.0,23.0,293.0,56.0,531.0,37.0,111.0,350.0,1057.0,72.0,26.0,40.0,133.0,37.0,69.0,48.0,276.0,231.0,90.0,128.0,354.0,624.0,59.0,79.0,13.0,66.0,932.0,114.0,443.0,485.0,1127.0,324.0,56.0,249.0,54.0,106.0,431.0,81.0,174.0,2128.0,48.0
731,57.0,6822.0,334.0,9153.0,11931.0,867.0,1085.0,6337.0,669.0,3038.0,2509.0,591.0,13043.0,203.0,8878.0,975.0,200.0,536.0,11784.0,3574.0,95.0,207.0,221.0,73.0,52.0,446.0,3359.0,437.0,1211.0,651.0,1068.0,37.0,5256.0,42.0,215.0,2003.0,331.0,190.0,246.0,470.0,3288.0,1563.0,650.0,336.0,296.0,146.0,27011.0,1164.0,953.0,1897.0,91.0,177.0,14112.0,1860.0,1203.0,153.0,9335.0,2081.0,837.0,338.0,3013.0,291.0
732,6.0,56.0,117.0,458.0,163.0,29.0,118.0,12.0,32.0,17.0,66.0,35.0,286.0,21.0,713.0,31.0,578.0,689.0,23.0,37.0,7.0,10.0,7.0,12.0,8.0,206.0,74.0,417.0,326.0,59.0,52.0,10.0,6417.0,352.0,209.0,23.0,33.0,225.0,51.0,21.0,640.0,271.0,365.0,58.0,53.0,8.0,877.0,24.0,100.0,40.0,23.0,8.0,198.0,15.0,1069.0,15.0,862.0,879.0,21.0,12.0,1208.0,21.0
734,18.0,23.0,48.0,20.0,19.0,26.0,24.0,14.0,16.0,18.0,7.0,521.0,53.0,304.0,228.0,189.0,20.0,6.0,40.0,106.0,32.0,5.0,5.0,2.0,23.0,1.0,36.0,18.0,75.0,285.0,14.0,2.0,118.0,8.0,5.0,14.0,7.0,13.0,27.0,10.0,42.0,37.0,22.0,13.0,14.0,7.0,14.0,65.0,47.0,100.0,9.0,3.0,17.0,23.0,83.0,9.0,92.0,79.0,120.0,22.0,283.0,22.0
735,29.0,14.0,6.0,8.0,20.0,8.0,2.0,8.0,48.0,8.0,25.0,253.0,15.0,5.0,13.0,3.0,11.0,26.0,13.0,14.0,17.0,6.0,6.0,14.0,4.0,5.0,7.0,28.0,18.0,11.0,53.0,5.0,37.0,333.0,9.0,158.0,10.0,5.0,4.0,93.0,400.0,4.0,31.0,44.0,10.0,8.0,4.0,11.0,3.0,6.0,3.0,36.0,9.0,0.0,102.0,11.0,63.0,5.0,4.0,40.0,295.0,11.0
738,390.0,17.0,74.0,82.0,21.0,28.0,382.0,17.0,13.0,6.0,3.0,555.0,154.0,6.0,274.0,561.0,17.0,166.0,15.0,795.0,737.0,79.0,10.0,92.0,98.0,374.0,1962.0,9.0,87.0,17.0,23.0,159.0,187.0,22.0,7.0,61.0,19.0,191.0,143.0,10.0,122.0,98.0,115.0,13.0,25.0,4.0,25.0,4.0,16.0,189.0,56.0,65.0,8.0,10.0,251.0,8.0,83.0,307.0,28.0,13.0,101.0,809.0
739,14600.0,1017.0,136.0,176.0,193.0,496.0,88.0,63.0,746.0,204.0,861.0,161.0,110.0,18.0,418.0,175.0,235.0,120.0,3589.0,6437.0,1011.0,28.0,28.0,291.0,92.0,267.0,975.0,450.0,197.0,303.0,96.0,36.0,402.0,665.0,126.0,710.0,682.0,100.0,532.0,431.0,192.0,187.0,210.0,84.0,145.0,15.0,249.0,28.0,380.0,156.0,43.0,2355.0,100.0,112.0,224.0,184.0,153.0,34.0,130.0,446.0,822.0,2141.0
