strain_id,B_noMTX_Metformin.HNM1_TPO2,B_noMTX_Metformin.FMP45_MID2,B_noMTX_Metformin.MID2_TPO4,B_noMTX_Metformin.noPPI_reference,B_noMTX_Metformin.ERG27_ACF2,B_noMTX_Metformin.ERG11_PIS1,B_noMTX_Metformin.ERV25_PIS1,B_noMTX_Metformin.SNA4_VAC8,B_noMTX_Metformin.FMP45_MEP1,B_noMTX_Metformin.ERG11_ERG5,B_noMTX_Metformin.RET2_SNA3,B_noMTX_Metformin.ADE17_GIS2,B_noMTX_Metformin.PMC1_CTR2,B_noMTX_Metformin.ERV25_EMP47,B_noMTX_Metformin.PLM2_SNA3,B_noMTX_Metformin.HNM1_MAM33,B_noMTX_Metformin.SRO9_DHH1,B_noMTX_Metformin.PMC1_GTR2,B_noMTX_Metformin.RET2_EMP47,B_noMTX_Metformin.HNM1_TPO4,B_noMTX_Metformin.SNA4_GTR2,B_noMTX_Metformin.ERG11_ACF2,B_noMTX_Metformin.SSH1_ERV25,B_noMTX_Metformin.TPO1_TPO2,B_noMTX_Metformin.HNM1_TPO1,B_noMTX_Metformin.HNM1_RBD2,B_noMTX_Metformin.ERG11_HYR1,B_noMTX_Metformin.HUG1_ALO1,B_noMTX_Metformin.MID2_TPO2,B_noMTX_Metformin.MID2_RSN1,B_noMTX_Metformin.ERV25_UIP4,B_noMTX_Metformin.ERG11_MID2,B_noMTX_Metformin.HUG1_ADE17,B_noMTX_Metformin.SRO9_SGN1,B_noMTX_Metformin.ERV25_ORM2,B_noMTX_Metformin.ERG11_TPO4,B_noMTX_Metformin.HNM1_MID2,B_noMTX_Metformin.ALO1_UIP4,B_noMTX_Metformin.ERV25_ERG5,B_noMTX_Metformin.ADE17_PGM2,B_noMTX_Metformin.GTR1_SLM4,B_noMTX_Metformin.FMP45_HNM1,B_noMTX_Metformin.PLM2_HNM1,B_noMTX_Metformin.ALO1_ADE17,B_noMTX_Metformin.ERV25_RBD2,B_noMTX_Metformin.DHH1_LSM3,B_noMTX_Metformin.SSH1_ORM2,B_noMTX_Metformin.MID2_PIN2,B_noMTX_Metformin.TPO1_TCB2,B_noMTX_Metformin.TPO1_MID2,B_noMTX_Metformin.ALO1_HYR1,B_noMTX_Metformin.SSH1_PIS1,B_noMTX_Metformin.ERG11_ERV25,B_noMTX_Metformin.ADE17_HYR1,B_noMTX_Metformin.ERG11_ORM2,B_noMTX_Metformin.SSH1_ERG11,B_noMTX_Metformin.SRO9_GIS2,B_noMTX_Metformin.MID2_MAM33,B_noMTX_Metformin.HUG1_PGM2,B_noMTX_Metformin.RET2_EMP70,B_noMTX_Metformin.MID2_WSC2,B_noMTX_Metformin.HNM1_ERG11
657,80.0,207.0,272.0,89.0,70.0,330.0,221.0,71.0,268.0,274.0,51.0,91.0,146.0,59.0,39.0,122.0,676.0,64.0,89.0,75.0,67.0,470.0,85.0,71.0,27.0,162.0,912.0,113.0,189.0,307,122.0,539.0,148.0,120.0,148.0,210.0,228.0,181.0,121.0,100.0,37.0,418.0,144.0,43.0,210.0,51.0,219.0,650.0,153.0,108.0,64.0,1038.0,267.0,32.0,288.0,53.0,1219,117.0,45.0,56.0,491.0,106.0
658,7.0,33.0,43.0,22.0,4.0,52.0,288.0,2.0,21.0,8.0,3.0,11.0,8.0,1.0,7.0,3.0,55.0,2.0,8.0,1.0,6.0,81.0,9.0,11.0,97.0,29.0,154.0,50.0,121.0,176,7.0,551.0,173.0,18.0,2.0,9.0,15.0,14.0,3.0,8.0,2.0,82.0,7.0,6.0,1.0,8.0,1.0,79.0,3.0,0.0,4.0,9.0,10.0,2.0,3.0,2.0,503,60.0,8.0,7.0,1049.0,4.0
66,43.0,136.0,277.0,18.0,4.0,163.0,5.0,21.0,32.0,37.0,11.0,10.0,16.0,11.0,5.0,1.0,134.0,10.0,9.0,197.0,97.0,388.0,37.0,196.0,3.0,483.0,261.0,117.0,79.0,87,4.0,249.0,1433.0,40.0,25.0,3.0,59.0,4.0,5.0,10.0,2.0,18.0,41.0,43.0,2.0,18.0,25.0,214.0,139.0,283.0,53.0,7.0,6.0,97.0,30.0,10.0,218,38.0,70.0,15.0,6.0,19.0
660,1.0,56.0,109.0,80.0,91.0,117.0,8.0,17.0,48.0,31.0,680.0,11.0,48.0,4.0,7.0,4.0,186.0,55.0,143.0,2.0,84.0,178.0,101.0,22.0,7.0,17.0,235.0,404.0,91.0,271,86.0,167.0,3254.0,10.0,31.0,79.0,262.0,38.0,34.0,15.0,8.0,174.0,25.0,69.0,19.0,37.0,142.0,176.0,41.0,37.0,16.0,18.0,33.0,6.0,86.0,41.0,259,46.0,292.0,879.0,20.0,27.0
666,251.0,731.0,176.0,78.0,68.0,69.0,346.0,131.0,361.0,59.0,14.0,147.0,31.0,124.0,133.0,225.0,215.0,74.0,33.0,423.0,290.0,247.0,189.0,305.0,286.0,222.0,93.0,525.0,127.0,271,139.0,158.0,869.0,92.0,851.0,99.0,134.0,199.0,39.0,81.0,13.0,181.0,284.0,75.0,13.0,32.0,79.0,285.0,795.0,312.0,46.0,476.0,22.0,138.0,61.0,130.0,1424,103.0,493.0,19.0,567.0,65.0
667,146.0,714.0,257.0,177.0,49.0,358.0,16.0,974.0,89.0,136.0,20.0,47.0,184.0,12.0,374.0,89.0,232.0,191.0,33.0,324.0,83.0,413.0,150.0,26.0,163.0,257.0,1196.0,468.0,319.0,414,127.0,786.0,184.0,96.0,16.0,163.0,320.0,49.0,115.0,147.0,19.0,832.0,171.0,53.0,15.0,66.0,41.0,659.0,12.0,15.0,13.0,54.0,65.0,41.0,49.0,91.0,2269,181.0,213.0,34.0,29.0,135.0
668,35.0,17.0,60.0,5.0,10.0,15.0,17.0,117.0,9.0,15.0,12.0,21.0,15.0,8.0,16.0,26.0,125.0,5.0,21.0,5.0,11.0,27.0,8.0,16.0,38.0,10.0,40.0,25.0,116.0,267,20.0,87.0,42.0,16.0,22.0,4.0,30.0,7.0,6.0,310.0,10.0,16.0,6.0,7.0,569.0,11.0,25.0,196.0,27.0,18.0,9.0,23.0,67.0,27.0,1.0,5.0,87,236.0,17.0,11.0,43.0,14.0
673,4551.0,28545.0,27535.0,2829.0,2002.0,5515.0,7076.0,33501.0,5595.0,6403.0,477.0,1474.0,52701.0,2655.0,6900.0,2836.0,22382.0,21644.0,772.0,3070.0,10855.0,19767.0,12666.0,3544.0,3287.0,11048.0,9676.0,5041.0,19511.0,21658,15590.0,26609.0,11980.0,9191.0,9761.0,5668.0,16208.0,5377.0,3621.0,1940.0,674.0,24873.0,11604.0,6554.0,556.0,2959.0,14142.0,44961.0,7405.0,6422.0,21820.0,16773.0,3925.0,550.0,4256.0,8470.0,32581,26885.0,4522.0,482.0,19612.0,5960.0
674,46.0,1674.0,530.0,375.0,93.0,104.0,38.0,23.0,410.0,122.0,20.0,28.0,232.0,219.0,39.0,92.0,718.0,80.0,41.0,99.0,81.0,642.0,534.0,309.0,22.0,863.0,239.0,132.0,293.0,511,1225.0,340.0,275.0,198.0,74.0,131.0,267.0,740.0,279.0,38.0,2747.0,1231.0,181.0,198.0,152.0,40.0,1016.0,1330.0,339.0,307.0,2582.0,32.0,255.0,22.0,194.0,36.0,1894,872.0,203.0,31.0,32.0,220.0
676,1189.0,37.0,693.0,197.0,290.0,379.0,62.0,13922.0,502.0,423.0,29.0,466.0,76.0,293.0,33.0,1148.0,286.0,83.0,50.0,964.0,4975.0,289.0,247.0,62.0,1759.0,7513.0,284.0,363.0,771.0,689,250.0,583.0,1959.0,298.0,518.0,150.0,199.0,239.0,278.0,4261.0,45.0,214.0,119.0,74.0,80.0,53.0,1288.0,691.0,68.0,240.0,713.0,2180.0,144.0,400.0,89.0,561.0,1294,210.0,380.0,71.0,411.0,192.0
677,14.0,16.0,60.0,64.0,22.0,19.0,23.0,29.0,16.0,16.0,20.0,18.0,49.0,28.0,17.0,10.0,101.0,42.0,17.0,6.0,49.0,61.0,10.0,98.0,10.0,67.0,119.0,29.0,179.0,144,9.0,49.0,107.0,32.0,45.0,10.0,8.0,41.0,18.0,31.0,499.0,192.0,13.0,44.0,6.0,18.0,16.0,261.0,76.0,52.0,10.0,180.0,18.0,15.0,4.0,3.0,617,76.0,14.0,29.0,302.0,8.0
683,12.0,30.0,49.0,38.0,5.0,34.0,272.0,207.0,15.0,7.0,3.0,8.0,60.0,239.0,4.0,11.0,84.0,24.0,17.0,11.0,15.0,45.0,34.0,2.0,7.0,177.0,39.0,17.0,46.0,39,652.0,6.0,21.0,51.0,30.0,11.0,25.0,384.0,24.0,11.0,4.0,33.0,2.0,98.0,70.0,10.0,21.0,49.0,26.0,10.0,970.0,787.0,10.0,4.0,4.0,11.0,61,18.0,13.0,5.0,98.0,20.0
685,369.0,56.0,457.0,53.0,25.0,183.0,31.0,54.0,81.0,94.0,23.0,49.0,91.0,60.0,193.0,156.0,259.0,61.0,26.0,228.0,471.0,232.0,287.0,29.0,313.0,389.0,339.0,114.0,374.0,686,76.0,990.0,139.0,179.0,1352.0,319.0,349.0,54.0,62.0,129.0,22.0,343.0,117.0,36.0,29.0,37.0,761.0,671.0,52.0,47.0,26.0,1289.0,23.0,70.0,54.0,161.0,313,287.0,78.0,15.0,1084.0,107.0
689,8.0,124.0,151.0,45.0,27.0,34.0,9.0,10.0,95.0,43.0,2.0,716.0,7.0,5.0,5.0,77.0,30.0,3.0,2.0,2.0,13.0,63.0,279.0,4.0,68.0,41.0,163.0,31.0,137.0,363,8.0,149.0,272.0,10.0,15.0,15.0,6.0,12.0,5.0,30.0,4.0,50.0,67.0,2.0,9.0,4.0,72.0,251.0,2.0,5.0,11.0,121.0,13.0,7.0,7.0,39.0,23,126.0,49.0,4.0,7.0,10.0
690,83.0,31.0,25.0,49.0,1.0,272.0,18.0,140.0,207.0,240.0,5.0,275.0,14.0,12.0,69.0,13.0,150.0,9.0,17.0,26.0,199.0,206.0,27.0,46.0,67.0,672.0,302.0,12.0,66.0,27,17.0,536.0,71.0,56.0,23.0,26.0,30.0,21.0,4.0,29061.0,11.0,155.0,47.0,202.0,36.0,1.0,256.0,35.0,83.0,62.0,10.0,34.0,8.0,10836.0,8.0,10.0,147,58.0,11.0,11.0,211.0,25.0
692,152.0,649.0,895.0,67.0,52.0,225.0,545.0,29.0,308.0,128.0,23.0,71.0,196.0,21.0,327.0,101.0,125.0,213.0,37.0,143.0,601.0,414.0,458.0,804.0,74.0,774.0,232.0,447.0,690.0,1071,118.0,743.0,2538.0,17.0,143.0,84.0,1811.0,451.0,133.0,38.0,37.0,1712.0,475.0,114.0,21.0,47.0,153.0,877.0,1652.0,450.0,93.0,769.0,31.0,112.0,24.0,167.0,161,243.0,452.0,27.0,263.0,491.0
693,17.0,179.0,77.0,94.0,21.0,80.0,15.0,6.0,71.0,35.0,27.0,18.0,54.0,7.0,9.0,18.0,163.0,57.0,26.0,7.0,21.0,118.0,28.0,69.0,5.0,761.0,212.0,65.0,67.0,95,12.0,140.0,153.0,110.0,454.0,127.0,73.0,30.0,32.0,20.0,30.0,214.0,55.0,7.0,7.0,12.0,103.0,219.0,71.0,93.0,20.0,17.0,129.0,3.0,99.0,7.0,612,10.0,21.0,22.0,197.0,16.0
695,66.0,1296.0,1199.0,154.0,175.0,140.0,289.0,87.0,196.0,178.0,2007.0,10671.0,208.0,583.0,84.0,204.0,711.0,226.0,496.0,195.0,247.0,680.0,87.0,1562.0,57.0,2163.0,379.0,108.0,864.0,817,782.0,444.0,46.0,337.0,858.0,134.0,722.0,726.0,363.0,358.0,209.0,340.0,161.0,939.0,27.0,90.0,227.0,1739.0,2706.0,1606.0,1735.0,96.0,223.0,83.0,66.0,51.0,1487,343.0,36.0,2944.0,722.0,141.0
697,40.0,261.0,136.0,47.0,64.0,62.0,58.0,29.0,165.0,47.0,61.0,32.0,115.0,93.0,59.0,46.0,139.0,94.0,64.0,30.0,28.0,91.0,50.0,62.0,22.0,113.0,389.0,52.0,212.0,377,27.0,337.0,308.0,48.0,129.0,24.0,44.0,92.0,19.0,29.0,556.0,108.0,73.0,142.0,15.0,32.0,33.0,452.0,99.0,85.0,533.0,38.0,38.0,16.0,16.0,18.0,126,66.0,86.0,110.0,206.0,59.0
7,100.0,68.0,88.0,33.0,61.0,20.0,18.0,13.0,11.0,4.0,638.0,17.0,25.0,47.0,13.0,223.0,111.0,4.0,372.0,255.0,45.0,318.0,113.0,152.0,460.0,105.0,68.0,58.0,204.0,251,58.0,243.0,19.0,14.0,32.0,6.0,49.0,28.0,113.0,11.0,3.0,14.0,89.0,7.0,4.0,7.0,28.0,225.0,88.0,173.0,17.0,77.0,31.0,51.0,7.0,23.0,113,171.0,13.0,955.0,210.0,33.0
701,666.0,95.0,269.0,179.0,29.0,268.0,35.0,925.0,68.0,374.0,20.0,1025.0,67.0,15.0,21.0,1161.0,213.0,39.0,17.0,787.0,395.0,548.0,389.0,115.0,372.0,1276.0,187.0,795.0,473.0,658,126.0,609.0,2889.0,46.0,54.0,167.0,246.0,37.0,134.0,3207.0,29.0,40.0,260.0,24.0,34.0,37.0,263.0,586.0,106.0,144.0,41.0,2398.0,199.0,1261.0,68.0,219.0,190,309.0,453.0,48.0,1193.0,170.0
702,463.0,1487.0,696.0,259.0,78.0,587.0,440.0,28.0,543.0,588.0,39.0,69.0,1321.0,164.0,458.0,299.0,325.0,906.0,46.0,585.0,373.0,1343.0,433.0,32.0,389.0,259.0,1084.0,388.0,900.0,786,203.0,1211.0,514.0,140.0,197.0,701.0,1235.0,37.0,390.0,321.0,48.0,1298.0,589.0,265.0,20.0,153.0,301.0,1263.0,27.0,22.0,2805.0,896.0,136.0,165.0,158.0,232.0,751,638.0,269.0,51.0,1383.0,382.0
703,14.0,26.0,41.0,18.0,3.0,102.0,1731.0,1.0,18.0,16.0,3.0,22.0,21.0,36.0,1.0,18.0,293.0,13.0,10.0,1.0,18.0,49.0,253.0,5.0,10.0,10.0,925.0,7.0,51.0,52,34.0,130.0,13.0,62.0,400.0,39.0,23.0,78.0,9.0,0.0,152.0,7.0,8.0,18.0,2.0,9.0,7.0,94.0,12.0,5.0,15.0,10.0,12.0,3.0,12.0,4.0,188,5.0,0.0,6.0,10.0,6.0
705,650.0,322.0,568.0,60.0,63.0,98.0,1870.0,6.0,201.0,49.0,949.0,39.0,120.0,196.0,83.0,355.0,118.0,79.0,609.0,629.0,139.0,90.0,254.0,192.0,323.0,45.0,698.0,118.0,510.0,624,360.0,679.0,491.0,145.0,1511.0,122.0,1124.0,321.0,136.0,49.0,21.0,238.0,214.0,199.0,17.0,100.0,135.0,875.0,280.0,130.0,28.0,58.0,44.0,27.0,23.0,209.0,500,326.0,124.0,2220.0,1502.0,172.0
709,9.0,101.0,83.0,38.0,14.0,73.0,12.0,7.0,19.0,36.0,6.0,7.0,96.0,71.0,30.0,77.0,222.0,59.0,12.0,105.0,17.0,168.0,69.0,44.0,26.0,670.0,75.0,42.0,146.0,364,121.0,112.0,80.0,34.0,641.0,53.0,120.0,133.0,67.0,8.0,3.0,132.0,23.0,81.0,480.0,30.0,593.0,273.0,46.0,181.0,550.0,667.0,8.0,62.0,15.0,56.0,278,87.0,33.0,8.0,283.0,29.0
711,1.0,12.0,19.0,8.0,1.0,9.0,3.0,6.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,14.0,1.0,1.0,3.0,1.0,32.0,2.0,17.0,7.0,8.0,8.0,4.0,3.0,12,1.0,103.0,19.0,2.0,5.0,4.0,6.0,20.0,0.0,8.0,4.0,23.0,2.0,78.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,12,0.0,4.0,1.0,4.0,10.0
713,449.0,159.0,72.0,30.0,25.0,94.0,6.0,90.0,106.0,28.0,5.0,8.0,10.0,9.0,143.0,119.0,23.0,7.0,8.0,350.0,157.0,61.0,156.0,31.0,149.0,356.0,467.0,98.0,123.0,354,8.0,238.0,310.0,16.0,187.0,21.0,134.0,2.0,35.0,70.0,566.0,23.0,130.0,42.0,3.0,8.0,698.0,354.0,34.0,26.0,11.0,38.0,12.0,44.0,10.0,58.0,26,124.0,26.0,10.0,1401.0,21.0
715,10.0,27.0,35.0,26.0,5.0,9.0,9.0,8.0,55.0,4.0,2.0,14.0,28.0,6.0,21.0,15.0,21.0,18.0,5.0,2.0,11.0,13.0,25.0,17.0,10.0,7.0,7.0,89.0,47.0,29,5.0,23.0,221.0,3.0,43.0,8.0,33.0,8.0,16.0,24.0,2.0,15.0,25.0,3.0,2.0,6.0,15.0,88.0,6.0,29.0,5.0,744.0,35.0,3.0,2.0,17.0,50,4.0,30.0,2.0,178.0,3.0
717,180.0,261.0,222.0,40.0,59.0,147.0,362.0,17.0,146.0,256.0,34.0,171.0,188.0,125.0,85.0,69.0,753.0,132.0,40.0,196.0,64.0,345.0,138.0,344.0,235.0,1092.0,390.0,360.0,287.0,293,244.0,172.0,2765.0,448.0,414.0,111.0,349.0,375.0,45.0,23.0,95.0,571.0,83.0,150.0,36.0,42.0,58.0,256.0,400.0,372.0,177.0,72.0,216.0,12.0,44.0,100.0,1207,84.0,77.0,41.0,154.0,110.0
721,272.0,65.0,136.0,65.0,47.0,27.0,45.0,15.0,172.0,62.0,57.0,6.0,48.0,25.0,80.0,174.0,32.0,37.0,38.0,677.0,79.0,109.0,51.0,209.0,516.0,37.0,52.0,259.0,137.0,141,94.0,51.0,529.0,44.0,156.0,160.0,300.0,494.0,94.0,27.0,738.0,144.0,39.0,539.0,272.0,61.0,262.0,85.0,399.0,101.0,829.0,72.0,1545.0,106.0,62.0,67.0,384,127.0,97.0,174.0,568.0,179.0
724,188.0,21.0,330.0,109.0,83.0,50.0,22.0,25.0,13.0,16.0,91.0,490.0,94.0,64.0,12.0,86.0,35.0,19.0,59.0,34.0,22.0,124.0,37.0,23.0,17.0,33.0,84.0,69.0,261.0,254,132.0,40.0,18.0,32.0,237.0,17.0,29.0,82.0,55.0,1760.0,20.0,46.0,47.0,75.0,7.0,16.0,85.0,273.0,44.0,24.0,574.0,516.0,15.0,15.0,12.0,112.0,398,232.0,14.0,795.0,772.0,75.0
727,466.0,1815.0,532.0,254.0,247.0,661.0,1827.0,106.0,927.0,586.0,49.0,231.0,354.0,326.0,206.0,150.0,1070.0,188.0,52.0,550.0,282.0,1791.0,480.0,337.0,333.0,3581.0,919.0,464.0,384.0,514,322.0,1102.0,542.0,1075.0,1607.0,458.0,823.0,676.0,487.0,29907.0,7688.0,1421.0,205.0,200.0,27.0,51.0,786.0,536.0,715.0,307.0,1299.0,152.0,1192.0,1716.0,330.0,278.0,3079,628.0,425.0,77.0,332.0,299.0
729,865.0,589.0,548.0,191.0,174.0,505.0,1636.0,32.0,426.0,491.0,39.0,86.0,178.0,252.0,54.0,261.0,670.0,113.0,66.0,371.0,113.0,1022.0,840.0,671.0,427.0,130.0,1003.0,385.0,845.0,890,206.0,1418.0,1449.0,727.0,138.0,684.0,251.0,30.0,271.0,421.0,44.0,849.0,465.0,48.0,20.0,36.0,2022.0,1764.0,783.0,1140.0,82.0,1211.0,216.0,44.0,109.0,522.0,1689,1366.0,353.0,62.0,1367.0,83.0
731,2499.0,9297.0,20481.0,948.0,1074.0,2907.0,4161.0,144.0,2153.0,2798.0,468.0,1014.0,26569.0,1637.0,574.0,917.0,3963.0,16444.0,955.0,605.0,3211.0,3692.0,1783.0,13933.0,655.0,16405.0,8972.0,6753.0,16001.0,27781,2313.0,7961.0,10754.0,1131.0,7797.0,1808.0,6231.0,2460.0,1690.0,2810.0,203.0,10378.0,3696.0,3945.0,2531.0,909.0,3396.0,31930.0,26770.0,16047.0,8671.0,2585.0,6977.0,783.0,1157.0,1178.0,23163,20107.0,7114.0,610.0,14115.0,2344.0
732,646.0,1398.0,1022.0,122.0,77.0,662.0,53.0,17.0,150.0,437.0,33.0,282.0,1023.0,797.0,41.0,44.0,1549.0,903.0,57.0,261.0,91.0,2470.0,312.0,323.0,34.0,72.0,1557.0,458.0,978.0,728,1652.0,226.0,476.0,892.0,67.0,403.0,455.0,1859.0,293.0,75.0,27.0,846.0,277.0,1671.0,24.0,41.0,145.0,1386.0,442.0,250.0,926.0,46.0,84.0,15.0,338.0,169.0,4124,510.0,406.0,258.0,95.0,220.0
734,37.0,525.0,522.0,99.0,26.0,490.0,21.0,17.0,198.0,50.0,28.0,21.0,251.0,11.0,932.0,17.0,126.0,175.0,29.0,82.0,111.0,236.0,13.0,52.0,40.0,91.0,1058.0,212.0,874.0,1181,38.0,1071.0,867.0,22.0,47.0,21.0,337.0,19.0,137.0,46.0,19.0,575.0,456.0,104.0,29.0,29.0,32.0,997.0,43.0,63.0,16.0,87.0,19.0,10.0,34.0,41.0,741,777.0,68.0,32.0,1638.0,66.0
735,213.0,32.0,107.0,43.0,19.0,141.0,30.0,33.0,85.0,91.0,10.0,42.0,30.0,72.0,35.0,157.0,102.0,14.0,25.0,112.0,143.0,148.0,104.0,17.0,151.0,49.0,769.0,27.0,107.0,123,58.0,96.0,116.0,62.0,53.0,46.0,85.0,59.0,25.0,3832.0,17.0,24.0,27.0,64.0,8.0,37.0,128.0,316.0,60.0,19.0,17.0,706.0,20.0,51.0,15.0,90.0,94,42.0,19.0,119.0,1003.0,21.0
738,29.0,104.0,99.0,40.0,3.0,122.0,12.0,62.0,58.0,233.0,136.0,20.0,49.0,4.0,11.0,47.0,176.0,33.0,13.0,268.0,35.0,121.0,19.0,5.0,13.0,11.0,282.0,60.0,182.0,109,37.0,223.0,26.0,41.0,76.0,62.0,30.0,267.0,5.0,138.0,8.0,56.0,32.0,177.0,326.0,9.0,166.0,287.0,10.0,10.0,56.0,310.0,121.0,10.0,26.0,16.0,776,35.0,34.0,138.0,576.0,7.0
739,2291.0,615.0,2195.0,115.0,312.0,412.0,2984.0,6812.0,294.0,279.0,70.0,4608.0,316.0,1207.0,269.0,1186.0,969.0,362.0,100.0,1894.0,2386.0,1580.0,1911.0,264.0,1268.0,4877.0,2420.0,679.0,2584.0,1892,1310.0,1390.0,2369.0,400.0,4863.0,317.0,2986.0,660.0,611.0,766.0,1784.0,878.0,588.0,837.0,536.0,133.0,2071.0,3337.0,392.0,349.0,2519.0,4709.0,410.0,294.0,100.0,977.0,1599,747.0,245.0,58.0,1143.0,831.0
740,61.0,89.0,162.0,16.0,41.0,39.0,60.0,21.0,31.0,30.0,95.0,36.0,38.0,35.0,64.0,43.0,45.0,23.0,121.0,22.0,21.0,78.0,28.0,90.0,23.0,133.0,202.0,14.0,173.0,271,28.0,99.0,54.0,27.0,87.0,32.0,61.0,35.0,21.0,56.0,147.0,120.0,45.0,24.0,22.0,20.0,51.0,386.0,96.0,76.0,32.0,35.0,37.0,20.0,32.0,23.0,389,31.0,27.0,145.0,106.0,36.0
741,30.0,75.0,67.0,24.0,22.0,27.0,33.0,12.0,13.0,15.0,44.0,19.0,13.0,10.0,32.0,17.0,109.0,12.0,31.0,10.0,15.0,76.0,52.0,20.0,13.0,30.0,164.0,5.0,43.0,89,81.0,82.0,17.0,20.0,55.0,47.0,47.0,57.0,20.0,89.0,76.0,55.0,29.0,21.0,11.0,11.0,25.0,85.0,37.0,23.0,17.0,18.0,57.0,5.0,24.0,8.0,451,15.0,4.0,65.0,56.0,23.0
742,2637.0,193.0,1511.0,257.0,701.0,842.0,4373.0,1076.0,997.0,502.0,124.0,423.0,773.0,424.0,226.0,995.0,678.0,655.0,193.0,2752.0,1526.0,1228.0,860.0,1670.0,430.0,2015.0,1679.0,927.0,2472.0,1752,829.0,1028.0,2580.0,567.0,1877.0,472.0,1017.0,808.0,647.0,5254.0,77.0,512.0,441.0,345.0,2046.0,141.0,673.0,4124.0,1767.0,2587.0,173.0,690.0,143.0,576.0,94.0,749.0,2418,1263.0,779.0,113.0,1775.0,450.0
748,145.0,211.0,308.0,21.0,20.0,146.0,23.0,44.0,62.0,17.0,99.0,90.0,112.0,20.0,9.0,33.0,196.0,93.0,41.0,148.0,14.0,116.0,24.0,104.0,17.0,572.0,28.0,173.0,156.0,379,42.0,93.0,186.0,105.0,182.0,17.0,203.0,68.0,29.0,43.0,6.0,399.0,25.0,95.0,7.0,19.0,185.0,469.0,169.0,60.0,334.0,14.0,46.0,6.0,20.0,55.0,347,96.0,101.0,185.0,111.0,85.0
749,68.0,12.0,124.0,83.0,29.0,18.0,27.0,7.0,28.0,48.0,2103.0,89.0,106.0,207.0,388.0,37.0,117.0,46.0,614.0,11.0,9.0,48.0,236.0,119.0,11.0,901.0,927.0,103.0,260.0,157,147.0,97.0,324.0,69.0,56.0,12.0,45.0,59.0,9.0,7.0,9.0,65.0,2.0,170.0,5.0,18.0,53.0,164.0,60.0,60.0,11.0,15.0,196.0,5.0,7.0,25.0,130,43.0,79.0,2304.0,1084.0,10.0
753,1.0,5.0,44.0,4.0,1.0,25.0,17.0,4.0,35.0,10.0,25.0,22.0,10.0,1.0,10.0,7.0,15.0,4.0,18.0,3.0,7.0,38.0,16.0,2.0,3.0,19.0,10.0,17.0,11.0,48,23.0,35.0,8.0,2.0,19.0,7.0,14.0,22.0,3.0,62.0,3.0,30.0,7.0,0.0,1.0,3.0,47.0,13.0,1.0,4.0,15.0,24.0,20.0,10.0,1.0,3.0,33,1.0,17.0,54.0,6.0,7.0
754,64.0,468.0,315.0,60.0,16.0,204.0,840.0,14.0,34.0,159.0,9.0,37.0,115.0,30.0,271.0,149.0,99.0,85.0,13.0,4.0,196.0,416.0,224.0,60.0,51.0,419.0,97.0,86.0,152.0,352,178.0,115.0,14.0,78.0,1804.0,18.0,162.0,121.0,70.0,13.0,19.0,295.0,81.0,151.0,8.0,7.0,197.0,340.0,185.0,80.0,30.0,476.0,73.0,9.0,47.0,117.0,243,38.0,45.0,5.0,17.0,49.0
755,2.0,8.0,15.0,33.0,1.0,13.0,27.0,6.0,18.0,25.0,0.0,27.0,3.0,13.0,3.0,4.0,16.0,3.0,12.0,5.0,13.0,26.0,0.0,0.0,3.0,15.0,31.0,1.0,13.0,43,5.0,23.0,9.0,10.0,80.0,10.0,4.0,5.0,5.0,14.0,5.0,57.0,2.0,61.0,13.0,11.0,12.0,62.0,1.0,5.0,3.0,89.0,3.0,7.0,1.0,3.0,48,3.0,2.0,1.0,8.0,7.0
756,143.0,1082.0,1297.0,57.0,1161.0,637.0,2342.0,42.0,896.0,311.0,137121.0,342.0,378.0,114.0,346.0,102.0,1607.0,247.0,45203.0,119.0,113.0,1158.0,773.0,1456.0,94.0,1022.0,2869.0,790.0,495.0,1718,524.0,1533.0,2467.0,494.0,1756.0,333.0,712.0,604.0,161.0,316.0,55.0,1929.0,345.0,204.0,69.0,70.0,1338.0,657.0,1273.0,1320.0,635.0,1208.0,515.0,31.0,139.0,178.0,2620,219.0,529.0,181230.0,61.0,120.0
760,207.0,2029.0,1686.0,96.0,146.0,347.0,3793.0,29.0,457.0,179.0,92.0,193.0,699.0,59.0,330.0,62.0,1579.0,670.0,107.0,24.0,480.0,421.0,159.0,402.0,87.0,95.0,452.0,557.0,1384.0,1370,226.0,664.0,2237.0,274.0,318.0,62.0,410.0,358.0,71.0,33.0,109.0,2545.0,234.0,393.0,198.0,92.0,1279.0,4361.0,687.0,382.0,650.0,191.0,308.0,18.0,104.0,183.0,1104,758.0,248.0,221.0,976.0,279.0
77,4.0,240.0,56.0,59.0,21.0,149.0,319.0,30.0,83.0,261.0,9.0,115.0,4.0,18.0,119.0,14.0,84.0,2.0,8.0,16.0,56.0,172.0,97.0,29.0,46.0,6.0,424.0,13.0,45.0,151,52.0,302.0,198.0,24.0,13.0,50.0,72.0,61.0,11.0,45.0,2.0,72.0,118.0,29.0,26.0,4.0,35.0,49.0,10.0,12.0,482.0,78.0,16.0,8757.0,72.0,81.0,179,14.0,35.0,9.0,6.0,83.0
