strain_id,A_noMTX_5-FC.SNA4_VAC8,A_noMTX_5-FC.MID2_RSN1,A_noMTX_5-FC.HNM1_MAM33,A_noMTX_5-FC.ERG11_HYR1,A_noMTX_5-FC.TPO1_MID2,A_noMTX_5-FC.RET2_SNA3,A_noMTX_5-FC.ERV25_RBD2,A_noMTX_5-FC.PLM2_HNM1,A_noMTX_5-FC.SRO9_GIS2,A_noMTX_5-FC.HNM1_TPO2,A_noMTX_5-FC.ERG11_PIS1,A_noMTX_5-FC.RET2_EMP70,A_noMTX_5-FC.SSH1_PIS1,A_noMTX_5-FC.RET2_EMP47,A_noMTX_5-FC.HNM1_MID2,A_noMTX_5-FC.ERV25_ORM2,A_noMTX_5-FC.FMP45_MID2,A_noMTX_5-FC.ERV25_ERG5,A_noMTX_5-FC.HUG1_ADE17,A_noMTX_5-FC.GTR1_SLM4,A_noMTX_5-FC.ERG11_ERG5,A_noMTX_5-FC.HUG1_ALO1,A_noMTX_5-FC.MID2_MAM33,A_noMTX_5-FC.HNM1_RBD2,A_noMTX_5-FC.TPO1_TPO2,A_noMTX_5-FC.ALO1_ADE17,A_noMTX_5-FC.MID2_TPO2,A_noMTX_5-FC.MID2_PIN2,A_noMTX_5-FC.PMC1_GTR2,A_noMTX_5-FC.FMP45_HNM1,A_noMTX_5-FC.ALO1_HYR1,A_noMTX_5-FC.ADE17_GIS2,A_noMTX_5-FC.SSH1_ERG11,A_noMTX_5-FC.noPPI_reference,A_noMTX_5-FC.ERG11_ORM2,A_noMTX_5-FC.ERV25_PIS1,A_noMTX_5-FC.ERG27_ACF2,A_noMTX_5-FC.ERG11_ACF2,A_noMTX_5-FC.FMP45_MEP1,A_noMTX_5-FC.ADE17_PGM2,A_noMTX_5-FC.MID2_TPO4,A_noMTX_5-FC.ALO1_UIP4,A_noMTX_5-FC.HUG1_PGM2,A_noMTX_5-FC.HNM1_TPO1,A_noMTX_5-FC.ADE17_HYR1,A_noMTX_5-FC.MID2_WSC2,A_noMTX_5-FC.ERG11_ERV25,A_noMTX_5-FC.DHH1_LSM3,A_noMTX_5-FC.ERV25_UIP4,A_noMTX_5-FC.ERV25_EMP47,A_noMTX_5-FC.HNM1_ERG11,A_noMTX_5-FC.SNA4_GTR2,A_noMTX_5-FC.ERG11_TPO4,A_noMTX_5-FC.HNM1_TPO4,A_noMTX_5-FC.SSH1_ORM2,A_noMTX_5-FC.SSH1_ERV25,A_noMTX_5-FC.ERG11_MID2,A_noMTX_5-FC.TPO1_TCB2,A_noMTX_5-FC.SRO9_DHH1,A_noMTX_5-FC.PLM2_SNA3,A_noMTX_5-FC.PMC1_CTR2,A_noMTX_5-FC.SRO9_SGN1
649,49.0,568.0,1128.0,230.0,1244.0,37.0,149.0,1013.0,209.0,215.0,337.0,47.0,288.0,43.0,489.0,167.0,1872.0,308.0,1167.0,57.0,315.0,2566.0,531.0,57.0,982.0,133.0,2127.0,2139.0,633.0,611.0,418.0,89.0,93.0,491.0,440.0,37.0,1046.0,425.0,606.0,37.0,592.0,179.0,1584.0,331.0,88.0,237.0,203.0,993.0,203.0,56.0,422.0,504.0,530.0,336.0,316.0,188.0,425.0,1801.0,246.0,55.0,218.0,147.0
65,30.0,2.0,13.0,2.0,3.0,1.0,8.0,7.0,4.0,4.0,3.0,1.0,10.0,4.0,6.0,5.0,5.0,9.0,4.0,12.0,3.0,35.0,5.0,3.0,4.0,1.0,25.0,10.0,1.0,1.0,3.0,4.0,0.0,4.0,0.0,8.0,4.0,1.0,7.0,0.0,5.0,3.0,3.0,2.0,7.0,7.0,26.0,2.0,3.0,7.0,6.0,7.0,6.0,8.0,1.0,8.0,3.0,2.0,2.0,5.0,2.0,7.0
651,9.0,54.0,18.0,9.0,131.0,6.0,57.0,66.0,207.0,47.0,95.0,4.0,139.0,11.0,32.0,41.0,73.0,189.0,139.0,873.0,98.0,1400.0,72.0,9.0,41.0,229.0,490.0,284.0,405.0,188.0,287.0,13.0,25.0,303.0,339.0,48.0,47.0,57.0,112.0,12.0,263.0,311.0,231.0,9.0,36.0,9.0,14.0,97.0,884.0,290.0,19.0,32.0,95.0,49.0,11.0,31.0,29.0,135.0,83.0,12.0,524.0,529.0
652,118.0,217.0,200.0,145.0,324.0,22.0,449.0,167.0,187.0,285.0,100.0,16.0,593.0,19.0,613.0,1278.0,597.0,880.0,1004.0,32.0,91.0,1340.0,359.0,17.0,263.0,1951.0,2428.0,3401.0,840.0,1260.0,1832.0,92.0,285.0,160.0,114.0,337.0,262.0,165.0,108.0,48.0,763.0,859.0,246.0,170.0,268.0,158.0,407.0,650.0,1004.0,807.0,447.0,236.0,69.0,172.0,212.0,273.0,197.0,232.0,169.0,294.0,771.0,657.0
653,29.0,57.0,115.0,27.0,111.0,13.0,46.0,29.0,128.0,107.0,43.0,12.0,550.0,15.0,47.0,52.0,44.0,192.0,105.0,10.0,8.0,560.0,165.0,31.0,117.0,32.0,342.0,304.0,17.0,22.0,26.0,154.0,110.0,492.0,24.0,15.0,217.0,60.0,38.0,79.0,93.0,11.0,176.0,229.0,130.0,218.0,168.0,32.0,50.0,57.0,36.0,60.0,16.0,59.0,56.0,27.0,105.0,318.0,39.0,19.0,9.0,51.0
657,45.0,44.0,142.0,101.0,52.0,36.0,195.0,166.0,448.0,68.0,436.0,34.0,463.0,39.0,284.0,55.0,113.0,153.0,65.0,22.0,404.0,87.0,176.0,37.0,82.0,93.0,254.0,492.0,61.0,387.0,46.0,37.0,81.0,117.0,247.0,151.0,39.0,298.0,169.0,49.0,132.0,83.0,59.0,22.0,76.0,98.0,104.0,119.0,99.0,82.0,155.0,146.0,207.0,46.0,88.0,181.0,480.0,335.0,358.0,42.0,84.0,232.0
658,2.0,56.0,2.0,39.0,3.0,1.0,13.0,27.0,633.0,7.0,81.0,2.0,3.0,3.0,65.0,2.0,136.0,1.0,119.0,1.0,6.0,31.0,190.0,8.0,6.0,13.0,470.0,222.0,3.0,181.0,5.0,6.0,1.0,97.0,4.0,112.0,1.0,22.0,34.0,0.0,41.0,40.0,30.0,270.0,14.0,376.0,7.0,11.0,12.0,24.0,40.0,18.0,11.0,4.0,1.0,36.0,496.0,2.0,15.0,2.0,5.0,254.0
66,5.0,37.0,14.0,64.0,194.0,11.0,15.0,68.0,11.0,122.0,64.0,7.0,1.0,6.0,68.0,11.0,31.0,1.0,140.0,2.0,64.0,491.0,29.0,38.0,206.0,28.0,141.0,82.0,3.0,12.0,57.0,5.0,11.0,39.0,100.0,6.0,7.0,51.0,21.0,3.0,65.0,12.0,77.0,6.0,1721.0,0.0,3.0,29.0,2.0,10.0,44.0,93.0,3.0,102.0,8.0,53.0,210.0,97.0,47.0,8.0,7.0,92.0
660,12.0,47.0,22.0,35.0,6.0,58.0,58.0,99.0,62.0,5.0,168.0,187.0,5.0,47.0,214.0,20.0,95.0,71.0,1108.0,7.0,52.0,1338.0,103.0,3.0,40.0,109.0,238.0,336.0,83.0,64.0,7.0,4.0,87.0,204.0,381.0,4.0,163.0,163.0,37.0,4.0,115.0,85.0,294.0,6.0,19.0,4.0,90.0,33.0,105.0,34.0,114.0,16.0,256.0,17.0,77.0,150.0,147.0,39.0,99.0,47.0,28.0,51.0
666,60.0,121.0,738.0,75.0,352.0,22.0,103.0,362.0,407.0,177.0,188.0,27.0,197.0,11.0,239.0,413.0,461.0,488.0,1010.0,6.0,119.0,5553.0,303.0,12.0,514.0,82.0,405.0,838.0,91.0,244.0,171.0,257.0,106.0,336.0,41.0,357.0,735.0,162.0,231.0,36.0,259.0,144.0,1858.0,508.0,1459.0,210.0,226.0,197.0,117.0,76.0,132.0,403.0,55.0,284.0,47.0,332.0,201.0,269.0,96.0,67.0,58.0,73.0
667,609.0,270.0,248.0,284.0,9.0,14.0,90.0,302.0,655.0,292.0,502.0,8.0,80.0,15.0,227.0,26.0,647.0,374.0,248.0,23.0,281.0,2777.0,264.0,93.0,32.0,127.0,1061.0,1101.0,302.0,545.0,15.0,16.0,62.0,647.0,115.0,18.0,215.0,516.0,189.0,95.0,223.0,21.0,410.0,172.0,523.0,8.0,186.0,410.0,110.0,39.0,218.0,128.0,291.0,314.0,67.0,55.0,677.0,15.0,143.0,1524.0,246.0,155.0
668,45.0,57.0,110.0,11.0,4.0,7.0,1038.0,7.0,9.0,48.0,28.0,8.0,6.0,12.0,25.0,8.0,12.0,25.0,42.0,4.0,16.0,28.0,623.0,9.0,19.0,11.0,235.0,429.0,16.0,8.0,6.0,11.0,8.0,14.0,7.0,15.0,14.0,9.0,7.0,94.0,52.0,15.0,15.0,54.0,678.0,5.0,26.0,41.0,48.0,16.0,44.0,30.0,7.0,15.0,12.0,17.0,128.0,46.0,92.0,23.0,19.0,60.0
673,18739.0,12681.0,7271.0,3965.0,5385.0,438.0,1331.0,21698.0,11562.0,10893.0,9686.0,286.0,18596.0,407.0,15990.0,10402.0,14680.0,8885.0,5528.0,660.0,11233.0,30385.0,14131.0,4622.0,6825.0,18813.0,58740.0,101124.0,28210.0,21855.0,15174.0,1365.0,25101.0,3267.0,10320.0,3538.0,3229.0,28224.0,8185.0,1622.0,17684.0,7310.0,4300.0,8450.0,6168.0,11067.0,4800.0,14173.0,13204.0,3635.0,9076.0,13899.0,12388.0,5272.0,7138.0,20882.0,23864.0,6235.0,19420.0,15858.0,27666.0,14810.0
674,20.0,318.0,176.0,80.0,416.0,16.0,149.0,410.0,419.0,23.0,212.0,27.0,25.0,15.0,572.0,74.0,716.0,384.0,138.0,469.0,270.0,1128.0,334.0,411.0,458.0,267.0,563.0,1831.0,102.0,746.0,1093.0,9.0,65.0,552.0,225.0,18.0,217.0,552.0,579.0,11.0,257.0,992.0,308.0,18.0,39.0,13.0,412.0,118.0,368.0,198.0,135.0,113.0,291.0,61.0,883.0,316.0,150.0,340.0,665.0,111.0,94.0,282.0
676,5956.0,206.0,1996.0,198.0,158.0,13.0,156.0,456.0,421.0,1449.0,540.0,31.0,1309.0,33.0,178.0,307.0,54.0,681.0,615.0,30.0,330.0,826.0,350.0,2986.0,96.0,53.0,709.0,1207.0,139.0,309.0,381.0,297.0,603.0,557.0,441.0,50.0,879.0,137.0,701.0,1176.0,361.0,314.0,508.0,3625.0,6971.0,112.0,383.0,180.0,376.0,175.0,402.0,3551.0,813.0,1276.0,606.0,300.0,1023.0,41.0,111.0,95.0,68.0,574.0
677,8.0,30.0,11.0,4.0,26.0,3.0,20.0,55.0,342.0,17.0,83.0,7.0,141.0,11.0,11.0,18.0,23.0,13.0,59.0,301.0,20.0,50.0,30.0,8.0,47.0,74.0,137.0,355.0,32.0,45.0,7.0,10.0,4.0,154.0,13.0,13.0,15.0,31.0,11.0,10.0,17.0,77.0,24.0,8.0,54.0,18.0,17.0,34.0,12.0,35.0,24.0,60.0,8.0,8.0,10.0,10.0,89.0,121.0,51.0,21.0,44.0,55.0
683,97.0,18.0,8.0,6.0,8.0,7.0,79.0,5.0,35.0,14.0,19.0,5.0,858.0,6.0,56.0,20.0,23.0,255.0,10.0,2.0,18.0,89.0,35.0,39.0,7.0,386.0,51.0,105.0,72.0,40.0,698.0,4.0,11.0,127.0,12.0,69.0,2.0,28.0,11.0,5.0,36.0,848.0,45.0,11.0,15.0,19.0,11.0,36.0,1021.0,422.0,40.0,7.0,14.0,9.0,11.0,84.0,8.0,29.0,60.0,3.0,54.0,162.0
685,51.0,251.0,269.0,135.0,20.0,11.0,52.0,318.0,89.0,216.0,196.0,8.0,1260.0,17.0,476.0,415.0,55.0,155.0,127.0,22.0,114.0,267.0,784.0,122.0,36.0,56.0,1055.0,1279.0,152.0,272.0,16.0,31.0,291.0,91.0,160.0,22.0,43.0,132.0,46.0,55.0,339.0,92.0,126.0,748.0,289.0,539.0,47.0,260.0,104.0,74.0,322.0,368.0,285.0,195.0,331.0,328.0,853.0,24.0,186.0,792.0,72.0,475.0
689,9.0,109.0,133.0,15.0,8.0,7.0,8.0,149.0,4.0,10.0,78.0,5.0,196.0,5.0,13.0,9.0,114.0,71.0,107.0,6.0,104.0,127.0,218.0,4.0,0.0,5.0,393.0,440.0,5.0,22.0,3.0,917.0,89.0,196.0,57.0,9.0,257.0,35.0,254.0,6.0,75.0,20.0,122.0,195.0,27.0,1.0,10.0,12.0,10.0,9.0,19.0,19.0,15.0,6.0,28.0,528.0,232.0,4.0,16.0,14.0,6.0,34.0
690,81.0,5.0,49.0,159.0,9.0,7.0,187.0,40.0,103.0,45.0,556.0,13.0,9.0,4.0,93.0,7.0,29.0,10.0,46.0,10.0,135.0,142.0,45.0,326.0,17.0,109.0,422.0,57.0,34.0,175.0,6.0,53.0,8.0,118.0,90.0,16.0,31.0,77.0,88.0,5847.0,14.0,56.0,38.0,41.0,38839.0,20.0,61.0,25.0,20.0,11.0,56.0,538.0,10.0,86.0,206.0,47.0,115.0,42.0,52.0,309.0,21.0,687.0
692,26.0,227.0,172.0,27.0,1176.0,30.0,81.0,618.0,72.0,146.0,284.0,30.0,524.0,32.0,1619.0,21.0,331.0,400.0,789.0,18.0,150.0,3155.0,738.0,261.0,1711.0,35.0,1284.0,932.0,365.0,794.0,99.0,51.0,68.0,222.0,64.0,307.0,626.0,153.0,132.0,23.0,407.0,248.0,1279.0,169.0,669.0,42.0,73.0,274.0,130.0,16.0,1072.0,413.0,54.0,138.0,46.0,563.0,373.0,774.0,34.0,967.0,376.0,35.0
693,4.0,33.0,19.0,37.0,91.0,15.0,13.0,69.0,149.0,10.0,83.0,15.0,16.0,16.0,109.0,181.0,87.0,15.0,221.0,19.0,27.0,322.0,10.0,240.0,142.0,5.0,163.0,217.0,56.0,130.0,10.0,9.0,24.0,154.0,92.0,5.0,23.0,53.0,72.0,1.0,53.0,37.0,98.0,17.0,15.0,160.0,107.0,37.0,14.0,8.0,47.0,56.0,175.0,5.0,29.0,69.0,102.0,284.0,55.0,5.0,43.0,376.0
695,19.0,156.0,108.0,119.0,1094.0,658.0,45.0,182.0,213.0,51.0,86.0,901.0,59.0,739.0,418.0,400.0,530.0,280.0,46.0,61.0,58.0,201.0,240.0,228.0,862.0,1061.0,817.0,1436.0,118.0,243.0,985.0,2591.0,42.0,268.0,287.0,130.0,212.0,227.0,203.0,103.0,334.0,524.0,43.0,45.0,117.0,452.0,79.0,489.0,622.0,173.0,210.0,183.0,72.0,206.0,24.0,157.0,419.0,1179.0,307.0,37.0,169.0,393.0
697,15.0,46.0,78.0,102.0,44.0,30.0,34.0,327.0,16.0,42.0,78.0,41.0,21.0,38.0,31.0,9.0,83.0,20.0,109.0,255.0,47.0,498.0,39.0,14.0,35.0,115.0,239.0,291.0,92.0,33.0,215.0,13.0,22.0,86.0,51.0,27.0,91.0,34.0,92.0,20.0,49.0,98.0,117.0,13.0,42.0,28.0,41.0,50.0,42.0,24.0,43.0,33.0,18.0,12.0,14.0,26.0,85.0,71.0,43.0,41.0,66.0,24.0
7,7.0,48.0,498.0,58.0,146.0,936.0,23.0,363.0,156.0,187.0,33.0,1825.0,237.0,2359.0,71.0,26.0,43.0,708.0,12.0,7.0,2.0,186.0,776.0,29.0,238.0,11.0,440.0,258.0,5.0,12.0,10.0,12.0,95.0,81.0,67.0,27.0,267.0,150.0,21.0,10.0,68.0,120.0,26.0,1228.0,867.0,231.0,44.0,22.0,66.0,66.0,149.0,64.0,31.0,560.0,49.0,176.0,374.0,782.0,39.0,11.0,14.0,11.0
701,343.0,230.0,1864.0,112.0,152.0,21.0,177.0,331.0,89.0,559.0,632.0,13.0,1537.0,24.0,546.0,30.0,285.0,154.0,1298.0,19.0,424.0,5049.0,639.0,328.0,160.0,11.0,554.0,1408.0,69.0,39.0,24.0,496.0,243.0,577.0,143.0,25.0,16.0,516.0,97.0,1334.0,167.0,41.0,846.0,839.0,10499.0,476.0,318.0,149.0,223.0,41.0,374.0,455.0,243.0,753.0,522.0,531.0,946.0,785.0,97.0,79.0,62.0,22.0
702,39.0,417.0,624.0,373.0,17.0,29.0,73.0,668.0,241.0,365.0,651.0,18.0,602.0,16.0,1113.0,139.0,784.0,409.0,607.0,32.0,1072.0,1578.0,695.0,100.0,34.0,416.0,2238.0,3066.0,1156.0,1320.0,1164.0,73.0,380.0,460.0,252.0,121.0,261.0,633.0,538.0,170.0,435.0,48.0,365.0,891.0,411.0,103.0,111.0,826.0,109.0,98.0,705.0,282.0,757.0,398.0,136.0,646.0,795.0,105.0,266.0,1233.0,946.0,271.0
703,3.0,13.0,7.0,577.0,2.0,5.0,10.0,11.0,208.0,5.0,229.0,8.0,11.0,11.0,121.0,28.0,10.0,46.0,17.0,185.0,51.0,7.0,3.0,2.0,8.0,105.0,305.0,560.0,2.0,7.0,9.0,7.0,6.0,90.0,88.0,1329.0,41.0,52.0,77.0,0.0,54.0,116.0,4.0,23.0,8.0,5.0,115.0,35.0,61.0,90.0,10.0,43.0,317.0,4.0,5.0,374.0,108.0,8.0,125.0,3.0,14.0,84.0
705,16.0,125.0,465.0,121.0,251.0,1019.0,52.0,212.0,230.0,438.0,198.0,1108.0,111.0,1503.0,945.0,1425.0,98.0,987.0,260.0,13.0,42.0,287.0,834.0,14.0,250.0,274.0,1052.0,2383.0,83.0,255.0,22.0,26.0,322.0,197.0,71.0,642.0,177.0,40.0,162.0,17.0,355.0,326.0,194.0,608.0,484.0,703.0,564.0,306.0,519.0,178.0,456.0,146.0,151.0,125.0,161.0,260.0,654.0,122.0,74.0,30.0,97.0,118.0
709,4.0,55.0,78.0,7.0,42.0,7.0,415.0,52.0,106.0,0.0,51.0,6.0,235.0,1.0,69.0,406.0,42.0,484.0,55.0,4.0,54.0,56.0,56.0,295.0,32.0,219.0,265.0,211.0,71.0,89.0,289.0,5.0,48.0,53.0,17.0,5.0,5.0,85.0,34.0,7.0,31.0,103.0,57.0,37.0,290.0,96.0,14.0,61.0,215.0,137.0,56.0,25.0,62.0,34.0,253.0,37.0,112.0,50.0,88.0,16.0,66.0,58.0
713,21.0,28.0,142.0,77.0,33.0,3.0,13.0,311.0,17.0,242.0,157.0,2.0,19.0,4.0,86.0,51.0,81.0,115.0,151.0,377.0,68.0,414.0,200.0,58.0,31.0,9.0,144.0,292.0,17.0,29.0,17.0,11.0,39.0,82.0,36.0,5.0,326.0,20.0,54.0,9.0,29.0,3.0,67.0,152.0,346.0,236.0,8.0,19.0,17.0,12.0,109.0,150.0,15.0,162.0,76.0,198.0,237.0,12.0,10.0,270.0,9.0,40.0
715,3.0,16.0,18.0,3.0,21.0,2.0,14.0,89.0,5.0,33.0,23.0,3.0,724.0,3.0,12.0,12.0,57.0,81.0,118.0,0.0,2.0,724.0,13.0,0.0,26.0,7.0,109.0,75.0,35.0,27.0,6.0,6.0,6.0,113.0,3.0,4.0,40.0,6.0,19.0,8.0,31.0,28.0,114.0,30.0,10.0,83.0,263.0,11.0,21.0,9.0,12.0,33.0,11.0,2.0,6.0,87.0,6.0,12.0,5.0,47.0,24.0,10.0
717,15.0,140.0,299.0,127.0,765.0,22.0,52.0,105.0,483.0,304.0,287.0,23.0,94.0,40.0,459.0,617.0,174.0,151.0,1487.0,89.0,628.0,1369.0,390.0,505.0,723.0,889.0,799.0,795.0,261.0,466.0,458.0,332.0,193.0,173.0,372.0,216.0,248.0,288.0,221.0,15.0,187.0,742.0,178.0,363.0,135.0,34.0,226.0,116.0,571.0,231.0,443.0,100.0,98.0,171.0,134.0,305.0,385.0,666.0,435.0,183.0,233.0,769.0
721,21.0,59.0,281.0,28.0,108.0,20.0,302.0,126.0,116.0,161.0,136.0,21.0,170.0,24.0,529.0,144.0,37.0,471.0,418.0,394.0,111.0,1018.0,366.0,7.0,236.0,532.0,337.0,153.0,94.0,88.0,638.0,11.0,163.0,180.0,148.0,17.0,168.0,90.0,94.0,8.0,106.0,313.0,142.0,664.0,754.0,436.0,15.0,317.0,99.0,40.0,211.0,82.0,66.0,405.0,63.0,174.0,84.0,307.0,19.0,59.0,88.0,77.0
724,9.0,58.0,388.0,31.0,45.0,29.0,26.0,147.0,102.0,194.0,45.0,308.0,702.0,45.0,99.0,321.0,26.0,116.0,18.0,13.0,19.0,317.0,558.0,11.0,18.0,206.0,916.0,744.0,113.0,27.0,262.0,871.0,105.0,226.0,11.0,21.0,207.0,37.0,15.0,534.0,152.0,72.0,27.0,8.0,24.0,701.0,13.0,155.0,78.0,68.0,89.0,23.0,13.0,41.0,150.0,88.0,32.0,24.0,15.0,44.0,75.0,102.0
727,50.0,190.0,197.0,325.0,234.0,43.0,136.0,423.0,1268.0,344.0,668.0,33.0,110.0,33.0,380.0,527.0,618.0,527.0,436.0,2525.0,846.0,2275.0,178.0,914.0,584.0,464.0,1021.0,878.0,195.0,498.0,390.0,155.0,335.0,430.0,552.0,1029.0,975.0,1035.0,794.0,5981.0,484.0,410.0,697.0,434.0,8309.0,72.0,1286.0,79.0,229.0,218.0,449.0,233.0,753.0,530.0,308.0,704.0,569.0,271.0,869.0,430.0,177.0,583.0
729,50.0,549.0,489.0,274.0,1141.0,39.0,140.0,856.0,892.0,856.0,573.0,35.0,1400.0,48.0,481.0,298.0,445.0,732.0,1907.0,37.0,375.0,4519.0,893.0,81.0,1147.0,71.0,2177.0,2720.0,128.0,722.0,77.0,98.0,910.0,447.0,239.0,1280.0,406.0,844.0,460.0,274.0,579.0,52.0,441.0,979.0,537.0,1221.0,827.0,165.0,186.0,166.0,268.0,189.0,1170.0,716.0,719.0,830.0,2047.0,767.0,526.0,53.0,123.0,703.0
731,152.0,7520.0,959.0,2313.0,8227.0,303.0,4565.0,4617.0,3708.0,1856.0,3036.0,295.0,1091.0,284.0,3613.0,3476.0,3304.0,2790.0,5916.0,138.0,2154.0,26928.0,7751.0,4344.0,13562.0,4553.0,31104.0,40634.0,15836.0,5143.0,5416.0,979.0,1298.0,1436.0,1763.0,2687.0,2361.0,2340.0,1265.0,997.0,9757.0,2891.0,8596.0,642.0,5310.0,2181.0,2908.0,2439.0,1092.0,1169.0,2190.0,3010.0,1686.0,570.0,2636.0,1803.0,5327.0,10563.0,2402.0,766.0,11116.0,2190.0
732,23.0,192.0,47.0,314.0,104.0,24.0,45.0,309.0,846.0,409.0,635.0,42.0,14.0,15.0,431.0,30.0,527.0,233.0,224.0,14.0,706.0,1130.0,295.0,21.0,178.0,1578.0,1451.0,2092.0,503.0,701.0,531.0,404.0,270.0,152.0,765.0,19.0,123.0,741.0,155.0,22.0,385.0,1321.0,280.0,13.0,43.0,18.0,231.0,184.0,1346.0,536.0,305.0,95.0,211.0,206.0,102.0,183.0,298.0,121.0,741.0,26.0,483.0,690.0
734,14.0,144.0,38.0,99.0,19.0,12.0,32.0,624.0,177.0,17.0,167.0,13.0,93.0,13.0,191.0,27.0,351.0,141.0,368.0,19.0,28.0,109.0,404.0,7.0,28.0,403.0,827.0,1030.0,184.0,459.0,15.0,12.0,50.0,138.0,54.0,11.0,10.0,41.0,85.0,15.0,81.0,17.0,57.0,29.0,38.0,669.0,82.0,37.0,62.0,16.0,111.0,174.0,168.0,55.0,21.0,15.0,597.0,107.0,44.0,1588.0,84.0,26.0
735,15.0,27.0,220.0,91.0,9.0,3.0,23.0,151.0,18.0,235.0,263.0,24.0,389.0,6.0,102.0,15.0,14.0,140.0,64.0,21.0,76.0,126.0,14.0,8.0,13.0,193.0,126.0,181.0,37.0,10.0,19.0,9.0,105.0,65.0,39.0,11.0,72.0,43.0,57.0,332.0,49.0,76.0,26.0,208.0,497.0,402.0,13.0,163.0,43.0,41.0,68.0,79.0,62.0,269.0,92.0,171.0,72.0,15.0,29.0,24.0,56.0,103.0
738,7.0,23.0,34.0,92.0,3.0,37.0,184.0,20.0,113.0,45.0,87.0,8.0,145.0,6.0,18.0,25.0,43.0,7.0,39.0,7.0,46.0,85.0,60.0,6.0,1.0,457.0,256.0,223.0,85.0,37.0,115.0,0.0,31.0,65.0,55.0,14.0,4.0,42.0,16.0,8.0,87.0,91.0,48.0,13.0,19.0,334.0,954.0,86.0,46.0,7.0,27.0,48.0,142.0,61.0,53.0,33.0,152.0,8.0,45.0,10.0,63.0,151.0
739,1439.0,688.0,2455.0,584.0,695.0,56.0,589.0,1436.0,789.0,1971.0,874.0,29.0,3651.0,44.0,2665.0,2970.0,320.0,1681.0,910.0,1367.0,456.0,2302.0,1204.0,1432.0,589.0,2105.0,4451.0,3426.0,693.0,513.0,1758.0,1979.0,932.0,158.0,258.0,1230.0,1691.0,520.0,268.0,243.0,1461.0,829.0,329.0,1958.0,4491.0,462.0,1811.0,749.0,1854.0,734.0,2204.0,1592.0,245.0,1581.0,807.0,2559.0,1023.0,427.0,357.0,385.0,371.0,1206.0
740,9.0,15.0,33.0,35.0,56.0,32.0,44.0,29.0,13.0,23.0,35.0,53.0,20.0,43.0,34.0,24.0,34.0,11.0,13.0,42.0,23.0,46.0,17.0,18.0,44.0,29.0,115.0,163.0,24.0,29.0,20.0,20.0,10.0,19.0,28.0,33.0,34.0,17.0,13.0,10.0,44.0,36.0,19.0,23.0,59.0,12.0,32.0,35.0,17.0,25.0,13.0,39.0,18.0,26.0,8.0,23.0,28.0,28.0,14.0,26.0,16.0,16.0
741,8.0,14.0,12.0,16.0,14.0,18.0,41.0,17.0,26.0,21.0,28.0,15.0,12.0,18.0,22.0,12.0,95.0,158.0,8.0,11.0,13.0,25.0,11.0,5.0,8.0,41.0,52.0,67.0,7.0,17.0,18.0,7.0,8.0,60.0,77.0,13.0,21.0,47.0,9.0,19.0,53.0,91.0,6.0,13.0,24.0,10.0,17.0,15.0,120.0,35.0,20.0,11.0,30.0,15.0,4.0,64.0,28.0,16.0,49.0,15.0,33.0,148.0
742,212.0,424.0,916.0,229.0,1611.0,70.0,1756.0,605.0,292.0,1246.0,597.0,63.0,208.0,92.0,893.0,621.0,134.0,540.0,686.0,42.0,649.0,2316.0,401.0,270.0,1479.0,341.0,2894.0,3528.0,614.0,194.0,84.0,239.0,330.0,540.0,90.0,346.0,2305.0,310.0,381.0,1198.0,630.0,530.0,1309.0,385.0,4939.0,283.0,117.0,387.0,215.0,237.0,567.0,546.0,461.0,1292.0,121.0,448.0,758.0,556.0,179.0,251.0,582.0,321.0
748,27.0,122.0,48.0,25.0,219.0,21.0,32.0,47.0,132.0,114.0,145.0,29.0,14.0,44.0,204.0,112.0,93.0,155.0,195.0,5.0,32.0,353.0,191.0,136.0,175.0,176.0,549.0,780.0,211.0,382.0,365.0,198.0,23.0,106.0,62.0,11.0,44.0,74.0,74.0,7.0,194.0,81.0,96.0,27.0,117.0,100.0,64.0,38.0,26.0,24.0,167.0,26.0,30.0,125.0,58.0,22.0,109.0,247.0,109.0,7.0,176.0,264.0
749,5.0,41.0,162.0,143.0,110.0,524.0,24.0,7.0,45.0,70.0,58.0,751.0,8.0,1403.0,43.0,6.0,48.0,12.0,458.0,9.0,133.0,296.0,85.0,466.0,75.0,222.0,371.0,140.0,75.0,31.0,9.0,336.0,25.0,162.0,22.0,17.0,12.0,16.0,48.0,18.0,57.0,161.0,69.0,25.0,21.0,581.0,454.0,94.0,56.0,112.0,119.0,25.0,11.0,8.0,19.0,61.0,205.0,42.0,38.0,1615.0,19.0,148.0
753,2.0,3.0,4.0,2.0,4.0,9.0,6.0,3.0,11.0,3.0,6.0,16.0,18.0,11.0,11.0,4.0,6.0,2.0,3.0,6.0,3.0,10.0,0.0,2.0,6.0,4.0,8.0,4.0,3.0,12.0,1.0,11.0,2.0,4.0,4.0,17.0,1.0,11.0,8.0,0.0,9.0,4.0,16.0,4.0,18.0,5.0,8.0,4.0,14.0,0.0,1.0,2.0,10.0,2.0,7.0,3.0,16.0,2.0,4.0,3.0,9.0,5.0
