strain_id,A_MTX_Fluconazole.PMC1_CTR2,A_MTX_Fluconazole.PLM2_SNA3,A_MTX_Fluconazole.ERV25_ERG5,A_MTX_Fluconazole.ERV25_UIP4,A_MTX_Fluconazole.HNM1_TPO4,A_MTX_Fluconazole.PLM2_HNM1,A_MTX_Fluconazole.RET2_SNA3,A_MTX_Fluconazole.ERG11_ERV25,A_MTX_Fluconazole.ALO1_UIP4,A_MTX_Fluconazole.SRO9_GIS2,A_MTX_Fluconazole.ADE17_HYR1,A_MTX_Fluconazole.ERV25_RBD2,A_MTX_Fluconazole.SSH1_ERV25,A_MTX_Fluconazole.MID2_TPO2,A_MTX_Fluconazole.TPO1_TPO2,A_MTX_Fluconazole.HNM1_RBD2,A_MTX_Fluconazole.SNA4_GTR2,A_MTX_Fluconazole.ERG11_PIS1,A_MTX_Fluconazole.FMP45_MEP1,A_MTX_Fluconazole.TPO1_MID2,A_MTX_Fluconazole.SRO9_SGN1,A_MTX_Fluconazole.SSH1_ERG11,A_MTX_Fluconazole.RET2_EMP70,A_MTX_Fluconazole.FMP45_MID2,A_MTX_Fluconazole.GTR1_SLM4,A_MTX_Fluconazole.ADE17_GIS2,A_MTX_Fluconazole.MID2_WSC2,A_MTX_Fluconazole.MID2_TPO4,A_MTX_Fluconazole.ALO1_ADE17,A_MTX_Fluconazole.ERG11_ORM2,A_MTX_Fluconazole.noPPI_reference,A_MTX_Fluconazole.RET2_EMP47,A_MTX_Fluconazole.ERV25_ORM2,A_MTX_Fluconazole.HNM1_MAM33,A_MTX_Fluconazole.HUG1_ALO1,A_MTX_Fluconazole.DHH1_LSM3,A_MTX_Fluconazole.HNM1_TPO2,A_MTX_Fluconazole.ERG11_TPO4,A_MTX_Fluconazole.ERV25_PIS1,A_MTX_Fluconazole.MID2_RSN1,A_MTX_Fluconazole.HNM1_ERG11,A_MTX_Fluconazole.MID2_PIN2,A_MTX_Fluconazole.HUG1_PGM2,A_MTX_Fluconazole.FMP45_HNM1,A_MTX_Fluconazole.TPO1_TCB2,A_MTX_Fluconazole.ERV25_EMP47,A_MTX_Fluconazole.ALO1_HYR1,A_MTX_Fluconazole.SRO9_DHH1,A_MTX_Fluconazole.HUG1_ADE17,A_MTX_Fluconazole.ERG11_HYR1,A_MTX_Fluconazole.SSH1_ORM2,A_MTX_Fluconazole.PMC1_GTR2,A_MTX_Fluconazole.HNM1_TPO1,A_MTX_Fluconazole.ERG11_ERG5,A_MTX_Fluconazole.ERG11_ACF2,A_MTX_Fluconazole.SNA4_VAC8,A_MTX_Fluconazole.HNM1_MID2,A_MTX_Fluconazole.MID2_MAM33,A_MTX_Fluconazole.SSH1_PIS1,A_MTX_Fluconazole.ADE17_PGM2,A_MTX_Fluconazole.ERG27_ACF2,A_MTX_Fluconazole.ERG11_MID2
734,25.0,123.0,21.0,7.0,12.0,900.0,8.0,2.0,6.0,16.0,16.0,12.0,11.0,233.0,3.0,8.0,4.0,232.0,11.0,42.0,5.0,2.0,0.0,16.0,17.0,18.0,598.0,26.0,10.0,54.0,3.0,4.0,4.0,5.0,19.0,21.0,12.0,659.0,11.0,11.0,5.0,21.0,20.0,249.0,5.0,1.0,4.0,8.0,1.0,1.0,2.0,35.0,5.0,518.0,3.0,10.0,26.0,761.0,4.0,9.0,5.0,592.0
735,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,25.0,3.0,6.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,64.0
738,110.0,29.0,7.0,580.0,612.0,175.0,15.0,19.0,126.0,1072.0,29.0,84.0,626.0,672.0,6.0,39.0,263.0,54.0,108.0,14.0,67.0,20.0,6.0,516.0,47.0,41.0,2153.0,2684.0,52.0,74.0,696.0,16.0,98.0,72.0,276.0,7854.0,27.0,2337.0,26.0,250.0,13.0,3874.0,314.0,31.0,9.0,113.0,5.0,164.0,15.0,157.0,339.0,1325.0,21.0,627.0,11.0,7.0,31.0,1172.0,109.0,16.0,3.0,2425.0
739,8.0,2.0,18.0,6.0,4.0,2.0,0.0,393.0,4.0,7.0,81.0,3.0,5.0,4.0,3.0,4.0,1.0,15.0,3.0,1.0,23.0,3.0,3.0,4.0,2.0,17.0,9.0,4.0,4.0,4.0,0.0,4.0,17.0,7.0,5.0,46.0,6.0,19.0,95.0,1.0,4.0,17.0,1.0,0.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,6.0,32.0,1.0,10.0,18.0,3.0,4.0,7.0,2.0,34.0
740,6.0,0.0,3.0,1.0,3.0,2.0,13.0,3.0,1.0,10.0,1.0,1.0,0.0,4.0,2.0,5.0,2.0,4.0,1.0,1.0,3.0,0.0,11.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,8.0,3.0,2.0,0.0,1.0,0.0,5.0,6.0,5.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,7.0,1.0,0.0,3.0,0.0,16.0,1.0,2.0,12.0
741,3.0,20.0,82.0,50.0,19.0,9.0,13.0,17.0,15.0,21.0,8.0,11.0,10.0,9.0,21.0,7.0,7.0,11.0,6.0,5.0,16.0,5.0,9.0,19.0,16.0,6.0,15.0,10.0,27.0,12.0,774.0,13.0,30.0,14.0,7.0,29.0,23.0,12.0,17.0,11.0,8.0,26.0,7.0,18.0,22.0,1140.0,5.0,8.0,1.0,40.0,14.0,5.0,12.0,19.0,15.0,4.0,9.0,8.0,32.0,14.0,4.0,12.0
742,8.0,13.0,599.0,18.0,23.0,27.0,16.0,35.0,10.0,195.0,13.0,9.0,18.0,12.0,23.0,9.0,16.0,114.0,3.0,20.0,9.0,12.0,2.0,8.0,9.0,46.0,8.0,13.0,18.0,384.0,19.0,30.0,35.0,13.0,3.0,117.0,22.0,59.0,26.0,7.0,18.0,8.0,2.0,11.0,12.0,4.0,12.0,10.0,6.0,106.0,8.0,9.0,22.0,301.0,13.0,13.0,57.0,12.0,41.0,14.0,12.0,244.0
748,8.0,5.0,6.0,15.0,1.0,4.0,3.0,1635.0,6.0,8.0,5.0,0.0,10.0,2.0,3.0,5.0,5.0,106.0,14.0,6.0,15.0,3.0,8.0,5.0,5.0,4.0,6.0,12.0,5.0,3.0,0.0,5.0,3.0,12.0,0.0,8.0,6.0,4.0,23.0,10.0,5.0,16.0,7.0,8.0,1.0,4.0,20.0,6.0,5.0,6.0,1.0,1.0,8.0,6.0,11.0,6.0,9.0,0.0,4.0,5.0,1.0,18.0
753,30.0,5.0,6.0,24.0,9.0,11.0,15.0,5.0,12.0,17.0,9.0,2.0,21.0,3.0,4.0,5.0,19.0,49.0,13.0,13.0,9.0,10.0,11.0,4.0,10.0,22.0,6.0,18.0,9.0,3.0,7.0,19.0,25.0,9.0,20.0,49.0,11.0,24.0,26.0,9.0,9.0,33.0,10.0,6.0,3.0,26.0,10.0,20.0,8.0,6.0,10.0,7.0,7.0,26.0,3.0,20.0,27.0,5.0,14.0,14.0,3.0,17.0
754,4.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,2.0,11.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,10.0,3.0,1.0,11.0,0.0,0.0,2.0,6.0,23.0,4.0,12.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,12.0,2.0,9.0,7.0,0.0,0.0,7.0,2.0,3.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,14.0,2.0,1.0,23.0,2.0,2.0,2.0,0.0,8.0
755,1.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0,1.0,4.0,9.0,39.0,0.0,20.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,11.0,1.0,1.0,2.0,2.0,21.0,2.0,5.0,2.0,2.0,13.0,0.0,15.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,9.0,9.0,0.0,2.0,5.0,1.0,2.0,1.0,0.0,1.0
756,591.0,567.0,106.0,511.0,79.0,95.0,94226.0,317.0,442.0,1085.0,39.0,21.0,772.0,80.0,1855.0,810.0,93.0,768.0,216.0,835.0,194.0,120.0,68214.0,103.0,92.0,226.0,58.0,627.0,69.0,1544.0,39.0,82938.0,632.0,75.0,214.0,379.0,114.0,3699.0,299.0,459.0,74.0,709.0,923.0,454.0,1140.0,120.0,93.0,1419.0,255.0,4342.0,1080.0,227.0,100.0,1700.0,309.0,628.0,499.0,28.0,373.0,34.0,804.0,353.0
760,123.0,24.0,115.0,71.0,19.0,12.0,53.0,32.0,20.0,217.0,235.0,14.0,52.0,158.0,26.0,57.0,207.0,279.0,1823.0,206.0,262.0,741.0,11.0,8.0,32.0,29286.0,3738.0,8072.0,149.0,13.0,12.0,128.0,14.0,15.0,204.0,209.0,48.0,128.0,611.0,87.0,17.0,182.0,206.0,136.0,37.0,15.0,159.0,75.0,9.0,28.0,35.0,47.0,1483.0,215.0,48.0,169.0,68.0,165.0,216.0,165.0,10.0,166.0
77,20.0,53.0,6.0,697.0,4.0,51.0,188.0,15.0,5.0,19.0,33.0,10.0,529.0,47.0,227.0,5.0,152.0,58.0,5.0,151.0,173.0,35.0,188.0,209.0,126.0,2.0,3.0,50.0,20.0,128.0,42.0,208.0,97.0,36.0,44.0,456.0,10.0,10.0,12.0,33.0,18.0,113.0,184.0,73.0,171.0,77.0,694.0,525.0,35.0,29476.0,141.0,6.0,9.0,53.0,3.0,10.0,39.0,3.0,3.0,3.0,609.0,711.0
772,13.0,26.0,53.0,56.0,57.0,55.0,45.0,48.0,32.0,52.0,68.0,29.0,58.0,87.0,44.0,40.0,110.0,112.0,99.0,35.0,78.0,30.0,35.0,70.0,123.0,37.0,47.0,81.0,23.0,36.0,45.0,21.0,95.0,28.0,25.0,253.0,12.0,23.0,14.0,46.0,29.0,632.0,14.0,54.0,24.0,110.0,21.0,123.0,13.0,137.0,39.0,32.0,48.0,96.0,75.0,75.0,78.0,24.0,42.0,28.0,33.0,69.0
775,3.0,12.0,174.0,2.0,3.0,10.0,5.0,0.0,4.0,121.0,8.0,2.0,16.0,10.0,7.0,7.0,18.0,72.0,8.0,15.0,3.0,9.0,0.0,6.0,26.0,8.0,10.0,81.0,6.0,11.0,8.0,3.0,178.0,6.0,2.0,10.0,2.0,11.0,3.0,6.0,8.0,12.0,2.0,6.0,5.0,2.0,2.0,14.0,1.0,10.0,6.0,5.0,3.0,203.0,9.0,12.0,20.0,9.0,16.0,8.0,3.0,76.0
778,79.0,16.0,5.0,22.0,11.0,917.0,2.0,5.0,15.0,24.0,7.0,15.0,35.0,13.0,40.0,1.0,27.0,89.0,16.0,10.0,10.0,2.0,3.0,21.0,1331.0,6.0,1.0,56.0,1.0,3.0,4.0,1.0,8.0,2.0,52.0,165.0,0.0,11.0,2.0,8.0,27.0,15.0,47.0,20.0,2.0,6.0,17.0,12.0,27.0,2.0,4.0,34.0,24.0,11.0,1.0,6.0,30.0,262.0,5.0,3.0,18.0,77.0
78,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
783,89.0,68.0,655.0,201.0,472.0,164.0,75.0,495.0,188.0,5174.0,142.0,86.0,2403.0,117.0,2259.0,265.0,243.0,5106.0,531.0,3004.0,779.0,132.0,50.0,1071.0,89.0,679.0,60.0,127.0,132.0,207.0,259.0,152.0,3085.0,142.0,98.0,5564.0,78.0,26363.0,204.0,242.0,648.0,3625.0,44.0,2221.0,2277.0,246.0,481.0,2303.0,13.0,98.0,40.0,286.0,10146.0,3603.0,3252.0,80.0,8347.0,29.0,135.0,50.0,54.0,936.0
784,17.0,17.0,7.0,48.0,41.0,24.0,13.0,18.0,20.0,16.0,49.0,38.0,38.0,25.0,9.0,17.0,53.0,68.0,42.0,5.0,42.0,21.0,9.0,25.0,32.0,16.0,15.0,33.0,17.0,21.0,44.0,1.0,79.0,23.0,42.0,214.0,13.0,22.0,10.0,22.0,9.0,128.0,13.0,21.0,3.0,67.0,27.0,13.0,13.0,18.0,7.0,28.0,41.0,131.0,10.0,30.0,85.0,26.0,4.0,23.0,11.0,18.0
789,3.0,3.0,0.0,2.0,4.0,1.0,0.0,1.0,4.0,4.0,6.0,3.0,0.0,2.0,0.0,5.0,5.0,18.0,2.0,1.0,2.0,10.0,0.0,2.0,2.0,4.0,2.0,2.0,5.0,161.0,0.0,1.0,0.0,3.0,1.0,7.0,5.0,8.0,1.0,2.0,2.0,5.0,1.0,0.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,5.0,11.0,36.0,2.0,7.0,6.0,6.0,1.0,4.0,0.0,0.0
79,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0
790,14.0,17.0,151.0,33.0,19.0,34.0,38.0,86.0,30.0,24.0,64.0,7.0,35.0,26.0,29.0,17.0,14.0,60.0,33.0,29.0,62.0,22.0,32.0,38.0,234.0,29.0,10.0,38.0,9.0,20.0,23.0,31.0,57.0,30.0,26.0,43.0,17.0,36.0,22.0,49.0,176.0,39.0,7.0,24.0,19.0,28.0,34.0,25.0,10.0,120.0,28.0,23.0,57.0,729.0,51.0,13.0,138.0,6.0,33.0,10.0,26.0,257.0
791,19.0,66.0,103.0,166.0,209.0,105.0,115.0,120.0,63.0,70.0,50.0,44.0,113.0,65.0,136.0,65.0,56.0,89.0,43.0,70.0,242.0,58.0,77.0,90.0,219.0,34.0,38.0,118.0,37.0,54.0,102.0,58.0,866.0,103.0,46.0,241.0,71.0,42.0,42.0,160.0,101.0,175.0,24.0,81.0,82.0,136.0,112.0,54.0,18.0,524.0,67.0,50.0,145.0,164.0,143.0,50.0,178.0,37.0,62.0,32.0,61.0,78.0
795,6.0,14.0,23.0,17.0,19.0,13.0,20.0,315.0,14.0,599.0,101.0,8.0,16.0,12.0,18.0,43.0,58.0,272.0,78.0,42.0,20.0,12.0,8.0,43.0,32.0,93.0,23.0,14.0,6.0,250.0,10.0,10.0,22.0,99.0,6.0,9.0,17.0,87.0,20.0,28.0,31.0,21.0,2.0,10.0,24.0,12.0,10.0,20.0,1.0,178.0,5.0,28.0,39.0,11653.0,14.0,59.0,37.0,14.0,22.0,62.0,19.0,49.0
796,12.0,8.0,1702.0,17.0,1.0,9.0,10.0,9.0,1.0,50.0,14.0,6.0,12.0,6.0,3.0,16.0,42.0,318.0,18.0,12.0,29.0,72.0,2.0,54.0,23.0,114.0,8.0,15.0,5.0,26.0,13.0,33.0,252.0,8.0,5.0,73.0,39.0,55.0,18.0,9.0,34.0,65.0,3.0,10.0,6.0,20.0,174.0,51.0,22.0,24.0,15.0,4.0,143.0,36.0,38.0,35.0,240.0,12.0,52.0,755.0,30.0,810.0
797,2.0,3.0,7.0,4.0,2.0,4.0,5.0,21.0,2.0,10.0,4.0,0.0,3.0,6.0,3.0,5.0,9.0,29.0,15.0,4.0,23.0,3.0,5.0,3.0,10.0,7.0,5.0,13.0,5.0,48.0,8.0,4.0,13.0,1.0,3.0,11.0,2.0,15.0,3.0,8.0,3.0,67.0,1.0,8.0,4.0,13.0,1.0,5.0,2.0,4.0,6.0,0.0,4.0,17.0,8.0,5.0,9.0,2.0,7.0,5.0,1.0,12.0
798,9.0,8.0,5.0,3.0,4.0,16.0,4.0,1.0,4.0,953.0,14.0,6.0,4.0,21.0,2.0,13.0,11.0,253.0,9.0,4.0,16.0,5.0,0.0,13.0,21.0,16.0,12.0,17.0,5.0,59.0,3.0,5.0,28.0,7.0,1.0,434.0,10.0,9.0,10.0,56.0,7.0,55.0,1.0,5.0,3.0,6.0,3.0,10.0,1.0,25.0,3.0,6.0,1.0,1124.0,0.0,8.0,65.0,1.0,7.0,8.0,6.0,383.0
800,1.0,1.0,8.0,4.0,1.0,1.0,0.0,2.0,1.0,9.0,1.0,0.0,4.0,1.0,0.0,1.0,4.0,10.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,10.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,9.0,0.0,14.0,3.0,1.0,5.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,27.0
801,13.0,187.0,3252.0,85.0,92.0,230.0,23.0,40.0,37.0,102.0,37.0,24.0,286.0,4895.0,154.0,86.0,893.0,158.0,169.0,124.0,4240.0,74.0,16.0,56.0,71.0,33.0,355.0,7793.0,27.0,2316.0,413.0,13.0,3987.0,116.0,21.0,156.0,16.0,1894.0,50.0,328.0,1050.0,1124.0,10.0,2226.0,29.0,90.0,32.0,110.0,8.0,21.0,48.0,11.0,70.0,185.0,175.0,127.0,1023.0,72.0,91.0,10.0,11.0,3746.0
804,114.0,29.0,871.0,435.0,1345.0,21.0,45.0,77.0,1993.0,325.0,140.0,96.0,470.0,32.0,4.0,22.0,282.0,17824.0,796.0,2.0,7124.0,5477.0,21.0,20.0,74.0,201.0,37.0,1700.0,69.0,82.0,189.0,10.0,107.0,739.0,717.0,8579.0,5824.0,169.0,87.0,30.0,48.0,341.0,815.0,30.0,11.0,2880.0,97.0,666.0,38.0,179.0,15.0,1030.0,77.0,149.0,50.0,174.0,87.0,57.0,23.0,118.0,44.0,2201.0
805,65.0,8.0,6.0,17.0,57.0,13.0,10.0,45.0,67.0,28.0,14.0,40.0,963.0,142.0,134.0,8.0,25.0,36.0,135.0,99.0,42.0,841.0,2.0,232.0,42.0,35.0,15.0,219.0,21.0,22.0,27.0,12.0,23.0,7.0,177.0,4959.0,3.0,4435.0,20.0,51.0,19.0,1947.0,60.0,41.0,181.0,96.0,13.0,632.0,11.0,24.0,43.0,175.0,2.0,711.0,8.0,9.0,1514.0,73.0,64.0,8.0,7.0,876.0
808,24.0,6.0,40.0,25.0,8.0,7.0,18.0,54.0,6.0,33.0,3.0,3.0,12.0,3.0,2.0,12.0,8.0,40.0,11.0,12.0,26.0,14.0,8.0,12.0,22.0,93.0,5.0,20.0,2.0,12.0,9.0,45.0,18.0,13.0,7.0,15.0,8.0,56.0,32.0,3.0,25.0,4.0,3.0,11.0,3.0,20.0,23.0,8.0,10.0,44.0,5.0,6.0,3.0,37.0,23.0,9.0,13.0,4.0,59.0,4.0,9.0,76.0
809,2.0,8.0,21.0,69.0,47.0,8.0,13.0,7072.0,33.0,109.0,61.0,8.0,40.0,13.0,20.0,4.0,99.0,19.0,68.0,6.0,50.0,17.0,26.0,25.0,11.0,10.0,6.0,8.0,2.0,25.0,6.0,20.0,23.0,65.0,2.0,375.0,39.0,82.0,67.0,51.0,29.0,19.0,25.0,56.0,7.0,33.0,41.0,75.0,3.0,40.0,51.0,2.0,73.0,12.0,23.0,727.0,28.0,11.0,7.0,8.0,4.0,32.0
81,56.0,70.0,15.0,43.0,16.0,418.0,15.0,7.0,159.0,48.0,7.0,80.0,41.0,121.0,54.0,6.0,34.0,33.0,98.0,103.0,61.0,7.0,4.0,106.0,82.0,19.0,519.0,35.0,25.0,13.0,4.0,5.0,909.0,6.0,71.0,9059.0,1145.0,2226.0,11.0,430.0,498.0,604.0,170.0,77.0,39.0,77.0,7.0,97.0,23.0,21.0,8.0,15.0,19.0,29.0,18.0,6.0,8203.0,3987.0,12.0,15.0,2.0,197.0
811,3.0,45.0,181.0,81.0,1541.0,103.0,18.0,67.0,17.0,130.0,54.0,27.0,116.0,21.0,29.0,988.0,1148.0,36.0,421.0,195.0,55.0,96.0,14.0,28.0,16.0,24.0,33.0,56.0,41.0,29.0,2258.0,19.0,54.0,3119.0,5.0,5.0,8447.0,16.0,74.0,20.0,1436.0,38.0,1.0,18.0,28.0,5.0,65.0,21.0,7.0,21.0,11.0,19.0,452.0,36.0,13.0,21.0,20.0,19.0,139.0,77.0,1157.0,236.0
812,1.0,13.0,3.0,4.0,5.0,11.0,5.0,5.0,0.0,4.0,4.0,1.0,6.0,49.0,6.0,6.0,17.0,14.0,3.0,3.0,10.0,2.0,2.0,7.0,36.0,4.0,10.0,4.0,4.0,8.0,6.0,1.0,19.0,2.0,2.0,13.0,2.0,5.0,1.0,2.0,2.0,87.0,2.0,2.0,3.0,13.0,0.0,3.0,0.0,6.0,2.0,1.0,1.0,11.0,3.0,1.0,4.0,4.0,2.0,7.0,1.0,8.0
813,47.0,16.0,92.0,23.0,136.0,63.0,15.0,155.0,139.0,1080.0,78.0,31.0,92.0,204.0,37.0,34.0,28.0,220.0,114.0,24.0,15.0,121.0,69.0,26.0,25.0,192.0,31.0,45.0,71.0,100.0,53.0,87.0,31.0,17.0,17.0,59.0,15.0,12397.0,96.0,106.0,121.0,106.0,31.0,69.0,16.0,92.0,35.0,53.0,19.0,52.0,97.0,28.0,32.0,1152.0,50.0,80.0,26.0,18.0,149.0,25.0,42.0,156.0
819,3.0,4.0,67.0,4.0,1.0,6.0,2.0,2.0,4.0,1236.0,8.0,2.0,10.0,116.0,4.0,11.0,4.0,170.0,1.0,3.0,25.0,11.0,0.0,4.0,12.0,9.0,12.0,9.0,2.0,54.0,7.0,7.0,19.0,0.0,5.0,3.0,1.0,65.0,9.0,8.0,6.0,27.0,0.0,6.0,0.0,6.0,2.0,8.0,1.0,5.0,2.0,1.0,1.0,111.0,3.0,5.0,7.0,0.0,7.0,6.0,2.0,178.0
823,1.0,3.0,13.0,2.0,14.0,12.0,1.0,39.0,14.0,21.0,18.0,4.0,10.0,11.0,1.0,9.0,4.0,33.0,36.0,1.0,3.0,7.0,3.0,12.0,3.0,30.0,3.0,6.0,3.0,9.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,14.0,11.0,29.0,30.0,4.0,10.0,19.0,0.0,9.0,3.0,17.0,2.0,1.0,8.0,3.0,12.0,472.0,5.0,20.0,8.0,4.0,19.0,8.0,3.0,48.0
830,2.0,4.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,2.0,9.0,3.0,2.0,202.0,2.0,5.0,11.0,9.0,4.0,1.0,10.0,1.0,0.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,8.0,5.0,2.0,45.0,0.0,5.0,2.0,1.0,1.0,14.0,1.0,1.0,2.0,6.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,3.0
833,39.0,37.0,18.0,51.0,45.0,826.0,23.0,66.0,43.0,480.0,71.0,68.0,42.0,142.0,166.0,18.0,217.0,1257.0,778.0,9.0,23.0,27.0,14.0,50.0,75.0,92.0,14.0,53.0,10.0,32.0,889.0,22.0,28.0,16.0,989.0,108.0,7.0,91.0,49.0,91.0,69.0,28.0,302.0,92.0,381.0,10.0,24.0,104.0,47.0,19.0,58.0,36.0,41.0,384.0,37.0,39.0,7217.0,19.0,40.0,28.0,13.0,144.0
835,8.0,48.0,97.0,19.0,212.0,11.0,1.0,20.0,5.0,13.0,702.0,12.0,411.0,304.0,6.0,15.0,959.0,124.0,26.0,1.0,28.0,11.0,0.0,252.0,18.0,26.0,14.0,5.0,11.0,5.0,18.0,0.0,462.0,39.0,37.0,1620.0,1982.0,5.0,34.0,17.0,22.0,97.0,29.0,60.0,11.0,21.0,16.0,27.0,2.0,7.0,7.0,3.0,615.0,12.0,4.0,719.0,117.0,12.0,30.0,16.0,0.0,148.0
837,5.0,4.0,6.0,3.0,6.0,4.0,9.0,13.0,7.0,14.0,3.0,4.0,297.0,10.0,7.0,7.0,18.0,7.0,3.0,12.0,29.0,1.0,13.0,12.0,30.0,5.0,9.0,9.0,4.0,7.0,13.0,12.0,27.0,9.0,15.0,37.0,13.0,66.0,7.0,4.0,19.0,32.0,33.0,6.0,18.0,18.0,9.0,5.0,2.0,49.0,6.0,6.0,11.0,12.0,11.0,6.0,3.0,1.0,714.0,2.0,1.0,31.0
838,7040.0,1121.0,15296.0,5778.0,101553.0,40555.0,459.0,116487.0,5168.0,9975.0,1297.0,1338.0,12412.0,2245.0,1568.0,1056.0,1246.0,22375.0,3886.0,1312.0,4093.0,2782.0,1189.0,4465.0,7694.0,1468.0,8650.0,2313.0,5546.0,1259.0,2245.0,1108.0,3620.0,4847.0,10205.0,13508.0,5432.0,16676.0,34212.0,95242.0,114761.0,9286.0,3852.0,17049.0,1643.0,2255.0,5104.0,9248.0,748.0,1285.0,3989.0,34666.0,27855.0,26032.0,30720.0,1662.0,8242.0,10210.0,137773.0,421.0,21780.0,24457.0
839,3.0,5.0,2.0,1.0,20.0,12.0,5.0,9.0,1.0,114.0,15.0,9.0,2.0,2608.0,17.0,23.0,1.0,17.0,2.0,2.0,8.0,2.0,1.0,0.0,4.0,2.0,12.0,18.0,1.0,1.0,15.0,2.0,7.0,1.0,1.0,6.0,5.0,5.0,5.0,25.0,8.0,16.0,0.0,2.0,3.0,6.0,4.0,19.0,2.0,135.0,2.0,2.0,16.0,9.0,8.0,1.0,1.0,2.0,6.0,0.0,0.0,11.0
841,1190.0,4523.0,17203.0,6552.0,553.0,1318.0,182.0,1076.0,6815.0,2631.0,393.0,1093.0,5064.0,12969.0,1729.0,305.0,2364.0,26675.0,442.0,719.0,17997.0,7881.0,174.0,2287.0,690.0,417.0,804.0,15251.0,5608.0,21078.0,1127.0,73.0,81801.0,306.0,552.0,1168.0,240.0,904.0,229.0,1145.0,9641.0,15444.0,189.0,21521.0,1726.0,7424.0,296.0,1242.0,111.0,2134.0,3480.0,3446.0,5577.0,1773.0,957.0,375.0,2345.0,2695.0,867.0,2848.0,168.0,3895.0
842,8609.0,207.0,14775.0,2093.0,1001.0,14174.0,389.0,180.0,203.0,526.0,480.0,436.0,1046.0,913.0,14199.0,306.0,4572.0,23225.0,16356.0,8188.0,717.0,4216.0,299.0,2018.0,766.0,443.0,2280.0,14367.0,151.0,721.0,623.0,352.0,7530.0,2009.0,2149.0,13437.0,161.0,7024.0,107.0,1040.0,229.0,71171.0,3552.0,2619.0,8446.0,1261.0,877.0,1695.0,193.0,687.0,622.0,4556.0,327.0,925.0,288.0,426.0,4600.0,1963.0,507.0,332.0,4317.0,3034.0
843,54.0,20.0,723.0,84.0,24.0,48.0,68.0,7887.0,63.0,9293.0,41.0,0.0,31.0,58.0,84.0,78.0,134.0,3133.0,135.0,65.0,647.0,47.0,109.0,54.0,86.0,142.0,57.0,84.0,11.0,74.0,7.0,240.0,81.0,71.0,13.0,293.0,35.0,1611.0,125.0,102.0,50.0,186.0,27.0,80.0,44.0,63.0,50.0,68.0,9.0,11337.0,33.0,9.0,62.0,2227.0,39.0,70.0,118.0,0.0,117.0,33.0,85.0,4360.0
