strain_id,A_MTX_Metformin.RET2_SNA3,A_MTX_Metformin.HNM1_RBD2,A_MTX_Metformin.GTR1_SLM4,A_MTX_Metformin.ERG11_ORM2,A_MTX_Metformin.ERV25_ERG5,A_MTX_Metformin.SSH1_PIS1,A_MTX_Metformin.ADE17_PGM2,A_MTX_Metformin.FMP45_HNM1,A_MTX_Metformin.TPO1_TCB2,A_MTX_Metformin.HUG1_ADE17,A_MTX_Metformin.FMP45_MID2,A_MTX_Metformin.HNM1_TPO2,A_MTX_Metformin.ERG11_ERG5,A_MTX_Metformin.SSH1_ORM2,A_MTX_Metformin.FMP45_MEP1,A_MTX_Metformin.RET2_EMP70,A_MTX_Metformin.ERG11_MID2,A_MTX_Metformin.ERG11_TPO4,A_MTX_Metformin.ALO1_ADE17,A_MTX_Metformin.TPO1_TPO2,A_MTX_Metformin.SNA4_GTR2,A_MTX_Metformin.SSH1_ERV25,A_MTX_Metformin.HNM1_MID2,A_MTX_Metformin.PMC1_CTR2,A_MTX_Metformin.ERG11_ACF2,A_MTX_Metformin.SRO9_GIS2,A_MTX_Metformin.HNM1_ERG11,A_MTX_Metformin.PLM2_SNA3,A_MTX_Metformin.HNM1_TPO4,A_MTX_Metformin.ERG11_HYR1,A_MTX_Metformin.MID2_PIN2,A_MTX_Metformin.noPPI_reference,A_MTX_Metformin.ERV25_UIP4,A_MTX_Metformin.ADE17_HYR1,A_MTX_Metformin.RET2_EMP47,A_MTX_Metformin.MID2_WSC2,A_MTX_Metformin.DHH1_LSM3,A_MTX_Metformin.SRO9_DHH1,A_MTX_Metformin.SSH1_ERG11,A_MTX_Metformin.ERV25_PIS1,A_MTX_Metformin.ERV25_ORM2,A_MTX_Metformin.HNM1_MAM33,A_MTX_Metformin.MID2_MAM33,A_MTX_Metformin.SNA4_VAC8,A_MTX_Metformin.MID2_TPO2,A_MTX_Metformin.ERG11_PIS1,A_MTX_Metformin.ALO1_HYR1,A_MTX_Metformin.ERV25_RBD2,A_MTX_Metformin.HUG1_ALO1,A_MTX_Metformin.PLM2_HNM1,A_MTX_Metformin.ADE17_GIS2,A_MTX_Metformin.SRO9_SGN1,A_MTX_Metformin.MID2_TPO4,A_MTX_Metformin.TPO1_MID2,A_MTX_Metformin.HNM1_TPO1,A_MTX_Metformin.ERG27_ACF2,A_MTX_Metformin.MID2_RSN1,A_MTX_Metformin.ALO1_UIP4,A_MTX_Metformin.PMC1_GTR2,A_MTX_Metformin.ERV25_EMP47,A_MTX_Metformin.HUG1_PGM2,A_MTX_Metformin.ERG11_ERV25
853,28.0,16.0,64.0,290.0,866.0,165.0,45.0,582.0,426.0,41.0,948.0,700.0,223.0,1430.0,1525.0,37.0,303.0,1207.0,121.0,221.0,913.0,1132.0,137.0,132.0,5634.0,595.0,354.0,24.0,778.0,477.0,1253.0,1632.0,1861.0,27.0,21.0,492.0,127.0,1289.0,2152.0,117.0,155.0,369.0,408.0,1040.0,350.0,195.0,3553.0,36.0,1573.0,834.0,72.0,8478,145.0,417.0,177.0,1341.0,548.0,385.0,318.0,110.0,4124.0,2022.0
857,16.0,7.0,64.0,398.0,1324.0,24.0,24.0,26.0,20.0,6.0,73.0,512.0,2101.0,25.0,17.0,19.0,266.0,20.0,13.0,21.0,147.0,65.0,1822.0,8.0,8.0,852.0,192.0,24.0,127.0,2483.0,64.0,6.0,180.0,14.0,28.0,7.0,229.0,402.0,209.0,103.0,1232.0,100.0,10.0,14.0,31.0,175.0,129.0,10.0,10.0,7.0,43.0,18817,8.0,433.0,741.0,23.0,21.0,29.0,14.0,97.0,7.0,2400.0
859,13.0,5.0,37.0,105.0,103.0,33.0,14.0,113.0,87.0,9.0,148.0,248.0,62.0,93.0,29.0,13.0,176.0,84.0,56.0,26.0,80.0,23.0,39.0,17.0,58.0,172.0,76.0,44.0,37.0,38.0,146.0,255.0,60.0,17.0,17.0,64.0,37.0,23.0,74.0,46.0,103.0,35.0,45.0,182.0,27.0,41.0,51.0,18.0,446.0,127.0,12.0,1263,23.0,44.0,34.0,138.0,99.0,44.0,86.0,169.0,165.0,191.0
860,26.0,9.0,51.0,43.0,51.0,13.0,47.0,18.0,81.0,13.0,24.0,680.0,166.0,34.0,5.0,43.0,35.0,27.0,66.0,23.0,32.0,33.0,50.0,7.0,28.0,37.0,26.0,75.0,25.0,124.0,59.0,18.0,70.0,5.0,36.0,29.0,59.0,37.0,23.0,49.0,107.0,79.0,83.0,5.0,31.0,22.0,62.0,16.0,21.0,18.0,9.0,1483,41.0,29.0,61.0,46.0,89.0,36.0,19.0,63.0,15.0,250.0
862,55.0,33.0,134.0,87.0,81.0,66.0,38.0,38.0,86.0,40.0,84.0,426.0,65.0,78.0,32.0,68.0,66.0,75.0,105.0,51.0,92.0,100.0,38.0,69.0,104.0,104.0,69.0,68.0,58.0,182.0,318.0,36.0,192.0,17.0,72.0,49.0,146.0,224.0,87.0,172.0,161.0,179.0,79.0,39.0,87.0,28.0,294.0,24.0,40.0,37.0,29.0,2273,172.0,60.0,130.0,92.0,212.0,89.0,91.0,204.0,33.0,210.0
868,1.0,2.0,9.0,46.0,30.0,51.0,2.0,33.0,21.0,3.0,41.0,14.0,35.0,6.0,29.0,2.0,107.0,57.0,5.0,11.0,7.0,46.0,15.0,32.0,24.0,8.0,62.0,52.0,65.0,3.0,20.0,126.0,11.0,3.0,3.0,3.0,9.0,39.0,21.0,4.0,2.0,31.0,23.0,2.0,33.0,6.0,3.0,3.0,42.0,96.0,7.0,355,10.0,8.0,13.0,2.0,53.0,3.0,24.0,7.0,30.0,23.0
869,3.0,0.0,11.0,221.0,63.0,2.0,217.0,71.0,5.0,7.0,490.0,557.0,99.0,22.0,68.0,3.0,115.0,438.0,114.0,1.0,34.0,153.0,3.0,3.0,154.0,38.0,126.0,10.0,12.0,198.0,234.0,105.0,1105.0,2.0,1.0,6.0,55.0,150.0,347.0,31.0,470.0,91.0,60.0,4.0,49.0,198.0,2214.0,5.0,23.0,120.0,3.0,792,161.0,1.0,25.0,7.0,146.0,439.0,9.0,544.0,8.0,458.0
87,2.0,5.0,2.0,36.0,4.0,1.0,17.0,2.0,1.0,0.0,6.0,17.0,2738.0,5.0,13.0,2.0,10.0,1.0,2.0,2.0,26.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,2.0,3.0,8.0,16.0,18.0,0.0,2.0,0.0,1.0,32.0,14.0,5.0,20.0,1.0,8.0,1.0,18.0,23.0,4.0,2.0,1.0,19.0,63,0.0,85.0,13.0,0.0,22.0,11.0,6.0,4.0,3.0,1366.0
871,1.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,8.0,3.0,23.0,6.0,0.0,34.0,0.0,0.0,1.0,9.0,1.0,2.0,30.0,3.0,1.0,1.0,11.0,0.0,1.0,1.0,22.0,0.0,1.0,96.0,4.0,6.0,0.0,0.0,8.0,14.0,36.0,4.0,40.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,24.0,22.0,3.0,70,21.0,1.0,1.0,53.0,3.0,2.0,3.0,1.0,10.0,2.0
882,1.0,1.0,0.0,2.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,18.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,6.0,2.0,1.0,39.0,1.0,0.0,1.0,1.0,1.0,6.0,7.0,4.0,3.0,6.0,4.0,2.0,14.0,1.0,0.0,2.0,1.0,13,2.0,1.0,4.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0
888,5.0,2.0,15.0,117.0,117.0,7.0,8.0,31.0,26.0,8.0,94.0,542.0,40.0,299.0,275.0,8.0,80.0,48.0,92.0,31.0,29.0,66.0,5.0,27.0,208.0,216.0,21.0,2.0,2.0,343.0,63.0,164.0,2319.0,9.0,3.0,2.0,56.0,190.0,98.0,30.0,48.0,63.0,10.0,133.0,4.0,30.0,1768.0,4.0,93.0,1.0,20.0,1717,20.0,131.0,21.0,107.0,80.0,45.0,19.0,162.0,105.0,125.0
89,1.0,5.0,345.0,51.0,50.0,40.0,9.0,14.0,17.0,47.0,32.0,326.0,72.0,182.0,39.0,2.0,121.0,86.0,104.0,26.0,41.0,99.0,35.0,121.0,139.0,75.0,139.0,14.0,17.0,46.0,833.0,46.0,131.0,24.0,1.0,812.0,31.0,210.0,137.0,102.0,97.0,44.0,427.0,3.0,288.0,28.0,583.0,1181.0,123.0,29.0,4.0,1438,103.0,11.0,343.0,37.0,1399.0,95.0,198.0,219.0,73.0,183.0
91,8.0,3.0,1095.0,36.0,138.0,157.0,93.0,93.0,90.0,9.0,154.0,5737.0,91.0,109.0,51.0,5.0,242.0,384.0,25.0,136.0,391.0,396.0,109.0,154.0,794.0,108.0,114.0,25.0,455.0,356.0,206.0,153.0,613.0,28.0,23.0,18.0,622.0,388.0,731.0,146.0,156.0,439.0,137.0,983.0,224.0,198.0,4516.0,15.0,10.0,68.0,8504.0,319,154.0,189.0,678.0,937.0,407.0,118.0,130.0,33.0,6.0,126.0
911,8.0,5.0,22.0,85.0,270.0,112.0,8.0,447.0,128.0,4.0,634.0,451.0,398.0,29.0,559.0,11.0,57.0,500.0,1136.0,71.0,232.0,105.0,135.0,72.0,665.0,330.0,177.0,18.0,96.0,111.0,267.0,210.0,1361.0,18.0,7.0,9.0,143.0,257.0,50.0,428.0,236.0,189.0,425.0,5.0,99.0,163.0,3157.0,6.0,9.0,468.0,20.0,4016,218.0,364.0,48.0,28.0,1168.0,816.0,112.0,363.0,9.0,280.0
916,12.0,91.0,1900.0,79.0,242.0,11.0,11.0,51.0,187.0,77.0,31.0,488.0,9.0,140.0,240.0,12.0,184.0,2272.0,42.0,236.0,233.0,220.0,42.0,49.0,95.0,104.0,80.0,191.0,137.0,22.0,576.0,68.0,469.0,6.0,9.0,5.0,639.0,253.0,215.0,39.0,218.0,266.0,18.0,709.0,54.0,29.0,2269.0,12.0,1347.0,41.0,178.0,430,42.0,410.0,950.0,535.0,275.0,371.0,85.0,819.0,549.0,519.0
923,1.0,0.0,224.0,8.0,16.0,1.0,8.0,3.0,0.0,0.0,0.0,58.0,38.0,1.0,4.0,0.0,29.0,3.0,1.0,4.0,21.0,4.0,37.0,0.0,0.0,2.0,5.0,1.0,19.0,29.0,6.0,4.0,3.0,1447.0,1.0,3.0,88.0,11.0,4.0,7.0,84.0,3.0,2.0,1.0,7.0,4.0,1.0,6.0,0.0,6.0,9.0,134,5.0,0.0,13.0,0.0,16.0,0.0,3.0,2.0,1.0,4.0
931,7.0,4.0,17.0,91.0,753.0,111.0,163.0,48.0,85.0,112.0,60.0,196.0,164.0,42.0,140.0,6.0,123.0,60.0,79.0,75.0,70.0,40.0,170.0,257.0,295.0,205.0,176.0,5.0,653.0,169.0,198.0,75.0,2248.0,1391.0,8.0,2.0,197.0,104.0,41.0,50.0,77.0,146.0,113.0,13.0,35.0,89.0,2683.0,7494.0,183.0,114.0,46.0,2966,230.0,144.0,198.0,346.0,114.0,257.0,313.0,295.0,65.0,74.0
932,2.0,1.0,2.0,247.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,63.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,2.0,2.0,20.0,1.0,2.0,0.0,0.0,2.0,21.0,7.0,7.0,1.0,4.0,0.0,0.0,4.0,86.0,0.0,1.0,6.0,2.0,6.0,4.0,0.0,2.0,2.0,5.0,3.0,1.0,2.0,1.0,27,2.0,1.0,7.0,2.0,6.0,1.0,2.0,2.0,2.0,10.0
933,1.0,0.0,3.0,48.0,1.0,8.0,5.0,0.0,20.0,4.0,1.0,236.0,4.0,3.0,8.0,1.0,2.0,39.0,6.0,4.0,5.0,0.0,2.0,3.0,9.0,4.0,2.0,5.0,5.0,1.0,17.0,66.0,16.0,1.0,2.0,5.0,11.0,10.0,3.0,14.0,2.0,18.0,12.0,1.0,2.0,6.0,14.0,2.0,1.0,3.0,4.0,443,5.0,8.0,13.0,23.0,8.0,9.0,6.0,9.0,0.0,20.0
936,3.0,186.0,30.0,315.0,533.0,1030.0,32.0,53.0,10.0,4.0,19.0,4019.0,27.0,333.0,156.0,5.0,182.0,564.0,32.0,11.0,187.0,203.0,81.0,140.0,1262.0,199.0,157.0,2304.0,808.0,52.0,445.0,217.0,145.0,27.0,1.0,10.0,327.0,143.0,165.0,42.0,65.0,629.0,139.0,386.0,102.0,199.0,35.0,4.0,2.0,356.0,21.0,330,46.0,3.0,795.0,6.0,200.0,97.0,127.0,126.0,6.0,194.0
939,10.0,4.0,1035.0,70.0,140.0,8.0,16.0,102.0,136.0,18.0,40.0,944.0,35.0,212.0,211.0,8.0,154.0,258.0,2339.0,31.0,70.0,338.0,276.0,292.0,207.0,259.0,389.0,315.0,89.0,38.0,344.0,201.0,1809.0,8.0,4.0,8.0,86.0,950.0,71.0,35.0,191.0,238.0,124.0,3.0,33.0,110.0,142.0,1740.0,473.0,157.0,10.0,2065,29.0,319.0,394.0,40.0,407.0,371.0,225.0,630.0,224.0,133.0
94,9.0,3.0,10.0,39.0,140.0,749.0,35.0,82.0,243.0,18.0,314.0,1573.0,115.0,41.0,79.0,7.0,274.0,406.0,51.0,207.0,296.0,133.0,86.0,159.0,267.0,42.0,279.0,4.0,538.0,53.0,310.0,326.0,550.0,2955.0,5.0,23.0,27.0,213.0,256.0,28.0,90.0,323.0,1009.0,12.0,316.0,65.0,19.0,13.0,205.0,232.0,30.0,1008,290.0,468.0,251.0,3.0,1250.0,657.0,275.0,22.0,865.0,79.0
941,4.0,3.0,2.0,3.0,6.0,1.0,3.0,2.0,1.0,3.0,2.0,11.0,2.0,3.0,1.0,0.0,8.0,4.0,3.0,1.0,3.0,2.0,6.0,8.0,1.0,3.0,5.0,1.0,1.0,3.0,17.0,1.0,14.0,1.0,1.0,8.0,4.0,5.0,4.0,8.0,21.0,2.0,4.0,3.0,1.0,0.0,10.0,0.0,12.0,3.0,1.0,75,4.0,0.0,3.0,0.0,14.0,6.0,7.0,5.0,11.0,12.0
942,1.0,0.0,4.0,1.0,45.0,5.0,0.0,13.0,75.0,4.0,0.0,9.0,8.0,0.0,1.0,0.0,29.0,6.0,1.0,24.0,115.0,4.0,1.0,112.0,35.0,13.0,1.0,2.0,1.0,5.0,5.0,186.0,194.0,0.0,3.0,1.0,11.0,28.0,1.0,4.0,7.0,8.0,128.0,0.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,521,7.0,3.0,2.0,71.0,145.0,78.0,167.0,140.0,2.0,18.0
956,4.0,0.0,1.0,5.0,0.0,8.0,6.0,0.0,0.0,0.0,4.0,24.0,0.0,3.0,3.0,2.0,19.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,2.0,2.0,3.0,5.0,16.0,2.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,5.0,207,11.0,0.0,84.0,0.0,1.0,10.0,1.0,1.0,2.0,30.0
957,5.0,3.0,1126.0,76.0,57.0,237.0,11.0,45.0,150.0,50.0,147.0,18.0,61.0,22.0,19.0,13.0,20.0,251.0,36.0,120.0,82.0,44.0,77.0,35.0,235.0,102.0,79.0,9.0,1.0,19.0,429.0,69.0,105.0,7.0,4.0,6.0,10.0,90.0,51.0,10.0,22.0,5.0,27.0,2.0,139.0,94.0,10.0,3.0,289.0,160.0,6.0,153,107.0,76.0,9.0,11.0,351.0,43.0,68.0,5.0,150.0,211.0
959,9.0,4.0,30.0,1599.0,504.0,146.0,16.0,18.0,13.0,5.0,30.0,3614.0,156.0,631.0,6.0,6.0,546.0,339.0,96.0,3.0,26.0,256.0,523.0,3.0,25.0,77.0,298.0,16.0,10.0,971.0,170.0,36.0,146.0,3.0,2.0,11.0,23.0,84.0,411.0,59.0,6231.0,39.0,19.0,6.0,15.0,237.0,26.0,64.0,4.0,4.0,15.0,1562,5.0,5.0,26.0,14.0,110.0,73.0,23.0,64.0,6.0,924.0
960,16.0,23.0,121.0,187.0,32.0,96.0,51.0,333.0,1127.0,43.0,1765.0,210.0,337.0,1152.0,2361.0,46.0,525.0,1184.0,105.0,743.0,1373.0,714.0,35.0,955.0,2756.0,150.0,44.0,8735.0,29.0,223.0,4538.0,408.0,57.0,26.0,27.0,3033.0,483.0,176.0,556.0,43.0,663.0,177.0,920.0,597.0,185.0,512.0,34.0,94.0,1277.0,1895.0,90.0,4819,417.0,639.0,58.0,15.0,3746.0,277.0,597.0,702.0,701.0,1398.0
967,9.0,5.0,1939.0,74.0,83.0,4.0,8.0,157.0,54.0,292.0,134.0,16.0,460.0,17.0,73.0,14.0,204.0,434.0,40.0,9.0,310.0,63.0,50.0,810.0,254.0,228.0,125.0,16.0,83.0,131.0,1036.0,87.0,122.0,6.0,5.0,3.0,170.0,281.0,14.0,30.0,168.0,69.0,147.0,388.0,252.0,190.0,1277.0,14.0,598.0,149.0,13.0,1896,328.0,70.0,19.0,88.0,902.0,357.0,928.0,129.0,845.0,318.0
972,2.0,3.0,21.0,61.0,138.0,731.0,26.0,21.0,12.0,15.0,139.0,1074.0,57.0,219.0,64.0,10.0,164.0,668.0,21.0,5.0,39.0,259.0,48.0,13.0,258.0,23.0,197.0,3385.0,886.0,162.0,372.0,204.0,154.0,25.0,6.0,11.0,684.0,67.0,70.0,48.0,70.0,269.0,192.0,7.0,61.0,126.0,4226.0,10.0,776.0,353.0,30.0,514,147.0,3.0,1169.0,355.0,996.0,103.0,41.0,425.0,146.0,134.0
983,5.0,6.0,9.0,167.0,103.0,178.0,5.0,8.0,43.0,49.0,4.0,39.0,11.0,1317.0,18.0,8.0,81.0,1713.0,34.0,89.0,10.0,320.0,41.0,17.0,168.0,46.0,152.0,10.0,12.0,12.0,1461.0,149.0,1077.0,4.0,5.0,142.0,74.0,445.0,260.0,326.0,393.0,259.0,724.0,12.0,876.0,23.0,8430.0,9.0,553.0,165.0,3.0,924,198.0,39.0,40.0,66.0,2222.0,90.0,31.0,129.0,389.0,127.0
984,3.0,51.0,9.0,266.0,247.0,8.0,153.0,2.0,13.0,25.0,8.0,1113.0,256.0,41.0,87.0,5.0,144.0,138.0,4.0,70.0,212.0,62.0,194.0,14.0,5.0,109.0,65.0,3.0,71.0,27.0,137.0,45.0,94.0,22115.0,4.0,5.0,82.0,420.0,72.0,14.0,720.0,26.0,13.0,116.0,213.0,147.0,53.0,189.0,20.0,55.0,114.0,1100,135.0,531.0,707.0,12.0,45.0,19.0,13.0,13.0,30.0,129.0
987,5.0,1.0,9.0,87.0,37.0,10.0,11.0,81.0,329.0,61.0,47.0,49.0,27.0,96.0,21.0,17.0,55.0,2390.0,1859.0,184.0,144.0,18.0,52.0,76.0,206.0,435.0,98.0,215.0,273.0,83.0,142.0,113.0,583.0,1.0,9.0,9.0,22.0,105.0,54.0,41.0,12.0,12.0,21.0,5.0,138.0,42.0,2481.0,0.0,134.0,120.0,117.0,1862,331.0,216.0,134.0,11.0,344.0,363.0,47.0,37.0,62.0,175.0
99,3.0,4.0,17.0,133.0,203.0,5.0,13.0,49.0,198.0,14.0,180.0,2328.0,1009.0,36.0,23.0,5.0,368.0,1473.0,42.0,110.0,101.0,429.0,241.0,85.0,153.0,213.0,123.0,8.0,29.0,141.0,149.0,37.0,697.0,8.0,14.0,9.0,165.0,247.0,172.0,965.0,138.0,96.0,128.0,2.0,80.0,159.0,1211.0,382.0,131.0,97.0,17.0,3951,68.0,56.0,59.0,108.0,272.0,129.0,395.0,85.0,233.0,395.0
1025,0.0,10.0,94.0,34.0,113.0,7.0,15.0,14.0,5.0,1.0,11.0,64.0,452.0,7.0,15.0,4.0,89.0,114.0,5.0,0.0,35.0,25.0,78.0,16.0,6.0,226.0,17.0,5.0,30.0,59.0,43.0,4.0,30.0,2.0,6.0,7.0,34.0,66.0,13.0,212.0,150.0,40.0,12.0,14.0,11.0,20.0,53.0,5.0,7.0,9.0,31.0,3665,44.0,29.0,26.0,4.0,26.0,14.0,17.0,25.0,7.0,285.0
1046,0.0,1.0,4.0,36.0,109.0,1.0,1.0,3.0,2.0,0.0,3.0,88.0,52.0,4.0,0.0,0.0,43.0,11.0,5.0,0.0,5.0,2.0,26.0,3.0,0.0,2.0,8.0,3.0,5.0,108.0,4.0,0.0,15.0,0.0,1.0,3.0,19.0,7.0,13.0,5.0,67.0,4.0,7.0,1.0,4.0,15.0,3.0,1.0,0.0,2.0,1.0,132,12.0,0.0,24.0,0.0,0.0,2.0,1.0,4.0,3.0,133.0
128,0.0,1.0,3.0,6.0,83.0,1.0,1.0,0.0,1.0,0.0,1.0,60.0,12.0,3.0,0.0,0.0,16.0,8.0,1.0,0.0,4.0,0.0,71.0,2.0,1.0,0.0,37.0,16.0,41.0,38.0,15.0,0.0,4.0,1.0,1.0,1.0,11.0,1.0,20.0,3.0,17.0,6.0,2.0,2.0,0.0,4.0,3.0,0.0,3.0,0.0,3.0,282,5.0,3.0,11.0,1.0,4.0,1.0,0.0,2.0,8.0,2.0
187,0.0,3.0,6.0,19.0,470.0,5.0,1.0,1.0,0.0,1.0,2.0,57.0,62.0,4.0,2.0,1.0,51.0,58.0,4.0,1.0,12.0,3.0,42.0,1.0,3.0,17.0,12.0,3.0,1.0,8.0,8.0,0.0,8.0,2.0,0.0,3.0,27.0,9.0,15.0,6.0,82.0,5.0,0.0,0.0,1.0,17.0,6.0,0.0,2.0,1.0,4.0,1340,4.0,0.0,8.0,1.0,8.0,1.0,1.0,10.0,33.0,24.0
235,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,8.0,0.0,0.0,19.0,25.0,0.0,0.0,9.0,6.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,30,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0
250,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,12.0,1.0,3.0,3.0,1.0,0.0,0.0,24.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,8,1.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,1.0,5.0
252,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,50.0,3.0,4.0,1.0,20.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,207.0,7.0,11.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,7.0,2.0,22.0,1.0,1.0,19,2.0,0.0,11.0,0.0,1.0,43.0,0.0,2.0,1.0,5.0
253,0.0,62.0,5.0,1.0,10.0,3.0,21.0,16.0,21.0,5.0,0.0,30.0,29.0,16.0,49.0,1.0,5.0,61.0,10.0,4.0,43.0,1.0,0.0,96.0,51.0,30.0,10.0,2.0,5.0,5.0,266.0,92.0,14.0,3135.0,0.0,0.0,7.0,40.0,8.0,13.0,167.0,16.0,16.0,990.0,11.0,20.0,1296.0,9.0,1.0,5.0,174.0,2451,2.0,0.0,36.0,1.0,15.0,157.0,60.0,24.0,0.0,19.0
254,0.0,10.0,3.0,43.0,230.0,6.0,1.0,2.0,0.0,5.0,7.0,97.0,72.0,2.0,0.0,0.0,40.0,1329.0,9.0,5.0,12.0,51.0,80.0,3.0,3.0,81.0,40.0,3.0,63.0,9.0,11.0,2.0,23.0,2.0,2.0,2.0,327.0,37.0,21.0,11.0,111.0,4.0,0.0,31.0,10.0,36.0,3.0,2.0,6.0,3.0,8.0,876,8.0,146.0,38.0,1.0,4.0,14.0,6.0,18.0,23.0,34.0
258,0.0,153.0,8.0,67.0,80.0,52.0,21.0,17.0,23.0,43.0,28.0,2201.0,19.0,48.0,66.0,0.0,69.0,55.0,181.0,1.0,203.0,82.0,50.0,1.0,8.0,64.0,124.0,141.0,345.0,21.0,180.0,56.0,203.0,28.0,3.0,7.0,103.0,19.0,74.0,98.0,174.0,231.0,118.0,982.0,55.0,20.0,69.0,6.0,68.0,48.0,14.0,1044,17.0,31.0,107.0,193.0,186.0,30.0,6.0,124.0,51.0,16.0
271,0.0,1.0,2.0,9.0,47.0,2.0,1.0,0.0,0.0,0.0,5.0,8.0,50.0,1.0,3.0,0.0,3.0,28.0,3.0,0.0,13.0,2.0,16.0,5.0,1.0,37.0,4.0,1.0,40.0,16.0,17.0,0.0,35.0,1.0,0.0,1.0,64.0,87.0,14.0,38.0,272.0,9.0,12.0,1.0,8.0,26.0,44.0,3.0,3.0,0.0,2.0,1715,35.0,5.0,26.0,3.0,3.0,11.0,0.0,7.0,3.0,94.0
296,0.0,1.0,2549.0,18.0,16.0,0.0,1.0,9.0,1.0,4.0,11.0,78.0,33.0,3.0,1.0,1.0,30.0,54.0,7.0,19.0,11.0,17.0,62.0,2.0,0.0,14.0,12.0,14.0,14.0,7.0,7.0,1.0,13.0,0.0,0.0,0.0,35.0,14.0,60.0,1.0,24.0,4.0,1.0,63.0,37.0,3.0,9.0,5.0,2.0,9.0,3.0,230,6.0,10.0,3.0,0.0,8.0,18.0,6.0,7.0,14.0,6.0
307,0.0,2.0,1.0,40.0,2.0,1.0,6.0,0.0,0.0,45.0,2.0,36.0,1.0,2.0,0.0,1.0,19.0,20.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,8.0,1.0,0.0,1.0,1.0,5.0,1.0,3.0,1.0,12.0,1.0,0.0,4.0,8.0,7.0,1.0,1.0,0.0,0.0,287,2.0,1.0,9.0,0.0,2.0,2.0,2.0,2.0,0.0,8.0
311,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,37.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,3.0,2.0,1.0,10.0,0.0,1.0,2.0,0.0,40,0.0,0.0,8.0,0.0,11.0,0.0,1.0,2.0,0.0,15.0
347,0.0,1.0,2.0,581.0,5.0,1.0,1.0,4.0,0.0,1.0,3.0,39.0,1.0,1.0,2.0,1.0,1.0,23.0,0.0,1.0,4.0,5.0,51.0,3.0,3.0,3.0,4.0,2.0,1.0,11.0,5.0,2.0,3.0,1.0,1.0,3.0,33.0,2.0,16.0,8.0,4.0,15.0,1.0,0.0,1.0,3.0,6.0,4.0,1.0,2.0,6.0,312,7.0,1.0,1.0,0.0,10.0,4.0,4.0,6.0,6.0,13.0
354,0.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,44.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,19.0,1.0,2.0,1.0,3.0,18.0,2.0,8.0,0.0,1.0,4.0,1.0,13.0,4.0,7.0,5.0,8.0,4.0,14.0,0.0,4.0,8.0,2.0,1.0,0.0,5.0,858,1.0,0.0,7.0,0.0,7.0,1.0,1.0,5.0,1.0,13.0
