strain_id,A_MTX_5-FC.ERV25_EMP47,A_MTX_5-FC.ERG11_ACF2,A_MTX_5-FC.SSH1_PIS1,A_MTX_5-FC.HNM1_TPO4,A_MTX_5-FC.ADE17_HYR1,A_MTX_5-FC.FMP45_MID2,A_MTX_5-FC.GTR1_SLM4,A_MTX_5-FC.ERV25_ORM2,A_MTX_5-FC.HNM1_MAM33,A_MTX_5-FC.TPO1_TCB2,A_MTX_5-FC.HNM1_MID2,A_MTX_5-FC.TPO1_TPO2,A_MTX_5-FC.ERV25_PIS1,A_MTX_5-FC.MID2_PIN2,A_MTX_5-FC.ERG11_MID2,A_MTX_5-FC.FMP45_MEP1,A_MTX_5-FC.DHH1_LSM3,A_MTX_5-FC.MID2_WSC2,A_MTX_5-FC.ADE17_PGM2,A_MTX_5-FC.PMC1_CTR2,A_MTX_5-FC.RET2_EMP47,A_MTX_5-FC.PLM2_SNA3,A_MTX_5-FC.MID2_MAM33,A_MTX_5-FC.FMP45_HNM1,A_MTX_5-FC.ERG11_ORM2,A_MTX_5-FC.ERG11_PIS1,A_MTX_5-FC.ALO1_ADE17,A_MTX_5-FC.RET2_EMP70,A_MTX_5-FC.PMC1_GTR2,A_MTX_5-FC.ERG11_HYR1,A_MTX_5-FC.TPO1_MID2,A_MTX_5-FC.MID2_TPO4,A_MTX_5-FC.ALO1_UIP4,A_MTX_5-FC.ERG11_ERV25,A_MTX_5-FC.SRO9_GIS2,A_MTX_5-FC.SNA4_VAC8,A_MTX_5-FC.ERV25_ERG5,A_MTX_5-FC.noPPI_reference,A_MTX_5-FC.MID2_TPO2,A_MTX_5-FC.SRO9_SGN1,A_MTX_5-FC.ERV25_RBD2,A_MTX_5-FC.HNM1_TPO2,A_MTX_5-FC.HUG1_PGM2,A_MTX_5-FC.HNM1_TPO1,A_MTX_5-FC.ERG11_ERG5,A_MTX_5-FC.HUG1_ALO1,A_MTX_5-FC.HNM1_RBD2,A_MTX_5-FC.ERV25_UIP4,A_MTX_5-FC.MID2_RSN1,A_MTX_5-FC.ERG27_ACF2,A_MTX_5-FC.HNM1_ERG11,A_MTX_5-FC.SSH1_ERG11,A_MTX_5-FC.ERG11_TPO4,A_MTX_5-FC.PLM2_HNM1,A_MTX_5-FC.SSH1_ERV25,A_MTX_5-FC.ALO1_HYR1,A_MTX_5-FC.SNA4_GTR2,A_MTX_5-FC.SSH1_ORM2,A_MTX_5-FC.HUG1_ADE17,A_MTX_5-FC.ADE17_GIS2,A_MTX_5-FC.RET2_SNA3,A_MTX_5-FC.SRO9_DHH1
658,130.0,100.0,19.0,9.0,27.0,902.0,23.0,17.0,9.0,14.0,21.0,12.0,264.0,335.0,745.0,311.0,68.0,1350.0,17.0,14.0,9.0,14.0,506.0,280.0,124.0,316.0,15.0,16.0,19.0,725,5.0,79.0,347.0,13.0,528.0,13.0,12.0,3255.0,191.0,466.0,25.0,13.0,566.0,6.0,9.0,190.0,10.0,56.0,104.0,16.0,119.0,22.0,25.0,39.0,102.0,6.0,41.0,38.0,687.0,18.0,10.0,359.0
66,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,15.0,2.0,0.0,5.0,2.0,161,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,15.0,0.0,4.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0
660,30.0,134.0,7.0,18.0,12.0,259.0,36.0,46.0,10.0,133.0,186.0,54.0,5.0,290.0,167.0,397.0,178.0,9.0,17.0,173.0,7.0,27.0,127.0,86.0,267.0,260.0,8.0,405.0,330.0,561,13.0,70.0,447.0,33.0,51.0,29.0,87.0,1584.0,38.0,95.0,47.0,9.0,4381.0,13.0,50.0,1155.0,8.0,348.0,79.0,458.0,123.0,34.0,71.0,92.0,890.0,7.0,66.0,30.0,1873.0,3.0,26.0,153.0
666,167.0,121.0,793.0,421.0,29.0,2898.0,60.0,70.0,1234.0,387.0,125.0,666.0,16.0,358.0,230.0,2796.0,1147.0,281.0,39.0,50.0,21.0,1521.0,312.0,186.0,27.0,176.0,17.0,69.0,120.0,479,377.0,172.0,407.0,35.0,166.0,243.0,263.0,1000.0,204.0,221.0,57.0,984.0,3500.0,298.0,91.0,1071.0,190.0,133.0,109.0,2790.0,287.0,123.0,334.0,409.0,1487.0,253.0,229.0,64.0,70.0,17.0,25.0,73.0
667,79.0,125.0,23.0,678.0,7.0,570.0,72.0,53.0,24.0,43.0,294.0,39.0,21.0,333.0,1099.0,100.0,4915.0,12.0,29.0,57.0,48.0,613.0,56.0,125.0,116.0,1524.0,22.0,65.0,174.0,6881,23.0,195.0,39.0,879.0,372.0,35.0,257.0,228.0,200.0,380.0,40.0,372.0,282.0,94.0,346.0,191.0,47.0,95.0,177.0,74.0,458.0,135.0,1350.0,64.0,509.0,12.0,159.0,36.0,70.0,17.0,36.0,54.0
668,18.0,7.0,11.0,8.0,2.0,23.0,19.0,32.0,101.0,58.0,9.0,52.0,7.0,283.0,36.0,67.0,235.0,12.0,14.0,11.0,13.0,17.0,398.0,6.0,4.0,69.0,10.0,13.0,23.0,106,14.0,26.0,8.0,31.0,9.0,646.0,14.0,3.0,30.0,36.0,15.0,158.0,246.0,26.0,13.0,45.0,8.0,18.0,70.0,13.0,26.0,12.0,9.0,9.0,29.0,11.0,20.0,8.0,38.0,11.0,13.0,8.0
673,3063.0,5201.0,3594.0,5525.0,490.0,17538.0,1743.0,9543.0,2505.0,3833.0,14849.0,4441.0,989.0,22091.0,20217.0,11114.0,127373.0,1302.0,580.0,12338.0,638.0,9901.0,7528.0,2606.0,4490.0,12507.0,12397.0,550.0,17831.0,51881,4764.0,17392.0,3096.0,8395.0,16536.0,27187.0,12714.0,2217.0,10966.0,33812.0,1954.0,16482.0,3022.0,3370.0,15220.0,5053.0,4957.0,7910.0,4280.0,2404.0,8021.0,14792.0,24123.0,7021.0,65129.0,4979.0,12878.0,4935.0,1022.0,655.0,819.0,13586.0
674,192.0,83.0,8.0,66.0,29.0,896.0,968.0,388.0,21.0,98.0,209.0,473.0,13.0,379.0,348.0,584.0,301.0,9.0,10.0,67.0,26.0,155.0,74.0,99.0,302.0,984.0,30.0,29.0,153.0,1849,393.0,546.0,367.0,222.0,530.0,12.0,526.0,407.0,140.0,619.0,250.0,8.0,191.0,13.0,427.0,66.0,786.0,448.0,186.0,93.0,343.0,152.0,357.0,59.0,2750.0,219.0,172.0,101.0,10.0,17.0,27.0,465.0
676,502.0,170.0,1187.0,3324.0,182.0,244.0,197.0,590.0,1746.0,136.0,169.0,117.0,49.0,831.0,1381.0,4060.0,440.0,194.0,4916.0,70.0,35.0,935.0,174.0,191.0,218.0,783.0,66.0,104.0,175.0,1720,416.0,459.0,330.0,236.0,103.0,12440.0,799.0,555.0,337.0,1232.0,69.0,2061.0,4009.0,3607.0,240.0,367.0,1708.0,488.0,289.0,1755.0,614.0,455.0,168.0,534.0,760.0,418.0,7158.0,238.0,77.0,143.0,30.0,116.0
677,3.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,18,1.0,0.0,0.0,4.0,69.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
683,3.0,0.0,2.0,4.0,2.0,12.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,37,0.0,0.0,185.0,8.0,9.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,7.0,3.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0
685,4.0,4.0,0.0,4.0,6.0,7.0,6.0,8.0,0.0,4.0,0.0,9.0,1.0,6.0,17.0,13.0,31.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,13.0,1.0,1.0,3.0,111,1.0,0.0,1.0,15.0,3.0,13.0,1.0,8.0,4.0,9.0,6.0,2.0,16.0,3.0,31.0,2.0,4.0,3.0,2.0,1.0,4.0,12.0,10.0,4.0,2.0,1.0,7.0,3.0,6.0,0.0,2.0,1.0
689,20.0,139.0,808.0,13.0,53.0,1356.0,12.0,244.0,841.0,22.0,10.0,42.0,10.0,96.0,194.0,2641.0,21.0,7.0,24.0,32.0,12.0,57.0,454.0,91.0,44.0,103.0,11.0,63.0,50.0,469,30.0,705.0,221.0,381.0,8.0,25.0,50.0,8744.0,228.0,223.0,75.0,13.0,2703.0,444.0,67.0,182.0,9.0,20.0,296.0,1756.0,58.0,64.0,38.0,144.0,1850.0,4.0,77.0,1404.0,571.0,23.0,23.0,63.0
690,98.0,110.0,15.0,151.0,40759.0,651.0,14.0,45.0,27.0,61.0,63.0,209.0,4.0,47.0,55.0,473.0,37.0,17.0,5199.0,69.0,10.0,1305.0,31.0,249.0,62.0,528.0,26.0,131.0,70.0,1612,58.0,4.0,259.0,36.0,15.0,132.0,12.0,453.0,74.0,102.0,162.0,32.0,149.0,192.0,257.0,512.0,648.0,74.0,9.0,166.0,56.0,13.0,4.0,371.0,338.0,2.0,512.0,1793.0,3.0,210.0,19.0,181.0
692,1.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,1.0,1.0,9.0,1.0,0.0,0.0,18.0,3.0,13.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,96,2.0,0.0,2.0,114.0,1.0,1.0,44.0,0.0,0.0,9.0,0.0,1.0,1.0,2.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
693,24.0,10.0,9.0,13.0,25.0,29.0,14.0,41.0,9.0,12.0,22.0,37.0,12.0,14.0,14.0,23.0,43.0,3.0,4.0,8.0,19.0,7.0,4.0,17.0,12.0,12.0,6.0,29.0,13.0,300,35.0,4.0,11.0,137.0,41.0,5.0,6.0,15.0,13.0,40.0,17.0,6.0,9.0,11.0,27.0,19.0,11.0,16.0,10.0,10.0,14.0,5.0,23.0,22.0,60.0,4.0,13.0,8.0,6.0,7.0,23.0,87.0
695,468.0,111.0,27.0,269.0,66.0,971.0,177.0,683.0,67.0,1343.0,396.0,2120.0,45.0,449.0,196.0,148.0,13249.0,11.0,23.0,179.0,47.0,45.0,94.0,85.0,48.0,119.0,77.0,213.0,197.0,793,1970.0,222.0,662.0,37.0,151.0,21.0,1654.0,441.0,226.0,801.0,129.0,37.0,311.0,100.0,124.0,189.0,40.0,1463.0,94.0,369.0,128.0,39.0,214.0,88.0,1201.0,625.0,285.0,85.0,70.0,9.0,62.0,335.0
697,19.0,4.0,2.0,4.0,2.0,16.0,11.0,8.0,2.0,5.0,3.0,6.0,3.0,11.0,9.0,7.0,60.0,4.0,5.0,2.0,9.0,5.0,3.0,10.0,6.0,4.0,10.0,33.0,5.0,112,8.0,0.0,5.0,39.0,0.0,5.0,7.0,6.0,3.0,34.0,3.0,11.0,5.0,3.0,11.0,6.0,5.0,8.0,3.0,3.0,5.0,2.0,2.0,2.0,15.0,4.0,8.0,3.0,3.0,21.0,4.0,4.0
7,62.0,11.0,23.0,609.0,4.0,135.0,8.0,94.0,47.0,10.0,6.0,15.0,9.0,63.0,139.0,29.0,869.0,130.0,4.0,18.0,140.0,2.0,51.0,6.0,12.0,51.0,7.0,769.0,6.0,473,6.0,116.0,113.0,32.0,8.0,1.0,112.0,93.0,149.0,31.0,14.0,581.0,45.0,592.0,2.0,35.0,11.0,40.0,40.0,50.0,52.0,19.0,14.0,18.0,190.0,3.0,26.0,12.0,8.0,1.0,117.0,5.0
701,5.0,1.0,0.0,1.0,1.0,2.0,6.0,10.0,9.0,5.0,0.0,6.0,8.0,3.0,65.0,2.0,8.0,0.0,2.0,3.0,11.0,0.0,1.0,6.0,0.0,20.0,0.0,7.0,1.0,1121,2.0,0.0,9.0,1267.0,74.0,7.0,15.0,0.0,0.0,20.0,3.0,6.0,9.0,5.0,83.0,0.0,0.0,6.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,9.0,1.0,7.0,160.0,0.0,6.0,0.0
702,11.0,3.0,2.0,2.0,4.0,16.0,9.0,35.0,6.0,10.0,31.0,11.0,1.0,7.0,116.0,7.0,163.0,1.0,4.0,4.0,13.0,2.0,3.0,4.0,36.0,71.0,2.0,18.0,5.0,2428,8.0,0.0,2.0,152.0,145.0,2.0,35.0,0.0,3.0,34.0,1.0,1.0,1.0,0.0,360.0,4.0,9.0,2.0,3.0,11.0,2.0,5.0,199.0,1.0,31.0,1.0,15.0,1.0,54.0,1.0,12.0,0.0
703,178.0,51.0,6.0,2.0,3.0,74.0,368.0,51.0,2.0,3.0,27.0,6.0,898.0,102.0,83.0,68.0,13.0,2.0,3.0,82.0,8.0,12.0,1.0,9.0,19.0,333.0,1.0,5.0,10.0,1310,2.0,45.0,81.0,66.0,97.0,3.0,109.0,214.0,19.0,173.0,3.0,6.0,4.0,7.0,50.0,4.0,6.0,235.0,8.0,38.0,16.0,13.0,11.0,9.0,5.0,5.0,18.0,4.0,2.0,13.0,12.0,99.0
705,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,2.0,1.0,4.0,0.0,2.0,15.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,1.0,1.0,18.0,0.0,440,2.0,0.0,2.0,29.0,13.0,2.0,0.0,0.0,0.0,8.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0
709,305.0,38.0,9.0,102.0,14.0,29.0,23.0,550.0,23.0,59.0,97.0,170.0,6.0,48.0,155.0,101.0,2679.0,128.0,5.0,74.0,7.0,6.0,25.0,16.0,119.0,302.0,10.0,9.0,98.0,447,158.0,55.0,271.0,7.0,64.0,2.0,259.0,630.0,146.0,141.0,1719.0,3.0,168.0,46.0,67.0,21.0,8.0,438.0,27.0,5.0,86.0,44.0,325.0,85.0,438.0,112.0,160.0,327.0,18.0,5.0,5.0,274.0
711,6.0,0.0,1.0,2.0,11.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,3.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,18.0,8.0,4.0,0.0,0.0,8,1.0,1.0,252.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
713,333.0,57.0,251.0,768.0,32.0,4134.0,48.0,244.0,493.0,99.0,99.0,251.0,16.0,341.0,423.0,1213.0,47.0,11.0,37.0,13.0,28.0,1783.0,164.0,246.0,40.0,304.0,30.0,64.0,75.0,2505,244.0,41.0,22.0,94.0,6.0,462.0,185.0,1297.0,79.0,225.0,26.0,3365.0,2386.0,405.0,61.0,524.0,94.0,410.0,116.0,1879.0,383.0,27.0,122.0,388.0,1245.0,18.0,443.0,699.0,256.0,19.0,19.0,10.0
715,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11,0.0,0.0,0.0,23.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
717,823.0,440.0,251.0,707.0,39.0,1213.0,113.0,361.0,506.0,1776.0,405.0,838.0,251.0,306.0,395.0,2258.0,1946.0,133.0,62.0,515.0,48.0,1939.0,216.0,585.0,147.0,783.0,773.0,131.0,530.0,2630,775.0,355.0,1819.0,821.0,179.0,44.0,213.0,659.0,299.0,1617.0,754.0,933.0,577.0,152.0,371.0,1195.0,6511.0,3379.0,251.0,1109.0,1371.0,240.0,724.0,138.0,2615.0,334.0,254.0,175.0,1083.0,35.0,107.0,313.0
721,18.0,8.0,5.0,5.0,3.0,15.0,17.0,60.0,2.0,24.0,6.0,16.0,0.0,10.0,14.0,15.0,134.0,1.0,3.0,4.0,7.0,7.0,1.0,5.0,12.0,7.0,7.0,22.0,5.0,126,16.0,2.0,9.0,11.0,9.0,7.0,5.0,7.0,1.0,22.0,5.0,2.0,9.0,4.0,29.0,10.0,1.0,7.0,6.0,11.0,7.0,2.0,5.0,10.0,17.0,2.0,7.0,11.0,25.0,0.0,8.0,3.0
724,22.0,10.0,3.0,7.0,9.0,39.0,11.0,19.0,8.0,22.0,11.0,24.0,2.0,11.0,5.0,15.0,121.0,4.0,8.0,8.0,18.0,14.0,6.0,12.0,8.0,6.0,7.0,180.0,16.0,175,61.0,2.0,6.0,10.0,13.0,3.0,10.0,5.0,4.0,30.0,4.0,17.0,15.0,5.0,60.0,5.0,35.0,7.0,4.0,15.0,9.0,14.0,5.0,14.0,19.0,8.0,4.0,12.0,3.0,2.0,25.0,6.0
727,439.0,637.0,185.0,1460.0,5445.0,1591.0,5849.0,1302.0,228.0,1023.0,667.0,568.0,1264.0,828.0,832.0,7582.0,122.0,45.0,5215.0,279.0,72.0,603.0,266.0,296.0,950.0,1850.0,204.0,138.0,393.0,3526,404.0,593.0,901.0,1915.0,976.0,87.0,1779.0,2576.0,377.0,1267.0,62.0,655.0,1136.0,315.0,1382.0,892.0,876.0,311.0,732.0,2122.0,764.0,536.0,1869.0,330.0,3491.0,403.0,585.0,762.0,886.0,143.0,69.0,678.0
729,426.0,690.0,846.0,1919.0,84.0,2177.0,107.0,136.0,550.0,2635.0,386.0,1859.0,1143.0,1326.0,1265.0,3624.0,1345.0,817.0,58.0,51.0,81.0,278.0,260.0,639.0,129.0,967.0,83.0,135.0,135.0,4727,2272.0,677.0,111.0,872.0,576.0,42.0,673.0,1064.0,522.0,1692.0,57.0,2479.0,1162.0,1235.0,761.0,728.0,116.0,208.0,1271.0,733.0,440.0,1112.0,2098.0,891.0,4671.0,57.0,244.0,1700.0,1085.0,73.0,112.0,393.0
731,58.0,9.0,19.0,11.0,27.0,11.0,36.0,613.0,47.0,38.0,176.0,96.0,47.0,49.0,1135.0,46.0,224.0,19.0,9.0,25.0,86.0,17.0,18.0,27.0,431.0,118.0,5.0,124.0,37.0,14907,69.0,69.0,44.0,8483.0,1760.0,4.0,209.0,13.0,31.0,234.0,2019.0,30.0,69.0,62.0,1400.0,8.0,34.0,53.0,28.0,35.0,13.0,9.0,229.0,39.0,20.0,23.0,39.0,24.0,501.0,29.0,76.0,27.0
732,4.0,0.0,2.0,2.0,1.0,7.0,10.0,12.0,3.0,12.0,2.0,13.0,2.0,7.0,16.0,5.0,24.0,3.0,1.0,4.0,10.0,9.0,3.0,5.0,6.0,5.0,2.0,9.0,5.0,1586,7.0,0.0,2.0,35.0,118.0,3.0,5.0,2.0,1.0,21.0,5.0,2.0,6.0,4.0,152.0,2.0,5.0,4.0,3.0,8.0,8.0,1.0,4.0,2.0,22.0,2.0,11.0,4.0,3.0,3.0,8.0,1.0
734,35.0,241.0,184.0,420.0,53.0,3183.0,152.0,981.0,205.0,587.0,819.0,349.0,12.0,2063.0,1441.0,2525.0,92.0,1644.0,105.0,913.0,42.0,20045.0,718.0,1152.0,281.0,717.0,38.0,87.0,758.0,4664,71.0,371.0,58.0,31.0,47.0,15.0,62.0,3069.0,1915.0,214.0,72.0,32.0,1549.0,20.0,66.0,252.0,73.0,837.0,1563.0,113.0,420.0,65.0,192.0,1332.0,19.0,10.0,462.0,739.0,238.0,21.0,44.0,730.0
735,1.0,0.0,1.0,1.0,22.0,0.0,1.0,3.0,1.0,0.0,1.0,7.0,14.0,2.0,6.0,2.0,32.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,147,2.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0,11.0,4.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
738,11.0,1.0,106.0,24.0,22.0,51.0,9.0,21.0,15.0,3.0,7.0,4.0,11.0,83.0,118.0,14.0,843.0,153.0,6.0,25.0,4.0,20.0,47.0,13.0,20.0,26.0,224.0,4.0,59.0,413,3.0,25.0,32.0,203.0,13.0,5.0,8.0,276.0,11.0,45.0,8.0,9.0,221.0,6.0,24.0,39.0,1.0,86.0,12.0,3.0,7.0,2.0,127.0,14.0,99.0,3.0,19.0,69.0,4.0,5.0,7.0,23.0
739,11.0,3.0,42.0,29.0,8069.0,63.0,22.0,128.0,48.0,18.0,12.0,57.0,9641.0,61.0,58.0,52.0,97.0,4.0,34.0,49.0,51.0,256.0,6.0,3.0,1.0,57.0,1.0,9.0,5.0,910,8.0,7.0,2.0,165.0,49.0,29.0,26.0,25.0,17.0,150.0,41.0,45.0,10.0,90.0,78.0,4.0,12.0,69.0,13.0,6.0,3.0,1.0,45.0,105.0,10.0,39.0,103.0,7.0,37.0,81.0,6.0,7.0
740,29.0,8.0,6.0,27.0,108.0,11.0,27.0,22.0,3.0,12.0,9.0,200.0,6.0,16.0,16.0,16.0,55.0,3.0,1.0,3.0,29.0,3.0,5.0,29.0,10.0,1.0,8.0,106.0,9.0,279,29.0,5.0,17.0,59.0,7.0,7.0,5.0,48.0,33.0,26.0,48.0,4.0,13.0,32.0,12.0,5.0,8.0,8.0,11.0,19.0,3.0,3.0,3.0,101.0,13.0,2.0,10.0,14.0,4.0,13.0,15.0,6.0
741,176.0,73.0,23.0,53.0,23.0,99.0,71.0,119.0,19.0,65.0,80.0,66.0,37.0,28.0,146.0,52.0,147.0,27.0,23.0,40.0,39.0,41.0,37.0,31.0,242.0,59.0,46.0,92.0,31.0,314,84.0,33.0,231.0,475.0,81.0,22.0,140.0,122.0,15.0,110.0,27.0,52.0,51.0,50.0,72.0,52.0,26.0,364.0,39.0,50.0,39.0,27.0,153.0,36.0,148.0,21.0,39.0,44.0,28.0,8.0,49.0,24.0
742,128.0,31.0,38.0,63.0,26.0,112.0,84.0,121.0,53.0,106.0,49.0,73.0,70.0,74.0,93.0,62.0,240.0,36.0,52.0,45.0,75.0,60.0,32.0,51.0,70.0,43.0,26.0,94.0,53.0,1596,216.0,32.0,48.0,173.0,86.0,24.0,86.0,37.0,21.0,182.0,33.0,44.0,39.0,39.0,305.0,37.0,58.0,34.0,43.0,56.0,24.0,17.0,64.0,47.0,80.0,27.0,62.0,35.0,22.0,40.0,77.0,14.0
748,5.0,3.0,3.0,1.0,1.0,5.0,7.0,12.0,1.0,5.0,7.0,3.0,2.0,5.0,13.0,31.0,22.0,0.0,3.0,3.0,13.0,5.0,4.0,53.0,8.0,19.0,4.0,35.0,1.0,63,2.0,0.0,6.0,35.0,14.0,4.0,5.0,1.0,1.0,11.0,0.0,6.0,23.0,0.0,31.0,5.0,4.0,7.0,15.0,3.0,1.0,1.0,4.0,2.0,17.0,3.0,3.0,13.0,0.0,2.0,9.0,0.0
749,4.0,1.0,5.0,0.0,1.0,5.0,3.0,2.0,3.0,6.0,2.0,4.0,1.0,1.0,15.0,5.0,45.0,2.0,6.0,3.0,2.0,6.0,0.0,3.0,7.0,2.0,0.0,3.0,2.0,21,2.0,1.0,3.0,7.0,18.0,3.0,2.0,1.0,1.0,24.0,1.0,2.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,11.0,1.0,3.0,1.0,1.0,24.0,7.0,0.0
753,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,3.0,4.0,5.0,0.0,2.0,36.0,9.0,0.0,10.0,4.0,9.0,3.0,7.0,15.0,0.0,12.0,3.0,65.0,1.0,23,3.0,0.0,3.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,5.0,12.0,1.0,3.0,6.0,4.0,6.0,11.0,1.0,1.0,1.0,6.0,0.0,7.0,1.0,1.0,18.0,3.0,6.0,14.0,0.0
754,2.0,2.0,4.0,1.0,2.0,8.0,3.0,41.0,2.0,1.0,0.0,2.0,3.0,1.0,13.0,10.0,51.0,1.0,3.0,4.0,7.0,1.0,1.0,2.0,6.0,6.0,0.0,7.0,2.0,198,1.0,0.0,1.0,128.0,6.0,1.0,2.0,3.0,1.0,29.0,2.0,2.0,1.0,1.0,34.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,7.0,5.0,0.0,26.0,2.0,7.0
756,472.0,748.0,601.0,200.0,75.0,2593.0,127.0,882.0,395.0,2112.0,389.0,2425.0,208.0,333.0,1146.0,4629.0,359.0,75.0,82.0,383.0,41319.0,1617.0,169.0,2847.0,699.0,1250.0,82.0,290962.0,437.0,5937,3091.0,409.0,1027.0,724.0,663.0,46.0,585.0,828.0,309.0,1392.0,41.0,688.0,2704.0,78.0,645.0,676.0,5369.0,652.0,1406.0,1407.0,391.0,285.0,1005.0,476.0,4813.0,741.0,261.0,2005.0,420.0,135.0,52244.0,1113.0
760,536.0,593.0,448.0,255.0,633.0,6351.0,263.0,1349.0,57.0,1918.0,331.0,1974.0,449.0,4699.0,1024.0,2734.0,20836.0,421.0,813.0,1960.0,939.0,10993.0,611.0,852.0,1008.0,1296.0,1371.0,285.0,1146.0,955,1200.0,3620.0,1626.0,1258.0,738.0,370.0,358.0,1951.0,1319.0,2406.0,2430.0,1293.0,2519.0,241.0,1230.0,2610.0,127.0,1616.0,640.0,520.0,304.0,297.0,787.0,231.0,2031.0,1774.0,1516.0,2290.0,462.0,93559.0,137.0,1440.0
77,10.0,4.0,26.0,1.0,8.0,51.0,5.0,9.0,8.0,15.0,40.0,73.0,6.0,27.0,329.0,164.0,11.0,0.0,3.0,32.0,15.0,135.0,9.0,19.0,80.0,166.0,4.0,27.0,7.0,2136,23.0,17.0,12.0,696.0,52.0,2.0,4.0,28.0,11.0,32.0,4.0,3.0,53.0,5.0,97.0,16.0,1.0,147.0,13.0,62.0,56.0,56.0,111.0,16.0,408.0,106.0,5.0,19.0,387.0,5.0,15.0,82.0
772,22.0,1.0,5.0,31.0,16.0,96.0,10.0,13.0,6.0,11.0,5.0,12.0,0.0,31.0,119.0,158.0,309.0,2.0,3.0,46.0,6.0,41.0,9.0,17.0,7.0,47.0,2.0,73.0,67.0,171,20.0,3.0,16.0,6.0,64.0,5.0,98.0,154.0,7.0,17.0,9.0,3.0,422.0,3.0,8.0,55.0,6.0,27.0,14.0,20.0,22.0,14.0,0.0,54.0,27.0,42.0,14.0,14.0,121.0,4.0,3.0,28.0
775,7.0,1.0,0.0,3.0,6.0,5.0,5.0,29.0,4.0,6.0,2.0,7.0,3.0,6.0,20.0,6.0,15.0,3.0,2.0,2.0,7.0,0.0,2.0,2.0,11.0,5.0,2.0,7.0,5.0,1028,5.0,10.0,4.0,195.0,244.0,4.0,22.0,0.0,1.0,68.0,4.0,3.0,4.0,1.0,137.0,3.0,1.0,5.0,7.0,4.0,3.0,0.0,4.0,1.0,7.0,1.0,8.0,4.0,162.0,4.0,8.0,3.0
